candidate_id,route,route_name,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_thickness_nm,mdc_m,mdc_sio2_nm,mdc_tio2_nm,cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg,spectral_FWHM_proxy_nm,angular_FWHM_proxy_deg,peak_abs_angle_proxy_deg,normal_cone_energy_proxy,eta5_proxy,eta10_proxy,eta20_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,TE_TM_mismatch_risk,D5_like_risk_flag,E1_0236_like_risk_flag,source_position_status,hard_pass,hard_fail_reasons,relaxed_target_score
F0_0729,B,top_MDC_angular_filter,6,0,80,0,230,6,90,65,80,453,0:0.5:60,8.837486,19.216481,3.044107,0.974682,0.279716,0.556678,0.849678,2.332356,0.287386,0.199899,0.27815,0.239753,0.427037,low,low,requires_tri_point_FDTD,False,TE_TM_mismatch_risk_high,2.035206
F0_0784,B,top_MDC_angular_filter,7,0,0,0,230,7,100,60,0,453,0:0.5:60,9.167347,18.879285,3.232051,0.966608,0.277161,0.553154,0.853154,2.270052,0.286904,0.203916,0.286847,0.229498,0.331712,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.941311
F0_0785,B,top_MDC_angular_filter,7,0,40,0,230,7,100,60,40,453,0:0.5:60,9.167347,18.879285,3.232051,0.966608,0.277161,0.553154,0.853154,2.270052,0.286904,0.203916,0.286847,0.229498,0.331712,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.941311
F0_0786,B,top_MDC_angular_filter,7,0,80,0,230,7,100,60,80,453,0:0.5:60,9.167347,18.879285,3.232051,0.966608,0.277161,0.553154,0.853154,2.270052,0.286904,0.203916,0.286847,0.229498,0.331712,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.941311
F0_0736,B,top_MDC_angular_filter,6,0,0,0,230,6,100,60,0,453,0:0.5:60,9.307347,19.874285,3.232051,0.954008,0.274641,0.549122,0.842122,2.211763,0.294904,0.207416,0.287547,0.246613,0.331887,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.695358
F0_0737,B,top_MDC_angular_filter,6,0,40,0,230,6,100,60,40,453,0:0.5:60,9.307347,19.874285,3.232051,0.954008,0.274641,0.549122,0.842122,2.211763,0.294904,0.207416,0.287547,0.246613,0.331887,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.695358
F0_0738,B,top_MDC_angular_filter,6,0,80,0,230,6,100,60,80,453,0:0.5:60,9.307347,19.874285,3.232051,0.954008,0.274641,0.549122,0.842122,2.211763,0.294904,0.207416,0.287547,0.246613,0.331887,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.695358
F0_0013,A,high_top_DBR_RCLED,5,10,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0014,A,high_top_DBR_RCLED,5,10,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0015,A,high_top_DBR_RCLED,5,10,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0016,A,high_top_DBR_RCLED,5,10,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0017,A,high_top_DBR_RCLED,5,10,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0018,A,high_top_DBR_RCLED,5,10,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0019,A,high_top_DBR_RCLED,5,10,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0020,A,high_top_DBR_RCLED,5,10,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0021,A,high_top_DBR_RCLED,5,10,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0022,A,high_top_DBR_RCLED,5,10,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0023,A,high_top_DBR_RCLED,5,10,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0024,A,high_top_DBR_RCLED,5,10,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.695112,0.892171,0.264959,0.532019,0.787019,2.154131,0.312927,0.194939,0.2605,0.316749,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.691168
F0_0252,A,high_top_DBR_RCLED,5,11,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0253,A,high_top_DBR_RCLED,5,11,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0254,A,high_top_DBR_RCLED,5,11,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0255,A,high_top_DBR_RCLED,5,11,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0256,A,high_top_DBR_RCLED,5,11,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0257,A,high_top_DBR_RCLED,5,11,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0258,A,high_top_DBR_RCLED,5,11,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0259,A,high_top_DBR_RCLED,5,11,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0260,A,high_top_DBR_RCLED,5,11,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0261,A,high_top_DBR_RCLED,5,11,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0262,A,high_top_DBR_RCLED,5,11,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0263,A,high_top_DBR_RCLED,5,11,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,2.820112,0.892171,0.264334,0.531394,0.786394,2.127167,0.316427,0.194939,0.2654,0.320179,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.583455
F0_0025,A,high_top_DBR_RCLED,5,10,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0026,A,high_top_DBR_RCLED,5,10,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0027,A,high_top_DBR_RCLED,5,10,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0028,A,high_top_DBR_RCLED,5,10,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0029,A,high_top_DBR_RCLED,5,10,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0030,A,high_top_DBR_RCLED,5,10,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0031,A,high_top_DBR_RCLED,5,10,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0032,A,high_top_DBR_RCLED,5,10,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0033,A,high_top_DBR_RCLED,5,10,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0034,A,high_top_DBR_RCLED,5,10,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0035,A,high_top_DBR_RCLED,5,10,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0036,A,high_top_DBR_RCLED,5,10,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,22.825,2.932324,0.883869,0.262112,0.528176,0.783176,2.119819,0.316485,0.197904,0.2605,0.317995,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.568206
F0_0491,A,high_top_DBR_RCLED,5,12,0,0,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0492,A,high_top_DBR_RCLED,5,12,0,60,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0493,A,high_top_DBR_RCLED,5,12,0,120,230,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0494,A,high_top_DBR_RCLED,5,12,40,0,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0495,A,high_top_DBR_RCLED,5,12,40,60,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0496,A,high_top_DBR_RCLED,5,12,40,120,230,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0497,A,high_top_DBR_RCLED,5,12,80,0,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0498,A,high_top_DBR_RCLED,5,12,80,60,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0499,A,high_top_DBR_RCLED,5,12,80,120,230,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0500,A,high_top_DBR_RCLED,5,12,120,0,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0501,A,high_top_DBR_RCLED,5,12,120,60,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0502,A,high_top_DBR_RCLED,5,12,120,120,230,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,2.930406,0.892171,0.263782,0.530843,0.785843,2.100869,0.319927,0.194939,0.2703,0.323609,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.480305
F0_0264,A,high_top_DBR_RCLED,5,11,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0265,A,high_top_DBR_RCLED,5,11,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0266,A,high_top_DBR_RCLED,5,11,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0267,A,high_top_DBR_RCLED,5,11,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0268,A,high_top_DBR_RCLED,5,11,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0269,A,high_top_DBR_RCLED,5,11,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0270,A,high_top_DBR_RCLED,5,11,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0271,A,high_top_DBR_RCLED,5,11,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0272,A,high_top_DBR_RCLED,5,11,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0273,A,high_top_DBR_RCLED,5,11,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0274,A,high_top_DBR_RCLED,5,11,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0275,A,high_top_DBR_RCLED,5,11,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.0,3.057324,0.883869,0.261487,0.527551,0.782551,2.093459,0.319985,0.197904,0.2654,0.321425,0.29135,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.461702
F0_0503,A,high_top_DBR_RCLED,5,12,0,0,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0504,A,high_top_DBR_RCLED,5,12,0,60,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0505,A,high_top_DBR_RCLED,5,12,0,120,255,n/a,n/a,n/a,0,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0506,A,high_top_DBR_RCLED,5,12,40,0,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0507,A,high_top_DBR_RCLED,5,12,40,60,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0508,A,high_top_DBR_RCLED,5,12,40,120,255,n/a,n/a,n/a,40,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0509,A,high_top_DBR_RCLED,5,12,80,0,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0510,A,high_top_DBR_RCLED,5,12,80,60,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0511,A,high_top_DBR_RCLED,5,12,80,120,255,n/a,n/a,n/a,80,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0512,A,high_top_DBR_RCLED,5,12,120,0,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0513,A,high_top_DBR_RCLED,5,12,120,60,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0514,A,high_top_DBR_RCLED,5,12,120,120,255,n/a,n/a,n/a,120,453,0:0.5:60,6.9,23.175,3.167618,0.883869,0.260936,0.527,0.782,2.067748,0.323485,0.197904,0.2703,0.324855,0.299928,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,1.359724
F0_0757,B,top_MDC_angular_filter,6,0,0,0,230,6,115,52,0,453,0:0.5:60,9.823693,20.59717,3.438589,0.931289,0.269065,0.540819,0.833819,2.087617,0.303166,0.215678,0.297874,0.254151,0.364468,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.201498
F0_0758,B,top_MDC_angular_filter,6,0,40,0,230,6,115,52,40,453,0:0.5:60,9.823693,20.59717,3.438589,0.931289,0.269065,0.540819,0.833819,2.087617,0.303166,0.215678,0.297874,0.254151,0.364468,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.201498
F0_0759,B,top_MDC_angular_filter,6,0,80,0,230,6,115,52,80,453,0:0.5:60,9.823693,20.59717,3.438589,0.931289,0.269065,0.540819,0.833819,2.087617,0.303166,0.215678,0.297874,0.254151,0.364468,low,low,requires_tri_point_FDTD,False,45_55_lobe_penalty_high,1.201498
F0_0001,A,high_top_DBR_RCLED,5,10,0,0,205,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,4.58807,0.825918,0.242243,0.501353,0.756353,1.892527,0.341321,0.218601,0.2605,0.326687,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,0.734342
F0_0002,A,high_top_DBR_RCLED,5,10,0,60,205,n/a,n/a,n/a,0,453,0:0.5:60,6.9,22.825,4.58807,0.825918,0.242243,0.501353,0.756353,1.892527,0.341321,0.218601,0.2605,0.326687,0.281792,low,low,requires_tri_point_FDTD,False,angular_FWHM_proxy_gt_22p5deg,0.734342
