candidate_id,route,route_name,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_thickness_nm,mdc_m,mdc_sio2_nm,mdc_tio2_nm,cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg
F0_0758,B,top_MDC_angular_filter,6,0,40,0,230,6,115,52,40,453,0:0.5:60
F0_0759,B,top_MDC_angular_filter,6,0,80,0,230,6,115,52,80,453,0:0.5:60
F0_0760,B,top_MDC_angular_filter,6,0,0,0,230,6,115,60,0,453,0:0.5:60
F0_0761,B,top_MDC_angular_filter,6,0,40,0,230,6,115,60,40,453,0:0.5:60
F0_0762,B,top_MDC_angular_filter,6,0,80,0,230,6,115,60,80,453,0:0.5:60
F0_0763,B,top_MDC_angular_filter,6,0,0,0,230,6,115,65,0,453,0:0.5:60
F0_0764,B,top_MDC_angular_filter,6,0,40,0,230,6,115,65,40,453,0:0.5:60
F0_0765,B,top_MDC_angular_filter,6,0,80,0,230,6,115,65,80,453,0:0.5:60
F0_0766,B,top_MDC_angular_filter,7,0,0,0,230,7,90,45,0,453,0:0.5:60
F0_0767,B,top_MDC_angular_filter,7,0,40,0,230,7,90,45,40,453,0:0.5:60
F0_0768,B,top_MDC_angular_filter,7,0,80,0,230,7,90,45,80,453,0:0.5:60
F0_0769,B,top_MDC_angular_filter,7,0,0,0,230,7,90,52,0,453,0:0.5:60
F0_0770,B,top_MDC_angular_filter,7,0,40,0,230,7,90,52,40,453,0:0.5:60
F0_0771,B,top_MDC_angular_filter,7,0,80,0,230,7,90,52,80,453,0:0.5:60
F0_0772,B,top_MDC_angular_filter,7,0,0,0,230,7,90,60,0,453,0:0.5:60
F0_0773,B,top_MDC_angular_filter,7,0,40,0,230,7,90,60,40,453,0:0.5:60
F0_0774,B,top_MDC_angular_filter,7,0,80,0,230,7,90,60,80,453,0:0.5:60
F0_0775,B,top_MDC_angular_filter,7,0,0,0,230,7,90,65,0,453,0:0.5:60
F0_0776,B,top_MDC_angular_filter,7,0,40,0,230,7,90,65,40,453,0:0.5:60
F0_0777,B,top_MDC_angular_filter,7,0,80,0,230,7,90,65,80,453,0:0.5:60
F0_0778,B,top_MDC_angular_filter,7,0,0,0,230,7,100,45,0,453,0:0.5:60
F0_0779,B,top_MDC_angular_filter,7,0,40,0,230,7,100,45,40,453,0:0.5:60
F0_0780,B,top_MDC_angular_filter,7,0,80,0,230,7,100,45,80,453,0:0.5:60
F0_0781,B,top_MDC_angular_filter,7,0,0,0,230,7,100,52,0,453,0:0.5:60
F0_0782,B,top_MDC_angular_filter,7,0,40,0,230,7,100,52,40,453,0:0.5:60
F0_0783,B,top_MDC_angular_filter,7,0,80,0,230,7,100,52,80,453,0:0.5:60
F0_0784,B,top_MDC_angular_filter,7,0,0,0,230,7,100,60,0,453,0:0.5:60
F0_0785,B,top_MDC_angular_filter,7,0,40,0,230,7,100,60,40,453,0:0.5:60
F0_0786,B,top_MDC_angular_filter,7,0,80,0,230,7,100,60,80,453,0:0.5:60
F0_0787,B,top_MDC_angular_filter,7,0,0,0,230,7,100,65,0,453,0:0.5:60
F0_0788,B,top_MDC_angular_filter,7,0,40,0,230,7,100,65,40,453,0:0.5:60
F0_0789,B,top_MDC_angular_filter,7,0,80,0,230,7,100,65,80,453,0:0.5:60
F0_0790,B,top_MDC_angular_filter,7,0,0,0,230,7,110,45,0,453,0:0.5:60
F0_0791,B,top_MDC_angular_filter,7,0,40,0,230,7,110,45,40,453,0:0.5:60
F0_0792,B,top_MDC_angular_filter,7,0,80,0,230,7,110,45,80,453,0:0.5:60
F0_0793,B,top_MDC_angular_filter,7,0,0,0,230,7,110,52,0,453,0:0.5:60
F0_0794,B,top_MDC_angular_filter,7,0,40,0,230,7,110,52,40,453,0:0.5:60
F0_0795,B,top_MDC_angular_filter,7,0,80,0,230,7,110,52,80,453,0:0.5:60
F0_0796,B,top_MDC_angular_filter,7,0,0,0,230,7,110,60,0,453,0:0.5:60
F0_0797,B,top_MDC_angular_filter,7,0,40,0,230,7,110,60,40,453,0:0.5:60
F0_0798,B,top_MDC_angular_filter,7,0,80,0,230,7,110,60,80,453,0:0.5:60
F0_0799,B,top_MDC_angular_filter,7,0,0,0,230,7,110,65,0,453,0:0.5:60
F0_0800,B,top_MDC_angular_filter,7,0,40,0,230,7,110,65,40,453,0:0.5:60
