comparison,scope,wavelength_nm,metric,new,reference,delta
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,476.0,DoLP_pair,0.05735223114297271,0.059900207287309326,-0.0025479761443366195
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,477.0,DoLP_pair,0.06963939266971318,0.06962117812214332,1.8214547569866957e-05
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,478.0,DoLP_pair,0.0698967265810492,0.06976722596255307,0.00012950061849613392
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,479.0,DoLP_pair,0.07453668255561931,0.07467148309835424,-0.0001348005427349308
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,480.0,DoLP_pair,0.07747546501000961,0.0776601091875137,-0.00018464417750409245
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,481.0,DoLP_pair,0.07580857772763572,0.0757419730505712,6.660467706451345e-05
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,482.0,DoLP_pair,0.0711156793220225,0.0704439272814392,0.0006717520405832983
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,483.0,DoLP_pair,0.06737538489657288,0.06576041211224255,0.001614972784330329
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,484.0,DoLP_pair,0.06643232009255838,0.06386292580379735,0.0025693942887610316
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,485.0,DoLP_pair,0.06874907395602117,0.06600761075211047,0.0027414632039107073
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,486.0,DoLP_pair,0.07184065822946067,0.07009178849414133,0.0017488697353193472
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,487.0,DoLP_pair,0.07839420604108988,0.0755294555187011,0.0028647505223887704
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,488.0,DoLP_pair,0.08054030819871554,0.07741596467727059,0.0031243435214449444
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,489.0,DoLP_pair,0.08666573429319854,0.08379699895161645,0.002868735341582093
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,490.0,DoLP_pair,0.0862930086737633,0.0844469491472325,0.0018460595265308022
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,491.0,DoLP_pair,0.08770707851731609,0.08646422472367724,0.0012428537936388512
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,492.0,DoLP_pair,0.08563369224552439,0.08452320856613735,0.001110483679387042
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,493.0,DoLP_pair,0.0817945005356506,0.08107396590786661,0.0007205346277839864
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,494.0,DoLP_pair,0.07590543745481168,0.07533506050668726,0.0005703769481244236
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,495.0,DoLP_pair,0.06891906570583811,0.0680722474668818,0.0008468182389563123
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,496.0,DoLP_pair,0.0633508536402344,0.06176191970729395,0.0015889339329404548
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,497.0,DoLP_pair,0.05957108215823517,0.056649844465737294,0.0029212376924978786
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,498.0,DoLP_pair,0.05223008488243267,0.04823906257478081,0.003991022307651859
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,499.0,DoLP_pair,0.06454254601124157,0.06205826392799198,0.002484282083249592
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,500.0,DoLP_pair,0.06581605706776192,0.0639550016121251,0.0018610554556368203
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,400.0,C_source,0.1503360192813594,0.13418361635675607,0.01615240292460332
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,401.0,C_source,0.11830175824658444,0.09854636832086551,0.01975538992571893
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,402.0,C_source,0.08747998869613147,0.071642017563493,0.015837971132638462
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,403.0,C_source,0.022131494555883247,0.009314231057177522,0.012817263498705725
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,404.0,C_source,0.037685082703825604,0.039571677116605294,-0.0018865944127796908
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,405.0,C_source,0.043981172272935416,0.018229331069929074,0.025751841203006342
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,406.0,C_source,0.07055357601989093,0.02709908596613022,0.04345449005376071
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,407.0,C_source,0.1666432942813913,0.1428379205709651,0.02380537371042621
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,408.0,C_source,0.2468363113646688,0.21246686018866476,0.03436945117600404
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,409.0,C_source,0.23019295663816297,0.20541366391915702,0.024779292719005946
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,410.0,C_source,0.17930134227026354,0.17105967729864902,0.00824166497161452
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,411.0,C_source,0.10711113639744135,0.1080126392896983,-0.0009015028922569474
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,412.0,C_source,0.11445935822628413,0.12449902691259543,-0.010039668686311301
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,413.0,C_source,0.05396734783031215,0.0936872007085955,-0.03971985287828335
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,414.0,C_source,0.05204841933895205,0.017102372839647103,0.03494604649930495
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,415.0,C_source,0.13963165029143595,0.08444157431013023,0.05519007598130572
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,416.0,C_source,0.1467801158647105,0.10548864769474105,0.04129146816996944
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,417.0,C_source,0.18801337272454663,0.16977914489550117,0.018234227829045463
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,418.0,C_source,0.2033455429123837,0.190206089791253,0.013139453121130684
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,419.0,C_source,0.12670336462963266,0.10446496725359877,0.02223839737603389
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,420.0,C_source,0.058930886414354795,0.04976435019560762,0.009166536218747176
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,421.0,C_source,0.054135343338488046,0.08836774742360864,-0.0342324040851206
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,422.0,C_source,0.059714964503057445,0.10735876332083054,-0.04764379881777309
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,423.0,C_source,0.05339583073412562,0.1005160971329971,-0.04712026639887148
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,424.0,C_source,0.04007396156655415,0.08128451025204404,-0.041210548685489894
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,425.0,C_source,0.025193558881120542,0.0578730018779818,-0.032679442996861256
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,426.0,C_source,0.020667853373415083,0.049270909866299416,-0.028603056492884332
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,427.0,C_source,0.04816549661669007,0.06351404939100114,-0.015348552774311068
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,428.0,C_source,0.05406510712669937,0.045387281841305,0.008677825285394368
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,429.0,C_source,0.043568896394540924,0.015789606744441322,0.0277792896500996
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,430.0,C_source,0.03317484101108242,0.026069046975415074,0.00710579403566735
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,431.0,C_source,0.02873084387024719,0.013350707899003675,0.015380135971243514
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,432.0,C_source,0.055617360811200646,0.04147170628827665,0.014145654522923996
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,433.0,C_source,0.07104819877520589,0.050817318209584524,0.02023088056562137
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,434.0,C_source,0.07819640323667161,0.048480353598252014,0.029716049638419596
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,435.0,C_source,0.0668412477253491,0.030654193851280966,0.03618705387406814
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,436.0,C_source,0.09181844478304774,0.062012892063040156,0.02980555272000758
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,437.0,C_source,0.11842370579697889,0.09429495626573486,0.024128749531244026
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,438.0,C_source,0.16845593532316838,0.13343950526810527,0.03501643005506311
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,439.0,C_source,0.19459491644457436,0.1603861663413192,0.034208750103255164
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,440.0,C_source,0.19824208630958187,0.17517789125340938,0.023064195056172493
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,441.0,C_source,0.17206668688777835,0.16082760067503912,0.011239086212739224
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,442.0,C_source,0.13435190405025674,0.12910485296844662,0.005247051081810117
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,443.0,C_source,0.09647481275861722,0.08494096208131044,0.011533850677306778
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,444.0,C_source,0.09350122841124563,0.07782156032798175,0.015679668083263876
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,445.0,C_source,0.0896688817547337,0.07023450443341486,0.019434377321318835
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,446.0,C_source,0.09402225153852252,0.07172202771192641,0.022300223826596105
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,447.0,C_source,0.10397930659323017,0.07784664368822163,0.02613266290500854
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,448.0,C_source,0.12754768565075447,0.09452004973534096,0.03302763591541351
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,449.0,C_source,0.15066259072851015,0.11532107542494623,0.03534151530356393
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,450.0,C_source,0.15779717827861017,0.1271278142890803,0.03066936398952988
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,451.0,C_source,0.17204346081328892,0.1436217512300873,0.028421709583201615
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,452.0,C_source,0.1842292140648778,0.14673897492298915,0.03749023914188865
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,453.0,C_source,0.15116219257377927,0.10723345493804623,0.043928737635733045
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,454.0,C_source,0.096208011510536,0.07485795976834932,0.021350051742186682
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,455.0,C_source,0.06854331965723126,0.07240022516096882,-0.0038569055037375594
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,456.0,C_source,0.056000671249261905,0.07327689529247045,-0.01727622404320854
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,457.0,C_source,0.05506815407338604,0.08465360551360004,-0.029585451440214003
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,458.0,C_source,0.06884956271896696,0.10617921692610836,-0.037329654207141405
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,459.0,C_source,0.09334181023529048,0.12669715058978487,-0.03335534035449439
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,460.0,C_source,0.08379613695619656,0.10264436022244167,-0.018848223266245107
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,461.0,C_source,0.06617291335432073,0.06586872388495468,0.0003041894693660424
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,462.0,C_source,0.0734358514824328,0.06428732950889686,0.009148521973535939
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,463.0,C_source,0.07306227617095014,0.057046890530219455,0.016015385640730684
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,464.0,C_source,0.08896948793296143,0.0666504005863103,0.022319087346651126
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,465.0,C_source,0.09422718027556795,0.06796614047830823,0.026261039797259716
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,466.0,C_source,0.07853068464866049,0.05304228571497792,0.02548839893368257
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,467.0,C_source,0.06063101447956313,0.05327235650866886,0.007358657970894272
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,468.0,C_source,0.0469022374088724,0.06486851621622337,-0.017966278807350973
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,469.0,C_source,0.0461378011470714,0.07964425333888349,-0.033506452191812086
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,470.0,C_source,0.051830639298527555,0.08630982683155927,-0.03447918753303172
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,471.0,C_source,0.053951180681188905,0.08464086066771444,-0.030689679986525532
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,472.0,C_source,0.05642764077576698,0.08293977071938037,-0.02651212994361339
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,473.0,C_source,0.07728003618348404,0.09819390194048733,-0.020913865757003283
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,474.0,C_source,0.11409100843247155,0.1298813840130985,-0.01579037558062696
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,475.0,C_source,0.15217340688927833,0.16258955937549777,-0.010416152486219438
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,476.0,C_source,0.2093465017711138,0.21222645653018235,-0.002879954759068548
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,477.0,C_source,0.26648730156689593,0.26050276409137807,0.005984537475517859
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,478.0,C_source,0.26614888571626744,0.2598858757512349,0.00626300996503254
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,479.0,C_source,0.2793607760288988,0.27486349632293605,0.004497279705962753
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,480.0,C_source,0.28599491655855463,0.28334633551545385,0.002648581043100784
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,481.0,C_source,0.27962532554929426,0.27735093725771637,0.002274388291577889
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,482.0,C_source,0.26541959571566387,0.2615404733123505,0.0038791224033133953
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,483.0,C_source,0.25524030299937844,0.24786333897334487,0.007376964026033578
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,484.0,C_source,0.2547772042960664,0.24322846559043576,0.011548738705630612
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,485.0,C_source,0.2694314144625144,0.25629930609525037,0.013132108367264028
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,486.0,C_source,0.2756874926515429,0.26776230817672,0.007925184474822933
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,487.0,C_source,0.28846632374729525,0.2766215077538366,0.011844815993458657
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,488.0,C_source,0.30319708477939544,0.2919149520610729,0.011282132718322568
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,489.0,C_source,0.3190135637704834,0.30846936881800335,0.010544194952480046
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,490.0,C_source,0.3156202764018986,0.3069192409304383,0.008701035471460283
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,491.0,C_source,0.32662881857053605,0.3200094595730878,0.006619358997448255
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,492.0,C_source,0.3156460573938425,0.3083685770008309,0.007277480393011571
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,493.0,C_source,0.2974395101485103,0.29018444664667514,0.007255063501835135
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,494.0,C_source,0.2738913685589459,0.26678221131701707,0.007109157241928843
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,495.0,C_source,0.2493786162188398,0.24192349838383612,0.007455117835003688
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,496.0,C_source,0.2319033390235952,0.22283814394069093,0.009065195082904265
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,497.0,C_source,0.21849545210824323,0.20586766394968636,0.012627788158556863
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,498.0,C_source,0.1939972184257217,0.178082642876192,0.015914575549529714
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,499.0,C_source,0.2452163399902962,0.23234104326555707,0.012875296724739138
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,500.0,C_source,0.24858870851626913,0.2355792420322071,0.013009466484062038
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,400.0,C_angular,0.18052119185071028,0.16957056629390388,0.010950625556806398
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,401.0,C_angular,0.13955789534475302,0.127665564507956,0.011892330836797027
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,402.0,C_angular,0.10769458968241967,0.099315216555496,0.008379373126923675
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,403.0,C_angular,0.0557166615655789,0.04999503746804596,0.005721624097532935
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,404.0,C_angular,0.02450133603967486,0.026623567183633904,-0.002122231143959045
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,405.0,C_angular,0.013857344932364834,0.032493884986481134,-0.018636540054116302
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,406.0,C_angular,0.024333707720723543,0.004805021618007817,0.019528686102715725
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,407.0,C_angular,0.08085742606899664,0.0720319326742411,0.008825493394755538
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,408.0,C_angular,0.12139612318746716,0.1152034509400581,0.006192672247409062
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,409.0,C_angular,0.10706706366244398,0.10800875965446177,-0.0009416959920177936
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,410.0,C_angular,0.08396738444479705,0.09474269895492586,-0.010775314510128808
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,411.0,C_angular,0.06142174104955437,0.07293862362335746,-0.011516882573803087
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,412.0,C_angular,0.07430066988279915,0.081412530699271,-0.007111860816471846
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,413.0,C_angular,0.052162048323877164,0.06862900742197636,-0.0164669590980992
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,414.0,C_angular,0.007737862889189576,0.028703254730681787,-0.02096539184149221
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,415.0,C_angular,0.039218468780250676,0.011801623606867888,0.02741684517338279
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,416.0,C_angular,0.04848094920009632,0.02216346119926548,0.026317488000830835
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,417.0,C_angular,0.07803859458684956,0.06035837079626485,0.01768022379058471
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,418.0,C_angular,0.08662850968066313,0.08268489844926256,0.003943611231400565
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,419.0,C_angular,0.05673099216806325,0.05581060613629886,0.0009203860317643919
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,420.0,C_angular,0.03410032910836096,0.029806703568602027,0.004293625539758931
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,421.0,C_angular,0.019924376861118004,0.011529353775884125,0.008395023085233879
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,422.0,C_angular,0.021970613172080836,0.015418202122168339,0.006552411049912497
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,423.0,C_angular,0.026752311381496943,0.019299021030651627,0.007453290350845316
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,424.0,C_angular,0.03366816176168357,0.023300064647244236,0.010368097114439336
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,425.0,C_angular,0.05470035729650572,0.04147905563347313,0.013221301663032592
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,426.0,C_angular,0.0640940925880699,0.05924403865804405,0.004850053930025855
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,427.0,C_angular,0.06268348303797223,0.0645054526578715,-0.0018219696198992635
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,428.0,C_angular,0.06847451982726578,0.07894778756917728,-0.010473267741911499
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,429.0,C_angular,0.0707468569146765,0.09115678352910052,-0.02040992661442402
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,430.0,C_angular,0.07847873922257526,0.10027190773375502,-0.021793168511179767
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,431.0,C_angular,0.06415212719378065,0.07436979535342389,-0.010217668159643242
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,432.0,C_angular,0.02475283947829365,0.029920258935100683,-0.005167419456807033
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,433.0,C_angular,0.0023562216101857304,0.010273645522121424,-0.007917423911935693
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,434.0,C_angular,0.010515577324640127,0.007757562447638749,0.0027580148770013782
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,435.0,C_angular,0.026223070362067204,0.037340375124571064,-0.01111730476250386
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,436.0,C_angular,0.01249691188949661,0.012730753938783297,-0.0002338420492866873
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,437.0,C_angular,0.0359091023757474,0.02582334422990054,0.010085758145846856
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,438.0,C_angular,0.07750574487564788,0.06407913519146849,0.013426609684179386
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,439.0,C_angular,0.09957953895675596,0.09024574453482072,0.009333794421935243
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,440.0,C_angular,0.0998678135782756,0.10220081423676396,-0.002333000658488363
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,441.0,C_angular,0.08238709659247534,0.09241336855594434,-0.010026271963469002
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,442.0,C_angular,0.06768693671862014,0.08062037152502212,-0.01293343480640198
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,443.0,C_angular,0.05388433353808031,0.06447799417868988,-0.01059366064060957
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,444.0,C_angular,0.05175915662585719,0.05974288649016674,-0.00798372986430955
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,445.0,C_angular,0.04690238791132256,0.04871661144666902,-0.0018142235353464584
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,446.0,C_angular,0.05071873124560078,0.041590383652985466,0.009128347592615313
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,447.0,C_angular,0.06984848264433734,0.056789504001769145,0.013058978642568192
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,448.0,C_angular,0.08795302359095332,0.07769341404130273,0.010259609549650592
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,449.0,C_angular,0.10631624719098727,0.09892300734368684,0.007393239847300434
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,450.0,C_angular,0.11063189965254655,0.10519642518941018,0.005435474463136372
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,451.0,C_angular,0.10641428752370886,0.10040627550092285,0.006008012022786016
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,452.0,C_angular,0.09127452279968393,0.08029325125402066,0.010981271545663265
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,453.0,C_angular,0.05602174160191209,0.040695754870478044,0.015325986731434045
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,454.0,C_angular,0.016213160191408584,0.02467219390828557,-0.008459033716876986
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,455.0,C_angular,0.03053255772211445,0.049432590382721034,-0.018900032660606584
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,456.0,C_angular,0.04975161694076279,0.06637577618108355,-0.016624159240320756
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,457.0,C_angular,0.0645511188771281,0.08331072191851595,-0.01875960304138785
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,458.0,C_angular,0.07834692944579034,0.10242861818648093,-0.024081688740690582
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,459.0,C_angular,0.08827510413605202,0.11324541409693194,-0.024970309960879913
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,460.0,C_angular,0.07510163756856046,0.09576626552897237,-0.020664627960411908
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,461.0,C_angular,0.058628545692939606,0.07212086833493693,-0.013492322641997324
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,462.0,C_angular,0.06237664999106495,0.07190066986592474,-0.009524019874859783
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,463.0,C_angular,0.050575263921936446,0.05688521595661596,-0.006309952034679517
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,464.0,C_angular,0.03885511085272356,0.03977319222067017,-0.0009180813679466118
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,465.0,C_angular,0.03777605676351651,0.0360573841415719,0.0017186726219446113
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,466.0,C_angular,0.038505647256850434,0.042082295016500175,-0.003576647759649741
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,467.0,C_angular,0.043526143212541495,0.05396681127590143,-0.010440668063359936
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,468.0,C_angular,0.04772654029002159,0.06444932246689654,-0.01672278217687495
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,469.0,C_angular,0.049425321501314186,0.06896057700027394,-0.019535255498959757
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,470.0,C_angular,0.04769888032429773,0.06697459882249271,-0.019275718498194983
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,471.0,C_angular,0.04229302795309419,0.05992811946248974,-0.017635091509395552
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,472.0,C_angular,0.03481827368663709,0.05040409203928776,-0.015585818352650667
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,473.0,C_angular,0.034028532577645786,0.04749728790392993,-0.013468755326284144
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,474.0,C_angular,0.03869671600195725,0.050741212064987586,-0.012044496063030333
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,475.0,C_angular,0.05371886411025003,0.06336391213921375,-0.009645048028963717
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,476.0,C_angular,0.08254778786581166,0.08964816423538688,-0.007100376369575223
IAR-C2-OC80_minus_IAR4,diagnostic_400_500_nm,477.0,C_angular,0.1083245569391072,0.11070358705110465,-0.002379030111997457
