evaluation_label,wavelength_nm,angle_deg,T_TE,T_TM,T_unpolarized,energy_residual,candidate_id,static_structure_id,topology
448nm,448.0,-46.0,0.003587134164713672,0.03044996962862157,0.017018551896667622,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-45.0,0.003950813254507952,0.03048199273345716,0.017216402993982555,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-44.0,0.004363221179050747,0.03067398702335143,0.01751860410120109,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-43.0,0.0048323715562117,0.031031152223493813,0.01793176188985276,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-42.0,0.005367816168099341,0.03156147265078289,0.018464644409441115,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-41.0,0.00598098465730339,0.03227603216425292,0.019128508410778153,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-40.0,0.006685609195503476,0.03318943075404125,0.019937519974772364,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-39.0,0.007498257863521116,0.034320325089112265,0.02090929147631669,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-38.0,0.008439007765952047,0.0356921218751821,0.022065564820567075,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-37.0,0.009532298587386129,0.037333861275272454,0.02343307993132929,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-36.0,0.010808020199750891,0.03928133842387398,0.025044679311812434,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-35.0,0.012302905138751626,0.04157852483101604,0.026940714984883832,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-34.0,0.01406231970264422,0.04427936890805326,0.02917084430534874,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-33.0,0.016142577895593004,0.04745007662211112,0.031796327258852064,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-32.0,0.01861394262918187,0.051171999841812595,0.034892971235497235,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-31.0,0.02156453091868698,0.05554529101906193,0.03855491096887445,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-30.0,0.02510540636319354,0.06069351655699158,0.04289946146009256,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-29.0,0.029377223411884666,0.0667694521113199,0.04807333776160229,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-28.0,0.03455887946360264,0.07396229860825948,0.05426058903593106,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-27.0,0.04087871697844934,0.08250653157140564,0.061692624274927485,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-26.0,0.04862885761938517,0.09269247617194458,0.07066066689566487,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-25.0,0.05818315075914063,0.10487838717023582,0.08153076896468822,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-24.0,0.070018782315098,0.1195031268072186,0.0947609545611583,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-23.0,0.08474042426238286,0.1370971657817528,0.11091879502206783,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-22.0,0.1031031787628033,0.15828709401685673,0.13069513638983002,5.551115123125783e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-21.0,0.12602524413590624,0.18378445606076926,0.15490485009833777,7.771561172376096e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-20.0,0.15457144361157965,0.21434292271404043,0.18445718316281004,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-19.0,0.1898730069015705,0.2506589366244637,0.2202659717630171,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-18.0,0.2329291558904613,0.29318362201451753,0.2630563889524894,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-17.0,0.28422536875662346,0.3418188958172518,0.31302213228693765,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-16.0,0.3431388582689983,0.39551025840721993,0.3693245583381091,8.881784197001252e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-15.0,0.4072447627997076,0.45184736496588096,0.42954606388279426,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-14.0,0.4719066834571752,0.5069283040151087,0.48941749373614196,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-13.0,0.5307486033220711,0.5558166411863729,0.543282622254222,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-12.0,0.577324408233587,0.593714476632894,0.5855194424332405,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-11.0,0.6073591049066566,0.6174519681878455,0.612405536547251,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-10.0,0.6201665315782411,0.6264770152225161,0.6233217734003786,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-9.0,0.6183565030352138,0.6227672552377612,0.6205618791364875,8.881784197001252e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-8.0,0.6063031609685904,0.6098428259667801,0.6080729934676852,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-7.0,0.5885292768792268,0.5915673871749755,0.5900483320271012,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-6.0,0.5687407117940436,0.5713027243589572,0.5700217180765004,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-5.0,0.5495514650740849,0.5515633125001006,0.5505573887870927,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-4.0,0.5326127903057277,0.5340308472200804,0.5333218187629041,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-3.0,0.5188764219623349,0.5197319900774674,0.5193042060199011,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-2.0,0.5088451368351944,0.5092436091513028,0.5090443729932486,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,-1.0,0.5027603037385513,0.5028626153562671,0.5028114595474091,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,0.0,0.5007230846966729,0.5007230846966723,0.5007230846966726,8.881784197001252e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,1.0,0.5027603037385513,0.5028626153562671,0.5028114595474091,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,2.0,0.5088451368351944,0.5092436091513028,0.5090443729932486,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,3.0,0.5188764219623349,0.5197319900774674,0.5193042060199011,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,4.0,0.5326127903057277,0.5340308472200804,0.5333218187629041,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,5.0,0.5495514650740849,0.5515633125001006,0.5505573887870927,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,6.0,0.5687407117940436,0.5713027243589572,0.5700217180765004,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,7.0,0.5885292768792268,0.5915673871749755,0.5900483320271012,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,8.0,0.6063031609685904,0.6098428259667801,0.6080729934676852,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,9.0,0.6183565030352138,0.6227672552377612,0.6205618791364875,8.881784197001252e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,10.0,0.6201665315782411,0.6264770152225161,0.6233217734003786,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,11.0,0.6073591049066566,0.6174519681878455,0.612405536547251,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,12.0,0.577324408233587,0.593714476632894,0.5855194424332405,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,13.0,0.5307486033220711,0.5558166411863729,0.543282622254222,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,14.0,0.4719066834571752,0.5069283040151087,0.48941749373614196,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,15.0,0.4072447627997076,0.45184736496588096,0.42954606388279426,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,16.0,0.3431388582689983,0.39551025840721993,0.3693245583381091,8.881784197001252e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,17.0,0.28422536875662346,0.3418188958172518,0.31302213228693765,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,18.0,0.2329291558904613,0.29318362201451753,0.2630563889524894,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,19.0,0.1898730069015705,0.2506589366244637,0.2202659717630171,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,20.0,0.15457144361157965,0.21434292271404043,0.18445718316281004,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,21.0,0.12602524413590624,0.18378445606076926,0.15490485009833777,7.771561172376096e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,22.0,0.1031031787628033,0.15828709401685673,0.13069513638983002,5.551115123125783e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,23.0,0.08474042426238286,0.1370971657817528,0.11091879502206783,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,24.0,0.070018782315098,0.1195031268072186,0.0947609545611583,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,25.0,0.05818315075914063,0.10487838717023582,0.08153076896468822,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,26.0,0.04862885761938517,0.09269247617194458,0.07066066689566487,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,27.0,0.04087871697844934,0.08250653157140564,0.061692624274927485,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,28.0,0.03455887946360264,0.07396229860825948,0.05426058903593106,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,29.0,0.029377223411884666,0.0667694521113199,0.04807333776160229,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,30.0,0.02510540636319354,0.06069351655699158,0.04289946146009256,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,31.0,0.02156453091868698,0.05554529101906193,0.03855491096887445,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,32.0,0.01861394262918187,0.051171999841812595,0.034892971235497235,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,33.0,0.016142577895593004,0.04745007662211112,0.031796327258852064,6.661338147750939e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,34.0,0.01406231970264422,0.04427936890805326,0.02917084430534874,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,35.0,0.012302905138751626,0.04157852483101604,0.026940714984883832,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,36.0,0.010808020199750891,0.03928133842387398,0.025044679311812434,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,37.0,0.009532298587386129,0.037333861275272454,0.02343307993132929,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,38.0,0.008439007765952047,0.0356921218751821,0.022065564820567075,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,39.0,0.007498257863521116,0.034320325089112265,0.02090929147631669,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,40.0,0.006685609195503476,0.03318943075404125,0.019937519974772364,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,41.0,0.00598098465730339,0.03227603216425292,0.019128508410778153,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,42.0,0.005367816168099341,0.03156147265078289,0.018464644409441115,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,43.0,0.0048323715562117,0.031031152223493813,0.01793176188985276,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,44.0,0.004363221179050747,0.03067398702335143,0.01751860410120109,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,45.0,0.003950813254507952,0.03048199273345716,0.017216402993982555,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,46.0,0.003587134164713672,0.03044996962862157,0.017018551896667622,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,47.0,0.003265435488477596,0.03057527201143257,0.016920353749955083,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,48.0,0.0029800136794087173,0.0308576487045372,0.01691883119197296,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,49.0,0.0027260314692139484,0.03129914428462831,0.01701258787692113,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,50.0,0.0024993724894827045,0.0319040530306013,0.017201712760042003,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,51.0,0.0022965224555676843,0.03267891924124983,0.017487720848408758,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,52.0,0.0021144716807438026,0.033632578737145376,0.01787352520894459,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,53.0,0.0019506347904590727,0.03477623703883345,0.018363435914646262,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,54.0,0.0018027843621375122,0.03612357991578204,0.018963182138959776,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,55.0,0.001668995883473436,0.03769091170047428,0.019679953791973858,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,56.0,0.0015476019450804761,0.03949731589849919,0.020522458921789832,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,57.0,0.0014371539947574535,0.04156483110191096,0.021500992548334208,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,58.0,0.0013363903056211504,0.04391863289508783,0.02262751160035449,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,59.0,0.0012442090681126985,0.04658720915487993,0.023915709111496316,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
448nm,448.0,60.0,0.0011596457211132175,0.049602511671909016,0.025381078696511118,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-60.0,0.0011755382895774834,0.05243964049558653,0.02680758939258201,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-59.0,0.0012579054229267161,0.04897290657633088,0.0251154059996288,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-58.0,0.0013473574439320912,0.0459076407253753,0.023627499084653697,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-57.0,0.001444764151966097,0.04320344031493709,0.022324102233451593,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-56.0,0.0015511135246891686,0.040824459759033684,0.021187786641861425,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-55.0,0.0016675302949062624,0.03873910045366598,0.02020331537428612,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-54.0,0.0017952978149516601,0.03691969103256753,0.019357494423759596,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-53.0,0.0019358838513635502,0.035342174343414065,0.018639029097388807,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-52.0,0.0020909710911092994,0.033985812462101216,0.018038391776605257,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-51.0,0.0022624933117342833,0.03283291735697703,0.017547705334355655,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-50.0,0.0024526783798283756,0.031868612201903804,0.01716064529086609,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-49.0,0.0026640995056896946,0.03108062658342475,0.01687236304455722,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-48.0,0.0028997365104829424,0.030459127769561178,0.01667943214002206,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-47.0,0.003163049272762787,0.029996589665830752,0.01657981946929677,1.1102230246251565e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-46.0,0.0034580660360354946,0.029687700975590967,0.01657288350581323,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-45.0,0.0037894899064082,0.02952931433686234,0.01665940212163527,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-44.0,0.004162827685772597,0.029520438784743575,0.016841633235258086,5.551115123125783e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-43.0,0.0045845462183005965,0.02966227877090555,0.017123412494603075,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-42.0,0.005062262736689394,0.0299583241660064,0.017510293451347896,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-41.0,0.005604977357280194,0.030414497205763336,0.018009737281521766,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-40.0,0.0062233579896452,0.03103936426715645,0.018631361128400824,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-39.0,0.006930090624082393,0.03184442275013758,0.019387256687109986,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-38.0,0.00774031140184634,0.03284447628685228,0.02029239384434931,3.3306690738754696e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-37.0,0.00867214126193817,0.034058115120776965,0.021365128191357566,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-36.0,0.009747349547705998,0.03550832292611812,0.022627836236912058,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-35.0,0.01099218005202786,0.03722323671515654,0.024107708383592198,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-34.0,0.012438381936479632,0.03923709293633453,0.025837737436407084,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-33.0,0.014124499161732402,0.04159140047059204,0.02785794981616222,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-32.0,0.016097485872180604,0.04433638992144841,0.030216937896814504,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-31.0,0.01841473180022637,0.04753279801235782,0.03297376490629209,5.551115123125783e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-30.0,0.021146601017479748,0.05125405514916089,0.03620032808332032,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-29.0,0.024379608225541645,0.055588951365404635,0.03998427979547314,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-28.0,0.028220376486182013,0.060644857253535904,0.04443261686985896,0.0,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-27.0,0.032800532794378,0.06655156534854932,0.04967604907146366,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-26.0,0.03828269115524366,0.07346578192185671,0.055874236538550184,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-25.0,0.04486762423230983,0.08157621916454164,0.06322192169842573,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-24.0,0.05280259370433956,0.09110908043592904,0.0719558370701343,4.440892098500626e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
450nm,450.0,-23.0,0.062390526958105805,0.10233344529064066,0.08236198612437323,2.220446049250313e-16,EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit
