spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,max_angle_450_deg,angular_FWHM_450_deg,I0_over_Imax_450,strict_normal,near_normal,angle_symmetry_error_max,energy_residual_max,spectral_boundary_clipped,angular_boundary_clipped,sequence_json,spectral_target_pass,angular_target_pass,combined_pass,candidate_id,scan_mode,sample_index,sample_id,delta_H_nm,delta_L_nm,delta_center_nm
456.3000000000037,3.63100113645379,0.04672096653823089,0.07744330289889434,0.23206656704864703,-16.0,4.744654985117577,0.07960906020296421,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",310],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,323,local_basin_ZL1_N3_M3_L78_H46_0323,3,1,-2
457.1000000000039,3.6332568873889954,0.03925454905818995,0.06203379554931605,0.16340400411304823,-17.0,4.517350927966374,0.0641361529867636,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",311],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,324,local_basin_ZL1_N3_M3_L78_H46_0324,3,1,-1
457.90000000000407,3.6389133020414874,0.033450698660317316,0.05077011293264444,0.12019286429197137,-18.0,4.365802373171475,0.053248017037877966,False,False,0.0,9.992007221626409e-16,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",312],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,325,local_basin_ZL1_N3_M3_L78_H46_0325,3,1,0
458.72000000000423,3.6466331347618848,0.028854569983305982,0.04230808008988361,0.0916914101242695,-19.0,4.2976053757821795,0.045684238323698056,False,False,0.0,1.1102230246251565e-15,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",313],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,326,local_basin_ZL1_N3_M3_L78_H46_0326,3,1,1
459.5200000000044,3.6551106840733496,0.02515560350039912,0.03580051882258054,0.07207565043855743,-19.0,4.073447670077332,0.03820540549893834,False,False,0.0,1.7763568394002505e-15,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",314],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,327,local_basin_ZL1_N3_M3_L78_H46_0327,3,1,2
460.3400000000046,3.6644474604446486,0.022136311771830952,0.03069458069257984,0.05807265162503045,-20.0,3.750347109251088,0.03182506243748751,False,False,0.0,2.220446049250313e-15,False,False,"[[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",315],[""H"",49],[""L"",79],[""H"",49],[""L"",79],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,328,local_basin_ZL1_N3_M3_L78_H46_0328,3,1,3
456.2000000000037,3.6674141422666366,0.04936896151034108,0.08199600602014234,0.2477897735162619,-16.0,4.896024627813755,0.0856095599897134,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",309],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,329,local_basin_ZL1_N3_M3_L78_H46_0329,3,2,-3
457.00000000000387,3.6675330174890632,0.04142900058191584,0.06555229296319715,0.17389721841768457,-17.0,4.674292164978079,0.06901336134537327,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",310],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,330,local_basin_ZL1_N3_M3_L78_H46_0330,3,2,-2
457.80000000000405,3.670539765348451,0.0352659906158332,0.053559101076379165,0.1274863057766597,-18.0,4.532436602972748,0.05749297630548381,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",311],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,331,local_basin_ZL1_N3_M3_L78_H46_0331,3,2,-1
458.6200000000042,3.6761252497311148,0.030391772918633365,0.044566858193771,0.09696713123788875,-18.0,4.331532186013398,0.047795849759820985,False,False,0.0,1.7763568394002505e-15,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",312],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,332,local_basin_ZL1_N3_M3_L78_H46_0332,3,2,0
459.4200000000044,3.68238184515576,0.026473561963474314,0.03766375155989458,0.07602805294555631,-19.0,4.042568187549659,0.039473919590030764,False,False,0.0,7.771561172376096e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",313],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,333,local_basin_ZL1_N3_M3_L78_H46_0333,3,2,1
460.24000000000456,3.68957407822802,0.02327865085389659,0.03225595406881018,0.06112343854263906,-20.0,3.779065022652123,0.03330198169466069,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",314],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,334,local_basin_ZL1_N3_M3_L78_H46_0334,3,2,2
461.04000000000474,3.697427076743679,0.020640605947519285,0.02794463719069141,0.05017651180438522,-21.0,3.6837586656394805,0.029128595593748297,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",315],[""H"",49],[""L"",80],[""H"",49],[""L"",80],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,335,local_basin_ZL1_N3_M3_L78_H46_0335,3,2,3
456.90000000000384,3.709674129875225,0.04384549998251211,0.06943268367541613,0.18524623445691019,-16.0,4.834509888404231,0.07448448186368178,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",309],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,336,local_basin_ZL1_N3_M3_L78_H46_0336,3,3,-3
457.700000000004,3.710128143442944,0.03729042624703521,0.05664951103913615,0.1354463221631695,-17.0,4.580819276514676,0.06045543573292942,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",310],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,337,local_basin_ZL1_N3_M3_L78_H46_0337,3,3,-2
458.5200000000042,3.713331500195693,0.03211140578220546,0.04708004266439282,0.10276506174728336,-18.0,4.318222623193964,0.04958294198288433,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",311],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,338,local_basin_ZL1_N3_M3_L78_H46_0338,3,3,-1
459.32000000000437,3.717386018487275,0.027952026830241422,0.03974435264903525,0.08039650296824871,-19.0,4.04684582708639,0.04128934127109077,False,False,0.0,1.1102230246251565e-15,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",312],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,339,local_basin_ZL1_N3_M3_L78_H46_0339,3,3,0
460.14000000000453,3.722358660705652,0.02456331747076943,0.03400511582341111,0.06451189581218411,-20.0,3.8469131704863884,0.03525952426691654,False,False,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",313],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,340,local_basin_ZL1_N3_M3_L78_H46_0340,3,3,1
460.9400000000047,3.727995298474468,0.021767389687889827,0.029434892262194957,0.05287050647211774,-21.0,3.8534852483756517,0.03128282532467289,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",314],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,341,local_basin_ZL1_N3_M3_L78_H46_0341,3,3,2
461.760000000005,3.730865615245648,0.019434564600260752,0.025739096253446052,0.04410654711648068,-21.0,3.971881872408126,0.028840945669545703,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",315],[""H"",49],[""L"",81],[""H"",49],[""L"",81],[""H"",49],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,local_basin,342,local_basin_ZL1_N3_M3_L78_H46_0342,3,3,3
438.4199999999996,3.1215748101243435,0.03274989403136007,0.024076137460482733,0.016919856841097744,-60.0,,0.22199975035790293,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",313],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,343,local_basin_ZL1_N3_M3_L79_H44_C316_0343,-3,-3,-3
439.2399999999998,3.1457890774944417,0.0386520328811944,0.02758321174075605,0.018814028263323377,-60.0,,0.26044436588171066,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",314],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,344,local_basin_ZL1_N3_M3_L79_H44_C316_0344,-3,-3,-2
440.03999999999996,3.1707855259049893,0.046314364513464004,0.03193303788353291,0.02105955797680238,-60.0,,0.30857121934624965,False,False,0.0,4.440892098500626e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",315],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,345,local_basin_ZL1_N3_M3_L79_H44_C316_0345,-3,-3,-1
440.84000000000015,3.1965959613262953,0.05649577486543327,0.0374146278376694,0.023748078367080656,-60.0,,0.3697810761593989,False,False,0.0,4.440892098500626e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",316],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,346,local_basin_ZL1_N3_M3_L79_H44_C316_0346,-3,-3,0
441.6400000000003,3.2261906853585742,0.07039931572373351,0.04445004327416251,0.027002857333940117,-60.0,,0.4490647989656455,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",317],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,347,local_basin_ZL1_N3_M3_L79_H44_C316_0347,-3,-3,1
442.4400000000005,3.2586730293534742,0.09000979306071638,0.05367342570423109,0.030992700223289565,-60.0,,0.5539591107578716,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",318],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,348,local_basin_ZL1_N3_M3_L79_H44_C316_0348,-3,-3,2
443.2400000000007,3.291959869413631,0.11875007236973592,0.0660688351852712,0.03595342343700762,-60.0,,0.6962209914000405,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",319],[""H"",41],[""L"",76],[""H"",41],[""L"",76],[""H"",41],[""L"",76]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,349,local_basin_ZL1_N3_M3_L79_H44_C316_0349,-3,-3,3
439.0999999999998,3.1261988835396437,0.03670598276366175,0.026246979344013023,0.017911832256842473,-60.0,,0.27486660991898526,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",313],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,350,local_basin_ZL1_N3_M3_L79_H44_C316_0350,-3,-2,-3
439.9,3.149316637764059,0.04390171795540317,0.030351288146058586,0.020037596685138784,-60.0,,0.3252514073558419,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",314],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,351,local_basin_ZL1_N3_M3_L79_H44_C316_0351,-3,-2,-2
440.72000000000014,3.173044562711766,0.053437902229851036,0.035514991087368386,0.02258058365606292,-60.0,,0.38921466151300443,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",315],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,352,local_basin_ZL1_N3_M3_L79_H44_C316_0352,-3,-2,-1
441.5200000000003,3.199641105466469,0.06642094036579382,0.04213010017822787,0.025656312427212356,-60.0,,0.4718939354169621,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",316],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,353,local_basin_ZL1_N3_M3_L79_H44_C316_0353,-3,-2,0
442.3200000000005,3.2299634370291415,0.08467001746070935,0.05078419187842111,0.029422776641737272,-60.0,,0.58102767868541,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",317],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,354,local_basin_ZL1_N3_M3_L79_H44_C316_0354,-3,-2,1
443.1200000000007,3.261174603622919,0.11131280791029116,0.062386754212098716,0.03410038872496984,-60.0,,0.7286549273772367,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",318],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,355,local_basin_ZL1_N3_M3_L79_H44_C316_0355,-3,-2,2
443.94000000000085,3.2930701740265818,0.15198897092235336,0.07839794519987653,0.04000356953860449,-60.0,,0.9342071370961608,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",319],[""H"",41],[""L"",77],[""H"",41],[""L"",77],[""H"",41],[""L"",77]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,356,local_basin_ZL1_N3_M3_L79_H44_C316_0356,-3,-2,3
439.78,3.1348859901739274,0.041756368291225296,0.028948536604551857,0.019133539405350862,-60.0,,0.3433592490317701,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",313],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,357,local_basin_ZL1_N3_M3_L79_H44_C316_0357,-3,-1,-3
440.58000000000015,3.156609380107909,0.05070910204738854,0.033825203770502105,0.02154547140572784,-60.0,,0.4102271741965021,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",314],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,358,local_basin_ZL1_N3_M3_L79_H44_C316_0358,-3,-1,-2
441.38000000000034,3.1804321058364735,0.06285701752323719,0.04005961727248668,0.02445954264416788,-60.0,,0.49646263842710975,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",315],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,359,local_basin_ZL1_N3_M3_L79_H44_C316_0359,-3,-1,-1
442.2000000000005,3.2086161189291147,0.07986625052462806,0.0481963025601527,0.028023750904441383,-60.0,,0.609995307722498,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",316],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,360,local_basin_ZL1_N3_M3_L79_H44_C316_0360,-3,-1,0
443.0000000000007,3.237640687867838,0.10458960144323415,0.05907549565658492,0.032444214790278675,-60.0,,0.7631213887513014,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",317],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,361,local_basin_ZL1_N3_M3_L79_H44_C316_0361,-3,-1,1
443.82000000000085,3.2675727110603248,0.1421545134019423,0.07404175493165951,0.0380144251191713,-60.0,,0.9756186752730854,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",318],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,362,local_basin_ZL1_N3_M3_L79_H44_C316_0362,-3,-1,2
444.620000000001,3.296623547197612,0.20221490275187032,0.09533699855032521,0.0451628624577148,0.0,20.075978378675718,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",319],[""H"",41],[""L"",78],[""H"",41],[""L"",78],[""H"",41],[""L"",78]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,363,local_basin_ZL1_N3_M3_L79_H44_C316_0363,-3,-1,3
440.44000000000005,3.1473537070572775,0.04829166758337336,0.03233231494747129,0.020633207034800715,-60.0,,0.43293745228143676,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",313],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,364,local_basin_ZL1_N3_M3_L79_H44_C316_0364,-3,0,-3
441.26000000000033,3.16825034071519,0.0596876809640553,0.03822418299991207,0.02340213448099318,-60.0,,0.522912354454976,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",314],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,365,local_basin_ZL1_N3_M3_L79_H44_C316_0365,-3,0,-2
442.0600000000005,3.194437821148199,0.07557725325308512,0.045893898132310845,0.026784259453536508,-60.0,,0.6410347699428943,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",315],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,366,local_basin_ZL1_N3_M3_L79_H44_C316_0366,-3,0,-1
442.8800000000007,3.2214988722498674,0.09856102451207593,0.05611809528426468,0.03097254916181424,-60.0,,0.799839134621272,False,False,0.0,4.440892098500626e-16,False,True,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",316],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,367,local_basin_ZL1_N3_M3_L79_H44_C316_0367,-3,0,0
443.68000000000086,3.249125749361383,0.13329199580462958,0.0701347359909763,0.03624117379519956,0.0,21.584515506761612,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",317],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,368,local_basin_ZL1_N3_M3_L79_H44_C316_0368,-3,0,1
444.500000000001,3.277111667775955,0.18851180039743481,0.08999964934863695,0.04298945743309329,0.0,20.21014393648065,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",318],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,369,local_basin_ZL1_N3_M3_L79_H44_C316_0369,-3,0,2
445.3000000000012,3.300640792681179,0.28116261617813415,0.11928606922341875,0.05181559885100297,0.0,18.834785211418676,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",319],[""H"",41],[""L"",79],[""H"",41],[""L"",79],[""H"",41],[""L"",79]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,370,local_basin_ZL1_N3_M3_L79_H44_C316_0370,-3,0,3
441.12000000000023,3.163697524426425,0.05689266974229592,0.03661029652851444,0.022474801954314214,-60.0,,0.5514221461704747,False,False,0.0,5.551115123125783e-16,False,True,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",313],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,371,local_basin_ZL1_N3_M3_L79_H44_C316_0371,-3,1,-3
441.9200000000004,3.187476650094993,0.07177925913762129,0.04386158426410365,0.02569403853525045,-60.0,,0.6743638092434988,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",314],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,372,local_basin_ZL1_N3_M3_L79_H44_C316_0372,-3,1,-2
442.7400000000006,3.2122961493151934,0.09320045421204814,0.053497140533832935,0.02967404503135259,-60.0,,0.8390815143101163,False,False,0.0,4.440892098500626e-16,False,True,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",315],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,373,local_basin_ZL1_N3_M3_L79_H44_C316_0373,-3,1,-1
443.56000000000085,3.2380638691059858,0.12537671889253732,0.0666577172696371,0.0346713082041685,0.0,21.70565817470145,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",316],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,374,local_basin_ZL1_N3_M3_L79_H44_C316_0374,-3,1,0
444.36000000000104,3.2644271517122547,0.1762049122204286,0.08522878493523509,0.041058388710727034,0.0,20.350468866257405,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",317],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,375,local_basin_ZL1_N3_M3_L79_H44_C316_0375,-3,1,1
445.1800000000012,3.286362197002404,0.2610292585604475,0.11247194785050493,0.04939173059389783,0.0,18.980517537956402,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",318],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,376,local_basin_ZL1_N3_M3_L79_H44_C316_0376,-3,1,2
445.9800000000014,3.30869480725255,0.40878958793629727,0.15430995214365523,0.060529177679837926,0.0,17.580008545827624,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",319],[""H"",41],[""L"",80],[""H"",41],[""L"",80],[""H"",41],[""L"",80]]",False,True,False,ZL1_N3_M3_L79_H44_C316,local_basin,377,local_basin_ZL1_N3_M3_L79_H44_C316_0377,-3,1,3
441.8000000000004,3.1875673614254083,0.0684476722014365,0.04208488457541341,0.024743967113028946,-60.0,,0.7102485170991484,False,False,0.0,6.661338147750939e-16,False,True,"[[""H"",41],[""L"",81],[""H"",41],[""L"",81],[""H"",41],[""L"",313],[""H"",41],[""L"",81],[""H"",41],[""L"",81],[""H"",41],[""L"",81]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,378,local_basin_ZL1_N3_M3_L79_H44_C316_0378,-3,2,-3
442.6000000000006,3.210397067908559,0.08847722629359575,0.051195552580627884,0.028538466003412283,-60.0,,0.8811797533947916,False,False,0.0,4.440892098500626e-16,False,True,"[[""H"",41],[""L"",81],[""H"",41],[""L"",81],[""H"",41],[""L"",314],[""H"",41],[""L"",81],[""H"",41],[""L"",81],[""H"",41],[""L"",81]]",False,False,False,ZL1_N3_M3_L79_H44_C316,local_basin,379,local_basin_ZL1_N3_M3_L79_H44_C316_0379,-3,2,-2
