geometry_id,geometry_hash,case_hash,source_position,source_position_nm,dipole_orientation,case_count_per_geometry,solver_authorized
V2_DOE_063,c5c1d892909f33763669e699a21a5116ec605610598477d0d86451a3e7f9971e,9a95f91ab39977768fda9695de45727e6681cee7cb8040f3787e0c0351deac4a,bottom,-380.5,x,6,False
V2_DOE_063,c5c1d892909f33763669e699a21a5116ec605610598477d0d86451a3e7f9971e,6ce95b3a2ea36b5e88f3521b7bfe8f16041f7591bb5849fba9bbdbc2a26ff4f0,bottom,-380.5,z,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,91fdb5087b0bf31d41908dcf499aae56397d7ec66ebf4d261b35b458249e073d,top,-171.5,x,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,42c7ed95798095776127c431703b616520bbdfc2066d63fa3820acffe90679d9,top,-171.5,z,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,b57866bd3e067981d9bce545c6fe5b161e2ac5869cea5b63be74749e690674ba,centroid,-276.0,x,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,24c2371c21730b63929a658847f36e7721084e48321daa3e23881389e33672d2,centroid,-276.0,z,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,f2bc50d83661ca55ca3442ec6f2cd75bb2b24484462b14f59d6871062130aad2,bottom,-380.5,x,6,False
V2_DOE_064,decaadd388169a917ec0130ea0989412c36451f24315dc61a1345b01d4f51116,3dff6c658835ac3dee378934f5538cad3573b8e54f5c3584a255d8e4ca3bdf08,bottom,-380.5,z,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,8bc1e95c0e74c07d82d5f6a9ff5f6d2b4b71d3b00a14faa77e9f1329f52ac55d,top,-171.5,x,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,2ca27a74c79a1d791407502bee417c71218e140ccdcfeaaa04779fc7675ad621,top,-171.5,z,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,dc816dc10e5e665be29867a478e1ddf85c14629ecb721ac06dee3c42cbc75de7,centroid,-276.0,x,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,f35a7439a4b045094203f80c85b36a100f15573c086d9322d40eb8b5de01225b,centroid,-276.0,z,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,9b10ca73bc86b0b12f50893fe719933d07c7e980c2d06fd1d9e4cdae8b5a0ec8,bottom,-380.5,x,6,False
V2_DOE_065,179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,fbce1e2d8dd69f99524e8252cb42e1df7ebc350e997efd92ce48a70334d2066d,bottom,-380.5,z,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,ba01e4bc26531e90195a24f2d0e17705d8eeae1f05ae436bde8d231f85e187a4,top,-171.5,x,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,6216fdcf8852adc80303eb7798f8dfc9432249ea25c95f5b947d0920e38deed0,top,-171.5,z,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,5a23fa82d57ee87e24f12fec15cf7320fae11c69ef0849234076142afc4a0ecc,centroid,-276.0,x,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,32ea8d48fd94b0974680d1e31e9afec68bb95de1903cd0e84039db6f6922e091,centroid,-276.0,z,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,7075f10ae6044288049cd73221c992b776d60a74f8e08b5cb2e1a221a7becbda,bottom,-380.5,x,6,False
V2_DOE_066,6400cd80c91552c81dbee342a7edde7cfe4f24d327846fa06d062ed2e9a6eec4,e30e54ba0924830f76bfcce1fb6c0f01ef15adbdb8925cb163652972ef41593d,bottom,-380.5,z,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,52e91a7a7d2ce16ced54517ffa9e620e7bc4405003e8e55c618ec2f44d6d3416,top,-171.5,x,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,1e8a1bcc9472eb6bddae912dc9af8b7f3d3a591052e0c7ce19c699b2bef83ca1,top,-171.5,z,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,ad5c6bed57462d00d4106ab2e0a5e863af307025e6a11f0c5de1036ad94de5f4,centroid,-276.0,x,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,322133f1ec50e5e54b63d3f652f1c7f542b47a7497b30625189751cfd984112a,centroid,-276.0,z,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,f73feb0098ed210acb3435432ea9d327a65ff81c34bd4235812f6ea15ac5fe87,bottom,-380.5,x,6,False
V2_DOE_067,00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,d92ad1984cafc55e73b580fb0893dbb768635cf3bed2df1d84dfe3617b1e2d0d,bottom,-380.5,z,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,1295ec3dc70125f1f231b36267a47b1c795a217f436361dd9aa456b871f61ddc,top,-171.5,x,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,8d9e19c60a4b78abddb217cb9a19bfcecbb02ed28367cd516153d40043fdfe90,top,-171.5,z,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,6a7321aee193e7c4efcec46344c6ab63661c25c05b8c78c2b202c93f69f8f8c3,centroid,-276.0,x,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,361d35b8037b2e3c24bba8d98dab0d47c5fd4021d1f288ad9135d80b6c317d57,centroid,-276.0,z,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,8b34565287cfffa57748f223296de25a79ad6eac4cc5810c2d855c1e0ae14692,bottom,-380.5,x,6,False
V2_DOE_068,43d4efbfc413142a5684a18d5f79c6d63f20204b483a4319125764d56c5faec0,324c164468bccbc974415e497ae39945b23cd1c01bdd613d17ff0bc66e1e3f82,bottom,-380.5,z,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,a49d6b48a1007581596c364710e3a2e085e5266a7669ce0c285fbfa42acd5a25,top,-171.5,x,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,acd010f36b8144728a28627e4e4a93167003c8ed4cb1a1f20323892848dd425b,top,-171.5,z,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,3a97b9d253fb5f81fe7db3d7124288d9dfac9cb48f04a3251cb80af28b1137c6,centroid,-276.0,x,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,2838183508f50eb2ca94c6c38914d67dd575eea06b1e55f61ef3ce2db3616419,centroid,-276.0,z,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,cfb82c2ebe4dc3f472f80a250edfb256f060f1c610363355027064f0ad47ac62,bottom,-380.5,x,6,False
V2_DOE_069,dde1aea4dc7ea2925e2a5aa3bddf93895c3ae1de875382bfdfc06f2c55d9dd18,86b4aa916862478d74bf0b6d9d1a0a09fa7d9670841b2110d9b37282ac1464e9,bottom,-380.5,z,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,b4d72916649a20a10667764fd674534c0c42378c1c6d1cdb15e95fa3df8d67ce,top,-171.5,x,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,776609dfcc31fd0ee102d1835781b4e72f8313ea06c4870ecefa0cc4a4a18022,top,-171.5,z,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,8ba34e80022f693be613a5c9920148325d7ea3fa78c6042d8647c8896479880f,centroid,-276.0,x,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,77c70389cf7c4bc386fc74d398cec838ee774622f8c71036a256d3e08b485eac,centroid,-276.0,z,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,94fb3a72cc4ba5c3ce31b777bf18e4b9575c5b0d223e049633ffd93bd5acd1c0,bottom,-380.5,x,6,False
V2_DOE_070,f7dd87a2342cfa3691b843f2446af6860aac48fd837d8a10c1d4a10491f38052,ce5df33b8701aa0c6149b2d4e409183378194591df9444d1364c300e8967b22d,bottom,-380.5,z,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,1d175afd2db9ec4d8aca7ad6824efaf3582033497227d255c0e3a3ae77e16610,top,-171.5,x,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,ec399791ce46c665dcb48fd458c4d688a58124c99c580aea0b5683c237530338,top,-171.5,z,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,26888f3909925a5a62accaefaa06b1dd7bd788b7da7b36f6f0d3dba61704ebd9,centroid,-276.0,x,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,cbe9e43be5bb3242bfce29e046b48721d8e10d5c5b498036e9d5e65d73bae9e3,centroid,-276.0,z,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,50e241a8c40c427bb233aa973154043742611bea89a43794a5e15eed4f6def7e,bottom,-380.5,x,6,False
V2_DOE_071,60c865bab46948b2952ae6fc2087f87d5968ed93937ff4049ce6e9153ed4bad2,8d13b624a712d407ccf57969701bb08808179519038e4c5ba9cb9adc3c121d8d,bottom,-380.5,z,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,d4322a7dd14fba97dce88a4761ebd9f7396825394ba9c32ae8e3d6e8ffd27e00,top,-171.5,x,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,7f22573eb17cfd3b16d41d156b7bbd708c9da8a07d5f3a94165f11e2df4ac0dd,top,-171.5,z,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,513f403b4cfbf406e9f6af5f58fe11198c16a544383d758d5a41428c5b1907e6,centroid,-276.0,x,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,539a0204154a1d0f1e4752acb8e814c4bc6555d48955ce8ee40c5e803ff1405e,centroid,-276.0,z,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,c860dd2acf7085113f3e5afe0d2951bf91fe6b027fc67533adb52f6605146b16,bottom,-380.5,x,6,False
V2_DOE_072,2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,f2084d3579e55d45e8af49a2bd90c90268d1cadd1524c79fcdf003fe1db1ac53,bottom,-380.5,z,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,d9b88e75ccbd27e614e969dc87f0d9ec332ae5d935aca81a3ceb6983c8f22263,top,-171.5,x,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,7e5ca249fbe152fb88eb99350dbea21477a415bffc075305be5553c6cd1c3e87,top,-171.5,z,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,0a5afbc84e02f16f7e9f284562fe6ecb02fc02aacc170dedba395a5adb3f0032,centroid,-276.0,x,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,ac533e20b596d8104f0b6fa6768d66f81fbe68d9c28faed89b751b4afc4890ec,centroid,-276.0,z,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,fa0f8cbe5fc6b923c0f7b80c46344b703ecbf1c32411257ffc16dcaa14e676c3,bottom,-380.5,x,6,False
V2_DOE_073,59331685393971328586a0bd2d9dbf76a68eed3fdc29397b0d6a2d2dcc161134,772a44f9f24f77c47ebf1a8a8c762427e488d2f61462f8c9a0a71f1bc03986bd,bottom,-380.5,z,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,4d83df8961569e4951b0eecbc9663210b20fea589f84cef06d102e4b2aa590dc,top,-171.5,x,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,85129a67331e1b64caeb75ee479a78e5318183884a62735fbc11ea68fc9e1525,top,-171.5,z,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,a477ef79fcdfa0efe2fea4783fe62a4a42e4b566bcc6571c64ee3c4123e1e78b,centroid,-276.0,x,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,f5c882e9e745b8d9d92878c7648bd26684c5649efadaed4bcbf788a82ff6ac4b,centroid,-276.0,z,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,433eac140fe48b068c455bb61a1b73b760dca25d518979eb2c6045ea144586a4,bottom,-380.5,x,6,False
V2_DOE_074,17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,787727b0411025eed62705f1e22e25c949c5dfcbbedbbb0234f9ee6d3627bc83,bottom,-380.5,z,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,941c9355e14ace352961592f88758cd3e6047340ab35f8b531dc7e51bac2430d,top,-171.5,x,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,d3906f21bf209c7d188e01907d5d28518df1fb637e42395bc9d1e470b3aedadf,top,-171.5,z,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,0a7139300047224ca1fc4d2c29f95d3ee69ff42ad5e3e8a66336bf98057a7819,centroid,-276.0,x,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,68fe8ea926df8fb1d6ef3b0039e20d168c2fbc13730642cee470ec11f99ee48b,centroid,-276.0,z,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,c227b7b92400ea74a01bcab26884d29a7d835b987aa91d18c81436b7eefb0df4,bottom,-380.5,x,6,False
V2_DOE_075,b56d54e2664550858761b4c197b0f0317c09c93e4b2eda4cb551577d99eb6c50,74c529959de97aa9aaad4754e595e38dbee906d45af9ca010504e382e99b615a,bottom,-380.5,z,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,3f2bc3532a476b899eed2fc844623ffa97b08121b63ce3b31cb30195f328b191,top,-171.5,x,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,9698cc0b8f5ba66eb8d609ba8f5356cae433dd51d439e329ce8a9355aa4cb643,top,-171.5,z,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,b09373015494f2070e2ca04399cb935bf162cfffa123bcec26e905a4afb35fe1,centroid,-276.0,x,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,a332727c7ca59faf016d818ae72f69af2a08870f101e5a1484adae2573c639d1,centroid,-276.0,z,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,115b7cfa3f8d64036cebac7cf746af04ba75a2fa117609020f6b33cb57a7f233,bottom,-380.5,x,6,False
V2_DOE_076,94439e1a12d7c311d4e7fc0017e46b21e3bd0265bf945005ad77f29ae84da61b,1f8e38b42ba42cf1ace97c82240c3426b1a1e5026aa7148efb015946085962b4,bottom,-380.5,z,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,6e13ff580bb14b2e462d7e887cbad87cc30a86fe80d182296a7489bcec45d9e1,top,-171.5,x,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,35aff37c9acfafd269492d58079e1af9bc94d331f0191eb00ca7fe280fb9a6f9,top,-171.5,z,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,c39100b2cfe2b68962b86fe897ff8782690f4e80970cbdf9cbb97bebd7ed75cc,centroid,-276.0,x,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,cde57a856d204c0cec7e1657ab4b3984e88336eb6d037297ba6c12b121684716,centroid,-276.0,z,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,93be9af9f5c70abba940539a1f9658829fe79f16cdb0b73ee5c0c4c3b7fcbaa3,bottom,-380.5,x,6,False
V2_DOE_077,2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,7d9afd989575363e73ee85ea684644ec236cdd5e6abda6b21c6805559dc19a87,bottom,-380.5,z,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,c5d80145c9963c196a45173c9630148f1b5c6c76bd2f2d459b3245b1cb42e38e,top,-171.5,x,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,9d88e3087149659492edd5ff10d3c5bdf6323420c57e21c8c383dd807be47367,top,-171.5,z,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,e06746d6154e72774d8b3ecadcaf45df017e28df3ea00811948be628e989e458,centroid,-276.0,x,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,4c58ab8ad5aeec5ec20604d4736e49e9710baea9107e9c62f355c29b0cbc65ae,centroid,-276.0,z,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,a707780eb99a744d2347f0927c4e3c25663f141fc352520a77d2763256fb45a1,bottom,-380.5,x,6,False
V2_DOE_078,09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,f534ad6650a9912b542744660adc1703b81b3dac9f305df7601ddaf49710dfa5,bottom,-380.5,z,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,094f6e848a253775058b7efaf27a42cec3f5a20e0cfc8dc88b6992b369d07877,top,-171.5,x,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,5960d37da0c07ab71708490a8f6ea9af5c6debd863e569e69ee860230a98d78e,top,-171.5,z,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,86453e183fdb44152701f418b6b4064fc91b646757dcb31236907f358c16d533,centroid,-276.0,x,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,3e4fc3247deb7a980ec553cc88f822121f01bfe896ff4e2f24ad8326ab2c0a17,centroid,-276.0,z,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,650786f56f477ec1d5a1d67e800bc483260e8106f149cb4314906672d244b5e0,bottom,-380.5,x,6,False
V2_DOE_079,21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,f0d5709b9d74a34406625cfc038f5e02fa0379bf222af096dcb0a7b5b767570b,bottom,-380.5,z,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,a4d619a8ce59836721b639da947d15fc242c9e42115b6c6f676cc157c8a8d282,top,-171.5,x,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,8f83afa459147e1f1c2ea31afaf6a1e4d429cd28db2d6f9be49943e86cfc23f1,top,-171.5,z,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,f9a84de669dd173fcfd8a23bb1324c20c10d9d46980e18f175f126b3f2bafc4e,centroid,-276.0,x,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,32074d7448bb3c3dfbd93dd620a56fa4023d969c75d45944e91a29dfce1701e4,centroid,-276.0,z,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,475fb10b2d004832cbfe4d23806b7d8bdcaa3b66d2152f82e57cf9d6b558d3b9,bottom,-380.5,x,6,False
V2_DOE_080,0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,f04d21de6292a9bbb4183af56712835dac723653476114e9ab6d7d351140db4d,bottom,-380.5,z,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,b2a74b446c08eb456bad476191ad24137c1a8394256067b2fa0f5d71ab44d5a9,top,-171.5,x,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,1f9766010ee4c9a63f6caf66d8ae806170031961d7e3fa638c67b6864d923b3c,top,-171.5,z,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,92c617bfa93c0205090e8d68dab8aa993c520a090d35f05f42025b5781ff70a6,centroid,-276.0,x,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,026919dcd0125e61df422f58a91da126968c3a80486f8c195e42d0c5b43b083e,centroid,-276.0,z,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,b6b303e626176249ad34b3aef7d72910d7089d5f1db7b48ff5e672e8fe03cacf,bottom,-380.5,x,6,False
V2_DOE_081,1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,8bb73e6f5f836907fdad418b29788e1943f026f5c633953e15f197a109a77de7,bottom,-380.5,z,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,86c4d9e3b56ff1854578ea2cf0f19613c5f9d139bc394a7a32a3cf7daf2b2bb5,top,-171.5,x,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,590c27325076e2c83fcc7c662f4d61141d559db97b58269e9747c4abe432eb78,top,-171.5,z,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,cbb22117ae40b74cc54feb61abe5514f09741f81dfd7221175072705876dc217,centroid,-276.0,x,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,de4c7e528fca5b48172e9fd4ca1de498da86973e0a9ecbfb03b38131a0d28d6b,centroid,-276.0,z,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,9a5f193f1cfefc3bf1a807a8ed7cec6c25c17b2fff4ea8835a9cce06699e5840,bottom,-380.5,x,6,False
V2_DOE_082,bb69cff1e2c4268b3aaa6a38a90d1c5801b3e7f74efab529d046ac22682306a2,8a81f4a486b37bcbed20105a9e225553bd957770af328b907d4e2c28e23224a4,bottom,-380.5,z,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,c36be012df9c45a4afc28eff38ae3ed2cf481aa91d78d3366690465e6284bcd6,top,-171.5,x,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,72e226c4d69e9ded4b28f0231d99b2ea68d0c2d7bf002e243497c6619bcd8795,top,-171.5,z,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,1ac5dbb53109078ce1214d858727506128f781f45f84d2715a3dfe5ecfdf339e,centroid,-276.0,x,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,a990c1d3d68f4ba79030506e85920bc9e2a9552fca2e6de873773d9d94a79fd4,centroid,-276.0,z,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,3a1be7e4b41243c05cca6899d4ed496933ab3c295eab4523a6a8c73377f32a60,bottom,-380.5,x,6,False
V2_DOE_083,5c2b2df460843494ecc72b4adba6915dd31bf2b42986d0b24ccae4de07246284,6cd87b28fba99cb2b36086a94e54bfc0ee13a724b2fd6511df008b0aff1956b7,bottom,-380.5,z,6,False
V2_DOE_084,ff73fc6622cb7c3f671e60bcd08a9026b91998da3b22d4b0243d46d0ce0cffcb,4e96d182a114e2e1527e6068888642c18e241d4af25529caae55048b82a578c3,top,-171.5,x,6,False
V2_DOE_084,ff73fc6622cb7c3f671e60bcd08a9026b91998da3b22d4b0243d46d0ce0cffcb,630bb40825e8e90ab04b4887e4491e4f4cfb8d2c89c9f602164ca537315c6de6,top,-171.5,z,6,False
V2_DOE_084,ff73fc6622cb7c3f671e60bcd08a9026b91998da3b22d4b0243d46d0ce0cffcb,79b9f4765869e65856a900a26cb68c4f47ec5a77fcd5b0a247988330aa7306b2,centroid,-276.0,x,6,False
V2_DOE_084,ff73fc6622cb7c3f671e60bcd08a9026b91998da3b22d4b0243d46d0ce0cffcb,69f56154ac3a4da1824ae79971c0bed9df3cab9a3e15571d6a835cc67ff0879c,centroid,-276.0,z,6,False
