candidate_id,wavelength_nm,S0,S1,S2,S3,DoLP,x_fidelity,LP_TARGET_FRACTION,useful_lp_power,leakage,total_power,source_x,source_y
GLOBAL_018,460.0,1.7860148151395705,-0.0009285798558451575,0.0039727754993068454,-0.0005802682431899908,0.002284333592604057,0.4997400413904818,0.4997400413904818,0.4462715588209313,0.44673584874885386,0.8930074075697851,0.8925431482399444,0.893471666899626
GLOBAL_018,461.0,1.8502511662165448,-0.049734695327516176,-0.003719952241409804,-0.00016975158169445226,0.026955053903698498,0.48656001513858915,0.48656001513858915,0.4501291177222572,0.4749964653860153,0.9251255831082725,0.9002581403162961,0.9499930259002488
GLOBAL_018,462.0,1.8506951594098142,-0.021236607058430446,-0.0028769236414761664,7.478852564007411e-05,0.011579751237506816,0.4942625323920978,0.4942625323920978,0.45736463808784594,0.4679829416170612,0.9253475797049071,0.9147292436199559,0.9359659157898582
GLOBAL_018,463.0,1.9035719088882894,-0.052824297988835034,0.0031604330679548057,-0.0007728276133905608,0.027799715002418755,0.4861249533726085,0.4861249533726085,0.46268690272486357,0.48909905171928114,0.9517859544441447,0.9253736716197329,0.9781982372685566
GLOBAL_018,464.0,1.8992293002798724,-0.06585566239665885,-0.008285644107081595,-0.0001667564122394133,0.034948305551169435,0.482662529904379,0.482662529904379,0.45834340947080343,0.4912712406691329,0.9496146501399363,0.916686654391182,0.9825426458886906
GLOBAL_018,465.0,1.9094413350965982,-0.03164996745020632,0.0005981553976977588,-0.0002353545484651172,0.01657847175418625,0.4917122440819568,0.4917122440819568,0.469447841911598,0.4852728256367011,0.9547206675482991,0.9388956574949441,0.9705456776016542
H1C1B_V2_012,435.0,1.6072877099101213,0.35498855628872117,-0.00974704286070945,-0.0044268703966490915,0.22094510076922508,0.61043093097146,0.61043093097146,0.4905690665497106,0.31307478840535,0.8036438549550606,0.9811279154788644,0.6261597944312568
H1C1B_V2_012,436.0,1.5854617207651533,0.3375682941743995,-0.026284154165201266,-0.007623322105735901,0.2135592603047953,0.6064574091424569,0.6064574091424569,0.48075750373488824,0.31197335664768844,0.7927308603825767,0.9615033811358763,0.6239583396292772
H1C1B_V2_012,437.0,1.5129837551320346,0.2931013917444023,-0.014448809723334025,-0.012240500440741778,0.19395932769815716,0.5968620418924537,0.5968620418924537,0.45152128671910935,0.3049705908469082,0.7564918775660175,0.9029667235755293,0.6100170315565058
H1C1B_V2_012,438.0,1.0194048377975218,-0.2157232991514365,0.1380564752179605,-0.005505745402555773,0.2512421063487912,0.39419154630582376,0.39419154630582376,0.20092038466152123,0.30878203423723954,0.5097024188987608,0.4056966540295972,0.6137081837679244
H1C1B_V2_012,439.0,1.4313077362154076,0.24682159537537118,0.13111485445863852,0.061805643326148296,0.19526566020178932,0.5862224066600815,0.5862224066600815,0.4195323328976947,0.2961215352100091,0.7156538681077038,0.8390922807139636,0.5922154555014439
H1C1B_V2_012,440.0,1.553047814713764,0.40404795586672226,0.040025240978835225,0.027371172937633692,0.26143791250298226,0.630082265349052,0.630082265349052,0.4892739426451216,0.28724996471176045,0.776523907356882,0.9785297498959005,0.5745180648178636
H1C1B_V2_012,441.0,1.5676754531686994,0.41704438954733647,0.03547060758693801,0.024021981367399622,0.2669877237186403,0.6330136249516365,0.6330136249516365,0.49617996067900894,0.28765776590534076,0.7838377265843497,0.9923519015989423,0.575323551569757
H1C1B_V2_012,442.0,1.5303920720112476,0.469002183766439,0.011673394552589759,0.01554944539182003,0.30655375467531115,0.6532294215135583,0.6532294215135583,0.49984856394442173,0.2653474720612023,0.765196036005624,0.9996944804499998,0.5306975915612482
H1C1B_V2_012,443.0,1.5618429595703676,0.4387400742669544,0.09960298611649827,0.05664848386994087,0.2880596896503299,0.6404558862907841,0.6404558862907841,0.5001457584593304,0.2807757213258532,0.7809214797851837,1.0002128151558956,0.5616301444144718
H1C1B_V2_012,444.0,1.5929217631666879,0.41206149665424063,0.012582391645568805,0.007365937967918339,0.25880339168294,0.6293414109162125,0.6293414109162125,0.5012458149552322,0.2952150666281118,0.796460881583344,1.0024834728367256,0.5904382903299626
H1C1B_V2_012,445.0,1.3507504502602279,0.4590516692569065,-0.020184139668742093,-0.00255988548483947,0.3401777102889395,0.6699246774888982,0.6699246774888982,0.4524505298792835,0.22292469525083033,0.6753752251301138,0.9048990223466135,0.44585142791361426
