lambda_nm,order_m,medium,n_incident_effective,n_medium,kx_over_k0,signed_cutoff_distance,distance_to_cutoff,kz_over_k0,imag_kz_over_k0,propagation_state,angle_deg
450.0,1,substrate,1.4263579911503224,1.4263579911503224,-0.4299659267622245,0.9963920643880979,0.9963920643880979,1.3600097134733578,,PROPAGATING,-17.54430609718841
450.0,2,substrate,1.4263579911503224,1.4263579911503224,-0.17134523710705207,1.2550127540432703,1.2550127540432703,1.4160289293086887,,PROPAGATING,-6.899477914876954
450.0,3,substrate,1.4263579911503224,1.4263579911503224,0.08727545254812041,1.3390825386022018,1.3390825386022018,1.423685398640059,,PROPAGATING,3.5079837212690697
450.0,4,substrate,1.4263579911503224,1.4263579911503224,0.3458961422032928,1.0804618489470297,1.0804618489470297,1.3837821279837597,,PROPAGATING,14.034318751173826
450.0,5,substrate,1.4263579911503224,1.4263579911503224,0.6045168318584652,0.8218411592918572,0.8218411592918572,1.2919197029684883,,PROPAGATING,25.075897993957017
450.0,6,substrate,1.4263579911503224,1.4263579911503224,0.8631375215136378,0.5632204696366846,0.5632204696366846,1.1355574568790774,,PROPAGATING,37.238475185704715
450.0,7,substrate,1.4263579911503224,1.4263579911503224,1.1217582111688102,0.3045997799815121,0.3045997799815121,0.8809969549287524,,PROPAGATING,51.85491806594512
450.0,8,substrate,1.4263579911503224,1.4263579911503224,1.3803789008239824,0.045979090326339955,0.045979090326339955,0.35923698177993496,,PROPAGATING,75.41262528720007
450.0,9,substrate,1.4263579911503224,1.4263579911503224,1.6389995904791546,-0.2126415993288322,0.2126415993288322,,0.807355274134289,EVANESCENT,
451.0,-6,air,1.4295276755751014,1.0,-2.245289222691428,-1.245289222691428,1.245289222691428,,2.0103043783303756,EVANESCENT,
451.0,-5,air,1.4295276755751014,1.0,-1.9860938203925775,-0.9860938203925775,0.9860938203925775,,1.7159745520844953,EVANESCENT,
451.0,-4,air,1.4295276755751014,1.0,-1.726898418093727,-0.726898418093727,0.726898418093727,,1.4078984858343362,EVANESCENT,
451.0,-3,air,1.4295276755751014,1.0,-1.4677030157948763,-0.4677030157948763,0.4677030157948763,,1.0743147316188932,EVANESCENT,
451.0,-2,air,1.4295276755751014,1.0,-1.208507613496026,-0.20850761349602598,0.20850761349602598,,0.6785946152732574,EVANESCENT,
451.0,-1,air,1.4295276755751014,1.0,-0.9493122111971752,0.05068778880282476,0.05068778880282476,0.3143347350706404,,PROPAGATING,-71.67934296250212
451.0,0,air,1.4295276755751014,1.0,-0.6901168088983247,0.3098831911016753,0.3098831911016753,0.7236979964570809,,PROPAGATING,-43.63935601510514
451.0,1,air,1.4295276755751014,1.0,-0.43092140659947414,0.5690785934005258,0.5690785934005258,0.9023894621139648,,PROPAGATING,-25.526049138879713
451.0,2,air,1.4295276755751014,1.0,-0.17172600430062357,0.8282739956993764,0.8282739956993764,0.9851447505046871,,PROPAGATING,-9.888187774848786
451.0,3,air,1.4295276755751014,1.0,0.08746939799822695,0.912530602001773,0.912530602001773,0.9961672070560382,,PROPAGATING,5.018040017614081
451.0,4,air,1.4295276755751014,1.0,0.3466648002970776,0.6533351997029224,0.6533351997029224,0.9379890810851624,,PROPAGATING,20.28345453727476
451.0,5,air,1.4295276755751014,1.0,0.6058602025959281,0.3941397974040719,0.3941397974040719,0.7955711249853283,,PROPAGATING,37.29076683912052
451.0,6,air,1.4295276755751014,1.0,0.8650556048947786,0.13494439510522138,0.13494439510522138,0.5016759914926453,,PROPAGATING,59.88905521053866
451.0,7,air,1.4295276755751014,1.0,1.1242510071936291,-0.12425100719362914,0.12425100719362914,,0.513751230826642,EVANESCENT,
451.0,8,air,1.4295276755751014,1.0,1.3834464094924799,-0.3834464094924799,0.3834464094924799,,0.9559937070596408,EVANESCENT,
451.0,9,air,1.4295276755751014,1.0,1.6426418117913302,-0.6426418117913302,0.6426418117913302,,1.3031777015607287,EVANESCENT,
451.0,-6,substrate,1.4295276755751014,1.4295276755751014,-2.245289222691428,-0.8157615471163266,0.8157615471163266,,1.7314081893935713,EVANESCENT,
451.0,-5,substrate,1.4295276755751014,1.4295276755751014,-1.9860938203925775,-0.5565661448174761,0.5565661448174761,,1.3787745603130455,EVANESCENT,
451.0,-4,substrate,1.4295276755751014,1.4295276755751014,-1.726898418093727,-0.2973707425186256,0.2973707425186256,,0.9688285561333668,EVANESCENT,
451.0,-3,substrate,1.4295276755751014,1.4295276755751014,-1.4677030157948763,-0.03817534021977487,0.03817534021977487,,0.33256994352800795,EVANESCENT,
451.0,-2,substrate,1.4295276755751014,1.4295276755751014,-1.208507613496026,0.22102006207907543,0.22102006207907543,0.7635828202345127,,PROPAGATING,-57.713686114849594
451.0,-1,substrate,1.4295276755751014,1.4295276755751014,-0.9493122111971752,0.48021546437792617,0.48021546437792617,1.0688104139215158,,PROPAGATING,-41.61132701658637
451.0,0,substrate,1.4295276755751014,1.4295276755751014,-0.6901168088983247,0.7394108666767767,0.7394108666767767,1.251913801070643,,PROPAGATING,-28.865727415007164
451.0,1,substrate,1.4295276755751014,1.4295276755751014,-0.43092140659947414,0.9986062689756272,0.9986062689756272,1.3630319572810767,,PROPAGATING,-17.544306097188414
451.0,2,substrate,1.4295276755751014,1.4295276755751014,-0.17172600430062357,1.257801671274478,1.257801671274478,1.4191756602627084,,PROPAGATING,-6.899477914876962
451.0,3,substrate,1.4295276755751014,1.4295276755751014,0.08746939799822695,1.3420582775768746,1.3420582775768746,1.4268491439703708,,PROPAGATING,3.507983721269053
451.0,4,substrate,1.4295276755751014,1.4295276755751014,0.3466648002970776,1.0828628752780238,1.0828628752780238,1.3868571993792798,,PROPAGATING,14.03431875117381
451.0,5,substrate,1.4295276755751014,1.4295276755751014,0.6058602025959281,0.8236674729791733,0.8236674729791733,1.2947906356417525,,PROPAGATING,25.07589799395699
451.0,6,substrate,1.4295276755751014,1.4295276755751014,0.8650556048947786,0.5644720706803228,0.5644720706803228,1.1380809178943654,,PROPAGATING,37.23847518570467
451.0,7,substrate,1.4295276755751014,1.4295276755751014,1.1242510071936291,0.30527666838147227,0.30527666838147227,0.8829547259397068,,PROPAGATING,51.85491806594505
451.0,8,substrate,1.4295276755751014,1.4295276755751014,1.3834464094924799,0.04608126608262153,0.04608126608262153,0.3600352861838934,,PROPAGATING,75.41262528719994
451.0,9,substrate,1.4295276755751014,1.4295276755751014,1.6426418117913302,-0.21311413621622877,0.21311413621622877,,0.8091493969656971,EVANESCENT,
452.0,-6,air,1.4326973599998796,1.0,-2.2502676910344244,-1.2502676910344244,1.2502676910344244,,2.0158632595772463,EVANESCENT,
452.0,-5,air,1.4326973599998796,1.0,-1.9904975760918957,-0.9904975760918957,0.9904975760918957,,1.721069609407973,EVANESCENT,
452.0,-4,air,1.4326973599998796,1.0,-1.730727461149367,-0.730727461149367,0.730727461149367,,1.4125924906980547,EVANESCENT,
452.0,-3,air,1.4326973599998796,1.0,-1.4709573462068384,-0.4709573462068384,0.4709573462068384,,1.0787564666595815,EVANESCENT,
452.0,-2,air,1.4326973599998796,1.0,-1.2111872312643097,-0.21118723126430972,0.21118723126430972,,0.6833553315645561,EVANESCENT,
452.0,-1,air,1.4326973599998796,1.0,-0.9514171163217808,0.04858288367821917,0.04858288367821917,0.30790497035602876,,PROPAGATING,-72.066980456026
452.0,0,air,1.4326973599998796,1.0,-0.6916470013792522,0.30835299862074783,0.30835299862074783,0.7222357132426288,,PROPAGATING,-43.760625112964775
452.0,1,air,1.4326973599998796,1.0,-0.43187688643672345,0.5681231135632765,0.5681231135632765,0.901932566748602,,PROPAGATING,-25.586731163586226
452.0,2,air,1.4326973599998796,1.0,-0.17210677149419473,0.8278932285058053,0.8278932285058053,0.9850783010531929,,PROPAGATING,-9.91033384899994
452.0,3,air,1.4326973599998796,1.0,0.08766334344833404,0.912336656551666,0.912336656551666,0.9961501584678183,,PROPAGATING,5.0291951236269
452.0,4,air,1.4326973599998796,1.0,0.3474334583908627,0.6525665416091373,0.6525665416091373,0.9377046400602722,,PROPAGATING,20.330414082642562
452.0,5,air,1.4326973599998796,1.0,0.6072035733333914,0.39279642666660863,0.39279642666660863,0.7945462985447486,,PROPAGATING,37.387576614458204
452.0,6,air,1.4326973599998796,1.0,0.8669736882759203,0.13302631172407975,0.13302631172407975,0.49835391423891456,,PROPAGATING,60.108844533035516
452.0,7,air,1.4326973599998796,1.0,1.126743803218449,-0.1267438032184489,0.1267438032184489,,0.5191835880410461,EVANESCENT,
452.0,8,air,1.4326973599998796,1.0,1.3865139181609776,-0.3865139181609776,0.3865139181609776,,0.9604274284161746,EVANESCENT,
452.0,9,air,1.4326973599998796,1.0,1.6462840331035065,-0.6462840331035065,0.6462840331035065,,1.3077656967712326,EVANESCENT,
452.0,-6,substrate,1.4326973599998796,1.4326973599998796,-2.2502676910344244,-0.8175703310345448,0.8175703310345448,,1.735247231942116,EVANESCENT,
452.0,-5,substrate,1.4326973599998796,1.4326973599998796,-1.9904975760918957,-0.5578002160920161,0.5578002160920161,,1.381831710114183,EVANESCENT,
452.0,-4,substrate,1.4326973599998796,1.4326973599998796,-1.730727461149367,-0.29803010114948747,0.29803010114948747,,0.9709767347500707,EVANESCENT,
452.0,-3,substrate,1.4326973599998796,1.4326973599998796,-1.4709573462068384,-0.03825998620695881,0.03825998620695881,,0.33330734916776145,EVANESCENT,
452.0,-2,substrate,1.4326973599998796,1.4326973599998796,-1.2111872312643097,0.22151012873556986,0.22151012873556986,0.7652759085277154,,PROPAGATING,-57.713686114849594
452.0,-1,substrate,1.4326973599998796,1.4326973599998796,-0.9514171163217808,0.48128024367809874,0.48128024367809874,1.0711802818016076,,PROPAGATING,-41.61132701658637
452.0,0,substrate,1.4326973599998796,1.4326973599998796,-0.6916470013792522,0.7410503586206274,0.7410503586206274,1.254689663157274,,PROPAGATING,-28.865727415007168
452.0,1,substrate,1.4326973599998796,1.4326973599998796,-0.43187688643672345,1.000820473563156,1.000820473563156,1.366054201088795,,PROPAGATING,-17.544306097188414
452.0,2,substrate,1.4326973599998796,1.4326973599998796,-0.17210677149419473,1.2605905885056847,1.2605905885056847,1.4223223912167275,,PROPAGATING,-6.899477914876961
452.0,3,substrate,1.4326973599998796,1.4326973599998796,0.08766334344833404,1.3450340165515455,1.3450340165515455,1.4300128893006818,,PROPAGATING,3.50798372126906
452.0,4,substrate,1.4326973599998796,1.4326973599998796,0.3474334583908627,1.0852639016090169,1.0852639016090169,1.3899322707747992,,PROPAGATING,14.034318751173814
452.0,5,substrate,1.4326973599998796,1.4326973599998796,0.6072035733333914,0.8254937866664882,0.8254937866664882,1.2976615683150154,,PROPAGATING,25.075897993957
452.0,6,substrate,1.4326973599998796,1.4326973599998796,0.8669736882759203,0.5657236717239593,0.5657236717239593,1.1406043789096516,,PROPAGATING,37.23847518570469
452.0,7,substrate,1.4326973599998796,1.4326973599998796,1.126743803218449,0.30595355678143066,0.30595355678143066,0.884912496950659,,PROPAGATING,51.85491806594507
452.0,8,substrate,1.4326973599998796,1.4326973599998796,1.3865139181609776,0.046183441838901995,0.046183441838901995,0.3608335905878479,,PROPAGATING,75.41262528719999
452.0,9,substrate,1.4326973599998796,1.4326973599998796,1.6462840331035065,-0.2135866731036269,0.2135866731036269,,0.810943519797108,EVANESCENT,
453.0,-6,air,1.4358670444246575,1.0,-2.2552461593774207,-1.2552461593774207,1.2552461593774207,,2.0214191152224235,EVANESCENT,
453.0,-5,air,1.4358670444246575,1.0,-1.994901331791214,-0.9949013317912141,0.9949013317912141,,1.7261608626030076,EVANESCENT,
453.0,-4,air,1.4358670444246575,1.0,-1.734556504205007,-0.7345565042050071,0.7345565042050071,,1.4172812939850348,EVANESCENT,
453.0,-3,air,1.4358670444246575,1.0,-1.4742116766188,-0.47421167661880004,0.47421167661880004,,1.0831897652208562,EVANESCENT,
453.0,-2,air,1.4358670444246575,1.0,-1.2138668490325932,-0.21386684903259323,0.21386684903259323,,0.6880935453703344,EVANESCENT,
453.0,-1,air,1.4358670444246575,1.0,-0.9535220214463863,0.046477978553613686,0.046477978553613686,0.30132333898454866,,PROPAGATING,-72.46289672643876
453.0,0,air,1.4358670444246575,1.0,-0.6931771938601794,0.3068228061398206,0.3068228061398206,0.7207672147872205,,PROPAGATING,-43.88214051176811
453.0,1,air,1.4358670444246575,1.0,-0.4328323662739725,0.5671676337260275,0.5671676337260275,0.9014744270946757,,PROPAGATING,-25.64744397788566
453.0,2,air,1.4358670444246575,1.0,-0.17248753868776556,0.8275124613122344,0.8275124613122344,0.9850116999292123,,PROPAGATING,-9.932481418792305
453.0,3,air,1.4358670444246575,1.0,0.08785728889844124,0.9121427111015588,0.9121427111015588,0.9961330718269602,,PROPAGATING,5.040350420768222
453.0,4,air,1.4358670444246575,1.0,0.34820211648464827,0.6517978835153517,0.6517978835153517,0.9374194824493522,,PROPAGATING,20.377387892714083
453.0,5,air,1.4358670444246575,1.0,0.6085469440708553,0.3914530559291447,0.3914530559291447,0.7935178743179157,,PROPAGATING,37.48451155768554
453.0,6,air,1.4358670444246575,1.0,0.8688917716570619,0.13110822834293812,0.13110822834293812,0.4950021102446456,,PROPAGATING,60.33011051059655
453.0,7,air,1.4358670444246575,1.0,1.129236599243269,-0.1292365992432689,0.1292365992432689,,0.5245715366568253,EVANESCENT,
453.0,8,air,1.4358670444246575,1.0,1.389581426829476,-0.38958142682947594,0.38958142682947594,,0.9648505282112054,EVANESCENT,
453.0,9,air,1.4358670444246575,1.0,1.6499262544156825,-0.6499262544156825,0.6499262544156825,,1.3123477606984224,EVANESCENT,
453.0,-6,substrate,1.4358670444246575,1.4358670444246575,-2.2552461593774207,-0.8193791149527632,0.8193791149527632,,1.7390862744906603,EVANESCENT,
453.0,-5,substrate,1.4358670444246575,1.4358670444246575,-1.994901331791214,-0.5590342873665566,0.5590342873665566,,1.384888859915321,EVANESCENT,
453.0,-4,substrate,1.4358670444246575,1.4358670444246575,-1.734556504205007,-0.29868945978034955,0.29868945978034955,,0.9731249133667749,EVANESCENT,
453.0,-3,substrate,1.4358670444246575,1.4358670444246575,-1.4742116766188,-0.038344632194142525,0.038344632194142525,,0.3340447548075138,EVANESCENT,
453.0,-2,substrate,1.4358670444246575,1.4358670444246575,-1.2138668490325932,0.22200019539206428,0.22200019539206428,0.7669689968209178,,PROPAGATING,-57.713686114849594
453.0,-1,substrate,1.4358670444246575,1.4358670444246575,-0.9535220214463863,0.4823450229782712,0.4823450229782712,1.0735501496816993,,PROPAGATING,-41.61132701658638
453.0,0,substrate,1.4358670444246575,1.4358670444246575,-0.6931771938601794,0.7426898505644781,0.7426898505644781,1.2574655252439046,,PROPAGATING,-28.865727415007164
453.0,1,substrate,1.4358670444246575,1.4358670444246575,-0.4328323662739725,1.003034678150685,1.003034678150685,1.3690764448965131,,PROPAGATING,-17.544306097188407
453.0,2,substrate,1.4358670444246575,1.4358670444246575,-0.17248753868776556,1.263379505736892,1.263379505736892,1.4254691221707463,,PROPAGATING,-6.8994779148769485
453.0,3,substrate,1.4358670444246575,1.4358670444246575,0.08785728889844124,1.3480097555262163,1.3480097555262163,1.4331766346309927,,PROPAGATING,3.507983721269072
453.0,4,substrate,1.4358670444246575,1.4358670444246575,0.34820211648464827,1.0876649279400092,1.0876649279400092,1.3930073421703177,,PROPAGATING,14.034318751173839
453.0,5,substrate,1.4358670444246575,1.4358670444246575,0.6085469440708553,0.8273201003538022,0.8273201003538022,1.3005325009882778,,PROPAGATING,25.07589799395704
453.0,6,substrate,1.4358670444246575,1.4358670444246575,0.8688917716570619,0.5669752727675956,0.5669752727675956,1.1431278399249376,,PROPAGATING,37.23847518570472
453.0,7,substrate,1.4358670444246575,1.4358670444246575,1.129236599243269,0.3066304451813886,0.3066304451813886,0.8868702679616103,,PROPAGATING,51.854918065945135
453.0,8,substrate,1.4358670444246575,1.4358670444246575,1.389581426829476,0.04628561759518157,0.04628561759518157,0.36163189499179876,,PROPAGATING,75.41262528720017
453.0,9,substrate,1.4358670444246575,1.4358670444246575,1.6499262544156825,-0.214059209991025,0.214059209991025,,0.812737642628519,EVANESCENT,
454.0,-6,air,1.4390367288494363,1.0,-2.2602246277204174,-1.2602246277204174,1.2602246277204174,,2.026971970145098,EVANESCENT,
454.0,-5,air,1.4390367288494363,1.0,-1.9993050874905327,-0.9993050874905327,0.9993050874905327,,1.7312483452311302,EVANESCENT,
454.0,-4,air,1.4390367288494363,1.0,-1.7383855472606475,-0.7383855472606475,0.7383855472606475,,1.4219649471504918,EVANESCENT,
454.0,-3,air,1.4390367288494363,1.0,-1.4774660070307624,-0.47746600703076236,0.47746600703076236,,1.0876147304682042,EVANESCENT,
454.0,-2,air,1.4390367288494363,1.0,-1.2165464668008772,-0.2165464668008772,0.2165464668008772,,0.6928097183828311,EVANESCENT,
454.0,-1,air,1.4390367288494363,1.0,-0.9556269265709922,0.04437307342900776,0.04437307342900776,0.29457966191249413,,PROPAGATING,-72.86766622130222
454.0,0,air,1.4390367288494363,1.0,-0.6947073863411072,0.3052926136588928,0.3052926136588928,0.7192924630239828,,PROPAGATING,-44.00390426830322
454.0,1,air,1.4390367288494363,1.0,-0.4337878461112221,0.5662121538887779,0.5662121538887779,0.9010150412541328,,PROPAGATING,-25.708187696967393
454.0,2,air,1.4390367288494363,1.0,-0.17286830588133706,0.8271316941186629,0.8271316941186629,0.9849449471019771,,PROPAGATING,-9.954630487838958
454.0,3,air,1.4390367288494363,1.0,0.088051234348548,0.911948765651452,0.911948765651452,0.9961159471315059,,PROPAGATING,5.051505909470722
454.0,4,air,1.4390367288494363,1.0,0.34897077457843306,0.6510292254215669,0.6510292254215669,0.9371336075982594,,PROPAGATING,20.424376012098822
454.0,5,air,1.4390367288494363,1.0,0.6098903148083182,0.39010968519168177,0.39010968519168177,0.79248583829808,,PROPAGATING,37.581572434099456
454.0,6,air,1.4390367288494363,1.0,0.8708098550382032,0.12919014496179682,0.12919014496179682,0.4916199714905239,,PROPAGATING,60.552886680064965
454.0,7,air,1.4390367288494363,1.0,1.131729395268088,-0.13172939526808802,0.13172939526808802,,0.5299164312548462,EVANESCENT,
454.0,8,air,1.4390367288494363,1.0,1.3926489354979732,-0.3926489354979732,0.3926489354979732,,0.9692631518548706,EVANESCENT,
454.0,9,air,1.4390367288494363,1.0,1.6535684757278584,-0.6535684757278584,0.6535684757278584,,1.3169239552536633,EVANESCENT,
454.0,-6,substrate,1.4390367288494363,1.4390367288494363,-2.2602246277204174,-0.8211878988709811,0.8211878988709811,,1.7429253170392052,EVANESCENT,
454.0,-5,substrate,1.4390367288494363,1.4390367288494363,-1.9993050874905327,-0.5602683586410964,0.5602683586410964,,1.3879460097164589,EVANESCENT,
454.0,-4,substrate,1.4390367288494363,1.4390367288494363,-1.7383855472606475,-0.2993488184112112,0.2993488184112112,,0.9752730919834787,EVANESCENT,
454.0,-3,substrate,1.4390367288494363,1.4390367288494363,-1.4774660070307624,-0.03842927818132602,0.03842927818132602,,0.3347821604472656,EVANESCENT,
454.0,-2,substrate,1.4390367288494363,1.4390367288494363,-1.2165464668008772,0.22249026204855915,0.22249026204855915,0.768662085114121,,PROPAGATING,-57.713686114849594
454.0,-1,substrate,1.4390367288494363,1.4390367288494363,-0.9556269265709922,0.4834098022784441,0.4834098022784441,1.0759200175617913,,PROPAGATING,-41.61132701658638
454.0,0,substrate,1.4390367288494363,1.4390367288494363,-0.6947073863411072,0.7443293425083292,0.7443293425083292,1.2602413873305358,,PROPAGATING,-28.865727415007168
454.0,1,substrate,1.4390367288494363,1.4390367288494363,-0.4337878461112221,1.0052488827382142,1.0052488827382142,1.372098688704232,,PROPAGATING,-17.544306097188414
454.0,2,substrate,1.4390367288494363,1.4390367288494363,-0.17286830588133706,1.2661684229680992,1.2661684229680992,1.428615853124766,,PROPAGATING,-6.899477914876957
454.0,3,substrate,1.4390367288494363,1.4390367288494363,0.088051234348548,1.3509854945008883,1.3509854945008883,1.436340379961304,,PROPAGATING,3.507983721269064
454.0,4,substrate,1.4390367288494363,1.4390367288494363,0.34897077457843306,1.0900659542710032,1.0900659542710032,1.3960824135658376,,PROPAGATING,14.034318751173824
454.0,5,substrate,1.4390367288494363,1.4390367288494363,0.6098903148083182,0.8291464140411181,0.8291464140411181,1.3034034336615414,,PROPAGATING,25.075897993957017
454.0,6,substrate,1.4390367288494363,1.4390367288494363,0.8708098550382032,0.5682268738112332,0.5682268738112332,1.1456513009402247,,PROPAGATING,37.23847518570471
454.0,7,substrate,1.4390367288494363,1.4390367288494363,1.131729395268088,0.3073073335813483,0.3073073335813483,0.888828038972564,,PROPAGATING,51.85491806594508
454.0,8,substrate,1.4390367288494363,1.4390367288494363,1.3926489354979732,0.04638779335146315,0.04638779335146315,0.36243019939575705,,PROPAGATING,75.41262528720004
454.0,9,substrate,1.4390367288494363,1.4390367288494363,1.6535684757278584,-0.21453174687842202,0.21453174687842202,,0.8145317654599279,EVANESCENT,
455.0,-6,air,1.4422064132742147,1.0,-2.2652030960634137,-1.2652030960634137,1.2652030960634137,,2.0325218489392127,EVANESCENT,
455.0,-5,air,1.4422064132742147,1.0,-2.003708843189851,-1.0037088431898509,1.0037088431898509,,1.7363320904358157,EVANESCENT,
455.0,-4,air,1.4422064132742147,1.0,-1.7422145903162876,-0.7422145903162876,0.7422145903162876,,1.4266435009177836,EVANESCENT,
455.0,-3,air,1.4422064132742147,1.0,-1.4807203374427242,-0.48072033744272424,0.48072033744272424,,1.0920314637026238,EVANESCENT,
455.0,-2,air,1.4422064132742147,1.0,-1.219226084569161,-0.21922608456916093,0.21922608456916093,,0.6975042976884421,EVANESCENT,
455.0,-1,air,1.4422064132742147,1.0,-0.9577318316955978,0.042268168304402165,0.042268168304402165,0.28766254284664017,,PROPAGATING,-73.2819324958246
455.0,0,air,1.4422064132742147,1.0,-0.6962375788220346,0.30376242117796537,0.30376242117796537,0.7178114194104404,,PROPAGATING,-44.12591846496396
455.0,1,air,1.4422064132742147,1.0,-0.4347433259484714,0.5652566740515286,0.5652566740515286,0.9005544073198805,,PROPAGATING,-25.76896243645318
455.0,2,air,1.4422064132742147,1.0,-0.17324907307490822,0.8267509269250918,0.8267509269250918,0.9848780425406413,,PROPAGATING,-9.97678105975497
455.0,3,air,1.4422064132742147,1.0,0.08824517979865498,0.911754820201345,0.911754820201345,0.9960987843794927,,PROPAGATING,5.062661590167212
455.0,4,air,1.4422064132742147,1.0,0.3497394326722182,0.6502605673277818,0.6502605673277818,0.936847014850405,,PROPAGATING,20.47137848551294
455.0,5,air,1.4422064132742147,1.0,0.6112336855457815,0.3887663144542185,0.3887663144542185,0.7914501763561119,,PROPAGATING,37.67876001542968
455.0,6,air,1.4422064132742147,1.0,0.8727279384193446,0.1272720615806554,0.1272720615806554,0.4882068675288383,,PROPAGATING,60.77720783098164
455.0,7,air,1.4422064132742147,1.0,1.134222191292908,-0.13422219129290802,0.13422219129290802,,0.5352195616952785,EVANESCENT,
455.0,8,air,1.4422064132742147,1.0,1.395716444166471,-0.3957164441664709,0.3957164441664709,,0.9736654417800282,EVANESCENT,
455.0,9,air,1.4422064132742147,1.0,1.6572106970400347,-0.6572106970400347,0.6572106970400347,,1.321494341411993,EVANESCENT,
455.0,-6,substrate,1.4422064132742147,1.4422064132742147,-2.2652030960634137,-0.822996682789199,0.822996682789199,,1.7467643595877493,EVANESCENT,
455.0,-5,substrate,1.4422064132742147,1.4422064132742147,-2.003708843189851,-0.5615024299156361,0.5615024299156361,,1.3910031595175962,EVANESCENT,
455.0,-4,substrate,1.4422064132742147,1.4422064132742147,-1.7422145903162876,-0.30000817704207283,0.30000817704207283,,0.9774212706001824,EVANESCENT,
455.0,-3,substrate,1.4422064132742147,1.4422064132742147,-1.4807203374427242,-0.03851392416850952,0.03851392416850952,,0.3355195660870169,EVANESCENT,
455.0,-2,substrate,1.4422064132742147,1.4422064132742147,-1.219226084569161,0.2229803287050538,0.2229803287050538,0.770355173407324,,PROPAGATING,-57.713686114849594
455.0,-1,substrate,1.4422064132742147,1.4422064132742147,-0.9577318316955978,0.4844745815786169,0.4844745815786169,1.0782898854418834,,PROPAGATING,-41.61132701658638
455.0,0,substrate,1.4422064132742147,1.4422064132742147,-0.6962375788220346,0.7459688344521801,0.7459688344521801,1.263017249417167,,PROPAGATING,-28.865727415007168
455.0,1,substrate,1.4422064132742147,1.4422064132742147,-0.4347433259484714,1.0074630873257433,1.0074630873257433,1.3751209325119504,,PROPAGATING,-17.54430609718841
455.0,2,substrate,1.4422064132742147,1.4422064132742147,-0.17324907307490822,1.2689573401993064,1.2689573401993064,1.431762584078785,,PROPAGATING,-6.899477914876956
455.0,3,substrate,1.4422064132742147,1.4422064132742147,0.08824517979865498,1.3539612334755597,1.3539612334755597,1.439504125291615,,PROPAGATING,3.507983721269066
455.0,4,substrate,1.4422064132742147,1.4422064132742147,0.3497394326722182,1.0924669806019964,1.0924669806019964,1.399157484961357,,PROPAGATING,14.034318751173826
455.0,5,substrate,1.4422064132742147,1.4422064132742147,0.6112336855457815,0.8309727277284332,0.8309727277284332,1.3062743663348046,,PROPAGATING,25.075897993957017
455.0,6,substrate,1.4422064132742147,1.4422064132742147,0.8727279384193446,0.5694784748548701,0.5694784748548701,1.1481747619555116,,PROPAGATING,37.23847518570471
455.0,7,substrate,1.4422064132742147,1.4422064132742147,1.134222191292908,0.3079842219813067,0.3079842219813067,0.8907858099835161,,PROPAGATING,51.854918065945114
455.0,8,substrate,1.4422064132742147,1.4422064132742147,1.395716444166471,0.046489969107743834,0.046489969107743834,0.363228503799712,,PROPAGATING,75.41262528720004
455.0,9,substrate,1.4422064132742147,1.4422064132742147,1.6572106970400347,-0.21500428376581993,0.21500428376581993,,0.8163258882913382,EVANESCENT,
