candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,cavity_optical_thickness_proxy_nm,spacer_or_cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,source_position_status,negative_reference_excluded,normal_angle_resonance_strength_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,center_only_false_positive_risk,source_position_stability_status,d5_like_risk_flag,hard_pass,hard_fail_reasons,v2_proxy_score
E1_0071,E0A_lower_Q_angle_stable_cavity,5,8,35,25,280,686.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.738473,1.391505,0.398369,0.415464,0.196429,0.294995,12.071756,453.48,8.598196,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.019529
E1_0321,E0D_reduced_center_contrast_control,3,8,0,50,300,735.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.705158,1.47857,0.421933,0.326475,0.565476,0.457925,12.756732,452.4,9.314712,medium,requires_tri_point_FDTD,low,False,TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm,0.017663
E1_0263,E0C_MQW_lateral_extent_robust_cavity,7,4,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.729066,1.38103,0.439432,0.381637,0.232143,0.299415,13.022164,453.57,8.147455,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,0.016312
E1_0193,E0C_MQW_lateral_extent_robust_cavity,4,6,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.440624,0.432188,0.44287,0.22619,0.323696,12.403394,452.34,8.414306,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.001385
E1_0217,E0C_MQW_lateral_extent_robust_cavity,6,4,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.440624,0.432188,0.44287,0.22619,0.323696,12.403394,452.34,8.414306,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.001385
E1_0035,E0A_lower_Q_angle_stable_cavity,4,8,35,25,280,686.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.713473,1.373917,0.401649,0.397855,0.238095,0.309987,12.268916,453.48,8.746783,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;spectral_FWHM_proxy_above_8nm,-0.036877
E1_0148,E0B_phase_balanced_DBR_30_40_reject,8,8,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.884293,1.406585,0.57513,0.416479,0.214286,0.305273,15.231391,452.16,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.041481
E1_0146,E0B_phase_balanced_DBR_30_40_reject,8,8,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.506567,0.546061,0.370357,0.5,0.441661,14.658603,451.44,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.044319
E1_0385,E0D_reduced_center_contrast_control,5,8,0,50,240,588.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.751158,1.501225,0.413933,0.363601,0.482143,0.428799,12.350732,451.8,9.020401,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.052307
E1_0120,E0B_phase_balanced_DBR_30_40_reject,6,8,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.834293,1.360011,0.58313,0.390299,0.297619,0.339325,15.657391,452.76,6.885449,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.060347
E1_0118,E0B_phase_balanced_DBR_30_40_reject,6,8,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.458514,0.554061,0.344177,0.583333,0.475713,15.084603,452.04,6.816266,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.066143
E1_0349,E0D_reduced_center_contrast_control,4,8,0,50,240,588.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.728158,1.497439,0.417933,0.341875,0.52381,0.441939,12.553732,451.8,9.162812,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.066548
E1_0115,E0B_phase_balanced_DBR_30_40_reject,6,8,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.852848,1.353873,0.592605,0.405333,0.22619,0.306805,15.773064,453.36,6.907999,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.097695
E1_0281,E0C_MQW_lateral_extent_robust_cavity,7,8,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.95355,1.425263,0.500988,0.524654,0.184524,0.337583,13.25399,452.64,7.661982,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.110698
E1_0313,E0D_reduced_center_contrast_control,3,8,0,50,240,588.0,50,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.705158,1.47857,0.421933,0.326475,0.565476,0.457925,12.756732,451.8,9.314712,medium,requires_tri_point_FDTD,low,False,TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm,-0.132337
E1_0279,E0C_MQW_lateral_extent_robust_cavity,7,8,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.779066,1.297231,0.468672,0.457055,0.14881,0.28752,13.415444,452.97,7.560583,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.142004
E1_0273,E0C_MQW_lateral_extent_robust_cavity,7,6,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.845949,1.346241,0.464868,0.496934,0.184524,0.325109,12.997354,452.94,7.970402,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.174742
E1_0243,E0C_MQW_lateral_extent_robust_cavity,6,8,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.28557,0.472112,0.435867,0.190476,0.300902,13.616124,452.97,7.703801,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.174763
E1_0245,E0C_MQW_lateral_extent_robust_cavity,6,8,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.405762,0.504428,0.510794,0.22619,0.354262,13.45467,452.64,7.816192,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.183904
E1_0105,E0A_lower_Q_angle_stable_cavity,6,8,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.373113,0.417298,0.498278,0.261905,0.368273,12.039087,452.85,8.547418,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.19335
E1_0112,E0B_phase_balanced_DBR_30_40_reject,6,8,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.834293,1.360011,0.58313,0.390299,0.297619,0.339325,15.657391,452.16,6.885449,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.210347
E1_0069,E0A_lower_Q_angle_stable_cavity,5,8,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.803293,1.36599,0.420578,0.475664,0.303571,0.381013,12.236247,452.85,8.688497,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.211909
E1_0110,E0B_phase_balanced_DBR_30_40_reject,6,8,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.458514,0.554061,0.344177,0.583333,0.475713,15.084603,451.44,6.816266,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.216143
E1_0033,E0A_lower_Q_angle_stable_cavity,4,8,0,25,280,686.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.778293,1.358127,0.423858,0.453255,0.345238,0.393846,12.433407,452.85,8.829883,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.232642
E1_0261,E0C_MQW_lateral_extent_robust_cavity,7,4,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.795949,1.323797,0.471748,0.455734,0.267857,0.352402,13.398714,452.94,8.258601,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.242475
E1_0207,E0C_MQW_lateral_extent_robust_cavity,4,8,45,30,230,563.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.704066,1.259534,0.478992,0.394059,0.27381,0.327922,14.017484,452.97,7.991088,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail,-0.247621
E1_0287,E0C_MQW_lateral_extent_robust_cavity,7,8,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.779066,1.297231,0.468672,0.457055,0.14881,0.28752,13.415444,453.57,7.560583,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.277004
E1_0147,E0B_phase_balanced_DBR_30_40_reject,8,8,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.795248,1.232622,0.584605,0.431513,0.142857,0.272752,15.885068,453.06,6.597269,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.297079
E1_0251,E0C_MQW_lateral_extent_robust_cavity,6,8,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.754066,1.28557,0.472112,0.435867,0.190476,0.300902,13.616124,453.57,7.703801,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.309763
E1_0164,E0B_phase_balanced_DBR_30_40_reject,8,10,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.941894,1.34765,0.66713,0.442659,0.297619,0.362887,16.967387,452.46,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.317366
E1_0265,E0C_MQW_lateral_extent_robust_cavity,7,6,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.845949,1.346241,0.464868,0.496934,0.184524,0.325109,12.997354,452.34,7.970402,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.324742
E1_0209,E0C_MQW_lateral_extent_robust_cavity,4,8,10,30,260,637.0,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.87855,1.365214,0.511308,0.483074,0.309524,0.387622,13.85603,452.64,8.124612,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.333407
E1_0097,E0A_lower_Q_angle_stable_cavity,6,8,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.828293,1.373113,0.417298,0.498278,0.261905,0.368273,12.039087,452.25,8.547418,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.34335
E1_0162,E0B_phase_balanced_DBR_30_40_reject,8,10,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.432203,0.638061,0.396537,0.583333,0.499275,16.394599,451.74,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.351062
E1_0061,E0A_lower_Q_angle_stable_cavity,5,8,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.803293,1.36599,0.420578,0.475664,0.303571,0.381013,12.236247,452.25,8.688497,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.361909
E1_0215,E0C_MQW_lateral_extent_robust_cavity,4,8,45,30,290,710.5,75,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.704066,1.259534,0.478992,0.394059,0.27381,0.327922,14.017484,453.57,7.991088,medium,requires_tri_point_FDTD,low,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail,-0.382621
E1_0025,E0A_lower_Q_angle_stable_cavity,4,8,0,25,220,539.0,25,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.778293,1.358127,0.423858,0.453255,0.345238,0.393846,12.433407,452.25,8.829883,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.382642
E1_0253,E0C_MQW_lateral_extent_robust_cavity,7,4,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.795949,1.323797,0.471748,0.455734,0.267857,0.352402,13.398714,452.34,8.258601,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.392475
E1_0149,E0B_phase_balanced_DBR_30_40_reject,8,8,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.97855,1.320511,0.639703,0.518936,0.142857,0.312093,16.180726,452.64,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.412075
E1_0155,E0B_phase_balanced_DBR_30_40_reject,8,8,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.795248,1.232622,0.584605,0.431513,0.142857,0.272752,15.885068,453.66,6.597269,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.447079
E1_0111,E0B_phase_balanced_DBR_30_40_reject,6,8,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.745248,1.184752,0.592605,0.404133,0.22619,0.306265,16.311068,453.06,6.9062,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.464483
E1_0285,E0C_MQW_lateral_extent_robust_cavity,7,8,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.845949,1.264433,0.500988,0.524654,0.184524,0.337583,13.791994,452.94,7.661982,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.464959
E1_0128,E0B_phase_balanced_DBR_30_40_reject,6,10,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.891894,1.304547,0.67513,0.416479,0.380952,0.39694,17.393387,452.46,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.47929
E1_0126,E0B_phase_balanced_DBR_30_40_reject,6,10,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.87855,1.387691,0.646061,0.370357,0.666667,0.533327,16.820599,451.74,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.515803
E1_0249,E0C_MQW_lateral_extent_robust_cavity,6,8,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.242962,0.504428,0.510723,0.22619,0.35423,13.992674,452.94,7.816085,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.541863
E1_0113,E0B_phase_balanced_DBR_30_40_reject,6,8,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.27934,0.647703,0.492756,0.22619,0.346145,16.606726,452.64,7.039134,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.570135
E1_0213,E0C_MQW_lateral_extent_robust_cavity,4,8,10,30,290,710.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.218841,0.511308,0.468409,0.309524,0.381022,14.394034,452.94,8.102613,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.609183
E1_0119,E0B_phase_balanced_DBR_30_40_reject,6,8,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.745248,1.184752,0.592605,0.404133,0.22619,0.306265,16.311068,453.66,6.9062,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.614483
E1_0277,E0C_MQW_lateral_extent_robust_cavity,7,8,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.845949,1.264433,0.500988,0.524654,0.184524,0.337583,13.791994,452.34,7.661982,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.614959
E1_0168,E0B_phase_balanced_DBR_30_40_reject,8,10,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.834293,1.193696,0.66713,0.442659,0.297619,0.362887,17.505391,452.76,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.657874
E1_0163,E0B_phase_balanced_DBR_30_40_reject,8,10,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.852848,1.192124,0.676605,0.457693,0.22619,0.330367,17.621064,453.36,6.286539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.68609
E1_0241,E0C_MQW_lateral_extent_robust_cavity,6,8,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.242962,0.504428,0.510723,0.22619,0.35423,13.992674,452.34,7.816085,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.691863
E1_0166,E0B_phase_balanced_DBR_30_40_reject,8,10,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.266239,0.638061,0.396537,0.583333,0.499275,16.932603,452.04,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.715591
E1_0153,E0B_phase_balanced_DBR_30_40_reject,8,8,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.175308,0.639703,0.518936,0.142857,0.312093,16.718729,452.94,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.735081
E1_0205,E0C_MQW_lateral_extent_robust_cavity,4,8,10,30,230,563.5,40,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.218841,0.511308,0.468409,0.309524,0.381022,14.394034,452.34,8.102613,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;TE_TM_offaxis_risk_guard_fail;spectral_FWHM_proxy_above_8nm;center_only_false_positive_risk_high;D5_like_risk_high,-0.759183
E1_0160,E0B_phase_balanced_DBR_30_40_reject,8,10,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.834293,1.193696,0.66713,0.442659,0.297619,0.362887,17.505391,452.16,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.807874
E1_0132,E0B_phase_balanced_DBR_30_40_reject,6,10,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.784293,1.147163,0.67513,0.416479,0.380952,0.39694,17.931391,452.76,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.826659
E1_0176,E0B_phase_balanced_DBR_30_40_reject,8,12,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.891894,1.207504,0.72913,0.450139,0.380952,0.412087,18.581387,452.46,6.175209,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.843666
E1_0127,E0B_phase_balanced_DBR_30_40_reject,6,10,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.802848,1.146652,0.684605,0.431513,0.309524,0.364419,18.047064,453.36,6.597269,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.852752
E1_0158,E0B_phase_balanced_DBR_30_40_reject,8,10,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.266239,0.638061,0.396537,0.583333,0.499275,16.932603,451.44,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.865591
E1_0145,E0B_phase_balanced_DBR_30_40_reject,8,8,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.870949,1.175308,0.639703,0.518936,0.142857,0.312093,16.718729,452.34,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;center_only_false_positive_risk_high;D5_like_risk_high,-0.885081
