candidate_id,target_phase_deg,predicted_phase_deg,beyond_support_distance_deg,classification,txx_prediction_fields,c0_c1_c5_disagreement,physics_claim,source_row
LPML_INV_B5_DER_560a2357f508,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_560a2357f508
LPML_INV_B5_DER_ef98eeb10f71,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_ef98eeb10f71
LPML_INV_B5_DER_13d2c0c0f068,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_13d2c0c0f068
LPML_INV_B5_DER_6ac2262dcee1,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_6ac2262dcee1
LPML_INV_B5_DER_98d0046e2cc5,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_98d0046e2cc5
LPML_INV_B5_DER_ccac1f85d54d,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_ccac1f85d54d
LPML_INV_B5_DER_542cf869e72a,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_542cf869e72a
LPML_INV_B5_DER_6a9d05d4b53c,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_6a9d05d4b53c
LPML_INV_B5_DER_90e1ee88b8a3,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_90e1ee88b8a3
LPML_INV_B5_DER_b6de6a8362e1,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_b6de6a8362e1
LPML_INV_B5_DER_fd2a7bde5a88,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_fd2a7bde5a88
LPML_INV_B5_DER_4335de33a212,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_4335de33a212
LPML_INV_B5_DER_bc7788d65424,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_bc7788d65424
LPML_INV_B5_DER_67fa4c66d906,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_67fa4c66d906
LPML_INV_B5_DER_46a70a062adf,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_46a70a062adf
LPML_INV_B5_DER_7c8db72ed9c3,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_7c8db72ed9c3
LPML_INV_B5_DER_1ba879097d82,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_1ba879097d82
LPML_INV_B5_DER_4bf14fa06627,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_4bf14fa06627
LPML_INV_B5_DER_d09c466bced6,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_d09c466bced6
LPML_INV_B5_DER_3008495814f5,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_3008495814f5
LPML_INV_B5_DER_e6657f8a4748,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_e6657f8a4748
LPML_INV_B5_DER_368faa1d6d2f,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_368faa1d6d2f
LPML_INV_B5_DER_4bf2529c45b1,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_4bf2529c45b1
LPML_INV_B5_DER_1e7774c86312,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_1e7774c86312
LPML_INV_B5_DER_4e4f5c2459b0,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_4e4f5c2459b0
LPML_INV_B5_DER_e2781f104a72,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_e2781f104a72
LPML_INV_B5_DER_eca438f78450,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_eca438f78450
