candidate_id,other_node_id,threshold_multiplier,predicate,raw_value,limit,normalized_threshold_ratio,pass,detail
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,projector_margin,0.03476947979478612,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.75,manufacturing_geometry_legality,33.5,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,coordinate_comparability,1,1.0,1,True,"{""fixed_route_fields_equal"": true, ""l1_distance"": 1}"
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,jones_frobenius,0.028909093681805845,0.01759928128,1.6426292200158439,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,phase,0.2943929986327589,0.6436422605,0.45738606163626655,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,Tyy,0.01174030972869157,0.004534123672985,2.589322783284921,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,leakage,0.011740310068478296,0.0045347995104,2.588936962164116,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,sigma_ratio,0.020785183683632524,0.007786611395,2.669349044050056,False,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,projector_margin,0.03476947979478612,0.0,,True,{}
PDBG_ALT_PATH_07,PDCB_PHASE_LOCAL_02,0.5,manufacturing_geometry_legality,33.5,0.0,,True,{}
