record_id,geometry_id,source_id,source_relative_path,source_row_identifier,source_candidate_id,source_commit,extraction_rule,dedup_action,conflict_status,notes
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0212,GEO_3673b7078f36530e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0212,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0213,GEO_ad94313cdf0530d2,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0213,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0214,GEO_60aa36b311f1e68a,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0214,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0215,GEO_ace313c7fe38e142,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0215,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0216,GEO_1244d6ed4e0387b0,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0216,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0217,GEO_746aa677a084d503,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0217,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0218,GEO_fe7d9d4e97c08a87,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0218,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0219,GEO_e6d9ed5cc0973f7e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0219,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0220,GEO_501d523ecef82634,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0220,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0221,GEO_15a287f30c348e8b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0221,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0222,GEO_4ac8a37d41d39c8b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0222,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0223,GEO_2a7f2a048198bf99,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0223,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0224,GEO_962bdb924ec6b789,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0224,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0225,GEO_46f713ca2fe7025d,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0225,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0226,GEO_5e682507d81fedc9,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0226,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0227,GEO_2d677e4840c6b362,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0227,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0228,GEO_af165ef285c1f0bb,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0228,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0229,GEO_6524744cdb53e503,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0229,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0230,GEO_0011a26ccac68e15,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0230,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0231,GEO_c35eb16c1be7ad9c,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0231,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0232,GEO_51cb14b8d50c8a55,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0232,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0233,GEO_b1d8698a2b6ee52b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0233,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0234,GEO_8374c5cff1eea1e3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0234,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0235,GEO_53e35ae268adcd4d,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0235,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0236,GEO_ee7b9dccbc38f7d7,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0236,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0237,GEO_a546873f97a25c94,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0237,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0238,GEO_2915b4c37a0172a3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0238,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0239,GEO_dcfed3517e9dfe5e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0239,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0240,GEO_65c33104f63180d3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0240,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0241,GEO_7d6376d536afc375,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0241,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0242,GEO_b3072fa752d46ac3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0242,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0243,GEO_fadba070d4ed842e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0243,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0244,GEO_7f0c51b34a175435,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0244,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0245,GEO_6c7bc0e657becf77,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0245,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0246,GEO_49647d6f7438b671,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0246,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0247,GEO_6fb06fda68d55696,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0247,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0248,GEO_a543c47ee368739c,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0248,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0249,GEO_5b2d52c8551f7df8,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0249,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0250,GEO_c732acf91ed2b0cd,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0250,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0251,GEO_f3e2b11efb21fdca,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0251,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0252,GEO_1eb3cc075f4817df,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0252,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0253,GEO_57f61c4cf4133054,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0253,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0254,GEO_20eeae8aa3e31d81,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0254,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0255,GEO_1752f9724763617e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0255,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0256,GEO_1ab227a003a15d81,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0256,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0257,GEO_6558172f1d8126a0,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0257,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0258,GEO_3ef6f3c75963416e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0258,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0259,GEO_798ef23c22d8b37b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0259,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0260,GEO_dd37472f1c7bcebf,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0260,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0261,GEO_20142f2c8b5e3a6f,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0261,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0262,GEO_c79f00ece792b23b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0262,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0263,GEO_c4ce7d18081ac312,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0263,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0264,GEO_f17fc4a550e4bdf2,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0264,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0265,GEO_dd010158d03bdaa2,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0265,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0266,GEO_8adee3632a41bac8,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0266,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0267,GEO_f26ecebe229cc583,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0267,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0268,GEO_0e1c7fd46b0fe0a3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0268,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0269,GEO_8ddd6ef7859790fa,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0269,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0270,GEO_1c92ca62d1675deb,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0270,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0271,GEO_3b98e6602786238e,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0271,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0272,GEO_2ea034d04324cc48,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0272,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0273,GEO_d07323ec04be0169,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0273,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0274,GEO_e18ae00371142c53,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0274,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0275,GEO_94f2083647394cfb,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0275,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0276,GEO_89269298200cd68f,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0276,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0277,GEO_2f6a9c0e27a5a0af,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0277,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0278,GEO_b5e13ef72064cc01,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0278,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0279,GEO_88bcf7024022ca41,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0279,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0280,GEO_d20ec753b22f7813,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0280,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0281,GEO_5fd910dd3a7eed1f,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0281,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0282,GEO_604761d25bfd9911,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0282,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0283,GEO_ece0c952df51e068,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0283,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0284,GEO_040663145d790273,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0284,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0285,GEO_548500d5bb98fb6a,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0285,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0286,GEO_f66f91c8ef67aa7f,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0286,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0287,GEO_eec1896c4f0f747b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0287,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0288,GEO_da3a3d6c2d673919,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0288,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0289,GEO_b551c2e30450f016,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0289,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0290,GEO_9f64c890bb974a15,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0290,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0291,GEO_1d2a1cbb4d3068c3,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0291,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0292,GEO_6905d94f3a3af890,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0292,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0293,GEO_606abe2d06710d39,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0293,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0294,GEO_215ed3dda3116fb8,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0294,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0295,GEO_f5e518162a83f27b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0295,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0296,GEO_d94d14807aba3fea,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0296,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0297,GEO_5cc37d78c00ac9bc,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0297,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0298,GEO_9c023d689688fa0b,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0298,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0299,GEO_0070f5b25275dd34,integer_independent_mc,,integer_independent_mc__independent_layer_3nm_EX_N3_L79_H45_C156_0299,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0000,GEO_6617fb270841594b,integer_independent_mc,,integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0000,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0001,GEO_0a87e28488b1f46f,integer_independent_mc,,integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0001,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0002,GEO_2d433c5374a8c797,integer_independent_mc,,integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0002,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0003,GEO_37dbd3cc52864705,integer_independent_mc,,integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0003,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0004,GEO_90c6f2b3634da901,integer_independent_mc,,integer_independent_mc__independent_layer_5nm_EX_N3_L79_H45_C156_0004,,81371ba1b38368cfff3e4eb680f4be9d30f58ed6,normalized tolerance metrics,validation_sample,false,
