record_id,geometry_id,parent_group_id,split,simulation_method,source_stage,usable_for_training
TMM_GEO_9dfcbb82526e0fde,GEO_9dfcbb82526e0fde,GEO_9dfcbb82526e0fde,train,TMM,coarse,true
TMM_GEO_f017a0a977e12f23,GEO_f017a0a977e12f23,GEO_f017a0a977e12f23,train,TMM,coarse,true
TMM_GEO_9eaec570d10f7459,GEO_9eaec570d10f7459,GEO_9eaec570d10f7459,train,TMM,coarse,true
TMM_GEO_1443fec4a42d3b1f,GEO_1443fec4a42d3b1f,GEO_1443fec4a42d3b1f,validation,TMM,coarse,true
TMM_GEO_80186c788bbca58f,GEO_80186c788bbca58f,GEO_80186c788bbca58f,train,TMM,coarse,true
TMM_GEO_bf72ec2781e357c0,GEO_bf72ec2781e357c0,GEO_bf72ec2781e357c0,train,TMM,coarse,true
TMM_GEO_2b3dc06217dae4f0,GEO_2b3dc06217dae4f0,GEO_2b3dc06217dae4f0,train,TMM,coarse,true
TMM_GEO_0da7940c571a8413,GEO_0da7940c571a8413,GEO_0da7940c571a8413,train,TMM,coarse,true
TMM_GEO_92aa176ad3bd541e,GEO_92aa176ad3bd541e,GEO_92aa176ad3bd541e,train,TMM,coarse,true
TMM_GEO_e6de9061c2c49ddd,GEO_e6de9061c2c49ddd,GEO_e6de9061c2c49ddd,train,TMM,coarse,true
TMM_GEO_13688612186f6631,GEO_13688612186f6631,GEO_13688612186f6631,train,TMM,coarse,true
TMM_GEO_c80d0d78e7aab6e0,GEO_c80d0d78e7aab6e0,GEO_c80d0d78e7aab6e0,train,TMM,coarse,true
TMM_GEO_8389b69e34017b66,GEO_8389b69e34017b66,GEO_8389b69e34017b66,train,TMM,coarse,true
TMM_GEO_b1767d6816f2337d,GEO_b1767d6816f2337d,GEO_b1767d6816f2337d,validation,TMM,coarse,true
TMM_GEO_e8e9865b0ad6331a,GEO_e8e9865b0ad6331a,GEO_e8e9865b0ad6331a,test,TMM,coarse,true
TMM_GEO_b449661afd9e2649,GEO_b449661afd9e2649,GEO_b449661afd9e2649,train,TMM,coarse,true
TMM_GEO_643f6fe5d9d16e8a,GEO_643f6fe5d9d16e8a,GEO_643f6fe5d9d16e8a,validation,TMM,coarse,true
TMM_GEO_70bb90cedcd19d62,GEO_70bb90cedcd19d62,GEO_70bb90cedcd19d62,train,TMM,coarse,true
TMM_GEO_c955c43762671609,GEO_c955c43762671609,GEO_c955c43762671609,test,TMM,coarse,true
TMM_GEO_8a2e266d61015751,GEO_8a2e266d61015751,GEO_8a2e266d61015751,train,TMM,coarse,true
TMM_GEO_717655fb816fee16,GEO_717655fb816fee16,GEO_717655fb816fee16,train,TMM,coarse,true
TMM_GEO_18f78c9630ab6344,GEO_18f78c9630ab6344,GEO_18f78c9630ab6344,train,TMM,coarse,true
TMM_GEO_6d272431050dabcb,GEO_6d272431050dabcb,GEO_6d272431050dabcb,train,TMM,coarse,true
TMM_GEO_803514c2307528b9,GEO_803514c2307528b9,GEO_803514c2307528b9,train,TMM,coarse,true
TMM_GEO_923201b313a3318d,GEO_923201b313a3318d,GEO_923201b313a3318d,test,TMM,coarse,true
TMM_GEO_e1e5a37aeb605ccf,GEO_e1e5a37aeb605ccf,GEO_e1e5a37aeb605ccf,train,TMM,coarse,true
TMM_GEO_f23875748128fe70,GEO_f23875748128fe70,GEO_f23875748128fe70,validation,TMM,coarse,true
TMM_GEO_b1e876ff4a88ab5e,GEO_b1e876ff4a88ab5e,GEO_b1e876ff4a88ab5e,train,TMM,coarse,true
TMM_GEO_67727bd13483a65c,GEO_67727bd13483a65c,GEO_67727bd13483a65c,train,TMM,coarse,true
TMM_GEO_3048664806764c36,GEO_3048664806764c36,GEO_3048664806764c36,test,TMM,coarse,true
TMM_GEO_ca6f9732d5a0ec23,GEO_ca6f9732d5a0ec23,GEO_ca6f9732d5a0ec23,train,TMM,coarse,true
TMM_GEO_cf0f85d5ed4aa716,GEO_cf0f85d5ed4aa716,GEO_cf0f85d5ed4aa716,test,TMM,coarse,true
TMM_GEO_2abfb1f0198472bb,GEO_2abfb1f0198472bb,GEO_2abfb1f0198472bb,train,TMM,coarse,true
TMM_GEO_0ff005f4e4a27b12,GEO_0ff005f4e4a27b12,GEO_0ff005f4e4a27b12,train,TMM,coarse,true
TMM_GEO_a2c793dbe57e2bb5,GEO_a2c793dbe57e2bb5,GEO_a2c793dbe57e2bb5,train,TMM,coarse,true
TMM_GEO_ac1d16debd217737,GEO_ac1d16debd217737,GEO_ac1d16debd217737,test,TMM,coarse,true
TMM_GEO_7c663b001d5bc490,GEO_7c663b001d5bc490,GEO_7c663b001d5bc490,test,TMM,coarse,true
TMM_GEO_1f3bb2e8076d3cf0,GEO_1f3bb2e8076d3cf0,GEO_1f3bb2e8076d3cf0,train,TMM,coarse,true
TMM_GEO_ebf5aec5f65c3d06,GEO_ebf5aec5f65c3d06,GEO_ebf5aec5f65c3d06,test,TMM,coarse,true
TMM_GEO_ab380e34d73e0835,GEO_ab380e34d73e0835,GEO_ab380e34d73e0835,train,TMM,coarse,true
TMM_GEO_e8a372fc7cab0b23,GEO_e8a372fc7cab0b23,GEO_e8a372fc7cab0b23,test,TMM,coarse,true
TMM_GEO_89fd541d47a9c7b9,GEO_89fd541d47a9c7b9,GEO_89fd541d47a9c7b9,train,TMM,coarse,true
TMM_GEO_5356fc8e08a47622,GEO_5356fc8e08a47622,GEO_5356fc8e08a47622,train,TMM,coarse,true
TMM_GEO_8e4837b3afab1f1b,GEO_8e4837b3afab1f1b,GEO_8e4837b3afab1f1b,train,TMM,coarse,true
TMM_GEO_39a7e3fbf95132f5,GEO_39a7e3fbf95132f5,GEO_39a7e3fbf95132f5,train,TMM,coarse,true
TMM_GEO_1bd1e41e3dc6f829,GEO_1bd1e41e3dc6f829,GEO_1bd1e41e3dc6f829,train,TMM,coarse,true
TMM_GEO_a467b8ffe4fd2a1d,GEO_a467b8ffe4fd2a1d,GEO_a467b8ffe4fd2a1d,test,TMM,coarse,true
TMM_GEO_9b3a57e4105762dd,GEO_9b3a57e4105762dd,GEO_9b3a57e4105762dd,train,TMM,coarse,true
TMM_GEO_060a59c6daf40a79,GEO_060a59c6daf40a79,GEO_060a59c6daf40a79,train,TMM,coarse,true
TMM_GEO_7bc4600dc11cf10a,GEO_7bc4600dc11cf10a,GEO_7bc4600dc11cf10a,train,TMM,coarse,true
TMM_GEO_9f8ced55daacc8b6,GEO_9f8ced55daacc8b6,GEO_9f8ced55daacc8b6,validation,TMM,coarse,true
TMM_GEO_38b5e32fd922771d,GEO_38b5e32fd922771d,GEO_38b5e32fd922771d,train,TMM,coarse,true
TMM_GEO_e5711272bd3b5c87,GEO_e5711272bd3b5c87,GEO_e5711272bd3b5c87,validation,TMM,coarse,true
TMM_GEO_a6d784aab80e0063,GEO_a6d784aab80e0063,GEO_a6d784aab80e0063,train,TMM,coarse,true
TMM_GEO_5fd2ac2c6eddbf2a,GEO_5fd2ac2c6eddbf2a,GEO_5fd2ac2c6eddbf2a,train,TMM,coarse,true
TMM_GEO_d5d72b0f6ddcc57f,GEO_d5d72b0f6ddcc57f,GEO_d5d72b0f6ddcc57f,train,TMM,coarse,true
TMM_GEO_b3fe1e77250e735e,GEO_b3fe1e77250e735e,GEO_b3fe1e77250e735e,test,TMM,coarse,true
TMM_GEO_90db265c6479fea9,GEO_90db265c6479fea9,GEO_90db265c6479fea9,train,TMM,coarse,true
TMM_GEO_399f5b7b7b3f9cf4,GEO_399f5b7b7b3f9cf4,GEO_399f5b7b7b3f9cf4,test,TMM,coarse,true
TMM_GEO_dafeb43ce3e98be5,GEO_dafeb43ce3e98be5,GEO_dafeb43ce3e98be5,train,TMM,coarse,true
TMM_GEO_bf1b095964c29cc3,GEO_bf1b095964c29cc3,GEO_bf1b095964c29cc3,train,TMM,coarse,true
TMM_GEO_2d6079afc8d3a7ff,GEO_2d6079afc8d3a7ff,GEO_2d6079afc8d3a7ff,train,TMM,coarse,true
TMM_GEO_e0ec124a30b8c939,GEO_e0ec124a30b8c939,GEO_e0ec124a30b8c939,validation,TMM,coarse,true
TMM_GEO_754b184d5af8e5f1,GEO_754b184d5af8e5f1,GEO_754b184d5af8e5f1,train,TMM,coarse,true
TMM_GEO_20565908d7169599,GEO_20565908d7169599,GEO_20565908d7169599,train,TMM,coarse,true
TMM_GEO_efcf73a644b827e9,GEO_efcf73a644b827e9,GEO_efcf73a644b827e9,test,TMM,coarse,true
TMM_GEO_9cc9596de96d4c73,GEO_9cc9596de96d4c73,GEO_9cc9596de96d4c73,train,TMM,coarse,true
TMM_GEO_85c41dfb08757f66,GEO_85c41dfb08757f66,GEO_85c41dfb08757f66,train,TMM,coarse,true
TMM_GEO_1762ab06d4c27f9e,GEO_1762ab06d4c27f9e,GEO_1762ab06d4c27f9e,train,TMM,coarse,true
TMM_GEO_a20b5a42d27ad19d,GEO_a20b5a42d27ad19d,GEO_a20b5a42d27ad19d,test,TMM,coarse,true
TMM_GEO_b799305df9cc5dd0,GEO_b799305df9cc5dd0,GEO_b799305df9cc5dd0,train,TMM,coarse,true
TMM_GEO_3f37d38788a7c707,GEO_3f37d38788a7c707,GEO_3f37d38788a7c707,train,TMM,coarse,true
TMM_GEO_9ffc13195323f465,GEO_9ffc13195323f465,GEO_9ffc13195323f465,train,TMM,coarse,true
TMM_GEO_9e958b54bee1e3f1,GEO_9e958b54bee1e3f1,GEO_9e958b54bee1e3f1,train,TMM,coarse,true
TMM_GEO_760eff927434f9ee,GEO_760eff927434f9ee,GEO_760eff927434f9ee,train,TMM,coarse,true
TMM_GEO_89d822cee765399c,GEO_89d822cee765399c,GEO_89d822cee765399c,train,TMM,coarse,true
TMM_GEO_c96781017c445040,GEO_c96781017c445040,GEO_c96781017c445040,train,TMM,coarse,true
TMM_GEO_426a504a976e7a60,GEO_426a504a976e7a60,GEO_426a504a976e7a60,train,TMM,coarse,true
TMM_GEO_bb15d9acacddd0d3,GEO_bb15d9acacddd0d3,GEO_bb15d9acacddd0d3,train,TMM,coarse,true
TMM_GEO_e36da8085a592026,GEO_e36da8085a592026,GEO_e36da8085a592026,train,TMM,coarse,true
TMM_GEO_75bb72d9b549f0c1,GEO_75bb72d9b549f0c1,GEO_75bb72d9b549f0c1,train,TMM,coarse,true
TMM_GEO_02cf892e00d510d2,GEO_02cf892e00d510d2,GEO_02cf892e00d510d2,validation,TMM,coarse,true
TMM_GEO_4c480d94815f3b3a,GEO_4c480d94815f3b3a,GEO_4c480d94815f3b3a,validation,TMM,coarse,true
TMM_GEO_5b899f38ded718d9,GEO_5b899f38ded718d9,GEO_5b899f38ded718d9,train,TMM,coarse,true
TMM_GEO_f4c1ac7c9454eaea,GEO_f4c1ac7c9454eaea,GEO_f4c1ac7c9454eaea,train,TMM,coarse,true
TMM_GEO_ecd17bce3e83863e,GEO_ecd17bce3e83863e,GEO_ecd17bce3e83863e,validation,TMM,coarse,true
TMM_GEO_636385d5425cee9c,GEO_636385d5425cee9c,GEO_636385d5425cee9c,test,TMM,coarse,true
TMM_GEO_fdf1da30ea909ded,GEO_fdf1da30ea909ded,GEO_fdf1da30ea909ded,train,TMM,coarse,true
TMM_GEO_6d7517dabd2ff896,GEO_6d7517dabd2ff896,GEO_6d7517dabd2ff896,train,TMM,coarse,true
TMM_GEO_8006dd594e7de3a2,GEO_8006dd594e7de3a2,GEO_8006dd594e7de3a2,validation,TMM,coarse,true
TMM_GEO_09fd3ab6ff55df04,GEO_09fd3ab6ff55df04,GEO_09fd3ab6ff55df04,train,TMM,coarse,true
TMM_GEO_11baf0b7a6c4b8e5,GEO_11baf0b7a6c4b8e5,GEO_11baf0b7a6c4b8e5,validation,TMM,coarse,true
TMM_GEO_1dfb4514e4e29eac,GEO_1dfb4514e4e29eac,GEO_1dfb4514e4e29eac,validation,TMM,coarse,true
TMM_GEO_aa11ceed44920e6d,GEO_aa11ceed44920e6d,GEO_aa11ceed44920e6d,train,TMM,coarse,true
TMM_GEO_5c78213702a55a4c,GEO_5c78213702a55a4c,GEO_5c78213702a55a4c,test,TMM,coarse,true
TMM_GEO_3acc5c9fe28b534a,GEO_3acc5c9fe28b534a,GEO_3acc5c9fe28b534a,test,TMM,coarse,true
TMM_GEO_ef35627e4f576475,GEO_ef35627e4f576475,GEO_ef35627e4f576475,test,TMM,coarse,true
TMM_GEO_a52813e1d6255817,GEO_a52813e1d6255817,GEO_a52813e1d6255817,train,TMM,coarse,true
TMM_GEO_97ca0f7e44b27854,GEO_97ca0f7e44b27854,GEO_97ca0f7e44b27854,train,TMM,coarse,true
TMM_GEO_a891d683a1047ed9,GEO_a891d683a1047ed9,GEO_a891d683a1047ed9,train,TMM,coarse,true
TMM_GEO_806222e3431afa2b,GEO_806222e3431afa2b,GEO_806222e3431afa2b,train,TMM,coarse,true
TMM_GEO_9a6b36b49bbcfacc,GEO_9a6b36b49bbcfacc,GEO_9a6b36b49bbcfacc,train,TMM,coarse,true
TMM_GEO_afd38bfff1010cd7,GEO_afd38bfff1010cd7,GEO_afd38bfff1010cd7,train,TMM,coarse,true
TMM_GEO_20afdb73317cab42,GEO_20afdb73317cab42,GEO_20afdb73317cab42,train,TMM,coarse,true
TMM_GEO_f97bc9d43f4de3f9,GEO_f97bc9d43f4de3f9,GEO_f97bc9d43f4de3f9,train,TMM,coarse,true
TMM_GEO_e31267260e62638b,GEO_e31267260e62638b,GEO_e31267260e62638b,validation,TMM,coarse,true
TMM_GEO_970ade1dacd40c6a,GEO_970ade1dacd40c6a,GEO_970ade1dacd40c6a,validation,TMM,coarse,true
TMM_GEO_b331aa947d5cd7aa,GEO_b331aa947d5cd7aa,GEO_b331aa947d5cd7aa,train,TMM,coarse,true
TMM_GEO_defa6f1953083fc3,GEO_defa6f1953083fc3,GEO_defa6f1953083fc3,validation,TMM,coarse,true
TMM_GEO_ea105e18b7c0ac46,GEO_ea105e18b7c0ac46,GEO_ea105e18b7c0ac46,train,TMM,coarse,true
TMM_GEO_8698f3f4f3347e47,GEO_8698f3f4f3347e47,GEO_8698f3f4f3347e47,train,TMM,coarse,true
TMM_GEO_58c149d8d047f104,GEO_58c149d8d047f104,GEO_58c149d8d047f104,train,TMM,coarse,true
TMM_GEO_378cc3ccb0fdbba0,GEO_378cc3ccb0fdbba0,GEO_378cc3ccb0fdbba0,test,TMM,coarse,true
TMM_GEO_605b3584936cdae4,GEO_605b3584936cdae4,GEO_605b3584936cdae4,train,TMM,coarse,true
TMM_GEO_3fbb5ab5a2fff427,GEO_3fbb5ab5a2fff427,GEO_3fbb5ab5a2fff427,train,TMM,coarse,true
TMM_GEO_aea4f835c1cd005d,GEO_aea4f835c1cd005d,GEO_aea4f835c1cd005d,validation,TMM,coarse,true
TMM_GEO_93caeb4d176c4bc4,GEO_93caeb4d176c4bc4,GEO_93caeb4d176c4bc4,validation,TMM,coarse,true
TMM_GEO_50269dc7e498d77f,GEO_50269dc7e498d77f,GEO_50269dc7e498d77f,train,TMM,coarse,true
TMM_GEO_f5d430589ff2d0b2,GEO_f5d430589ff2d0b2,GEO_f5d430589ff2d0b2,train,TMM,coarse,true
TMM_GEO_27031a1f7f83ae25,GEO_27031a1f7f83ae25,GEO_27031a1f7f83ae25,validation,TMM,coarse,true
TMM_GEO_9ac2ecf60a8c89af,GEO_9ac2ecf60a8c89af,GEO_9ac2ecf60a8c89af,train,TMM,coarse,true
TMM_GEO_efb5fafe31df794c,GEO_efb5fafe31df794c,GEO_efb5fafe31df794c,test,TMM,coarse,true
TMM_GEO_f5e0636f064cdd60,GEO_f5e0636f064cdd60,GEO_f5e0636f064cdd60,train,TMM,coarse,true
TMM_GEO_1bff2e04cb44bcae,GEO_1bff2e04cb44bcae,GEO_1bff2e04cb44bcae,train,TMM,coarse,true
TMM_GEO_074492dc2672d1b6,GEO_074492dc2672d1b6,GEO_074492dc2672d1b6,train,TMM,coarse,true
TMM_GEO_a425389d174b2773,GEO_a425389d174b2773,GEO_a425389d174b2773,validation,TMM,coarse,true
TMM_GEO_d058c195e102afdc,GEO_d058c195e102afdc,GEO_d058c195e102afdc,train,TMM,coarse,true
TMM_GEO_675cbe60b2cff519,GEO_675cbe60b2cff519,GEO_675cbe60b2cff519,test,TMM,coarse,true
TMM_GEO_d6706333da31ddd4,GEO_d6706333da31ddd4,GEO_d6706333da31ddd4,train,TMM,coarse,true
TMM_GEO_18557517cfc645fd,GEO_18557517cfc645fd,GEO_18557517cfc645fd,train,TMM,coarse,true
TMM_GEO_2e2cbeaa84f288bf,GEO_2e2cbeaa84f288bf,GEO_2e2cbeaa84f288bf,train,TMM,coarse,true
TMM_GEO_dfbb8e15842c0b03,GEO_dfbb8e15842c0b03,GEO_dfbb8e15842c0b03,validation,TMM,coarse,true
TMM_GEO_a52322a06ed0f808,GEO_a52322a06ed0f808,GEO_a52322a06ed0f808,train,TMM,coarse,true
TMM_GEO_c4c70f6cd2f5d7da,GEO_c4c70f6cd2f5d7da,GEO_c4c70f6cd2f5d7da,validation,TMM,coarse,true
TMM_GEO_adda423b66407156,GEO_adda423b66407156,GEO_adda423b66407156,train,TMM,coarse,true
TMM_GEO_7d11a17adf945d3f,GEO_7d11a17adf945d3f,GEO_7d11a17adf945d3f,train,TMM,coarse,true
TMM_GEO_e98373696093b20a,GEO_e98373696093b20a,GEO_e98373696093b20a,train,TMM,coarse,true
TMM_GEO_7c8e6648bd2e39a3,GEO_7c8e6648bd2e39a3,GEO_7c8e6648bd2e39a3,train,TMM,coarse,true
TMM_GEO_1d6757ce73dd5194,GEO_1d6757ce73dd5194,GEO_1d6757ce73dd5194,train,TMM,coarse,true
TMM_GEO_cc7662252062f81c,GEO_cc7662252062f81c,GEO_cc7662252062f81c,validation,TMM,coarse,true
TMM_GEO_6c4c1453999ac0cb,GEO_6c4c1453999ac0cb,GEO_6c4c1453999ac0cb,train,TMM,coarse,true
TMM_GEO_751a573f5f04dc2f,GEO_751a573f5f04dc2f,GEO_751a573f5f04dc2f,train,TMM,coarse,true
TMM_GEO_175f48432009cec8,GEO_175f48432009cec8,GEO_175f48432009cec8,validation,TMM,coarse,true
TMM_GEO_2d42abb6213bcdea,GEO_2d42abb6213bcdea,GEO_2d42abb6213bcdea,train,TMM,coarse,true
TMM_GEO_87b40ee062a683e5,GEO_87b40ee062a683e5,GEO_87b40ee062a683e5,train,TMM,coarse,true
TMM_GEO_0957f3966a9a95b4,GEO_0957f3966a9a95b4,GEO_0957f3966a9a95b4,train,TMM,coarse,true
TMM_GEO_51165b0d727638d3,GEO_51165b0d727638d3,GEO_51165b0d727638d3,validation,TMM,coarse,true
TMM_GEO_ec0b4cfa6e08cbbc,GEO_ec0b4cfa6e08cbbc,GEO_ec0b4cfa6e08cbbc,train,TMM,coarse,true
TMM_GEO_21bf80207db2251c,GEO_21bf80207db2251c,GEO_21bf80207db2251c,validation,TMM,coarse,true
TMM_GEO_83994c05a09c33d6,GEO_83994c05a09c33d6,GEO_83994c05a09c33d6,train,TMM,coarse,true
TMM_GEO_228c7eda642cad9f,GEO_228c7eda642cad9f,GEO_228c7eda642cad9f,test,TMM,coarse,true
TMM_GEO_f2691174fc1a0755,GEO_f2691174fc1a0755,GEO_f2691174fc1a0755,validation,TMM,coarse,true
TMM_GEO_8ea0fd3ed63b1854,GEO_8ea0fd3ed63b1854,GEO_8ea0fd3ed63b1854,train,TMM,coarse,true
TMM_GEO_eb6e902439cd1ac8,GEO_eb6e902439cd1ac8,GEO_eb6e902439cd1ac8,train,TMM,coarse,true
TMM_GEO_f8f9a6d2da3490ab,GEO_f8f9a6d2da3490ab,GEO_f8f9a6d2da3490ab,test,TMM,coarse,true
TMM_GEO_be3e899ab8fcfa91,GEO_be3e899ab8fcfa91,GEO_be3e899ab8fcfa91,train,TMM,coarse,true
TMM_GEO_c91ff26b9fff71ee,GEO_c91ff26b9fff71ee,GEO_c91ff26b9fff71ee,train,TMM,coarse,true
TMM_GEO_792e465994ca0372,GEO_792e465994ca0372,GEO_792e465994ca0372,train,TMM,coarse,true
TMM_GEO_2d11a0495d6f4351,GEO_2d11a0495d6f4351,GEO_2d11a0495d6f4351,train,TMM,coarse,true
TMM_GEO_b9edc73a261c4b71,GEO_b9edc73a261c4b71,GEO_b9edc73a261c4b71,train,TMM,coarse,true
TMM_GEO_3f4b5ac6a48159f3,GEO_3f4b5ac6a48159f3,GEO_3f4b5ac6a48159f3,test,TMM,coarse,true
TMM_GEO_f6532e93c427f59b,GEO_f6532e93c427f59b,GEO_f6532e93c427f59b,train,TMM,coarse,true
TMM_GEO_edf6c3d4b5b9ecda,GEO_edf6c3d4b5b9ecda,GEO_edf6c3d4b5b9ecda,train,TMM,coarse,true
TMM_GEO_23c3a3aa6d875e12,GEO_23c3a3aa6d875e12,GEO_23c3a3aa6d875e12,train,TMM,coarse,true
TMM_GEO_6a52a97edd4dd654,GEO_6a52a97edd4dd654,GEO_6a52a97edd4dd654,train,TMM,coarse,true
TMM_GEO_2173e5f69d2d7e9b,GEO_2173e5f69d2d7e9b,GEO_2173e5f69d2d7e9b,train,TMM,coarse,true
TMM_GEO_1fc265083fbb6586,GEO_1fc265083fbb6586,GEO_1fc265083fbb6586,train,TMM,coarse,true
TMM_GEO_dad51b345e668311,GEO_dad51b345e668311,GEO_dad51b345e668311,validation,TMM,coarse,true
TMM_GEO_b3292cd49e484069,GEO_b3292cd49e484069,GEO_b3292cd49e484069,train,TMM,coarse,true
TMM_GEO_e226ecc0b4876bbe,GEO_e226ecc0b4876bbe,GEO_e226ecc0b4876bbe,train,TMM,coarse,true
TMM_GEO_32fc10fea58cc7bf,GEO_32fc10fea58cc7bf,GEO_32fc10fea58cc7bf,train,TMM,coarse,true
TMM_GEO_da44e54284997b34,GEO_da44e54284997b34,GEO_da44e54284997b34,train,TMM,coarse,true
TMM_GEO_f906f15e746a2bb0,GEO_f906f15e746a2bb0,GEO_f906f15e746a2bb0,validation,TMM,coarse,true
TMM_GEO_13b28b9a3c51575b,GEO_13b28b9a3c51575b,GEO_13b28b9a3c51575b,test,TMM,coarse,true
TMM_GEO_874cd494be6d2129,GEO_874cd494be6d2129,GEO_874cd494be6d2129,train,TMM,coarse,true
TMM_GEO_e93a12a6056d740d,GEO_e93a12a6056d740d,GEO_e93a12a6056d740d,train,TMM,coarse,true
TMM_GEO_f2eb60c07f275bbb,GEO_f2eb60c07f275bbb,GEO_f2eb60c07f275bbb,train,TMM,coarse,true
TMM_GEO_7127013eb083d49c,GEO_7127013eb083d49c,GEO_7127013eb083d49c,train,TMM,coarse,true
TMM_GEO_50f9944e69b848c5,GEO_50f9944e69b848c5,GEO_50f9944e69b848c5,train,TMM,coarse,true
TMM_GEO_0ced7a0b55f04e7e,GEO_0ced7a0b55f04e7e,GEO_0ced7a0b55f04e7e,train,TMM,coarse,true
TMM_GEO_64afd08f89709f07,GEO_64afd08f89709f07,GEO_64afd08f89709f07,train,TMM,coarse,true
TMM_GEO_da627a417aef236b,GEO_da627a417aef236b,GEO_da627a417aef236b,train,TMM,coarse,true
TMM_GEO_a0854bde9d7a3202,GEO_a0854bde9d7a3202,GEO_a0854bde9d7a3202,train,TMM,coarse,true
TMM_GEO_f5921189f6ce34ed,GEO_f5921189f6ce34ed,GEO_f5921189f6ce34ed,train,TMM,coarse,true
TMM_GEO_68e5d0501bd92238,GEO_68e5d0501bd92238,GEO_68e5d0501bd92238,train,TMM,coarse,true
TMM_GEO_1f8c60bac3abc5ea,GEO_1f8c60bac3abc5ea,GEO_1f8c60bac3abc5ea,train,TMM,coarse,true
TMM_GEO_d51b1e80f6aad43f,GEO_d51b1e80f6aad43f,GEO_d51b1e80f6aad43f,train,TMM,coarse,true
TMM_GEO_d567ab7b9363abb5,GEO_d567ab7b9363abb5,GEO_d567ab7b9363abb5,train,TMM,coarse,true
TMM_GEO_b659fec45c164811,GEO_b659fec45c164811,GEO_b659fec45c164811,train,TMM,coarse,true
TMM_GEO_450f08c7f9bac9ab,GEO_450f08c7f9bac9ab,GEO_450f08c7f9bac9ab,train,TMM,coarse,true
TMM_GEO_c6f8f3fb3c471af2,GEO_c6f8f3fb3c471af2,GEO_c6f8f3fb3c471af2,train,TMM,coarse,true
TMM_GEO_9e500d727134a623,GEO_9e500d727134a623,GEO_9e500d727134a623,train,TMM,coarse,true
TMM_GEO_2b988bfa35cfa6cc,GEO_2b988bfa35cfa6cc,GEO_2b988bfa35cfa6cc,train,TMM,coarse,true
TMM_GEO_8a032b8c9db96e3b,GEO_8a032b8c9db96e3b,GEO_8a032b8c9db96e3b,validation,TMM,coarse,true
TMM_GEO_fc64a7650b8208e0,GEO_fc64a7650b8208e0,GEO_fc64a7650b8208e0,train,TMM,coarse,true
TMM_GEO_ccc87f184a5afc0a,GEO_ccc87f184a5afc0a,GEO_ccc87f184a5afc0a,train,TMM,coarse,true
TMM_GEO_1f11ec9338e2d0cf,GEO_1f11ec9338e2d0cf,GEO_1f11ec9338e2d0cf,train,TMM,coarse,true
TMM_GEO_35d4c7ac0158ba7d,GEO_35d4c7ac0158ba7d,GEO_35d4c7ac0158ba7d,train,TMM,coarse,true
TMM_GEO_e338c775abd8d4a2,GEO_e338c775abd8d4a2,GEO_e338c775abd8d4a2,train,TMM,coarse,true
TMM_GEO_01680b0a084e8f56,GEO_01680b0a084e8f56,GEO_01680b0a084e8f56,train,TMM,coarse,true
TMM_GEO_814e2e3c2206e74c,GEO_814e2e3c2206e74c,GEO_814e2e3c2206e74c,train,TMM,coarse,true
TMM_GEO_3a33ba3300d13e5b,GEO_3a33ba3300d13e5b,GEO_3a33ba3300d13e5b,train,TMM,coarse,true
TMM_GEO_76036dacd6ba81e3,GEO_76036dacd6ba81e3,GEO_76036dacd6ba81e3,train,TMM,coarse,true
TMM_GEO_ffb95dea301f4236,GEO_ffb95dea301f4236,GEO_ffb95dea301f4236,validation,TMM,coarse,true
TMM_GEO_8443fe29682bef9b,GEO_8443fe29682bef9b,GEO_8443fe29682bef9b,train,TMM,coarse,true
TMM_GEO_5411fc7e46e86891,GEO_5411fc7e46e86891,GEO_5411fc7e46e86891,test,TMM,coarse,true
TMM_GEO_6711b6439a3addac,GEO_6711b6439a3addac,GEO_6711b6439a3addac,validation,TMM,coarse,true
TMM_GEO_7a3c12085a6e0853,GEO_7a3c12085a6e0853,GEO_7a3c12085a6e0853,train,TMM,coarse,true
TMM_GEO_bf703b139cf79609,GEO_bf703b139cf79609,GEO_bf703b139cf79609,train,TMM,coarse,true
TMM_GEO_06a96a1a5edbac90,GEO_06a96a1a5edbac90,GEO_06a96a1a5edbac90,train,TMM,coarse,true
TMM_GEO_dd64c0a309b856d6,GEO_dd64c0a309b856d6,GEO_dd64c0a309b856d6,train,TMM,coarse,true
TMM_GEO_eb5b8f7385f844f2,GEO_eb5b8f7385f844f2,GEO_eb5b8f7385f844f2,train,TMM,coarse,true
TMM_GEO_2d707e193484bfd1,GEO_2d707e193484bfd1,GEO_2d707e193484bfd1,validation,TMM,coarse,true
TMM_GEO_bf1ad81fadb9c463,GEO_bf1ad81fadb9c463,GEO_bf1ad81fadb9c463,test,TMM,coarse,true
TMM_GEO_b3e680e921675d21,GEO_b3e680e921675d21,GEO_b3e680e921675d21,validation,TMM,coarse,true
TMM_GEO_3be81929db9a7e5d,GEO_3be81929db9a7e5d,GEO_3be81929db9a7e5d,train,TMM,coarse,true
TMM_GEO_dbfc07de7027d4e3,GEO_dbfc07de7027d4e3,GEO_dbfc07de7027d4e3,train,TMM,coarse,true
TMM_GEO_9b8a8566822a59df,GEO_9b8a8566822a59df,GEO_9b8a8566822a59df,train,TMM,coarse,true
TMM_GEO_fef2c4df47aebccb,GEO_fef2c4df47aebccb,GEO_fef2c4df47aebccb,train,TMM,coarse,true
