geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,added_defect_thickness_nm,effective_central_L_thickness_nm,compiled_sequence,compiled_sequence_json,layer_material_sequence,physical_layer_count,total_thickness_nm,substrate_material,superstrate_material,propagation_direction,material_model,tio2_material_id,sio2_material_id,is_nominal_geometry,parent_nominal_geometry_id,provenance_count,quality_status
GEO_b62a7b8792c5f57f,b62a7b8792c5f57f53a1732bfc60260939be2b90f622f812b28bf940872202cf,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,41,76,,228,304,H41 L76 H45 L80 H45 L310 H43 L73 H45 L80 H46 L79,"[[""H"",41],[""L"",76],[""H"",45],[""L"",80],[""H"",45],[""L"",310],[""H"",43],[""L"",73],[""H"",45],[""L"",80],[""H"",46],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,963,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_5cfaca2a3b69da65,5cfaca2a3b69da65f79759e8aacae3187535d1623d0ff886f132185d791ed755,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,44,80,,240,320,H44 L80 H43 L75 H46 L314 H47 L81 H50 L80 H51 L79,"[[""H"",44],[""L"",80],[""H"",43],[""L"",75],[""H"",46],[""L"",314],[""H"",47],[""L"",81],[""H"",50],[""L"",80],[""H"",51],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,990,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_d8881fc969b6c46b,d8881fc969b6c46bfe48300d023128e045108c6362d16841dde1de3edb1afcd2,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,76,,228,304,H47 L76 H50 L81 H46 L307 H51 L82 H51 L82 H44 L81,"[[""H"",47],[""L"",76],[""H"",50],[""L"",81],[""H"",46],[""L"",307],[""H"",51],[""L"",82],[""H"",51],[""L"",82],[""H"",44],[""L"",81]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,998,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_08729636412780b9,08729636412780b9a3aa3819e58ae93371b38fb378528cb875bc6e5bd7081177,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,81,,243,324,H47 L81 H47 L73 H50 L312 H41 L82 H45 L74 H48 L83,"[[""H"",47],[""L"",81],[""H"",47],[""L"",73],[""H"",50],[""L"",312],[""H"",41],[""L"",82],[""H"",45],[""L"",74],[""H"",48],[""L"",83]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,983,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_9c605383c48d95ca,9c605383c48d95ca6cb158ba068aa847387bc7e64557f1eeda392e65749cebc4,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,82,,246,328,H47 L82 H46 L83 H45 L317 H46 L79 H49 L76 H45 L76,"[[""H"",47],[""L"",82],[""H"",46],[""L"",83],[""H"",45],[""L"",317],[""H"",46],[""L"",79],[""H"",49],[""L"",76],[""H"",45],[""L"",76]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,991,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_7c50c40cd6b3111f,7c50c40cd6b3111ff60817267ea3a3166aa0b2c1f3a6616b0d86e500c8d13d6f,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,50,83,,249,332,H50 L83 H50 L75 H43 L308 H49 L82 H46 L77 H41 L78,"[[""H"",50],[""L"",83],[""H"",50],[""L"",75],[""H"",43],[""L"",308],[""H"",49],[""L"",82],[""H"",46],[""L"",77],[""H"",41],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,982,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_cc97ed23faa852bb,cc97ed23faa852bba327133814c10d11f9a935732e9bf2034ab8e5a925136cec,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,42,81,,243,324,H42 L81 H41 L73 H41 L310 H49 L81 H48 L77 H48 L82,"[[""H"",42],[""L"",81],[""H"",41],[""L"",73],[""H"",41],[""L"",310],[""H"",49],[""L"",81],[""H"",48],[""L"",77],[""H"",48],[""L"",82]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,973,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_427f59cdff35ce23,427f59cdff35ce23f449bbc7f37697d5c3feac0a5bb86fb6acd1b8bc3e158b4a,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,43,75,,225,300,H43 L75 H41 L73 H50 L312 H49 L77 H41 L80 H51 L74,"[[""H"",43],[""L"",75],[""H"",41],[""L"",73],[""H"",50],[""L"",312],[""H"",49],[""L"",77],[""H"",41],[""L"",80],[""H"",51],[""L"",74]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,966,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_273918aa7c2c7ef6,273918aa7c2c7ef6a8be2a1a373aa2bdb18be871f8386b7169ff5430f39cfa12,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,44,79,,237,316,H44 L79 H49 L81 H42 L313 H51 L74 H41 L82 H47 L76,"[[""H"",44],[""L"",79],[""H"",49],[""L"",81],[""H"",42],[""L"",313],[""H"",51],[""L"",74],[""H"",41],[""L"",82],[""H"",47],[""L"",76]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,979,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_1c182526ddb2df2e,1c182526ddb2df2e23995e59e6010fd39565a20c8c3ba3cd9e2b511e5f7b18c4,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,44,79,,237,316,H44 L79 H50 L73 H41 L307 H50 L77 H41 L75 H47 L83,"[[""H"",44],[""L"",79],[""H"",50],[""L"",73],[""H"",41],[""L"",307],[""H"",50],[""L"",77],[""H"",41],[""L"",75],[""H"",47],[""L"",83]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,967,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_9188128b43c45e2b,9188128b43c45e2bd986596edf09974429c56083205c872f7c6d3887e92be502,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,50,79,,237,316,H50 L79 H46 L81 H51 L313 H46 L77 H43 L82 H42 L76,"[[""H"",50],[""L"",79],[""H"",46],[""L"",81],[""H"",51],[""L"",313],[""H"",46],[""L"",77],[""H"",43],[""L"",82],[""H"",42],[""L"",76]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,986,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_8c18f3c0b4e45fa3,8c18f3c0b4e45fa37756570cf1f44851a7930884942e0f69c35e5a289dfbe119,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,50,83,,249,332,H50 L83 H42 L75 H46 L309 H44 L77 H49 L81 H43 L78,"[[""H"",50],[""L"",83],[""H"",42],[""L"",75],[""H"",46],[""L"",309],[""H"",44],[""L"",77],[""H"",49],[""L"",81],[""H"",43],[""L"",78]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,977,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_b52007a01802614f,b52007a01802614f044d9b083680622b09222c579ab5b3d2ff5867b0820478b5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,82,,246,328,H47 L82 H51 L75 H42 L308 H46 L82 H43 L74 H45 L83,"[[""H"",47],[""L"",82],[""H"",51],[""L"",75],[""H"",42],[""L"",308],[""H"",46],[""L"",82],[""H"",43],[""L"",74],[""H"",45],[""L"",83]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,978,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_b9431784479f047a,b9431784479f047a1a79f4b083905c64ba7dba201951a815d30a8d40948c164c,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,45,80,,240,320,H45 L80 H43 L77 H45 L309 H48 L82 H42 L74 H49 L74,"[[""H"",45],[""L"",80],[""H"",43],[""L"",77],[""H"",45],[""L"",309],[""H"",48],[""L"",82],[""H"",42],[""L"",74],[""H"",49],[""L"",74]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,968,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_801dfeeb13a26eee,801dfeeb13a26eee589e6a15c8f30d42050bfd3609ecb0527547e190034a5ab7,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,45,83,,249,332,H45 L83 H51 L82 H45 L310 H45 L73 H44 L75 H42 L77,"[[""H"",45],[""L"",83],[""H"",51],[""L"",82],[""H"",45],[""L"",310],[""H"",45],[""L"",73],[""H"",44],[""L"",75],[""H"",42],[""L"",77]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,972,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_ef2bf242305d6c9c,ef2bf242305d6c9c1a837103300f37c89f806a1444e1ef5fc2a1bd78750129a8,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,41,81,,243,324,H41 L81 H42 L77 H50 L312 H44 L75 H51 L82 H50 L82,"[[""H"",41],[""L"",81],[""H"",42],[""L"",77],[""H"",50],[""L"",312],[""H"",44],[""L"",75],[""H"",51],[""L"",82],[""H"",50],[""L"",82]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,987,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_7fafc09b42bd980f,7fafc09b42bd980fce3c6dc08fceb56b87c3d724f7785aa917640dcb7367c89c,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,45,74,,222,296,H45 L74 H50 L83 H47 L316 H46 L79 H50 L78 H49 L75,"[[""H"",45],[""L"",74],[""H"",50],[""L"",83],[""H"",47],[""L"",316],[""H"",46],[""L"",79],[""H"",50],[""L"",78],[""H"",49],[""L"",75]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,992,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_d989e10aa8a69ce6,d989e10aa8a69ce65148865a9ba8ec638641a92f91a33a3e55ff96f754ce2cd2,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,74,,222,296,H47 L74 H42 L77 H45 L313 H46 L79 H42 L73 H43 L73,"[[""H"",47],[""L"",74],[""H"",42],[""L"",77],[""H"",45],[""L"",313],[""H"",46],[""L"",79],[""H"",42],[""L"",73],[""H"",43],[""L"",73]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,954,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_1dd8e8f32ff89a2b,1dd8e8f32ff89a2b55029e920fabef8658eec5ddb7b9c85a90b5502722bb1872,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,49,78,,234,312,H49 L78 H50 L81 H42 L312 H41 L78 H48 L73 H48 L73,"[[""H"",49],[""L"",78],[""H"",50],[""L"",81],[""H"",42],[""L"",312],[""H"",41],[""L"",78],[""H"",48],[""L"",73],[""H"",48],[""L"",73]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,973,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_2736789d2f650f93,2736789d2f650f93fb563837b42fae8b9b60ef4caa1980782c90fb30f8c2774a,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,49,83,,249,332,H49 L83 H45 L83 H43 L311 H51 L83 H43 L73 H49 L76,"[[""H"",49],[""L"",83],[""H"",45],[""L"",83],[""H"",43],[""L"",311],[""H"",51],[""L"",83],[""H"",43],[""L"",73],[""H"",49],[""L"",76]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,989,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_3b59654e3b70dc20,3b59654e3b70dc20a7e42a3bec26089e4414f031030c752a8c9ac84f57272081,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,47,81,,243,324,H47 L81 H46 L81 H50 L307 H49 L75 H46 L83 H50 L73,"[[""H"",47],[""L"",81],[""H"",46],[""L"",81],[""H"",50],[""L"",307],[""H"",49],[""L"",75],[""H"",46],[""L"",83],[""H"",50],[""L"",73]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,988,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_8985cea80e00907b,8985cea80e00907be7a3d8029c66f0395725509c08bacda071c34626a4335fe0,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,45,80,,240,320,H45 L80 H49 L82 H44 L307 H50 L78 H41 L83 H46 L77,"[[""H"",45],[""L"",80],[""H"",49],[""L"",82],[""H"",44],[""L"",307],[""H"",50],[""L"",78],[""H"",41],[""L"",83],[""H"",46],[""L"",77]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,982,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_4d1dd42ccec3d004,4d1dd42ccec3d004f89c5fcd4147893f0592c6464b8178434dc4da32f6f2ac9d,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,51,82,,246,328,H51 L82 H44 L82 H41 L315 H49 L82 H45 L73 H45 L80,"[[""H"",51],[""L"",82],[""H"",44],[""L"",82],[""H"",41],[""L"",315],[""H"",49],[""L"",82],[""H"",45],[""L"",73],[""H"",45],[""L"",80]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,989,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
GEO_7cf06dba16162d02,7cf06dba16162d02e002ec23bd2d9452d7fbd7700c3b8ae8ab056e8f1c625bbc,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,,3,46,75,,225,300,H46 L75 H43 L79 H51 L314 H43 L73 H44 L74 H45 L79,"[[""H"",46],[""L"",75],[""H"",43],[""L"",79],[""H"",51],[""L"",314],[""H"",43],[""L"",73],[""H"",44],[""L"",74],[""H"",45],[""L"",79]]","[""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1"",""APCD_TIO2_NATIVE_M1"",""APCD_SIO2_NATIVE_M1""]",12,966,GaN,Air,GaN -> reverse(stack) -> Air,native_m1,APCD_TIO2_NATIVE_M1,APCD_SIO2_NATIVE_M1,True,,1,accepted
