geometry_id,polarization,wavelength_nm,output,hf,lf,delta_hf_minus_lf
K6X_D135_D155_D190_D220_D225_D230,p,447,eta_m+3,0.03572512897047901,0.0013893867144361138,0.0343357422560429
K6X_D135_D155_D190_D220_D225_D230,p,447,T_proxy,0.6366038493312496,0.8780490756034851,-0.24144522627223552
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m-3,0.0025842185067555387,0.002905050525441766,-0.0003208320186862271
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m-2,0.01932868740904399,0.015690915286540985,0.003637772122503005
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m-1,0.040143136340039846,0.011577094905078411,0.028566041434961435
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m+0,0.07472848119741075,0.06704534590244293,0.007683135294967822
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m+1,0.25161579997238614,0.7880855798721313,-0.5364697798997452
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m+2,0.17517517447989012,0.11179099231958389,0.06338418216030622
K6X_D135_D155_D190_D220_D225_D230,p,448,eta_m+3,0.03837067013769736,0.002905050525441766,0.0354656196122556
K6X_D135_D155_D190_D220_D225_D230,p,448,T_proxy,0.6019461680432238,0.8667080402374268,-0.264761872194203
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m-3,0.02907321970686459,0.005034155212342739,0.02403906449452185
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m-2,0.013551606355432998,0.019429681822657585,-0.005878075467224587
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m-1,0.032238914268269366,0.008723077364265919,0.023515836904003447
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m+0,0.0939174756379271,0.0643695741891861,0.029547901448741004
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m+1,0.358247451030232,0.7790669202804565,-0.42081946925022456
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m+2,0.13382156921223395,0.11834242194890976,0.015479147263324194
K6X_D135_D155_D190_D220_D225_D230,p,449,eta_m+3,0.011946612483513634,0.005034155212342739,0.006912457271170895
K6X_D135_D155_D190_D220_D225_D230,p,449,T_proxy,0.6727968486944735,0.8521595597267151,-0.17936271103224155
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m-3,0.037637454648393805,0.008006483316421509,0.029630971331972296
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m-2,0.016763934835309625,0.025641290470957756,-0.008877355635648131
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m-1,0.0828189518364489,0.005976049695163965,0.07684290214128493
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m+0,0.06457489122180858,0.05867592617869377,0.005898965043114809
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m+1,0.20695992651606712,0.7643860578536987,-0.5574261313376316
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m+2,0.20350491318252278,0.12930771708488464,0.07419719609763814
K6X_D135_D155_D190_D220_D225_D230,p,450,eta_m+3,0.01647595605886608,0.008006483316421509,0.00846947274244457
K6X_D135_D155_D190_D220_D225_D230,p,450,T_proxy,0.6287360282994168,0.8290380239486694,-0.20030199564925266
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m-3,0.03746848402409106,0.011997370980679989,0.02547111304341107
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m-2,0.015794817582477198,0.034911636263132095,-0.019116818680654898
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m-1,0.11365737605519106,0.004120142664760351,0.10953723339043071
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m+0,0.03457463563624191,0.04934397339820862,-0.014769337761966705
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m+1,0.1677509104181098,0.7375625967979431,-0.5698116863798333
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m+2,0.202310597360643,0.15006697177886963,0.05224362558177337
K6X_D135_D155_D190_D220_D225_D230,p,451,eta_m+3,0.01359813694984667,0.011997370980679989,0.0016007659691666815
K6X_D135_D155_D190_D220_D225_D230,p,451,T_proxy,0.5851549580266008,0.7910267114639282,-0.20587175343732744
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m-3,0.03640066295323422,0.01718275435268879,0.01921790860054543
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m-2,0.009234764821976429,0.047863561660051346,-0.038628796838074915
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m-1,0.1243385664856294,0.0055611333809792995,0.1187774331046501
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m+0,0.14705631047774959,0.03581155836582184,0.11124475211192775
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m+1,0.030698343706850383,0.6864879727363586,-0.6557896290295082
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m+2,0.1594778376653018,0.18991032242774963,-0.030432484762447837
K6X_D135_D155_D190_D220_D225_D230,p,452,eta_m+3,0.006183627186922457,0.01718275435268879,-0.010999127165766332
K6X_D135_D155_D190_D220_D225_D230,p,452,T_proxy,0.5133901132976643,0.727860689163208,-0.21447057586554374
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m-3,0.01090524955472431,0.021422892808914185,-0.010517643254189874
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m-2,0.003825100695237448,0.059376802295446396,-0.05555170160020895
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m-1,0.070450012749619,0.013584224507212639,0.05686578824240636
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m+0,0.13934522742277355,0.022783780470490456,0.1165614469522831
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m+1,0.14164388400454628,0.6086181998252869,-0.46697431582074056
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m+2,0.2350652115790512,0.2527911961078644,-0.017725984528813188
K6X_D135_D155_D190_D220_D225_D230,p,453,eta_m+3,0.005856401394445232,0.021422892808914185,-0.015566491414468952
K6X_D135_D155_D190_D220_D225_D230,p,453,T_proxy,0.607091087400397,0.6449862122535706,-0.03789512485317359
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m-3,0.004620330686344056,0.022437136620283127,-0.01781680593393907
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m-2,0.0022520566177780224,0.062050897628068924,-0.0597988410102909
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m-1,0.051322268861671724,0.02720462903380394,0.024117639827867784
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m+0,0.10451596475452812,0.018386565148830414,0.08612939960569771
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m+1,0.23971298153253154,0.5291181206703186,-0.2894051391377871
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m+2,0.25099069025900883,0.31836557388305664,-0.06737488362404781
K6X_D135_D155_D190_D220_D225_D230,p,454,eta_m+3,0.004157434806304981,0.022437136620283127,-0.018279701813978144
K6X_D135_D155_D190_D220_D225_D230,p,454,T_proxy,0.6575717275181674,0.5747092962265015,0.08286243129166593
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m-3,0.0033267470060560867,0.02008575014770031,-0.016759003141644222
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m-2,0.0013374140585835812,0.05345095321536064,-0.05211353915677706
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m-1,0.041384319398911934,0.03922218829393387,0.0021621311049780656
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m+0,0.08723161968769934,0.024394184350967407,0.06283743533673193
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m+1,0.28104969485907216,0.4823527932167053,-0.20130309835763316
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m+2,0.25632835924171116,0.36040833592414856,-0.1040799766824374
K6X_D135_D155_D190_D220_D225_D230,p,455,eta_m+3,0.003265139051092665,0.02008575014770031,-0.016820611096607645
K6X_D135_D155_D190_D220_D225_D230,p,455,T_proxy,0.673923293303127,0.5459691882133484,0.12795410508977856
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m-3,0.008349282225819415,0.00017586836474947631,0.008173413861069938
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m-2,0.03252852127764657,0.013310289941728115,0.019218231335918455
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m-1,0.026376543566768905,0.022516651079058647,0.0038598924877102578
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m+0,0.030147183213974044,0.06598519533872604,-0.035838012124752
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m+1,0.5143383853068383,0.8107654452323914,-0.29642705992555307
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m+2,0.1531649569457515,0.08707069605588913,0.06609426088986237
K6X_D135_D155_D190_D220_D225_D230,s,445,eta_m+3,0.011474266803340311,0.00017586836474947631,0.011298398438590835
K6X_D135_D155_D190_D220_D225_D230,s,445,T_proxy,0.776379139340139,0.899267315864563,-0.12288817652442396
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m-3,0.005260337176247891,0.0003473009273875505,0.00491303624886034
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m-2,0.021958243567612966,0.012639948166906834,0.009318295400706132
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m-1,0.03834818759594982,0.017691100016236305,0.020657087579713518
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m+0,0.06047613264661476,0.0670798122882843,-0.006603679641669545
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m+1,0.5438623880893885,0.8033885955810547,-0.2595262074916662
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m+2,0.14566550151905142,0.09850592911243439,0.04715957240661703
K6X_D135_D155_D190_D220_D225_D230,s,446,eta_m+3,0.003991345778893685,0.0003473009273875505,0.0036440448515061346
K6X_D135_D155_D190_D220_D225_D230,s,446,T_proxy,0.8195621363737592,0.8881595134735107,-0.06859737709975156
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m-3,0.004402703845292166,0.0013893867144361138,0.0030133171308560523
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m-2,0.010724621783011564,0.013536198064684868,-0.002811576281673304
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m-1,0.03944543632809606,0.014338323846459389,0.02510711248163667
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m+0,0.0736477646891781,0.06781251728534698,0.005835247403831109
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m+1,0.5683545993991824,0.7958982586860657,-0.22754365928688325
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m+2,0.13462784088759053,0.10563591867685318,0.028991922210737348
K6X_D135_D155_D190_D220_D225_D230,s,447,eta_m+3,0.001591675999169161,0.0013893867144361138,0.00020228928473304706
K6X_D135_D155_D190_D220_D225_D230,s,447,T_proxy,0.83279464293152,0.8780490756034851,-0.04525443267196516
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m-3,0.007621595058617359,0.002905050525441766,0.0047165445331755936
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m-2,0.004587892716028315,0.015690915286540985,-0.011103022570512669
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m-1,0.03685605499078377,0.011577094905078411,0.025278960085705356
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m+0,0.06870783642541657,0.06704534590244293,0.0016624905229736392
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m+1,0.5593880570975035,0.7880855798721313,-0.22869752277462785
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m+2,0.12651895090763024,0.11179099231958389,0.014727958588046347
K6X_D135_D155_D190_D220_D225_D230,s,448,eta_m+3,0.0025429448608627492,0.002905050525441766,-0.00036210566457901654
K6X_D135_D155_D190_D220_D225_D230,s,448,T_proxy,0.8062233320568425,0.8667080402374268,-0.06048470818058427
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m-3,0.012596949125690374,0.005034155212342739,0.007562793913347635
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m-2,0.004770973180384631,0.019429681822657585,-0.014658708642272953
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m-1,0.03506787974307065,0.008723077364265919,0.02634480237880473
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m+0,0.05080665733077398,0.0643695741891861,-0.013562916858412113
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m+1,0.5345716431939079,0.7790669202804565,-0.2444952770865486
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m+2,0.11778784957816518,0.11834242194890976,-0.0005545723707445771
K6X_D135_D155_D190_D220_D225_D230,s,449,eta_m+3,0.003987662148172154,0.005034155212342739,-0.0010464930641705854
K6X_D135_D155_D190_D220_D225_D230,s,449,T_proxy,0.759589614300165,0.8521595597267151,-0.09256994542655006
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m-3,0.014583147681535957,0.008006483316421509,0.0065766643651144485
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m-2,0.009430671176403303,0.025641290470957756,-0.016210619294554453
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m-1,0.034807559111016705,0.005976049695163965,0.02883150941585274
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m+0,0.033387979801963175,0.05867592617869377,-0.025287946376730597
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m+1,0.5199116253906817,0.7643860578536987,-0.24447443246301703
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m+2,0.11024182834339624,0.12930771708488464,-0.0190658887414884
K6X_D135_D155_D190_D220_D225_D230,s,450,eta_m+3,0.0036564099895985275,0.008006483316421509,-0.004350073326822981
K6X_D135_D155_D190_D220_D225_D230,s,450,T_proxy,0.7260192214945956,0.8290380239486694,-0.1030188024540738
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m-3,0.013049645264056,0.011997370980679989,0.0010522742833760108
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m-2,0.013721962433783576,0.034911636263132095,-0.02118967382934852
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m-1,0.03382789600786191,0.004120142664760351,0.029707753343101558
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m+0,0.02342754677319918,0.04934397339820862,-0.02591642662500944
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m+1,0.517106989665609,0.7375625967979431,-0.22045560713233414
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m+2,0.10327081989571724,0.15006697177886963,-0.04679615188315239
K6X_D135_D155_D190_D220_D225_D230,s,451,eta_m+3,0.002124828366409237,0.011997370980679989,-0.009872542614270752
K6X_D135_D155_D190_D220_D225_D230,s,451,T_proxy,0.7065296884066361,0.7910267114639282,-0.08449702305729212
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m-3,0.010105682975278028,0.01718275435268879,-0.007077071377410761
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m-2,0.01613085413525635,0.047863561660051346,-0.031732707524795
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m-1,0.0308420190686198,0.0055611333809792995,0.0252808856876405
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m+0,0.017326597733834655,0.03581155836582184,-0.018484960631987183
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m+1,0.5156131916090246,0.6864879727363586,-0.170874781127334
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m+2,0.09281839703319399,0.18991032242774963,-0.09709192539455565
K6X_D135_D155_D190_D220_D225_D230,s,452,eta_m+3,0.0007348136020950065,0.01718275435268879,-0.016447940750593783
K6X_D135_D155_D190_D220_D225_D230,s,452,T_proxy,0.6835715561573025,0.727860689163208,-0.044289133005905534
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m-3,0.006895362987278317,0.021422892808914185,-0.014527529821635868
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m-2,0.017119789841867246,0.059376802295446396,-0.04225701245357915
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m-1,0.025610836755448493,0.013584224507212639,0.012026612248235855
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m+0,0.012022352567950713,0.022783780470490456,-0.010761427902539743
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m+1,0.5098526075680031,0.6086181998252869,-0.09876559225728376
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m+2,0.07718760176687428,0.2527911961078644,-0.1756035943409901
K6X_D135_D155_D190_D220_D225_D230,s,453,eta_m+3,4.880631913459922e-05,0.021422892808914185,-0.021374086489779585
K6X_D135_D155_D190_D220_D225_D230,s,453,T_proxy,0.6487373578065567,0.6449862122535706,0.003751145552986168
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m-3,0.003906420340485525,0.022437136620283127,-0.0185307162797976
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m-2,0.017120238409430413,0.062050897628068924,-0.04493065921863851
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m-1,0.018452139247851586,0.02720462903380394,-0.008752489785952354
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m+0,0.007180799387159765,0.018386565148830414,-0.01120576576167065
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m+1,0.49764480487574486,0.5291181206703186,-0.03147331579457374
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m+2,0.058490886447177086,0.31836557388305664,-0.25987468743587955
K6X_D135_D155_D190_D220_D225_D230,s,454,eta_m+3,0.0002109415737039726,0.022437136620283127,-0.022226195046579154
K6X_D135_D155_D190_D220_D225_D230,s,454,T_proxy,0.6030062302815534,0.5747092962265015,0.02829693405505196
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m-3,0.0015629349898264094,0.02008575014770031,-0.0185228151578739
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m-2,0.016073143211428668,0.05345095321536064,-0.03737781000393198
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m-1,0.01091149236054947,0.03922218829393387,-0.028310695933384398
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m+0,0.00501429931130768,0.024394184350967407,-0.019379885039659726
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m+1,0.4807633790952504,0.4823527932167053,-0.001589414121454913
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m+2,0.04295001111267097,0.36040833592414856,-0.31745832481147757
K6X_D135_D155_D190_D220_D225_D230,s,455,eta_m+3,0.001173969583919327,0.02008575014770031,-0.018911780563780983
K6X_D135_D155_D190_D220_D225_D230,s,455,T_proxy,0.5584492296649529,0.5459691882133484,0.012480041451604529
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m-3,0.0059497518984398525,0.011308634653687477,-0.0053588827552476246
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m-2,0.0021705255417139692,0.0006163527141325176,0.0015541728275814517
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m-1,0.0012758278350556767,0.005827740300446749,-0.004551912465391072
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m+0,0.013579018163336303,0.0014103545108810067,0.012168663652455296
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m+1,0.7803383938345642,0.9694826602935791,-0.18914426645901494
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m+2,0.026312205667383556,4.5665281504625455e-05,0.02626654038587893
K6X_D110_D125_D135_D150_D175_D195,p,445,eta_m+3,0.018209023125248597,0.011308634653687477,0.00690038847156112
K6X_D110_D125_D135_D150_D175_D195,p,445,T_proxy,0.847834746065742,0.9767207503318787,-0.1288860042661366
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m-3,0.006705324857901194,0.006289641838520765,0.0004156830193804287
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m-2,0.0019246378407700706,0.00015234327293001115,0.0017722945678400595
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m-1,0.0012606918068845362,0.0032692761160433292,-0.002008584309158793
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m+0,0.013594791669021212,0.0007825586944818497,0.012812232974539362
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m+1,0.7773507589959349,0.9828578233718872,-0.20550706437595234
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m+2,0.021994267469412396,0.00035870607825927436,0.02163556139115312
K6X_D110_D125_D135_D150_D175_D195,p,446,eta_m+3,0.018632203128821422,0.006289641838520765,0.012342561290300657
K6X_D110_D125_D135_D150_D175_D195,p,446,T_proxy,0.8414626757687458,0.9869096875190735,-0.1454470117503277
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m-3,0.007738823605261562,0.0037716571241617203,0.003967166481099842
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m-2,0.001726710873403581,3.964477946283296e-05,0.001687066093940748
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m-1,0.001392285926702223,0.002009092830121517,-0.0006168069034192941
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m+0,0.013952678407189532,0.0007821297040209174,0.013170548703168614
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m+1,0.766053161478935,0.9889490008354187,-0.22289583935648372
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m+2,0.01727270454111107,0.0006768825114704669,0.016595822029640602
K6X_D110_D125_D135_D150_D175_D195,p,447,eta_m+3,0.02007348251160574,0.0037716571241617203,0.01630182538744402
K6X_D110_D125_D135_D150_D175_D195,p,447,T_proxy,0.8282098473442088,0.9917402267456055,-0.1635303794013967
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m-3,0.009147678628323308,0.002403334015980363,0.006744344612342945
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m-2,0.001703671217501925,1.1758391337934881e-05,0.0016919128261639901
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m-1,0.0019084218740217484,0.0012701096711680293,0.0006383122028537191
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m+0,0.019798687613634066,0.0009207499679178,0.018877937645716266
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m+1,0.7140137906869441,0.9920581579208374,-0.27804436723389325
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m+2,0.010235977362978023,0.000932542432565242,0.00930343493041278
K6X_D110_D125_D135_D150_D175_D195,p,448,eta_m+3,0.0256919701329731,0.002403334015980363,0.023288636116992736
K6X_D110_D125_D135_D150_D175_D195,p,448,T_proxy,0.7825001975163763,0.9942490458488464,-0.2117488483324701
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m-3,0.007635761614325164,0.001567147788591683,0.006068613825733481
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m-2,0.0025978299857251576,5.163611149328062e-06,0.0025926663745758295
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m-1,0.0031042215817502824,0.0008169582579284906,0.0022872633238217917
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m+0,0.0782655074029068,0.001065597403794527,0.07719990999911228
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m+1,0.4479926999741426,0.9938361644744873,-0.5458434645003447
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m+2,0.005944847369563491,0.001141898799687624,0.0048029485698758674
K6X_D110_D125_D135_D150_D175_D195,p,449,eta_m+3,0.0518566915342277,0.001567147788591683,0.05028954374563602
K6X_D110_D125_D135_D150_D175_D195,p,449,T_proxy,0.5973975594626411,0.9957187175750732,-0.3983211581124322
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m-3,0.0012323241424603089,0.0010236664675176144,0.0002086576749426945
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m-2,0.0019116711036369094,5.324819085217314e-06,0.001906346284551692
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m-1,0.00047934262695979084,0.000530555727891624,-5.1213100931833135e-05
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m+0,0.07092314157812116,0.0012266976991668344,0.06969644387895432
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m+1,0.6212854230906428,0.9948533177375793,-0.3735678946469365
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m+2,0.02977161231898791,0.001336795510724187,0.02843481680826372
K6X_D110_D125_D135_D150_D175_D195,p,450,eta_m+3,0.033686031433922105,0.0010236664675176144,0.03266236496640449
K6X_D110_D125_D135_D150_D175_D195,p,450,T_proxy,0.7592895462947309,0.9966105818748474,-0.23732103558011652
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m-3,0.0029839425636240995,0.0006761429831385612,0.0023077995804855382
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m-2,0.001253184846836434,5.999418590363348e-06,0.0012471854282460706
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m-1,7.717731182254697e-05,0.00035723610199056566,-0.0002800587901680187
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m+0,0.03872873286886018,0.001408508513122797,0.03732022435573738
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m+1,0.7483998674533092,0.9953212141990662,-0.24692134674575694
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m+2,0.02612905414694417,0.0015547986840829253,0.024574255462861246
K6X_D110_D125_D135_D150_D175_D195,p,451,eta_m+3,0.021565486366212302,0.0006761429831385612,0.02088934338307374
K6X_D110_D125_D135_D150_D175_D195,p,451,T_proxy,0.839137445557609,0.9970869421958923,-0.15794949663828328
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m-3,0.003949316868418733,0.0004460159980226308,0.0035033008703961024
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m-2,0.00099057050169036,7.72446674091043e-06,0.0009828460349494495
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m-1,9.953164464077333e-05,0.00023621675791218877,-0.00013668511327141544
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m+0,0.02751492697612434,0.0016302014701068401,0.0258847255060175
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m+1,0.7839328446615339,0.9954135417938232,-0.21148069713228934
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m+2,0.022495845017669092,0.0018203911604359746,0.020675453857233118
K6X_D110_D125_D135_D150_D175_D195,p,452,eta_m+3,0.01833345105635029,0.0004460159980226308,0.01788743505832766
K6X_D110_D125_D135_D150_D175_D195,p,452,T_proxy,0.8573164867264275,0.997279942035675,-0.1399634553092476
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m-3,0.004354089178489817,0.00030347181018441916,0.004050617368305398
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m-2,0.0008204590437399737,1.0991129784088116e-05,0.0008094679139558856
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m-1,0.00016149529455837902,0.00015049954527057707,1.0995749287801942e-05
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m+0,0.02161501842579376,0.0019143447279930115,0.01970067369780075
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m+1,0.8010993295909911,0.9952136278152466,-0.19411429822425552
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m+2,0.01949577951080281,0.0021036197431385517,0.01739215976766426
K6X_D110_D125_D135_D150_D175_D195,p,453,eta_m+3,0.016555431385148933,0.00030347181018441916,0.016251959574964513
K6X_D110_D125_D135_D150_D175_D195,p,453,T_proxy,0.8641016024295247,0.9972784519195557,-0.13317684949003095
K6X_D110_D125_D135_D150_D175_D195,p,454,eta_m-3,0.004521978941536622,0.00021173393179196864,0.004310245009744654
K6X_D110_D125_D135_D150_D175_D195,p,454,eta_m-2,0.0006692932562346926,1.711391087155789e-05,0.0006521793453631347
K6X_D110_D125_D135_D150_D175_D195,p,454,eta_m-1,0.0002544627249835568,9.432064689463004e-05,0.00016014207808892676
