candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,corrected_proxy_peak_abs_angle_deg,corrected_proxy_angular_FWHM_deg,angular_fwhm_bounded,normal_window_response_0_5,normal_window_response_0_10,offaxis_20_60_response,offaxis_30_40_response,corrected_normal_offaxis_ratio,offaxis_peak_30_40_to_normal_ratio,offaxis_peak_20_60_to_normal_ratio,strongest_peak_angle,second_peak_angle,second_to_first_peak_ratio,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,near_normal_spectrum_0_5_peak,near_normal_spectrum_0_10_peak,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm,distance_to_R2_4B_OPT_06361,distance_to_R2_4B_OPT_06176,failure_mode,pass_level
R2_4D2_OPT_02360,10,6,360,12,39,0.9554,0.891,0.9637,1.0289,-0.1252,-0.0851,True,-584.671749,35.5,10.956,True,0.0002206945,0.0003617351,0.0074168081,0.0143049663,0.048772,39.545419,20.503424,35.5,0.0,0.0735,461.0,999.0,False,0.0469843646,0.0770109408,0.718886,0.147926,0.281114,0.12541946,465.052,8.163,10.782,2725,1.329819,1.463454,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08658,8,8,252,62,64,0.7541,0.8972,1.237,0.9024,-0.0053,-0.0122,True,-584.826981,30.0,11.851,True,1.4152e-06,2.3599e-06,5.84181e-05,0.0001417283,0.040396,60.057403,24.754675,30.0,0.0,0.076846,461.0,999.0,False,0.0102947062,0.0171665382,0.646005,0.154266,0.353995,0.15939415,467.943,7.389,11.354,2644,1.184822,1.075435,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11078,10,5,309,49,86,0.7517,0.9496,1.1944,0.8233,-0.024,0.0522,True,-584.97481,30.5,12.267,True,0.0,0.0,1e-10,3e-10,0.041005,60.621077,24.38726,30.5,0.0,0.076338,445.0,999.0,False,4.2733e-06,7.1499e-06,0.63876,0.221729,0.36124,0.17849715,430.158,7.682,11.481,2507,1.298539,1.293763,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07153,6,10,346,31,32,0.9372,0.7844,1.0561,1.249,-0.0534,-0.0436,True,-585.037059,38.0,11.75,True,0.0031551166,0.0052956776,0.1121397396,0.1385014836,0.047224,26.153685,21.175711,38.0,0.0,0.074246,461.0,999.0,False,0.0809315418,0.1358388314,0.670887,0.021028,0.329113,0.1196878,462.699,8.827,11.615,2972,1.39715,1.521183,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07646,7,6,326,45,50,0.924,0.7929,0.9101,1.0615,-0.0923,-0.0119,True,-585.085547,29.5,10.963,True,7.81e-08,1.247e-07,2.8177e-06,7.6515e-06,0.044268,61.342597,22.589646,29.5,0.0,0.078054,445.0,999.0,False,0.0028008062,0.0044755184,0.742688,0.268326,0.257312,0.13493766,436.882,7.159,10.029,2235,1.227677,1.413563,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04008,9,4,271,49,24,0.7619,0.7614,1.0225,1.1,-0.02,0.059,True,-585.15328,31.0,8.716,True,2.29e-08,3.66e-08,5.927e-07,2.2201e-06,0.061786,60.626112,16.184826,31.0,0.0,0.077538,461.0,999.0,False,0.0008681123,0.0013856616,0.911424,0.015959,0.088576,0.03192049,468.623,6.994,7.853,2039,1.590468,1.463308,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00073,7,4,353,47,28,0.7983,0.813,1.0905,0.8852,-0.0024,-0.1272,True,-585.41934,27.0,9.195,True,0.0002682642,0.0004282061,0.0093866527,0.0185654554,0.045619,43.356349,21.920873,27.0,0.0,0.079419,461.0,999.0,False,0.0363398746,0.058006092,0.840562,0.111577,0.159438,0.06736645,463.561,7.7,8.548,1869,1.476858,1.588063,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08771,6,5,346,0,72,0.8613,0.9421,0.8955,1.1118,0.1007,0.016,True,-585.420956,24.0,14.328,True,0.008211678,0.0163321198,0.5818798634,0.4535679347,0.028068,27.771529,35.627945,24.0,0.0,0.079813,461.0,999.0,False,0.1904866981,0.378856988,0.456442,0.222562,0.543558,0.26887933,462.597,8.887,13.521,2042,1.51587,1.472217,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08182,9,7,248,76,34,1.0631,0.8398,1.1575,0.9317,0.1169,-0.0069,True,-585.460367,30.0,13.513,True,8.3973e-06,1.44469e-05,0.0003951864,0.0008241816,0.036557,57.049089,27.354437,30.0,0.0,0.078475,461.0,999.0,False,0.0141778104,0.0243917302,0.556802,0.052507,0.443198,0.17024537,468.339,8.227,12.552,2690,1.478387,1.287344,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06520,10,12,302,48,78,0.9421,1.0829,1.0542,1.1016,-0.0983,-0.0944,True,-585.618693,24.0,15.477,True,0.0172134595,0.0370223578,1.2372934709,0.9427530373,0.029922,25.464425,33.420169,24.0,0.5,0.08017,445.0,999.0,False,0.1873316006,0.402908989,0.395605,0.072643,0.604395,0.24007625,444.229,9.416,14.327,3989,0.916684,0.959624,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01632,8,9,241,28,86,1.0292,0.864,0.9765,1.239,0.0552,-0.0151,True,-585.893906,26.0,14.637,True,0.0004314799,0.0008012395,0.0284281803,0.0310720088,0.028185,38.779924,35.480251,26.0,0.0,0.079446,461.0,999.0,False,0.0972973785,0.1806770156,0.466065,0.177232,0.533935,0.24838704,464.976,8.081,13.505,3046,1.454675,1.173963,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11517,8,4,327,17,26,1.0717,0.8447,1.1833,1.2181,-0.109,0.1174,True,-585.936782,29.0,15.036,True,2.27081e-05,4.05802e-05,0.0012622852,0.0021769441,0.032148,53.645507,31.105956,29.0,0.0,0.078705,445.0,999.0,False,0.0115525688,0.0206448219,0.451513,0.000477,0.548487,0.19214073,435.671,9.741,13.926,2233,1.795839,1.905295,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01049,9,5,336,78,20,0.8202,0.968,1.2473,0.8556,0.0985,-0.1344,True,-586.154321,25.5,11.186,True,0.0011108999,0.0018258514,0.0614765553,0.0653630293,0.0297,35.798658,33.670076,25.5,0.0,0.079839,461.0,999.0,False,0.0803768924,0.1321057507,0.674161,0.12716,0.325839,0.14097572,463.528,8.224,10.687,2450,1.515263,1.485099,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04803,4,4,244,54,33,0.8116,0.7753,1.1349,1.0672,-0.0993,0.0305,True,-586.21115,25.0,14.584,True,0.0020910792,0.0040441404,0.1446810973,0.129891004,0.027952,32.118322,35.775488,25.0,0.0,0.079869,445.0,999.0,False,0.1067429877,0.2064405975,0.451822,0.000286,0.548178,0.19196438,441.93,8.93,13.635,1476,1.725554,1.820298,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03364,8,10,231,29,54,1.1959,0.8105,1.1821,1.1882,-0.133,-0.0083,True,-587.077999,27.0,15.274,True,0.0001653578,0.0003113474,0.0107204979,0.0136750003,0.029042,43.921995,34.432588,27.0,0.0,0.079557,445.0,999.0,False,0.0392531708,0.0739086411,0.403654,3.1e-05,0.596346,0.20873303,438.375,9.283,14.429,3269,1.592064,1.587469,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10665,9,7,355,18,65,0.9707,0.8554,1.0129,0.9097,-0.0903,-0.0947,True,-587.310522,30.0,11.261,True,2.951e-07,4.798e-07,1.09191e-05,2.96582e-05,0.043942,61.813225,22.757497,30.0,0.0,0.077317,461.0,999.0,False,0.0044785198,0.0072812391,0.70879,0.298313,0.29121,0.15838986,469.101,7.467,10.526,2674,1.171146,1.344098,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00013,10,5,314,65,46,0.9545,0.8016,0.8782,1.1926,-0.0387,-0.0996,True,-587.390943,31.0,8.785,True,3e-10,4e-10,7.2e-09,2.66e-08,0.059635,61.578017,16.768736,31.0,0.0,0.076896,445.0,999.0,False,0.0001632993,0.0002606547,0.890138,0.199683,0.109862,0.05271124,435.625,6.677,8.134,2551,1.491952,1.444261,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_13108,10,8,242.0,11.0,41.0,0.75,1.1147,1.1439,1.1723,-0.1041,-0.0521,True,-587.410731,25.0,14.457,True,0.0024541789,0.0047030177,0.1691148305,0.150596185,0.02781,32.021182,35.958791,25.0,0.0,0.079887,445.0,999.0,False,0.1102516789,0.2112786444,0.462923,0.000537,0.537077,0.18816443,442.209,8.898,13.484,3217.0,1.374555,1.157589,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07840,7,10,243,51,75,0.9121,0.8672,0.953,1.1159,0.0225,-0.085,True,-587.947647,30.0,11.236,True,1.541e-07,2.523e-07,5.8446e-06,1.5686e-05,0.043173,62.164643,23.162576,30.0,0.0,0.076065,461.0,999.0,False,0.0115383412,0.018889327,0.692928,0.347141,0.307072,0.17676338,466.838,6.236,10.74,2923,1.170621,0.96867,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10088,7,11,358,1,32,0.8418,0.9004,0.9823,1.1369,-0.1316,0.141,True,-588.237424,24.0,11.89,True,0.0449921347,0.0780209467,2.9934008782,1.9955295135,0.026064,25.576843,38.366631,24.0,0.0,0.07988,447.75,999.0,False,0.1577814997,0.2736091999,0.611264,0.295754,0.388736,0.21078838,447.646,7.958,11.423,3158,1.276991,1.510171,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08372,9,7,354,23,9,1.0567,0.8696,1.1709,0.9599,0.1293,0.0794,True,-588.433351,24.5,13.929,True,0.0046491392,0.0087407065,0.3187811812,0.2674975634,0.027419,30.603655,36.470871,24.5,0.0,0.079854,461.0,999.0,False,0.1153304579,0.2168293168,0.493108,0.0348,0.506892,0.18887813,463.757,9.662,13.061,2769,1.570097,1.529721,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10732,6,5,279,30,28,0.7882,0.7687,0.7869,1.1501,-0.095,-0.032,True,-588.518055,31.0,11.375,True,4e-10,6e-10,1.44e-08,3.99e-08,0.044821,61.902181,22.311041,31.0,0.0,0.077136,461.0,999.0,False,0.0002008755,0.000327807,0.703183,0.236381,0.296817,0.14949115,471.589,7.018,10.642,1826,1.553952,1.585282,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04352,7,9,258,3,75,0.8107,1.0232,1.0559,1.0062,0.0425,-0.0089,True,-588.582286,29.5,14.709,True,1.84693e-05,3.27974e-05,0.0009916809,0.0018177299,0.033072,55.423058,30.236607,29.5,0.0,0.077654,461.0,999.0,False,0.0162496898,0.0288558128,0.463193,0.034256,0.536807,0.19983498,468.948,8.842,13.796,2748,1.158958,0.924151,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09875,10,12,236,88,39,0.9097,0.9185,1.1557,1.0304,0.1378,0.1364,True,-588.765425,37.5,10.443,True,0.0097680482,0.0159042073,0.3221944842,0.3997069659,0.049362,25.132153,20.258443,37.5,0.0,0.073253,446.75,999.0,False,0.0720205092,0.1172628433,0.745935,0.051282,0.254065,0.09739167,446.699,7.423,10.573,3727,1.42229,1.106479,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04842,10,7,181,7,39,0.9841,0.9091,1.0806,0.95,-0.0463,0.0697,True,-588.927049,26.0,13.363,True,0.0003798428,0.0006647837,0.0229328426,0.0273620867,0.028988,41.159383,34.496698,26.0,0.0,0.079547,461.0,999.0,False,0.0596012301,0.1043113863,0.549053,0.073362,0.450947,0.17933495,465.779,8.777,12.41,2707,1.530155,1.255709,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05712,8,6,345,2,35,0.8309,0.7705,1.2215,0.783,-0.1494,0.0245,True,-589.20448,30.5,10.252,True,8.2e-09,1.3e-08,2.536e-07,8.162e-07,0.051424,62.598812,19.446049,30.5,0.0,0.077567,445.0,999.0,False,0.0015813802,0.0025241685,0.803024,0.37397,0.196976,0.11682267,437.098,6.586,9.297,2200,1.515999,1.720001,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10956,10,11,236,12,75,0.7649,0.9026,1.1001,1.0818,-0.0266,-0.0049,True,-591.174043,31.0,9.821,True,1.1187e-06,1.7857e-06,3.47532e-05,0.0001116553,0.051383,62.526729,19.461713,31.0,0.0,0.077572,445.0,999.0,False,0.0058985249,0.0094151111,0.80178,0.005044,0.19822,0.07002676,438.482,7.379,9.318,3441,1.265349,0.878647,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08566,8,4,258,1,79,0.9903,0.9242,1.078,0.9445,-0.113,0.1075,True,-591.348601,23.5,15.187,True,0.0922594751,0.1995794105,6.6415941895,4.8498432073,0.03005,24.300318,33.277953,23.5,0.5,0.080195,457.5,999.0,False,0.1830640315,0.3960114826,0.4004,0.051877,0.5996,0.23007837,457.499,9.05,14.25,2098,1.548064,1.587067,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01308,7,4,230,14,89,1.2435,0.8356,1.2237,0.8894,-0.0222,0.0111,True,-591.536983,24.5,16.195,True,0.0073918947,0.0158796382,0.5281418244,0.4713520877,0.030067,29.682798,33.259059,24.5,0.5,0.080005,445.0,999.0,False,0.1724026862,0.3703640789,0.356944,0.055275,0.643056,0.24817394,442.92,9.254,14.898,1981,1.843089,1.826658,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00296,8,10,320,21,64,0.8841,0.7628,1.073,1.1001,0.0553,-0.1163,True,-591.554575,36.0,8.767,True,0.0056779412,0.0090630045,0.1568699359,0.2642207111,0.057774,29.153766,17.308823,36.0,0.0,0.072893,447.0,999.0,False,0.0324291714,0.0517627277,0.883945,0.048203,0.116055,0.0442555,447.084,7.462,8.576,3048,1.339981,1.178457,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06380,6,12,347,3,72,0.7983,0.8373,1.1653,1.096,0.0687,-0.0083,True,-592.37496,28.0,11.341,True,5.6716e-05,9.24985e-05,0.0024367692,0.0049356456,0.037959,53.35919,26.343874,28.0,0.0,0.079362,461.0,999.0,False,0.0196079008,0.031978647,0.692924,0.000294,0.307076,0.10753523,467.277,8.831,10.606,3217,1.380549,1.337685,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10227,7,11,337,29,76,1.0288,0.7838,1.0515,1.1131,0.0626,-0.0651,True,-592.470464,33.5,12.534,True,2.51073e-05,4.31727e-05,0.0010147982,0.0023395761,0.042543,54.19109,23.50555,33.5,0.0,0.074747,461.0,999.0,False,0.0149445925,0.0256976208,0.569031,0.042636,0.430969,0.16278286,468.943,9.106,12.635,3194,1.302958,1.28193,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09323,8,11,257,8,19,0.8811,1.0361,1.1612,1.1598,0.0616,-0.0136,True,-593.788685,25.0,13.815,True,0.004344091,0.0080944256,0.2943034868,0.263907063,0.027504,32.603557,36.358786,25.0,0.0,0.079816,461.0,999.0,False,0.1198817682,0.2233779289,0.494077,0.000132,0.505923,0.17711648,462.853,8.847,13.065,3422,1.370564,1.086206,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04139,8,10,229,76,34,1.1631,0.8512,1.0752,1.2151,0.1162,0.0941,True,-593.999825,24.5,16.128,True,0.0139680622,0.0304154475,0.9990418013,0.874041665,0.030445,28.736768,32.846526,24.5,1.0,0.080306,445.0,999.0,False,0.1842419232,0.401186685,0.345194,0.024673,0.654806,0.23968329,443.798,9.459,15.055,3284,1.62505,1.425945,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02057,10,5,356,45,19,0.8387,0.9132,1.1195,1.0911,-0.1034,0.1445,True,-595.360891,26.0,8.937,True,0.0119144626,0.0190193617,0.480975725,0.6170076648,0.039543,32.441029,25.288742,26.0,0.0,0.079916,458.75,999.0,False,0.044327094,0.0707604752,0.831051,0.012352,0.168949,0.06048861,458.666,8.23,8.603,2615,1.475173,1.61622,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11159,5,9,355,78,14,0.8378,0.8823,1.1326,0.9317,0.0127,0.063,True,-595.687121,26.0,13.721,True,0.0008475108,0.0015061636,0.0531292957,0.0595028276,0.028349,39.506218,35.274585,26.0,0.0,0.079417,461.0,999.0,False,0.077632345,0.1379652175,0.529912,0.115983,0.470088,0.19997026,465.486,9.129,12.647,2477,1.215257,1.509523,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05491,8,12,352,7,7,0.7861,0.9536,1.0499,1.1986,-0.0513,0.0745,True,-596.086618,24.5,12.521,True,0.0299401614,0.0522052125,1.9600833016,1.5082054685,0.026634,28.88994,37.545739,24.5,0.0,0.079868,446.5,999.0,False,0.1183364089,0.206337477,0.593134,0.057411,0.406866,0.15758617,446.608,9.077,11.698,3555,1.311689,1.37054,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
