diameter_nm,wavelength_nm,T,R,txx_real,txx_imag,txx_amplitude,txx_wrapped_phase_deg,txx_unwrapped_phase_vs_diameter_deg,tyx_amplitude,cross_pol,energy_residual,reconstruction_residual
150,447,0.9831881077566911,0.017623399241327168,-0.24322160992242578,-0.9531686364420473,0.9837109336741401,-104.31478561098123,255.68521438901877,4.224895591167619e-09,1.741647013686018e-17,0.0008115069980182445,0.038989893323387315
150,448,0.9847127582870063,0.016114509622882394,-0.2762581746551776,-0.9450213883340417,0.9845730056591081,-106.29522900697982,253.7047709930202,3.865001876900521e-09,1.4575403887140858e-17,0.000827267909888723,0.038874169719747775
150,449,0.986174668365284,0.014648008959498375,-0.30876875265777914,-0.9357750141425368,0.9853999288163694,-108.2608468440859,251.7391531559141,3.3265459249710948e-09,1.0797008083587277e-17,0.0008226773247823772,0.03875710252641429
150,450,0.9875832389959358,0.013214071648934579,-0.3408200963522399,-0.925445240792551,0.9862085133394117,-110.21758640659564,249.78241359340436,3.539148655615979e-09,1.2220828902701274e-17,0.000797310644870387,0.03863931657827524
150,451,0.988942355678038,0.011807999432347803,-0.3724395044055023,-0.9140148956628147,0.9869824790417113,-112.16973628394983,247.83026371605018,3.842977456905179e-09,1.440897395582018e-17,0.0007503551103858128,0.03852081912904726
150,452,0.9902515998293842,0.010429062506672642,-0.40365271861578017,-0.9014929255691455,0.9877373193805765,-114.12093916966981,245.87906083033022,3.829080087593086e-09,1.4304558114014377e-17,0.0006806623360567973,0.03840169182315545
150,453,0.9915072585105916,0.00907974204803145,-0.4344951449359414,-0.8878495609879725,0.9884649077834985,-116.07616636184471,243.92383363815532,4.351405050748372e-09,1.8472772585498783e-17,0.0005870005586230773,0.03828193314675321
150,454,0.9927033244018113,0.007765254350644755,-0.4649686602011999,-0.8730601946665176,0.9891561850792,-118.03857878183251,241.9614212181675,4.450164548152889e-09,1.9320462425484722e-17,0.00046857875245605914,0.038161154655481866
150,455,0.9938325660681854,0.0064932825254571756,-0.4951054794413744,-0.8570989711808411,0.9898222477657944,-120.01299152660764,239.9870084733924,4.380474134717202e-09,1.8719393498437786e-17,0.00032584859364255016,0.03803932500912566
155,445,0.9550254935175246,0.044610826790032615,0.21880432446389705,-0.9443093279637597,0.9693273127708049,-76.95430860183625,283.04569139816374,1.3893048132788268e-09,1.883352619037602e-18,0.00036367969244274767,0.038219466315318584
155,446,0.9614039416212767,0.03858365955655205,0.17456671770279875,-0.9568573401924783,0.9726507638457663,-79.66080517327565,280.33919482672434,9.543641161203692e-10,8.887202688799036e-19,1.2398822171216795e-05,0.038299700394503255
155,447,0.9660588093704953,0.034216193035698755,0.13342750232426073,-0.9659319902223812,0.9751038447834471,-82.13530690732925,277.86469309267073,9.808324700276132e-10,9.386806100865562e-19,0.0002750024061940193,0.038311047038531054
155,448,0.9696298580268501,0.030881104161135306,0.0945419093989586,-0.972417953643803,0.977002993445569,-84.44695454522385,275.55304545477617,4.241922086557918e-10,1.755684820919544e-19,0.0005109621879853948,0.0382797519049326
155,449,0.9724899640662762,0.028211755260759357,0.05736923885497312,-0.9768550775928737,0.9785382323577235,-86.638965058461,273.361034941539,3.7090053432481014e-10,1.3422434627075997e-19,0.0007017193270355479,0.03822088248336808
155,450,0.9748661374200183,0.02598315911589096,0.02150565421538473,-0.9796010886908989,0.9798371222441136,-88.74236019005507,271.2576398099449,6.271390652027352e-10,3.837344260258517e-19,0.0008492965359092226,0.038143895127535576
155,451,0.9769008211808079,0.0240519512168418,-0.01332424358006763,-0.9808633914610809,0.9809538868751755,-90.77826940624352,269.22173059375643,9.958235734352293e-10,9.67524983539076e-19,0.0009527723976496989,0.03805437362567199
155,452,0.9786852425918489,0.022324167833987437,-0.047314433387469004,-0.9808098099477188,0.9819503749663002,-92.76181720005323,267.2381827999468,9.819486448062145e-10,9.407258902890324e-19,0.0010094104258362956,0.037956037245904795
155,453,0.9802789470766804,0.020737014234008054,-0.08063237555933195,-0.9795374123326412,0.9828505085452558,-94.7057948867601,265.29420511323997,1.6787360995078062e-09,2.749399946880346e-18,0.00101596131068845,0.03785135189511024
