geometry_id,geometry_hash,case_id,wavelength_nm,polarization,truth_T,truth_R,truth_eta_plus1,truth_directionality,cnn_T_abs_error,cnn_R_abs_error,cnn_eta_plus1_abs_error,cnn_directionality_abs_error,mlp_T_abs_error,mlp_R_abs_error,mlp_eta_plus1_abs_error,mlp_directionality_abs_error,cnn_eta_uncertainty,mlp_eta_uncertainty,cnn_mlp_disagreement_eta,cnn_mlp_disagreement_all_order,lf_order_distribution_residual,individual_order_prediction_available,selection_prediction_source
K6X_D200_D205_D215_D220_D225_D230,387ae38a766485eadf9f5c9e791d735d0c0dfaa180486523e334f988f239eec9,NP_K6_M2_BATCH1_G01_P,445,p,0.8027212895412202,0.19600795365889503,0.008278878019326705,0.5755781898365419,0.2353753723163362,0.11315093778054283,0.20235624761772775,0.20431417916874095,0.26243272199819045,0.15587232850472496,0.2355299428243699,0.12432152722934886,0.04455320164561272,0.04272164069648874,0.03317369520664215,0.010811040177941322,0.036245687273898944,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,448,p,0.7269062965457966,0.2723518756966284,0.3792871151414751,0.9471994067339249,0.09217930144614672,0.09620031693980008,0.3967596377882124,0.0002555822225265292,0.04242587394065356,0.04970778504416257,0.3339532699140669,0.020109119525367758,0.027869241312146187,0.0040800339003694295,0.06280636787414551,0.00783880241215229,0.05904035852259246,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,449,p,0.8198063686793358,0.1795647262379819,0.5506960783734511,0.9922591673966583,0.0026929691737205275,0.0015992640301877026,0.22286069052074442,0.04556467410289611,0.05223068746977155,0.044754910583764934,0.1606104339823533,0.0655668007966217,0.028936605900526047,0.004017341782780927,0.06225025653839111,0.007818471640348434,0.05888315147895794,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,450,p,0.8360455951346621,0.16362038637476806,0.5926708298290977,0.9935470347519768,0.020158680404590124,0.015448491918269358,0.17918279594528586,0.04751689482888111,0.07023582073585843,0.06238202367943879,0.11668339199173361,0.06726713229378589,0.02917143702507019,0.003980656245390563,0.062499403953552246,0.007879137992858887,0.058755133394573326,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,451,p,0.8348747526387473,0.16467879739652816,0.6068207031065066,0.9933880376124152,0.01945269453327858,0.014770284024370278,0.16414225046099828,0.04791084997890083,0.07084113704960548,0.06301444741834458,0.10056167785586523,0.06753561966655341,0.028514519333839417,0.003964348128704273,0.06358057260513306,0.008022869005799294,0.05864771659554006,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,452,p,0.8296690746625012,0.17010002385110798,0.6157062339379689,0.9936985199778637,0.013968066819483593,0.009025329842854118,0.15516969684816395,0.048651320251759,0.06742270434694941,0.059292802706051445,0.08968392137743031,0.06828884533339352,0.026955438777804375,0.003962392840692524,0.06548577547073364,0.00824807956814766,0.058562924495121446,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,453,p,0.8218083452935296,0.17791940263934866,0.6229877104391418,0.9945970812044428,0.005137391066082131,0.0002303720312522295,0.14856050113541264,0.04984915639975529,0.0613612603898126,0.05318263181022867,0.08038852313858647,0.06964618351080876,0.024534184485673904,0.003968835255067011,0.06817197799682617,0.008586728014051914,0.05854539631871029,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,454,p,0.8116997884210296,0.18806066198107835,0.6291412116262127,0.9960486728898668,0.006548662335043365,0.011456748673888406,0.14376252877982365,0.05146549532333844,0.05306492313706357,0.04476104097607497,0.07219856965811955,0.07157258579651349,0.021340325474739075,0.003978248294695526,0.0715639591217041,0.009000802412629128,0.05854493874182033,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_P,455,p,0.7988084687335582,0.20115666857274306,0.6315916394353355,0.9978750832426472,0.021516131009331252,0.026563935189564347,0.1432485366701638,0.05332194641708565,0.04199971095157573,0.03339607247797716,0.0676879669069802,0.07389049605011178,0.017515501007437706,0.003985668401296941,0.0755605697631836,0.009466642513871193,0.058561045260788855,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,445,s,0.8398897035107306,0.1599173898771283,0.5835137532880088,0.9767710159946233,0.05099797415879459,0.05317590189723939,0.28055326474406517,0.006876547210291073,0.024457039119274326,0.02728076828269929,0.24943916333415306,0.013091881148889706,0.009052284993231297,0.0026772800904639217,0.03111410140991211,0.004212796688079834,0.06293432311326863,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,446,s,0.8497215186206453,0.1504467220955512,0.5969194290161967,0.9791048984673217,0.03722682847102954,0.039942608957829195,0.2625487330435873,0.010087750449438437,0.013270231619680661,0.016490304654183108,0.23454265623084314,0.01564022113348995,0.006481056567281485,0.00284660209449853,0.02800607681274414,0.003993727266788483,0.06265364320473929,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,447,s,0.8558821447703331,0.1440918577952689,0.6069148611990657,0.9806855985148359,0.02713897148638078,0.02983580363228977,0.24791784763653613,0.012608296535771002,0.005725227990439619,0.008787898544818762,0.2230175304444585,0.017448253296177496,0.003873102832585573,0.0030213472369755127,0.024900317192077637,0.003771387506276369,0.06236877233168915,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,448,s,0.8595280127706865,0.14061454667568368,0.6152264941939513,0.9816449451469247,0.01961790750595538,0.022653952081205075,0.23498154985817277,0.014560835363752078,0.000664703350987117,0.00393455459594888,0.2131359707108339,0.018648581507093143,0.0014112930512055755,0.0031972359474428335,0.021845579147338867,0.0036052465438842773,0.062082516536697926,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,449,s,0.8614459295258033,0.1385987226103205,0.6227719863495941,0.982597345481061,0.01392409610896228,0.017024462315883088,0.22287946142338566,0.016547078261517578,0.0026989836678016355,0.000513342413749146,0.20397966303013615,0.01985549367442041,0.0016690698685124516,0.0033706038920459517,0.01889979839324951,0.0034649898298084736,0.06179845469839434,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,450,s,0.8632785092361073,0.13678693315261212,0.6292901841384309,0.9833862549410128,0.008469222926368314,0.011740545837815669,0.2119390758293731,0.018394625817325094,0.0060092817313770475,0.0027338460994401903,0.19580850923238824,0.0209130412683749,0.003956118132919073,0.0035387938461929817,0.016130566596984863,0.0033336873166263103,0.06152917610719796,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,451,s,0.8660564388261571,0.13396647520702165,0.632802594660839,0.9844127162469543,0.002282444096969094,0.005645557719877181,0.20421279573527917,0.020485626078954988,0.0102975930200353,0.007020533603021684,0.19059986972896203,0.022222863055578523,0.00610144529491663,0.0036994098144068305,0.013612926006317139,0.0032168428879231215,0.0612932236444039,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,452,s,0.8713951236559875,0.12864682491620139,0.6346328811699318,0.9853128717868006,0.006189060862255791,0.002691786328953949,0.19845432471690905,0.022435657831875067,0.017180395777416924,0.013838018814725128,0.18702936601100695,0.023420922610012274,0.007922393269836903,0.0038508451727332408,0.0114249587059021,0.003117932938039303,0.061091676418769,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,453,s,0.8770441031068316,0.12299557660359631,0.6356649428299536,0.9862442005956563,0.014632782897328389,0.011044823782260321,0.19385665360177862,0.02438115967158405,0.0244075870126238,0.021019318358714484,0.18421202603067266,0.02466565264109699,0.009313003160059452,0.003991850082549436,0.009644627571105957,0.003042986849322915,0.060954678816302926,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,454,s,0.8830521378199566,0.11705972841235984,0.6380561322208477,0.9869287515032471,0.023041990725230055,0.019312912316590658,0.18833288250006908,0.02602260354639896,0.03202923866910823,0.028518357963830343,0.1799894243244099,0.025678982769268832,0.010189958848059177,0.004121341010021271,0.00834345817565918,0.0029979858081787825,0.060834939617142224,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D130_D135_D155_D160_D225,300fdbe1088aaa5f1740045c52520d3b1a7d01c07078bdea2526e26b7b9eb3d6,NP_K6_M2_BATCH1_G05_S,455,s,0.8881339866738233,0.11189633823963839,0.6403063771592482,0.9875665746103117,0.030087454996577168,0.026395989283593116,0.1834405424727098,0.027540668047506545,0.03876040764855471,0.035278571471245704,0.17586067940126815,0.026661857164938185,0.010498370975255966,0.004238585223089967,0.00757986307144165,0.00298858480527997,0.060738631572426635,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,445,p,0.9558855772274175,0.043685748696156955,0.30819879215492857,0.8542523888281347,0.06524674894982962,0.06413363713043072,0.5608380611585175,0.12149311030592902,0.08324711325341849,0.0739772771598611,0.4501407917188202,0.014766821510457828,0.00871486309915781,0.03432550790849049,0.11069726943969727,0.014880659058690071,0.049999383716642115,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,446,p,0.956545459768868,0.04306265167721002,0.2998694625262098,0.8519225366751896,0.06853096439609574,0.06729046799413474,0.5661526474591418,0.12331167381599084,0.08455650760898636,0.0752026195096186,0.457654372179143,0.016808485205913937,0.010801882483065128,0.03310694899110831,0.10849827527999878,0.014770196750760078,0.04983802405286585,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,447,p,0.9571615234732055,0.042488445436765755,0.2918326355016071,0.8496872204765765,0.0714166537641906,0.07005122592468063,0.5715342663729351,0.12504821834712343,0.08586434282058708,0.07641650279779236,0.46480332841517147,0.01871448574214296,0.012533867731690407,0.03187376389382747,0.10673093795776367,0.014675870537757874,0.049691673679015544,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,448,p,0.9577136226743289,0.04197778593106984,0.28406052998030057,0.8475283060423343,0.07382126532493316,0.0723416801233697,0.5770822841790928,0.12673381229720426,0.08715172491965972,0.07760519494013071,0.4716133553651584,0.02050176521621061,0.013811537064611912,0.03062672350114659,0.10546892881393433,0.014600900933146477,0.04955899381088822,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,449,p,0.9581886357675327,0.041537612804748845,0.2765398004190823,0.8454417919572094,0.07568101352555878,0.07410650687517897,0.582869353042374,0.12838455682437633,0.08840618795259125,0.0787623001843907,0.47809630845619233,0.02217301374118541,0.014548528008162975,0.029366708212920607,0.10477304458618164,0.014548169448971748,0.049442744426167515,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,450,p,0.9585732868336772,0.04117550975826775,0.26925676584003433,0.8434243968958628,0.07694972068301187,0.07530700885507072,0.5889506983781053,0.1300154157643545,0.08961552888384805,0.07988107674571479,0.4842643785500719,0.023730678177379394,0.014681302011013031,0.028094656865278747,0.10468631982803345,0.014520148746669292,0.04934526566684769,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,451,p,0.9588566161883394,0.04089889319394816,0.262194623257601,0.8414679688790005,0.07760641353254716,0.07592696307445776,0.5953609449606302,0.1316444950721103,0.0907695628893892,0.08095461486126196,0.49013281891158844,0.025181778015835876,0.014177965000271797,0.02681167349701216,0.10522812604904175,0.014518682844936848,0.04926827930583727,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,452,p,0.9590353806631189,0.040711121789427984,0.2553353679648949,0.8395579129063819,0.07766310769482665,0.0759786794266975,0.602109633637278,0.13329431716563955,0.09186558324261718,0.08198003269055248,0.4957186805733131,0.02654013339641348,0.013046487234532833,0.025519425820739947,0.10639095306396484,0.014544851146638393,0.049212776454679925,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,453,p,0.9591183621227378,0.040607776889788914,0.2486640326120206,0.8376755378267704,0.07716959303017801,0.0755074281001212,0.6091760285757235,0.13498875880027428,0.09291344469186014,0.0829624492430808,0.5010353811643771,0.027823362586742784,0.011341088451445103,0.024219466581430402,0.10814064741134644,0.014598939567804337,0.049178923693999906,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,454,p,0.9591262386670529,0.04057585220199229,0.24217296829762414,0.8358037232226143,0.07621020539907808,0.07458868850607275,0.6165084720557694,0.13674792062580488,0.09393412336019868,0.08391520608801245,0.5060900927489762,0.029048168771862004,0.009179417975246906,0.02291403642696655,0.11041837930679321,0.014680360443890095,0.049201651584931214,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_P,455,p,0.9590854189668494,0.04059749253545439,0.23586374444729077,0.8339337341321549,0.07489170053346927,0.07331892691101397,0.6240273721718194,0.1385806568132797,0.09495474317415531,0.08485647134031618,0.5108801730179192,0.030222512053147854,0.006803806405514479,0.021605890723744785,0.11314719915390015,0.014787797816097736,0.049274510379264835,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,445,s,0.9667532937900248,0.03338315033479617,0.30988388968507696,0.8670885598148445,0.035575379647416194,0.03457065976099088,0.6078662900825317,0.1184912884746453,0.0558320181743327,0.05066315389112546,0.5262906579871948,0.050855275443639436,0.01061203982681036,0.026236710903038724,0.08157563209533691,0.010001144371926785,0.05337474324126077,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,446,s,0.9677002905143892,0.03206142254177972,0.3017413451026836,0.8639965821726583,0.03902606947557086,0.038330590054350654,0.6131171749282918,0.12112663493320719,0.05743359310762042,0.052602348551111976,0.5335512922454915,0.053638501025889074,0.009336628951132298,0.02527661083042573,0.07956588268280029,0.009845221415162086,0.05313510461826831,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,447,s,0.9694069449502604,0.030900630272884554,0.2938687306625201,0.8605244677801194,0.043237847526706896,0.041931365512351805,0.6180645126121687,0.12410486523913722,0.0598362509805338,0.05441846408699017,0.5404702323692487,0.056764252827638195,0.008073823526501656,0.024301195154053337,0.07759428024291992,0.009708584286272526,0.05289459303719945,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,448,s,0.9705323862827021,0.029780908456803437,0.2859636025800584,0.8571663256468156,0.046845405081530234,0.0454697842087735,0.6230391783342483,0.12693628112656086,0.06170001504780831,0.056231983968256835,0.5473483724222304,0.05973758737427204,0.006885916460305452,0.02330992289956883,0.07569080591201782,0.00958527997136116,0.05265587191892965,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,449,s,0.970903808577386,0.028875656255957814,0.27845137620807253,0.8541369991046874,0.04964678953441726,0.048744753173115524,0.6276503274357264,0.12941229775123908,0.06285261581691848,0.057870112529518875,0.5537591645634119,0.062342767264178534,0.005852929316461086,0.022302267526504195,0.07389116287231445,0.009470630437135696,0.052474885844552975,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,450,s,0.9719124099742718,0.028142534973686177,0.271323885105355,0.8508506633508889,0.052999105168516136,0.05176602971308903,0.6319473131673501,0.13212696535699686,0.06468608589285085,0.05937570255749897,0.5597100003736184,0.06516537888162455,0.005059548653662205,0.021277753823021474,0.07223731279373169,0.009367641061544418,0.052309582144389216,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,451,s,0.9729665417357481,0.02741284551341647,0.26419512865456135,0.8474657331898328,0.05627303311071763,0.054665946641372504,0.6363626873740336,0.13493218074296753,0.06660943218908677,0.06091813115160352,0.5655854499587198,0.06804599414323609,0.004557831212878227,0.02023615870837735,0.07077723741531372,0.009295862168073654,0.052150057472190176,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,452,s,0.9731737572072198,0.02674424533892076,0.2572686038471354,0.8444282109727663,0.05853577436191337,0.05734796191405852,0.6407427825473653,0.1373934452543455,0.06773050607425468,0.06243989731025298,0.5711815990947591,0.07053825306989725,0.004313858691602945,0.019177153336065605,0.0695611834526062,0.009255640208721161,0.05199962927657684,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,453,s,0.9736127227522492,0.02621829210826684,0.2507496671407875,0.8413273242127735,0.06082606017366643,0.059691819557458864,0.6449321909219566,0.1399335715162915,0.06912874877229924,0.0638600543229885,0.5762921376497093,0.07305239170672118,0.004200547002255917,0.018100550077518398,0.06864005327224731,0.00923403725028038,0.05186178830331179,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,454,s,0.9745562305077394,0.02573175418615137,0.24432683914753858,0.8379729030489272,0.06338091989601458,0.06176548760891165,0.6492887046947771,0.14275554438835913,0.07107719083870256,0.06528198283672537,0.5812280681743913,0.07577810307747657,0.004062618128955364,0.017006450813790746,0.06806063652038574,0.009232754819095135,0.051739959730461325,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
K6X_D100_D105_D115_D120_D125_D130,929f0b81018a32b2c705664ed717b9a6e5d0c0b98cb35196f05747b6b565a528,NP_K6_M2_BATCH1_G06_S,455,s,0.9748844354072433,0.02522901308738527,0.2379612261978367,0.8348482486194642,0.06505225586088714,0.06359700995481672,0.653889066484811,0.1453878048473327,0.07245652364882049,0.0667616887668437,0.5860278671058438,0.0782319668346374,0.0037911657709628344,0.015895194261333644,0.06786119937896729,0.009252908639609814,0.05163718290014387,False,NP_K6_M2_ACTIVE_LEARNING_BATCH1 frozen ensemble predictions; M3 retraining not used
