theta_index,delta_theta_deg,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,direct_headroom_over_60_nm,periodic_headroom_over_60_nm,nearest_direct_pair,nearest_periodic_pair,global_nearest_pair,direct_overlap_or_touch,no_direct_or_periodic_overlap_or_touch,cell_containment_pass,current_inherited_gate_pass,geometry_hash_sha256,scan_method
86,80.86,258,88,198,78,217,69.061940485780,67.061940485780,67.061940485780,9.061940485780,7.061940485780,"{""distance_nm"": 69.06194048577964, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.778932907807317, 64.5], ""point_b_nm"": [-22.778932907807317, -4.561940485779648], ""touch_or_overlap"": false}","{""distance_nm"": 67.06194048577964, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.778932907807317, 152.5], ""point_b_nm"": [22.778932907807317, 219.56194048577964], ""touch_or_overlap"": false}","{""distance_nm"": 67.06194048577964, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.778932907807317, 152.5], ""point_b_nm"": [22.778932907807317, 219.56194048577964], ""touch_or_overlap"": false}",True,True,True,True,7e0274cc3e09b30be9a2b8b8801e1e0bf0f73106103d85f70e46239f6c65a7ff,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
87,80.87,258,88,198,78,217,69.065917742620,67.065917742620,67.065917742620,9.065917742620,7.065917742620,"{""distance_nm"": 69.06591774261996, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.797073174338834, 64.5], ""point_b_nm"": [-22.797073174338827, -4.565917742619956], ""touch_or_overlap"": false}","{""distance_nm"": 67.06591774261997, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.797073174338834, 152.5], ""point_b_nm"": [22.797073174338827, 219.56591774261997], ""touch_or_overlap"": false}","{""distance_nm"": 67.06591774261997, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.797073174338834, 152.5], ""point_b_nm"": [22.797073174338827, 219.56591774261997], ""touch_or_overlap"": false}",True,True,True,True,a730802e5d26e133666d65bcfc1b4cae0e7381a11dec67ae8b60d383929415a5,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
88,80.88,258,88,198,78,217,69.069898165473,67.069898165473,67.069898165473,9.069898165473,7.069898165473,"{""distance_nm"": 69.06989816547345, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.815212746431698, 64.5], ""point_b_nm"": [-22.815212746431715, -4.569898165473442], ""touch_or_overlap"": false}","{""distance_nm"": 67.06989816547343, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.815212746431698, 152.5], ""point_b_nm"": [22.815212746431715, 219.56989816547343], ""touch_or_overlap"": false}","{""distance_nm"": 67.06989816547343, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.815212746431698, 152.5], ""point_b_nm"": [22.815212746431715, 219.56989816547343], ""touch_or_overlap"": false}",True,True,True,True,6a368b87a9e6110dfc663565b89fcf7ec38e4f2d4bd1fa1a6d3665ed6e786ca3,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
89,80.89,258,88,198,78,217,69.073881754219,67.073881754219,67.073881754219,9.073881754219,7.073881754219,"{""distance_nm"": 69.07388175421889, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.83335162353356, 64.5], ""point_b_nm"": [-22.83335162353354, -4.573881754218894], ""touch_or_overlap"": false}","{""distance_nm"": 67.07388175421892, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.83335162353356, 152.5], ""point_b_nm"": [22.83335162353354, 219.57388175421892], ""touch_or_overlap"": false}","{""distance_nm"": 67.07388175421892, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.83335162353356, 152.5], ""point_b_nm"": [22.83335162353354, 219.57388175421892], ""touch_or_overlap"": false}",True,True,True,True,41e470214e1ba99b5a58c232fbab3d8490bb814ad4a0f4fe5abb7c3b6888af93,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
90,80.90,258,88,198,78,217,69.077868508735,67.077868508735,67.077868508735,9.077868508735,7.077868508735,"{""distance_nm"": 69.07786850873491, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.85148980509169, 64.5], ""point_b_nm"": [-22.851489805091678, -4.577868508734915], ""touch_or_overlap"": false}","{""distance_nm"": 67.07786850873492, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.85148980509169, 152.5], ""point_b_nm"": [22.851489805091678, 219.57786850873492], ""touch_or_overlap"": false}","{""distance_nm"": 67.07786850873492, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.85148980509169, 152.5], ""point_b_nm"": [22.851489805091678, 219.57786850873492], ""touch_or_overlap"": false}",True,True,True,True,e8363d9c3be5f4c7d142e555c4ec90e558f7012fd9cf9f1fec32349a5c365f17,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
91,80.91,258,88,198,78,217,69.081858428900,67.081858428900,67.081858428900,9.081858428900,7.081858428900,"{""distance_nm"": 69.08185842890008, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.86962729055361, 64.5], ""point_b_nm"": [-22.86962729055361, -4.5818584289000786], ""touch_or_overlap"": false}","{""distance_nm"": 67.08185842890009, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.86962729055361, 152.5], ""point_b_nm"": [22.86962729055361, 219.5818584289001], ""touch_or_overlap"": false}","{""distance_nm"": 67.08185842890009, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.86962729055361, 152.5], ""point_b_nm"": [22.86962729055361, 219.5818584289001], ""touch_or_overlap"": false}",True,True,True,True,7f1299849d39f66e5355b2914fa6c314cfe4d3057f232cee1543f369bd51378f,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
92,80.92,258,88,198,78,217,69.085851514593,67.085851514593,67.085851514593,9.085851514593,7.085851514593,"{""distance_nm"": 69.08585151459286, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.887764079366903, 64.5], ""point_b_nm"": [-22.8877640793669, -4.585851514592859], ""touch_or_overlap"": false}","{""distance_nm"": 67.08585151459286, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.887764079366903, 152.5], ""point_b_nm"": [22.8877640793669, 219.58585151459286], ""touch_or_overlap"": false}","{""distance_nm"": 67.08585151459286, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.887764079366903, 152.5], ""point_b_nm"": [22.8877640793669, 219.58585151459286], ""touch_or_overlap"": false}",True,True,True,True,5d68891d2e43fd69ac72b8a06d7e171767f9fe55621e9dbb326b3d07e3009723,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
93,80.93,258,88,198,78,217,69.089847765692,67.089847765692,67.089847765692,9.089847765692,7.089847765692,"{""distance_nm"": 69.0898477656916, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.90590017097901, 64.5], ""point_b_nm"": [-22.90590017097901, -4.589847765691605], ""touch_or_overlap"": false}","{""distance_nm"": 67.08984776569162, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.90590017097901, 152.5], ""point_b_nm"": [22.90590017097901, 219.58984776569162], ""touch_or_overlap"": false}","{""distance_nm"": 67.08984776569162, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.90590017097901, 152.5], ""point_b_nm"": [22.90590017097901, 219.58984776569162], ""touch_or_overlap"": false}",True,True,True,True,a66893e67056c1a441657a9f77d0612c029fab1505362623f28baa58810c7c6d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
94,80.94,258,88,198,78,217,69.093847182075,67.093847182075,67.093847182075,9.093847182075,7.093847182075,"{""distance_nm"": 69.09384718207461, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.924035564837496, 64.5], ""point_b_nm"": [-22.924035564837492, -4.59384718207461], ""touch_or_overlap"": false}","{""distance_nm"": 67.0938471820746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.924035564837496, 152.5], ""point_b_nm"": [22.924035564837492, 219.5938471820746], ""touch_or_overlap"": false}","{""distance_nm"": 67.0938471820746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.924035564837496, 152.5], ""point_b_nm"": [22.924035564837492, 219.5938471820746], ""touch_or_overlap"": false}",True,True,True,True,b4303a859ff58c732164f7b8d28923a5843cbefd978b80d5e8213abdf5a5bcf4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
95,80.95,258,88,198,78,217,69.097849763620,67.097849763620,67.097849763620,9.097849763620,7.097849763620,"{""distance_nm"": 69.09784976362, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.94217026038993, 64.5], ""point_b_nm"": [-22.94217026038993, -4.5978497636200055], ""touch_or_overlap"": false}","{""distance_nm"": 67.09784976362002, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.94217026038993, 152.5], ""point_b_nm"": [22.94217026038993, 219.59784976362002], ""touch_or_overlap"": false}","{""distance_nm"": 67.09784976362002, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.94217026038993, 152.5], ""point_b_nm"": [22.94217026038993, 219.59784976362002], ""touch_or_overlap"": false}",True,True,True,True,d36ec96b47f08c4748500437cff16697b9328fb4354e63e3b27889ea1aeadb0d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
96,80.96,258,88,198,78,217,69.101855510206,67.101855510206,67.101855510206,9.101855510206,7.101855510206,"{""distance_nm"": 69.10185551020588, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.960304257083862, 64.5], ""point_b_nm"": [-22.96030425708387, -4.601855510205886], ""touch_or_overlap"": false}","{""distance_nm"": 67.1018555102059, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.960304257083862, 152.5], ""point_b_nm"": [22.96030425708387, 219.6018555102059], ""touch_or_overlap"": false}","{""distance_nm"": 67.1018555102059, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.960304257083862, 152.5], ""point_b_nm"": [22.96030425708387, 219.6018555102059], ""touch_or_overlap"": false}",True,True,True,True,dee7d075f5f4ef79fdb2fff08a9b22030a6118387c344d8bc25ede8e1fbb09e2,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
97,80.97,258,88,198,78,217,69.105864421710,67.105864421710,67.105864421710,9.105864421710,7.105864421710,"{""distance_nm"": 69.10586442171022, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.97843755436699, 64.5], ""point_b_nm"": [-22.978437554366998, -4.6058644217102165], ""touch_or_overlap"": false}","{""distance_nm"": 67.10586442171021, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.97843755436699, 152.5], ""point_b_nm"": [22.978437554366998, 219.6058644217102], ""touch_or_overlap"": false}","{""distance_nm"": 67.10586442171021, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.97843755436699, 152.5], ""point_b_nm"": [22.978437554366998, 219.6058644217102], ""touch_or_overlap"": false}",True,True,True,True,0b60a7995685817c45c29b6c68c3f2a9fb99ea09f1106124d788653eb08e3fd9,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
98,80.98,258,88,198,78,217,69.109876498011,67.109876498011,67.109876498011,9.109876498011,7.109876498011,"{""distance_nm"": 69.1098764980109, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.996570151686853, 64.5], ""point_b_nm"": [-22.99657015168686, -4.609876498010904], ""touch_or_overlap"": false}","{""distance_nm"": 67.10987649801089, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.996570151686853, 152.5], ""point_b_nm"": [22.99657015168686, 219.6098764980109], ""touch_or_overlap"": false}","{""distance_nm"": 67.10987649801089, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [22.996570151686853, 152.5], ""point_b_nm"": [22.99657015168686, 219.6098764980109], ""touch_or_overlap"": false}",True,True,True,True,bc327fc5064648042884777bb22c3a9ff8fe2c4abd451fef63e1e962d11825b4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
99,80.99,258,88,198,78,217,69.113891738986,67.113891738986,67.113891738986,9.113891738986,7.113891738986,"{""distance_nm"": 69.11389173898573, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.01470204849113, 64.5], ""point_b_nm"": [-23.014702048491138, -4.613891738985729], ""touch_or_overlap"": false}","{""distance_nm"": 67.11389173898573, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.01470204849113, 152.5], ""point_b_nm"": [23.014702048491138, 219.61389173898573], ""touch_or_overlap"": false}","{""distance_nm"": 67.11389173898573, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.01470204849113, 152.5], ""point_b_nm"": [23.014702048491138, 219.61389173898573], ""touch_or_overlap"": false}",True,True,True,True,d23ec75e82c283b4eb12d5bcbe30295df1d8cc1553d5c9b74ed629d6837fbe93,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
100,81.00,258,88,198,78,217,69.117910144512,67.117910144512,67.117910144512,9.117910144512,7.117910144512,"{""distance_nm"": 69.11791014451235, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.032833244227504, 64.5], ""point_b_nm"": [-23.03283324422751, -4.617910144512357], ""touch_or_overlap"": false}","{""distance_nm"": 67.11791014451234, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.032833244227504, 152.5], ""point_b_nm"": [23.03283324422751, 219.61791014451234], ""touch_or_overlap"": false}","{""distance_nm"": 67.11791014451234, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.032833244227504, 152.5], ""point_b_nm"": [23.03283324422751, 219.61791014451234], ""touch_or_overlap"": false}",True,True,True,True,5cb6776279826230e76ee435fe3c9ea7b06f36f6c4d9184beddf8286c526bb58,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
101,81.01,258,88,198,78,217,69.121931714468,67.121931714468,67.121931714468,9.121931714468,7.121931714468,"{""distance_nm"": 69.12193171446842, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.050963738343683, 64.5], ""point_b_nm"": [-23.050963738343675, -4.621931714468414], ""touch_or_overlap"": false}","{""distance_nm"": 67.12193171446842, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.050963738343683, 152.5], ""point_b_nm"": [23.050963738343675, 219.62193171446842], ""touch_or_overlap"": false}","{""distance_nm"": 67.12193171446842, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.050963738343683, 152.5], ""point_b_nm"": [23.050963738343675, 219.62193171446842], ""touch_or_overlap"": false}",True,True,True,True,dfeb60a0ea3c912ba8dbcb6e16ffb3d4d411bf9c9cde156b92a517e808d8b5a1,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
102,81.02,258,88,198,78,217,69.125956448731,67.125956448731,67.125956448731,9.125956448731,7.125956448731,"{""distance_nm"": 69.12595644873134, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.06909353028729, 64.5], ""point_b_nm"": [-23.069093530287294, -4.625956448731346], ""touch_or_overlap"": false}","{""distance_nm"": 67.12595644873136, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.06909353028729, 152.5], ""point_b_nm"": [23.069093530287294, 219.62595644873136], ""touch_or_overlap"": false}","{""distance_nm"": 67.12595644873136, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.06909353028729, 152.5], ""point_b_nm"": [23.069093530287294, 219.62595644873136], ""touch_or_overlap"": false}",True,True,True,True,131895154f039a1e2e7927f1ae2f628586ed847b0fee8724fc2182d9411ec7c8,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
103,81.03,258,88,198,78,217,69.129984347179,67.129984347179,67.129984347179,9.129984347179,7.129984347179,"{""distance_nm"": 69.1299843471786, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.08722261950615, 64.5], ""point_b_nm"": [-23.087222619506164, -4.629984347178599], ""touch_or_overlap"": false}","{""distance_nm"": 67.12998434717858, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.08722261950615, 152.5], ""point_b_nm"": [23.087222619506164, 219.62998434717858], ""touch_or_overlap"": false}","{""distance_nm"": 67.12998434717858, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.08722261950615, 152.5], ""point_b_nm"": [23.087222619506164, 219.62998434717858], ""touch_or_overlap"": false}",True,True,True,True,f0aea097977b389bac312c5db134d8a83016181a778214e2060830898c61834c,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
104,81.04,258,88,198,78,217,69.134015409687,67.134015409687,67.134015409687,9.134015409687,7.134015409687,"{""distance_nm"": 69.13401540968746, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.10535100544803, 64.5], ""point_b_nm"": [-23.105351005448032, -4.634015409687462], ""touch_or_overlap"": false}","{""distance_nm"": 67.13401540968746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.10535100544803, 152.5], ""point_b_nm"": [23.105351005448032, 219.63401540968746], ""touch_or_overlap"": false}","{""distance_nm"": 67.13401540968746, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.10535100544803, 152.5], ""point_b_nm"": [23.105351005448032, 219.63401540968746], ""touch_or_overlap"": false}",True,True,True,True,a15661713eb5ff02b54e5ffd90244442d60d5256103d1632fdbf147bdb29b2c4,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
105,81.05,258,88,198,78,217,69.138049636135,67.138049636135,67.138049636135,9.138049636135,7.138049636135,"{""distance_nm"": 69.13804963613514, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.123478687560635, 64.5], ""point_b_nm"": [-23.123478687560624, -4.638049636135134], ""touch_or_overlap"": false}","{""distance_nm"": 67.13804963613512, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.123478687560635, 152.5], ""point_b_nm"": [23.123478687560624, 219.63804963613512], ""touch_or_overlap"": false}","{""distance_nm"": 67.13804963613512, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.123478687560635, 152.5], ""point_b_nm"": [23.123478687560624, 219.63804963613512], ""touch_or_overlap"": false}",True,True,True,True,df9fd15320753e8c3dc233c181900588a0ce03b5d362d5393dde7d8cf9ec3216,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
