wavelength_nm,source_n,source_k,candidate_n,candidate_k,delta_n,delta_k
471.9,2.38858657466,0.0793188453394,2.38858657465,0.0793188453394,8.16680056914e-13,2.83106871279e-15
472.0,2.38848193368,0.079300029046,2.38848193368,0.0793000290459,1.15019105351e-13,7.2136741025e-14
472.1,2.3883774185,0.0792812369762,2.3883774185,0.0792812369762,1.39444011893e-12,5.93136650906e-14
472.2,2.38827302892,0.0792624690691,2.38827302892,0.0792624690692,5.10702591328e-13,1.12021503185e-13
472.3,2.38816876473,0.0792437252636,2.38816876473,0.0792437252637,1.07469588784e-13,8.80545636406e-14
472.4,2.38806462572,0.0792250054991,2.38806462572,0.0792250054989,6.40820729814e-13,1.39624423134e-13
472.5,2.3879606117,0.0792063097143,2.3879606117,0.0792063097143,8.31779090049e-13,4.08145739428e-14
472.6,2.38785672244,0.0791876378491,2.38785672244,0.0791876378492,8.2822637637e-13,5.10980147084e-14
472.7,2.38775295776,0.0791689898433,2.38775295776,0.0791689898433,4.1389114358e-13,7.14567294224e-14
472.8,2.38764931745,0.0791503656367,2.38764931745,0.0791503656365,8.56203996591e-13,1.42483247423e-13
472.9,2.3875458013,0.0791317651692,2.38754580131,0.0791317651691,1.23012711128e-13,7.92282905948e-14
473.0,2.38744240912,0.079113188381,2.38744240912,0.079113188381,4.92494933724e-13,7.35522753814e-16
473.1,2.3873391407,0.0790946352128,2.3873391407,0.0790946352128,9.73443547991e-13,2.80608869474e-14
473.2,2.38723599583,0.079076105605,2.38723599583,0.0790761056051,1.30562227696e-13,7.12901959687e-14
473.3,2.38713297432,0.0790575994986,2.38713297432,0.0790575994986,1.06581410364e-13,4.33680868994e-14
473.4,2.38703007597,0.0790391168344,2.38703007597,0.0790391168344,8.66418048417e-13,1.48492329544e-14
473.5,2.38692730058,0.0790206575534,2.38692730058,0.0790206575534,3.24185123191e-13,5.80091530367e-15
473.6,2.38682464794,0.0790022215971,2.38682464794,0.0790022215972,5.52002887844e-13,1.53946300152e-13
473.7,2.38672211786,0.0789838089072,2.38672211786,0.0789838089071,1.07913677994e-13,9.14268660779e-14
473.8,2.38661971013,0.078965419425,2.38661971013,0.0789654194249,6.18616269321e-13,1.30367938667e-13
473.9,2.38651742456,0.0789470530924,2.38651742456,0.0789470530924,4.4320103143e-13,7.41490202572e-14
474.0,2.38641526096,0.0789287098518,2.38641526096,0.0789287098517,1.94511073914e-13,1.49186218934e-13
474.1,2.38631321911,0.078910389645,2.38631321911,0.0789103896449,9.40580946462e-13,3.13221670822e-14
474.2,2.38621129883,0.0788920924144,2.38621129883,0.0788920924144,1.14130926931e-13,1.99840144433e-15
474.3,2.38610949992,0.0788738181027,2.38610949992,0.0788738181027,8.56203996591e-13,1.32671651443e-14
474.4,2.38600782217,0.0788555666527,2.38600782217,0.0788555666527,8.86846152071e-13,1.15046860927e-14
474.5,2.3859062654,0.078837338007,2.3859062654,0.0788373380071,9.45910016981e-14,7.90062459899e-14
474.6,2.38580482941,0.078819132109,2.38580482941,0.078819132109,7.86481990644e-13,2.89351875793e-14
474.7,2.385703514,0.0788009489018,2.385703514,0.0788009489018,1.63424829225e-13,4.19247969674e-14
474.8,2.38560231898,0.0787827883287,2.38560231898,0.0787827883288,3.39284156325e-13,7.97972798949e-14
474.9,2.38550124415,0.0787646503336,2.38550124415,0.0787646503336,4.06341627013e-13,3.54299922734e-14
475.0,2.38540028931,0.0787465348598,2.38540028931,0.0787465348598,8.92619311799e-13,7.90617571411e-14
475.1,2.38529945429,0.0787284418514,2.38529945429,0.0787284418515,6.98996416304e-13,8.93035645433e-14
475.2,2.38519873887,0.0787103712528,2.38519873887,0.0787103712527,3.49498208152e-13,9.94482274308e-14
475.3,2.38509814287,0.0786923230077,2.38509814287,0.0786923230078,2.9620750297e-13,7.3802075562e-14
475.4,2.38499766609,0.0786742970611,2.38499766609,0.0786742970611,5.55555601522e-13,8.57508508645e-14
475.5,2.38489730835,0.0786562933572,2.38489730834,0.0786562933571,1.14486198299e-12,4.7156722971e-14
475.6,2.38479706944,0.078638311841,2.38479706944,0.0786383118408,2.975397706e-13,1.41761602457e-13
475.7,2.38469694918,0.078620352457,2.38469694918,0.078620352457,6.12843109593e-14,3.5527136788e-14
475.8,2.38459694738,0.0786024151507,2.38459694739,0.0786024151508,8.56203996591e-13,3.10584891139e-14
475.9,2.38449706385,0.0785844998673,2.38449706385,0.0785844998674,3.246292124e-13,1.1889100815e-13
476.0,2.3843972984,0.0785666065523,2.3843972984,0.0785666065521,4.53415083257e-13,1.38528077898e-13
476.1,2.38429765083,0.0785487351508,2.38429765083,0.0785487351508,7.72715225139e-13,4.17860190893e-14
476.2,2.38419812095,0.0785308856091,2.38419812095,0.0785308856092,4.33431068814e-13,3.81222831081e-14
476.3,2.38409870858,0.0785130578728,2.38409870859,0.0785130578728,8.21565038223e-13,5.99520433298e-14
476.4,2.38399941354,0.078495251888,2.38399941354,0.0784952518881,7.56283924375e-13,1.37903577446e-13
476.5,2.38390023562,0.0784774676011,2.38390023562,0.0784774676012,4.51638726418e-13,9.17599329853e-14
476.6,2.38380117464,0.0784597049585,2.38380117464,0.0784597049584,4.45865566689e-13,1.59566804214e-13
476.7,2.38370223042,0.0784419639064,2.38370223042,0.0784419639063,2.82440737465e-13,1.08510422869e-13
476.8,2.38360340276,0.0784242443917,2.38360340276,0.0784242443918,1.03028696685e-12,2.62706523202e-14
476.9,2.38350469148,0.0784065463615,2.38350469148,0.0784065463615,2.10498285469e-13,8.93729534823e-15
477.0,2.3834060964,0.0783888697625,2.3834060964,0.0783888697626,4.28546087505e-13,1.22513110767e-13
477.1,2.38330761732,0.078371214542,2.38330761732,0.0783712145421,1.43440814782e-13,9.49934575445e-14
477.2,2.38320925406,0.0783535806475,2.38320925406,0.0783535806474,8.26005930321e-14,1.06539777001e-13
477.3,2.38311100644,0.0783359680262,2.38311100644,0.0783359680263,9.34807786734e-13,1.14630527293e-14
477.4,2.38301287427,0.078318376626,2.38301287427,0.0783183766261,5.3290705182e-14,8.63059623768e-14
477.5,2.38291485736,0.0783008063945,2.38291485736,0.0783008063946,9.45910016981e-13,1.26412769141e-13
477.6,2.38281695554,0.07828325728,2.38281695554,0.07828325728,4.98712182662e-13,2.75474087985e-14
477.7,2.38271916861,0.0782657292303,2.38271916861,0.0782657292304,1.06581410364e-12,6.16173778667e-14
477.8,2.3826214964,0.0782482221939,2.3826214964,0.078248222194,8.3000273321e-13,1.19862453296e-13
477.9,2.38252393872,0.0782307361191,2.38252393872,0.078230736119,8.21565038223e-14,1.48353551666e-14
478.0,2.38242649538,0.0782132709545,2.38242649538,0.0782132709545,5.84865489373e-13,6.54754028773e-14
478.1,2.38232916621,0.0781958266488,2.38232916621,0.0781958266488,4.46309655899e-13,1.72084568817e-14
478.2,2.38223195103,0.078178403151,2.38223195103,0.078178403151,1.07203135258e-12,1.76247905159e-14
478.3,2.38213484964,0.0781610004099,2.38213484964,0.07816100041,5.0359716397e-13,1.00794372848e-13
478.4,2.38203786188,0.0781436183752,2.38203786188,0.0781436183753,8.93951579428e-13,2.73392419814e-14
478.5,2.38194098755,0.0781262569958,2.38194098755,0.0781262569958,2.3625545964e-13,1.93178806285e-14
478.6,2.38184422649,0.0781089162213,2.38184422649,0.0781089162212,6.35047570086e-13,1.06747943818e-13
478.7,2.3817475785,0.0780915960013,2.3817475785,0.0780915960013,3.59712259979e-14,3.18078896555e-14
478.8,2.38165104341,0.0780742962857,2.38165104341,0.0780742962856,1.25854882072e-12,1.80827575136e-14
478.9,2.38155462104,0.0780570170243,2.38155462104,0.0780570170243,3.49054118942e-13,2.24265050974e-14
479.0,2.38145831121,0.0780397581675,2.38145831121,0.0780397581675,9.97868454533e-13,5.88418203051e-15
479.1,2.38136211374,0.0780225196652,2.38136211374,0.0780225196652,1.08535402887e-12,2.4549806632e-14
479.2,2.38126602846,0.0780053014679,2.38126602846,0.0780053014678,6.61692922677e-14,7.91727794436e-14
479.3,2.38117005517,0.0779881035262,2.38117005517,0.0779881035261,1.01652020135e-12,7.5245365494e-14
479.4,2.38107419372,0.0779709257907,2.38107419372,0.0779709257907,1.15685239166e-12,1.31561428418e-14
479.5,2.38097844391,0.0779537682122,2.38097844391,0.0779537682122,2.22488694135e-13,1.89848137211e-14
479.6,2.38088280558,0.0779366307416,2.38088280558,0.0779366307417,3.78808096002e-13,6.93473056756e-14
479.7,2.38078727854,0.0779195133303,2.38078727854,0.0779195133304,2.72226685638e-13,8.59173843182e-14
479.8,2.38069186262,0.0779024159295,2.38069186262,0.0779024159294,5.3423931945e-13,1.04805053525e-13
479.9,2.38059655765,0.0778853384901,2.38059655765,0.0778853384902,1.03961284026e-12,5.60523849558e-14
480.0,2.38050136344,0.0778682809643,2.38050136344,0.0778682809644,8.26450019531e-13,3.90104615278e-14
