Ex_imag,Ex_real,Ey_imag,Ey_real,Ez_imag,Ez_real,complex_source_normalized,frequency_index,order_efficiency_source_norm,order_fraction_transmitted,order_m,order_n,polarization,total_transmission,ux,uy,wavelength_nm
-0.0052102417460435785,-0.0012745733097548814,-4.346274764566438e-05,-0.001703790382156535,-0.0032041207347240563,-0.0007838190565365993,True,6,4.2556708846995326e-05,4.223648054175826e-05,0,-3,x,1.007581794248232,-0.5238386695811963,0.0,452.5
-7.825467369428816e-09,2.8879952975744563e-09,-2.6532973239181742e-09,1.6395810121031946e-09,-2.9164806204208332e-09,1.0763296196399807e-09,True,6,8.897101363257262e-17,8.830152960331611e-17,0,-2,x,1.007581794248232,-0.3492257797207975,0.0,452.5
-2.0549874789141816e-09,-2.3193001230497177e-10,-5.917104353932894e-10,-1.208557763454335e-10,-3.64425919065777e-10,-4.112984081919356e-11,True,6,4.775990341423971e-18,4.740052240609797e-18,0,-1,x,1.007581794248232,-0.17461288986039875,0.0,452.5
0.8240347785140599,-0.5729405883767418,-0.0029274738947339877,-0.012819448374898134,0.0,0.0,True,6,1.007467142370244,0.9998862108479506,0,0,x,1.007581794248232,0.0,0.0,452.5
1.2661413750760489e-09,-1.2195681511378117e-09,-1.6574714516266959e-09,3.6863004475994385e-10,-2.24534085493844e-10,2.1627491597982035e-10,True,6,6.070750574637029e-18,6.025069735570683e-18,0,1,x,1.007581794248232,0.17461288986039875,0.0,452.5
-8.460674010695863e-10,5.160580806796401e-09,-2.7466177781580195e-09,1.2079553419729293e-09,3.153216366895892e-10,-1.923301600098036e-09,True,6,4.0149006417626936e-17,3.98468954548574e-17,0,2,x,1.007581794248232,0.3492257797207975,0.0,452.5
-0.006356105290761561,-0.0031950817574456164,-0.0014600299895015732,-0.0004642623066135504,0.003908787681432095,0.001964866163061228,True,6,7.209516914085321e-05,7.155267150757148e-05,0,3,x,1.007581794248232,0.5238386695811963,0.0,452.5
-1.4104745044645754e-09,-3.793221681584615e-09,5.95278834139762e-10,-9.143773465236061e-10,1.3765639936382468e-09,3.702025361131543e-09,True,6,3.316833207864097e-17,3.291874889759023e-17,0,4,x,1.007581794248232,0.698451559441595,0.0,452.5
1.8921156373194715e-09,-4.919442089657024e-10,-1.1869233262409544e-09,-2.9533017395478454e-11,-3.3878641171322447e-09,8.808341838699735e-10,True,6,1.748526200684126e-17,1.735368990056754e-17,0,5,x,1.007581794248232,0.8730644493019938,0.0,452.5
-1.3259346448876655e-09,3.64127344712419e-10,2.537617071077132e-09,-1.6223271579181038e-10,-2.3852003179773227e-09,6.550222228078832e-10,True,7,1.4474745928427268e-17,1.4494792324749347e-17,0,-5,x,0.9986169932019067,-0.8740291614006699,0.0,453.0
1.6658514837656595e-09,-6.990468462849101e-10,1.2439422279366217e-09,1.3022815741448266e-09,1.6293143584133555e-09,-6.837146498083615e-10,True,7,9.629188224960678e-18,9.64252390106663e-18,0,-4,x,0.9986169932019067,-0.699223329120536,0.0,453.0
0.001294663479941644,-0.005771005405416127,0.0016863558692541537,-2.608058317790505e-05,0.0007973870424951847,-0.003554379190997114,True,7,5.109457075915611e-05,5.116533276219293e-05,0,-3,x,0.9986169932019067,-0.524417496840402,0.0,453.0
-4.841708428852646e-09,-3.8801912315116774e-09,-3.334108307500702e-09,2.2740154672487516e-09,-1.8067321100166389e-09,-1.4479323143873092e-09,True,7,6.014623795896681e-17,6.022953581644696e-17,0,-2,x,0.9986169932019067,-0.349611664560268,0.0,453.0
7.953984702943293e-11,1.3920623987627872e-09,8.858358058667163e-10,-9.681339148960945e-10,1.4121458304273552e-11,2.4714595080628574e-10,True,7,3.727433198026826e-18,3.732595402843491e-18,0,-1,x,0.9986169932019067,-0.174805832280134,0.0,453.0
