full_path,relative_path,name,extension,is_directory,size_bytes,last_modified,depth,category,priority_name_match
F:\wc_312\al_grating_h1\h1_62.fsp,al_grating_h1\h1_62.fsp,h1_62.fsp,.fsp,False,492381,2026-03-17T21:10:11,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_62_p0.log,al_grating_h1\h1_62_p0.log,h1_62_p0.log,.log,False,4513,2026-03-17T21:10:11,2,file,False
F:\wc_312\al_grating_h1\h1_63.fsp,al_grating_h1\h1_63.fsp,h1_63.fsp,.fsp,False,492381,2026-03-17T21:10:11,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_63_p0.log,al_grating_h1\h1_63_p0.log,h1_63_p0.log,.log,False,4511,2026-03-17T21:10:11,2,file,False
F:\wc_312\al_grating_h1\h1_64.fsp,al_grating_h1\h1_64.fsp,h1_64.fsp,.fsp,False,492381,2026-03-17T21:10:11,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_64_p0.log,al_grating_h1\h1_64_p0.log,h1_64_p0.log,.log,False,4511,2026-03-17T21:10:11,2,file,False
F:\wc_312\al_grating_h1\h1_65.fsp,al_grating_h1\h1_65.fsp,h1_65.fsp,.fsp,False,492389,2026-03-17T21:10:17,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_65_p0.log,al_grating_h1\h1_65_p0.log,h1_65_p0.log,.log,False,4513,2026-03-17T21:10:17,2,file,False
F:\wc_312\al_grating_h1\h1_66.fsp,al_grating_h1\h1_66.fsp,h1_66.fsp,.fsp,False,492389,2026-03-17T21:10:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_66_p0.log,al_grating_h1\h1_66_p0.log,h1_66_p0.log,.log,False,4511,2026-03-17T21:10:16,2,file,False
F:\wc_312\al_grating_h1\h1_67.fsp,al_grating_h1\h1_67.fsp,h1_67.fsp,.fsp,False,492389,2026-03-17T21:10:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_67_p0.log,al_grating_h1\h1_67_p0.log,h1_67_p0.log,.log,False,4513,2026-03-17T21:10:17,2,file,False
F:\wc_312\al_grating_h1\h1_68.fsp,al_grating_h1\h1_68.fsp,h1_68.fsp,.fsp,False,492397,2026-03-17T21:10:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_68_p0.log,al_grating_h1\h1_68_p0.log,h1_68_p0.log,.log,False,4512,2026-03-17T21:10:17,2,file,False
F:\wc_312\al_grating_h1\h1_69.fsp,al_grating_h1\h1_69.fsp,h1_69.fsp,.fsp,False,492397,2026-03-17T21:10:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_69_p0.log,al_grating_h1\h1_69_p0.log,h1_69_p0.log,.log,False,4512,2026-03-17T21:10:22,2,file,False
F:\wc_312\al_grating_h1\h1_6_p0.log,al_grating_h1\h1_6_p0.log,h1_6_p0.log,.log,False,4511,2026-03-17T21:08:58,2,file,False
F:\wc_312\al_grating_h1\h1_7.fsp,al_grating_h1\h1_7.fsp,h1_7.fsp,.fsp,False,492261,2026-03-17T21:08:58,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_70.fsp,al_grating_h1\h1_70.fsp,h1_70.fsp,.fsp,False,492397,2026-03-17T21:10:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_70_p0.log,al_grating_h1\h1_70_p0.log,h1_70_p0.log,.log,False,4513,2026-03-17T21:10:22,2,file,False
F:\wc_312\al_grating_h1\h1_71.fsp,al_grating_h1\h1_71.fsp,h1_71.fsp,.fsp,False,492405,2026-03-17T21:10:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_71_p0.log,al_grating_h1\h1_71_p0.log,h1_71_p0.log,.log,False,4512,2026-03-17T21:10:22,2,file,False
F:\wc_312\al_grating_h1\h1_72.fsp,al_grating_h1\h1_72.fsp,h1_72.fsp,.fsp,False,492405,2026-03-17T21:10:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_72_p0.log,al_grating_h1\h1_72_p0.log,h1_72_p0.log,.log,False,4513,2026-03-17T21:10:22,2,file,False
F:\wc_312\al_grating_h1\h1_73.fsp,al_grating_h1\h1_73.fsp,h1_73.fsp,.fsp,False,492413,2026-03-17T21:10:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_73_p0.log,al_grating_h1\h1_73_p0.log,h1_73_p0.log,.log,False,4513,2026-03-17T21:10:27,2,file,False
F:\wc_312\al_grating_h1\h1_74.fsp,al_grating_h1\h1_74.fsp,h1_74.fsp,.fsp,False,492413,2026-03-17T21:10:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_74_p0.log,al_grating_h1\h1_74_p0.log,h1_74_p0.log,.log,False,4513,2026-03-17T21:10:27,2,file,False
F:\wc_312\al_grating_h1\h1_75.fsp,al_grating_h1\h1_75.fsp,h1_75.fsp,.fsp,False,492413,2026-03-17T21:10:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_75_p0.log,al_grating_h1\h1_75_p0.log,h1_75_p0.log,.log,False,4513,2026-03-17T21:10:27,2,file,False
F:\wc_312\al_grating_h1\h1_76.fsp,al_grating_h1\h1_76.fsp,h1_76.fsp,.fsp,False,492421,2026-03-17T21:10:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_76_p0.log,al_grating_h1\h1_76_p0.log,h1_76_p0.log,.log,False,4511,2026-03-17T21:10:27,2,file,False
F:\wc_312\al_grating_h1\h1_7_p0.log,al_grating_h1\h1_7_p0.log,h1_7_p0.log,.log,False,4510,2026-03-17T21:08:58,2,file,False
F:\wc_312\al_grating_h1\h1_8.fsp,al_grating_h1\h1_8.fsp,h1_8.fsp,.fsp,False,492261,2026-03-17T21:08:58,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_8_p0.log,al_grating_h1\h1_8_p0.log,h1_8_p0.log,.log,False,4511,2026-03-17T21:08:58,2,file,False
F:\wc_312\al_grating_h1\h1_9.fsp,al_grating_h1\h1_9.fsp,h1_9.fsp,.fsp,False,492269,2026-03-17T21:09:03,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h1\h1_9_p0.log,al_grating_h1\h1_9_p0.log,h1_9_p0.log,.log,False,4511,2026-03-17T21:09:03,2,file,False
F:\wc_312\al_grating_h2\h2_1.fsp,al_grating_h2\h2_1.fsp,h2_1.fsp,.fsp,False,499275,2026-03-17T21:14:48,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_10.fsp,al_grating_h2\h2_10.fsp,h2_10.fsp,.fsp,False,499299,2026-03-17T21:14:58,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_10_p0.log,al_grating_h2\h2_10_p0.log,h2_10_p0.log,.log,False,4527,2026-03-17T21:14:58,2,file,False
F:\wc_312\al_grating_h2\h2_11.fsp,al_grating_h2\h2_11.fsp,h2_11.fsp,.fsp,False,499299,2026-03-17T21:14:58,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_11_p0.log,al_grating_h2\h2_11_p0.log,h2_11_p0.log,.log,False,4527,2026-03-17T21:14:58,2,file,False
F:\wc_312\al_grating_h2\h2_12.fsp,al_grating_h2\h2_12.fsp,h2_12.fsp,.fsp,False,499307,2026-03-17T21:14:58,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_12_p0.log,al_grating_h2\h2_12_p0.log,h2_12_p0.log,.log,False,4528,2026-03-17T21:14:58,2,file,False
F:\wc_312\al_grating_h2\h2_13.fsp,al_grating_h2\h2_13.fsp,h2_13.fsp,.fsp,False,499307,2026-03-17T21:15:04,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_13_p0.log,al_grating_h2\h2_13_p0.log,h2_13_p0.log,.log,False,4528,2026-03-17T21:15:04,2,file,False
F:\wc_312\al_grating_h2\h2_14.fsp,al_grating_h2\h2_14.fsp,h2_14.fsp,.fsp,False,499307,2026-03-17T21:15:04,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_14_p0.log,al_grating_h2\h2_14_p0.log,h2_14_p0.log,.log,False,4529,2026-03-17T21:15:04,2,file,False
F:\wc_312\al_grating_h2\h2_15.fsp,al_grating_h2\h2_15.fsp,h2_15.fsp,.fsp,False,499315,2026-03-17T21:15:04,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_15_p0.log,al_grating_h2\h2_15_p0.log,h2_15_p0.log,.log,False,4528,2026-03-17T21:15:04,2,file,False
F:\wc_312\al_grating_h2\h2_16.fsp,al_grating_h2\h2_16.fsp,h2_16.fsp,.fsp,False,499315,2026-03-17T21:15:04,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_16_p0.log,al_grating_h2\h2_16_p0.log,h2_16_p0.log,.log,False,4528,2026-03-17T21:15:04,2,file,False
F:\wc_312\al_grating_h2\h2_17.fsp,al_grating_h2\h2_17.fsp,h2_17.fsp,.fsp,False,499315,2026-03-17T21:15:09,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_17_p0.log,al_grating_h2\h2_17_p0.log,h2_17_p0.log,.log,False,4528,2026-03-17T21:15:09,2,file,False
F:\wc_312\al_grating_h2\h2_18.fsp,al_grating_h2\h2_18.fsp,h2_18.fsp,.fsp,False,499323,2026-03-17T21:15:09,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_18_p0.log,al_grating_h2\h2_18_p0.log,h2_18_p0.log,.log,False,4528,2026-03-17T21:15:09,2,file,False
F:\wc_312\al_grating_h2\h2_19.fsp,al_grating_h2\h2_19.fsp,h2_19.fsp,.fsp,False,499323,2026-03-17T21:15:09,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_19_p0.log,al_grating_h2\h2_19_p0.log,h2_19_p0.log,.log,False,4528,2026-03-17T21:15:09,2,file,False
F:\wc_312\al_grating_h2\h2_1_p0.log,al_grating_h2\h2_1_p0.log,h2_1_p0.log,.log,False,4526,2026-03-17T21:14:48,2,file,False
F:\wc_312\al_grating_h2\h2_2.fsp,al_grating_h2\h2_2.fsp,h2_2.fsp,.fsp,False,499275,2026-03-17T21:14:48,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_20.fsp,al_grating_h2\h2_20.fsp,h2_20.fsp,.fsp,False,499323,2026-03-17T21:15:09,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_20_p0.log,al_grating_h2\h2_20_p0.log,h2_20_p0.log,.log,False,4529,2026-03-17T21:15:09,2,file,False
F:\wc_312\al_grating_h2\h2_21.fsp,al_grating_h2\h2_21.fsp,h2_21.fsp,.fsp,False,499331,2026-03-17T21:15:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_21_p0.log,al_grating_h2\h2_21_p0.log,h2_21_p0.log,.log,False,4526,2026-03-17T21:15:15,2,file,False
F:\wc_312\al_grating_h2\h2_22.fsp,al_grating_h2\h2_22.fsp,h2_22.fsp,.fsp,False,499331,2026-03-17T21:15:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_22_p0.log,al_grating_h2\h2_22_p0.log,h2_22_p0.log,.log,False,4528,2026-03-17T21:15:15,2,file,False
F:\wc_312\al_grating_h2\h2_23.fsp,al_grating_h2\h2_23.fsp,h2_23.fsp,.fsp,False,499331,2026-03-17T21:15:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_23_p0.log,al_grating_h2\h2_23_p0.log,h2_23_p0.log,.log,False,4528,2026-03-17T21:15:15,2,file,False
F:\wc_312\al_grating_h2\h2_24.fsp,al_grating_h2\h2_24.fsp,h2_24.fsp,.fsp,False,499339,2026-03-17T21:15:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_24_p0.log,al_grating_h2\h2_24_p0.log,h2_24_p0.log,.log,False,4527,2026-03-17T21:15:15,2,file,False
F:\wc_312\al_grating_h2\h2_25.fsp,al_grating_h2\h2_25.fsp,h2_25.fsp,.fsp,False,499339,2026-03-17T21:15:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_25_p0.log,al_grating_h2\h2_25_p0.log,h2_25_p0.log,.log,False,4527,2026-03-17T21:15:20,2,file,False
F:\wc_312\al_grating_h2\h2_26.fsp,al_grating_h2\h2_26.fsp,h2_26.fsp,.fsp,False,499331,2026-03-17T21:15:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_26_p0.log,al_grating_h2\h2_26_p0.log,h2_26_p0.log,.log,False,4529,2026-03-17T21:15:20,2,file,False
F:\wc_312\al_grating_h2\h2_27.fsp,al_grating_h2\h2_27.fsp,h2_27.fsp,.fsp,False,499347,2026-03-17T21:15:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_27_p0.log,al_grating_h2\h2_27_p0.log,h2_27_p0.log,.log,False,4528,2026-03-17T21:15:20,2,file,False
F:\wc_312\al_grating_h2\h2_28.fsp,al_grating_h2\h2_28.fsp,h2_28.fsp,.fsp,False,499331,2026-03-17T21:15:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_28_p0.log,al_grating_h2\h2_28_p0.log,h2_28_p0.log,.log,False,4527,2026-03-17T21:15:20,2,file,False
F:\wc_312\al_grating_h2\h2_29.fsp,al_grating_h2\h2_29.fsp,h2_29.fsp,.fsp,False,499339,2026-03-17T21:15:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_29_p0.log,al_grating_h2\h2_29_p0.log,h2_29_p0.log,.log,False,4528,2026-03-17T21:15:26,2,file,False
F:\wc_312\al_grating_h2\h2_2_p0.log,al_grating_h2\h2_2_p0.log,h2_2_p0.log,.log,False,4526,2026-03-17T21:14:48,2,file,False
F:\wc_312\al_grating_h2\h2_3.fsp,al_grating_h2\h2_3.fsp,h2_3.fsp,.fsp,False,499283,2026-03-17T21:14:48,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_30.fsp,al_grating_h2\h2_30.fsp,h2_30.fsp,.fsp,False,499355,2026-03-17T21:15:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_30_p0.log,al_grating_h2\h2_30_p0.log,h2_30_p0.log,.log,False,4528,2026-03-17T21:15:26,2,file,False
F:\wc_312\al_grating_h2\h2_31.fsp,al_grating_h2\h2_31.fsp,h2_31.fsp,.fsp,False,499339,2026-03-17T21:15:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_31_p0.log,al_grating_h2\h2_31_p0.log,h2_31_p0.log,.log,False,4528,2026-03-17T21:15:26,2,file,False
F:\wc_312\al_grating_h2\h2_32.fsp,al_grating_h2\h2_32.fsp,h2_32.fsp,.fsp,False,499363,2026-03-17T21:15:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_32_p0.log,al_grating_h2\h2_32_p0.log,h2_32_p0.log,.log,False,4529,2026-03-17T21:15:26,2,file,False
F:\wc_312\al_grating_h2\h2_33.fsp,al_grating_h2\h2_33.fsp,h2_33.fsp,.fsp,False,499347,2026-03-17T21:15:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_33_p0.log,al_grating_h2\h2_33_p0.log,h2_33_p0.log,.log,False,4528,2026-03-17T21:15:31,2,file,False
F:\wc_312\al_grating_h2\h2_34.fsp,al_grating_h2\h2_34.fsp,h2_34.fsp,.fsp,False,499347,2026-03-17T21:15:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_34_p0.log,al_grating_h2\h2_34_p0.log,h2_34_p0.log,.log,False,4528,2026-03-17T21:15:31,2,file,False
F:\wc_312\al_grating_h2\h2_35.fsp,al_grating_h2\h2_35.fsp,h2_35.fsp,.fsp,False,499371,2026-03-17T21:15:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_35_p0.log,al_grating_h2\h2_35_p0.log,h2_35_p0.log,.log,False,4528,2026-03-17T21:15:31,2,file,False
F:\wc_312\al_grating_h2\h2_36.fsp,al_grating_h2\h2_36.fsp,h2_36.fsp,.fsp,False,499355,2026-03-17T21:15:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_36_p0.log,al_grating_h2\h2_36_p0.log,h2_36_p0.log,.log,False,4527,2026-03-17T21:15:31,2,file,False
F:\wc_312\al_grating_h2\h2_37.fsp,al_grating_h2\h2_37.fsp,h2_37.fsp,.fsp,False,499355,2026-03-17T21:15:36,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_37_p0.log,al_grating_h2\h2_37_p0.log,h2_37_p0.log,.log,False,4527,2026-03-17T21:15:36,2,file,False
F:\wc_312\al_grating_h2\h2_38.fsp,al_grating_h2\h2_38.fsp,h2_38.fsp,.fsp,False,499363,2026-03-17T21:15:36,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_38_p0.log,al_grating_h2\h2_38_p0.log,h2_38_p0.log,.log,False,4529,2026-03-17T21:15:36,2,file,False
F:\wc_312\al_grating_h2\h2_39.fsp,al_grating_h2\h2_39.fsp,h2_39.fsp,.fsp,False,499363,2026-03-17T21:15:36,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_39_p0.log,al_grating_h2\h2_39_p0.log,h2_39_p0.log,.log,False,4529,2026-03-17T21:15:36,2,file,False
F:\wc_312\al_grating_h2\h2_3_p0.log,al_grating_h2\h2_3_p0.log,h2_3_p0.log,.log,False,4528,2026-03-17T21:14:48,2,file,False
F:\wc_312\al_grating_h2\h2_4.fsp,al_grating_h2\h2_4.fsp,h2_4.fsp,.fsp,False,499299,2026-03-17T21:14:48,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_40.fsp,al_grating_h2\h2_40.fsp,h2_40.fsp,.fsp,False,499363,2026-03-17T21:15:37,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_40_p0.log,al_grating_h2\h2_40_p0.log,h2_40_p0.log,.log,False,4529,2026-03-17T21:15:37,2,file,False
F:\wc_312\al_grating_h2\h2_41.fsp,al_grating_h2\h2_41.fsp,h2_41.fsp,.fsp,False,499371,2026-03-17T21:15:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_41_p0.log,al_grating_h2\h2_41_p0.log,h2_41_p0.log,.log,False,4529,2026-03-17T21:15:41,2,file,False
F:\wc_312\al_grating_h2\h2_42.fsp,al_grating_h2\h2_42.fsp,h2_42.fsp,.fsp,False,499371,2026-03-17T21:15:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_42_p0.log,al_grating_h2\h2_42_p0.log,h2_42_p0.log,.log,False,4528,2026-03-17T21:15:41,2,file,False
F:\wc_312\al_grating_h2\h2_43.fsp,al_grating_h2\h2_43.fsp,h2_43.fsp,.fsp,False,499371,2026-03-17T21:15:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_43_p0.log,al_grating_h2\h2_43_p0.log,h2_43_p0.log,.log,False,4529,2026-03-17T21:15:41,2,file,False
F:\wc_312\al_grating_h2\h2_44.fsp,al_grating_h2\h2_44.fsp,h2_44.fsp,.fsp,False,499379,2026-03-17T21:15:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_44_p0.log,al_grating_h2\h2_44_p0.log,h2_44_p0.log,.log,False,4529,2026-03-17T21:15:41,2,file,False
F:\wc_312\al_grating_h2\h2_45.fsp,al_grating_h2\h2_45.fsp,h2_45.fsp,.fsp,False,499379,2026-03-17T21:15:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_45_p0.log,al_grating_h2\h2_45_p0.log,h2_45_p0.log,.log,False,4527,2026-03-17T21:15:47,2,file,False
F:\wc_312\al_grating_h2\h2_46.fsp,al_grating_h2\h2_46.fsp,h2_46.fsp,.fsp,False,499379,2026-03-17T21:15:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_46_p0.log,al_grating_h2\h2_46_p0.log,h2_46_p0.log,.log,False,4528,2026-03-17T21:15:47,2,file,False
F:\wc_312\al_grating_h2\h2_47.fsp,al_grating_h2\h2_47.fsp,h2_47.fsp,.fsp,False,499387,2026-03-17T21:15:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_47_p0.log,al_grating_h2\h2_47_p0.log,h2_47_p0.log,.log,False,4529,2026-03-17T21:15:47,2,file,False
F:\wc_312\al_grating_h2\h2_48.fsp,al_grating_h2\h2_48.fsp,h2_48.fsp,.fsp,False,499387,2026-03-17T21:15:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_48_p0.log,al_grating_h2\h2_48_p0.log,h2_48_p0.log,.log,False,4529,2026-03-17T21:15:47,2,file,False
F:\wc_312\al_grating_h2\h2_49.fsp,al_grating_h2\h2_49.fsp,h2_49.fsp,.fsp,False,499387,2026-03-17T21:15:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_49_p0.log,al_grating_h2\h2_49_p0.log,h2_49_p0.log,.log,False,4528,2026-03-17T21:15:52,2,file,False
F:\wc_312\al_grating_h2\h2_4_p0.log,al_grating_h2\h2_4_p0.log,h2_4_p0.log,.log,False,4527,2026-03-17T21:14:48,2,file,False
F:\wc_312\al_grating_h2\h2_5.fsp,al_grating_h2\h2_5.fsp,h2_5.fsp,.fsp,False,499283,2026-03-17T21:14:53,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_50.fsp,al_grating_h2\h2_50.fsp,h2_50.fsp,.fsp,False,499395,2026-03-17T21:15:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_50_p0.log,al_grating_h2\h2_50_p0.log,h2_50_p0.log,.log,False,4528,2026-03-17T21:15:52,2,file,False
F:\wc_312\al_grating_h2\h2_51.fsp,al_grating_h2\h2_51.fsp,h2_51.fsp,.fsp,False,499395,2026-03-17T21:15:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_51_p0.log,al_grating_h2\h2_51_p0.log,h2_51_p0.log,.log,False,4529,2026-03-17T21:15:52,2,file,False
F:\wc_312\al_grating_h2\h2_52.fsp,al_grating_h2\h2_52.fsp,h2_52.fsp,.fsp,False,499395,2026-03-17T21:15:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_52_p0.log,al_grating_h2\h2_52_p0.log,h2_52_p0.log,.log,False,4528,2026-03-17T21:15:52,2,file,False
F:\wc_312\al_grating_h2\h2_53.fsp,al_grating_h2\h2_53.fsp,h2_53.fsp,.fsp,False,499403,2026-03-17T21:15:57,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_53_p0.log,al_grating_h2\h2_53_p0.log,h2_53_p0.log,.log,False,4529,2026-03-17T21:15:57,2,file,False
F:\wc_312\al_grating_h2\h2_54.fsp,al_grating_h2\h2_54.fsp,h2_54.fsp,.fsp,False,499403,2026-03-17T21:15:57,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_54_p0.log,al_grating_h2\h2_54_p0.log,h2_54_p0.log,.log,False,4529,2026-03-17T21:15:57,2,file,False
F:\wc_312\al_grating_h2\h2_55.fsp,al_grating_h2\h2_55.fsp,h2_55.fsp,.fsp,False,499403,2026-03-17T21:15:57,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_55_p0.log,al_grating_h2\h2_55_p0.log,h2_55_p0.log,.log,False,4528,2026-03-17T21:15:57,2,file,False
F:\wc_312\al_grating_h2\h2_56.fsp,al_grating_h2\h2_56.fsp,h2_56.fsp,.fsp,False,499411,2026-03-17T21:15:57,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_56_p0.log,al_grating_h2\h2_56_p0.log,h2_56_p0.log,.log,False,4528,2026-03-17T21:15:57,2,file,False
F:\wc_312\al_grating_h2\h2_57.fsp,al_grating_h2\h2_57.fsp,h2_57.fsp,.fsp,False,499411,2026-03-17T21:16:03,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_57_p0.log,al_grating_h2\h2_57_p0.log,h2_57_p0.log,.log,False,4527,2026-03-17T21:16:03,2,file,False
F:\wc_312\al_grating_h2\h2_58.fsp,al_grating_h2\h2_58.fsp,h2_58.fsp,.fsp,False,499411,2026-03-17T21:16:03,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_58_p0.log,al_grating_h2\h2_58_p0.log,h2_58_p0.log,.log,False,4529,2026-03-17T21:16:03,2,file,False
F:\wc_312\al_grating_h2\h2_59.fsp,al_grating_h2\h2_59.fsp,h2_59.fsp,.fsp,False,499419,2026-03-17T21:16:03,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_59_p0.log,al_grating_h2\h2_59_p0.log,h2_59_p0.log,.log,False,4528,2026-03-17T21:16:03,2,file,False
F:\wc_312\al_grating_h2\h2_5_p0.log,al_grating_h2\h2_5_p0.log,h2_5_p0.log,.log,False,4527,2026-03-17T21:14:53,2,file,False
F:\wc_312\al_grating_h2\h2_6.fsp,al_grating_h2\h2_6.fsp,h2_6.fsp,.fsp,False,499291,2026-03-17T21:14:53,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_60.fsp,al_grating_h2\h2_60.fsp,h2_60.fsp,.fsp,False,499403,2026-03-17T21:16:03,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_60_p0.log,al_grating_h2\h2_60_p0.log,h2_60_p0.log,.log,False,4528,2026-03-17T21:16:03,2,file,False
F:\wc_312\al_grating_h2\h2_61.fsp,al_grating_h2\h2_61.fsp,h2_61.fsp,.fsp,False,499403,2026-03-17T21:16:08,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_61_p0.log,al_grating_h2\h2_61_p0.log,h2_61_p0.log,.log,False,4529,2026-03-17T21:16:08,2,file,False
F:\wc_312\al_grating_h2\h2_62.fsp,al_grating_h2\h2_62.fsp,h2_62.fsp,.fsp,False,499411,2026-03-17T21:16:08,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_62_p0.log,al_grating_h2\h2_62_p0.log,h2_62_p0.log,.log,False,4528,2026-03-17T21:16:08,2,file,False
F:\wc_312\al_grating_h2\h2_63.fsp,al_grating_h2\h2_63.fsp,h2_63.fsp,.fsp,False,499411,2026-03-17T21:16:08,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_63_p0.log,al_grating_h2\h2_63_p0.log,h2_63_p0.log,.log,False,4528,2026-03-17T21:16:08,2,file,False
F:\wc_312\al_grating_h2\h2_64.fsp,al_grating_h2\h2_64.fsp,h2_64.fsp,.fsp,False,499411,2026-03-17T21:16:08,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_64_p0.log,al_grating_h2\h2_64_p0.log,h2_64_p0.log,.log,False,4528,2026-03-17T21:16:08,2,file,False
F:\wc_312\al_grating_h2\h2_65.fsp,al_grating_h2\h2_65.fsp,h2_65.fsp,.fsp,False,499419,2026-03-17T21:16:14,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_65_p0.log,al_grating_h2\h2_65_p0.log,h2_65_p0.log,.log,False,4528,2026-03-17T21:16:14,2,file,False
F:\wc_312\al_grating_h2\h2_66.fsp,al_grating_h2\h2_66.fsp,h2_66.fsp,.fsp,False,499419,2026-03-17T21:16:14,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_h2\h2_66_p0.log,al_grating_h2\h2_66_p0.log,h2_66_p0.log,.log,False,4526,2026-03-17T21:16:14,2,file,False
F:\wc_312\al_grating_h2\h2_67.fsp,al_grating_h2\h2_67.fsp,h2_67.fsp,.fsp,False,499419,2026-03-17T21:16:14,2,heavy_binary_not_opened,False
