candidate_path,name,extension,category,size_bytes,last_modified,baseline_role,confidence,score,evidence,needs_gui_lumerical_audit
F:\wc_312\MDC_blue_oujizi_source2\source2_1.fsp,source2_1.fsp,.fsp,heavy_binary_not_opened,753193,2026-04-05T15:26:54,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_10.fsp,source2_10.fsp,.fsp,heavy_binary_not_opened,770025,2026-04-05T15:27:16,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_11.fsp,source2_11.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:27:15,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_12.fsp,source2_12.fsp,.fsp,heavy_binary_not_opened,768745,2026-04-05T15:27:16,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_13.fsp,source2_13.fsp,.fsp,heavy_binary_not_opened,770025,2026-04-05T15:27:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_14.fsp,source2_14.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:27:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_15.fsp,source2_15.fsp,.fsp,heavy_binary_not_opened,768745,2026-04-05T15:27:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_16.fsp,source2_16.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:27:26,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_17.fsp,source2_17.fsp,.fsp,heavy_binary_not_opened,760953,2026-04-05T15:27:37,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_18.fsp,source2_18.fsp,.fsp,heavy_binary_not_opened,760953,2026-04-05T15:27:37,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_19.fsp,source2_19.fsp,.fsp,heavy_binary_not_opened,759649,2026-04-05T15:27:37,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_2.fsp,source2_2.fsp,.fsp,heavy_binary_not_opened,767433,2026-04-05T15:26:54,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_20.fsp,source2_20.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:27:37,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_21.fsp,source2_21.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:27:47,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_22.fsp,source2_22.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:27:48,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_23.fsp,source2_23.fsp,.fsp,heavy_binary_not_opened,759649,2026-04-05T15:27:48,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_24.fsp,source2_24.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:27:48,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_25.fsp,source2_25.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:27:58,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_26.fsp,source2_26.fsp,.fsp,heavy_binary_not_opened,762233,2026-04-05T15:27:58,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_27.fsp,source2_27.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:27:58,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_28.fsp,source2_28.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:27:58,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_29.fsp,source2_29.fsp,.fsp,heavy_binary_not_opened,759649,2026-04-05T15:28:09,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_3.fsp,source2_3.fsp,.fsp,heavy_binary_not_opened,767433,2026-04-05T15:26:54,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_30.fsp,source2_30.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:28:09,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_31.fsp,source2_31.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:28:09,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_32.fsp,source2_32.fsp,.fsp,heavy_binary_not_opened,758369,2026-04-05T15:28:09,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_33.fsp,source2_33.fsp,.fsp,heavy_binary_not_opened,759649,2026-04-05T15:28:20,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_34.fsp,source2_34.fsp,.fsp,heavy_binary_not_opened,760953,2026-04-05T15:28:20,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_35.fsp,source2_35.fsp,.fsp,heavy_binary_not_opened,760953,2026-04-05T15:28:20,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_36.fsp,source2_36.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:28:20,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_37.fsp,source2_37.fsp,.fsp,heavy_binary_not_opened,768745,2026-04-05T15:28:31,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_38.fsp,source2_38.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:28:31,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_39.fsp,source2_39.fsp,.fsp,heavy_binary_not_opened,770025,2026-04-05T15:28:31,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_4.fsp,source2_4.fsp,.fsp,heavy_binary_not_opened,748041,2026-04-05T15:26:54,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_40.fsp,source2_40.fsp,.fsp,heavy_binary_not_opened,768745,2026-04-05T15:28:31,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_41.fsp,source2_41.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:28:42,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_42.fsp,source2_42.fsp,.fsp,heavy_binary_not_opened,770025,2026-04-05T15:28:42,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_43.fsp,source2_43.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:28:42,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_44.fsp,source2_44.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:28:42,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_45.fsp,source2_45.fsp,.fsp,heavy_binary_not_opened,766129,2026-04-05T15:28:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_46.fsp,source2_46.fsp,.fsp,heavy_binary_not_opened,755777,2026-04-05T15:28:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_47.fsp,source2_47.fsp,.fsp,heavy_binary_not_opened,766129,2026-04-05T15:28:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_48.fsp,source2_48.fsp,.fsp,heavy_binary_not_opened,748041,2026-04-05T15:28:52,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_49.fsp,source2_49.fsp,.fsp,heavy_binary_not_opened,767433,2026-04-05T15:29:02,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_5.fsp,source2_5.fsp,.fsp,heavy_binary_not_opened,766129,2026-04-05T15:27:05,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_50.fsp,source2_50.fsp,.fsp,heavy_binary_not_opened,767433,2026-04-05T15:29:02,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_51.fsp,source2_51.fsp,.fsp,heavy_binary_not_opened,754497,2026-04-05T15:29:02,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_6.fsp,source2_6.fsp,.fsp,heavy_binary_not_opened,755777,2026-04-05T15:27:04,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_7.fsp,source2_7.fsp,.fsp,heavy_binary_not_opened,766129,2026-04-05T15:27:05,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_8.fsp,source2_8.fsp,.fsp,heavy_binary_not_opened,763569,2026-04-05T15:27:04,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source2\source2_9.fsp,source2_9.fsp,.fsp,heavy_binary_not_opened,764849,2026-04-05T15:27:16,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_1.fsp,source3000_1.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_10.fsp,source3000_10.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:40,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_11.fsp,source3000_11.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:40,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_12.fsp,source3000_12.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:40,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_13.fsp,source3000_13.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:46,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_14.fsp,source3000_14.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:47,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_15.fsp,source3000_15.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:47,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_16.fsp,source3000_16.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:46,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_17.fsp,source3000_17.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_18.fsp,source3000_18.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_19.fsp,source3000_19.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_2.fsp,source3000_2.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_20.fsp,source3000_20.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:53,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_21.fsp,source3000_21.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:58,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_3.fsp,source3000_3.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_4.fsp,source3000_4.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_5.fsp,source3000_5.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:33,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_6.fsp,source3000_6.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:33,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_7.fsp,source3000_7.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:33,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_8.fsp,source3000_8.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:33,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3000\source3000_9.fsp,source3000_9.fsp,.fsp,heavy_binary_not_opened,709404,2026-06-02T09:14:40,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_1.fsp,source3_1.fsp,.fsp,heavy_binary_not_opened,779316,2026-04-05T15:30:36,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_10.fsp,source3_10.fsp,.fsp,heavy_binary_not_opened,798716,2026-04-05T15:31:01,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_11.fsp,source3_11.fsp,.fsp,heavy_binary_not_opened,796132,2026-04-05T15:31:01,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_12.fsp,source3_12.fsp,.fsp,heavy_binary_not_opened,796132,2026-04-05T15:31:01,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_13.fsp,source3_13.fsp,.fsp,heavy_binary_not_opened,796132,2026-04-05T15:31:14,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_14.fsp,source3_14.fsp,.fsp,heavy_binary_not_opened,796132,2026-04-05T15:31:14,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_15.fsp,source3_15.fsp,.fsp,heavy_binary_not_opened,796132,2026-04-05T15:31:14,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_16.fsp,source3_16.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:14,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_17.fsp,source3_17.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:31:26,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_18.fsp,source3_18.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:31:26,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_19.fsp,source3_19.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_2.fsp,source3_2.fsp,.fsp,heavy_binary_not_opened,783188,2026-04-05T15:30:36,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_20.fsp,source3_20.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:27,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_21.fsp,source3_21.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:39,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_22.fsp,source3_22.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:39,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_23.fsp,source3_23.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:39,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_24.fsp,source3_24.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:39,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_25.fsp,source3_25.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:31:52,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_26.fsp,source3_26.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:31:52,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_27.fsp,source3_27.fsp,.fsp,heavy_binary_not_opened,793564,2026-04-05T15:31:52,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_28.fsp,source3_28.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:31:51,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_29.fsp,source3_29.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:32:04,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_3.fsp,source3_3.fsp,.fsp,heavy_binary_not_opened,778012,2026-04-05T15:30:35,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_30.fsp,source3_30.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:32:05,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_31.fsp,source3_31.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:32:04,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_32.fsp,source3_32.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:32:04,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_33.fsp,source3_33.fsp,.fsp,heavy_binary_not_opened,794820,2026-04-05T15:32:17,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_34.fsp,source3_34.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:32:17,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
F:\wc_312\MDC_blue_oujizi_source3\source3_35.fsp,source3_35.fsp,.fsp,heavy_binary_not_opened,793540,2026-04-05T15:32:17,preferred_blue_or_453nm_MDC_baseline,medium,6,blue_name;fsp_or_possible_fsp;source_variant,yes
