case_uid,geometry_id,geometry_hash,source_position,dipole_orientation,case_count_per_geometry,joint_profile_schema,labels_status,solver_status,case_identity_contract
a419c0acee8731b3b52769b745737194db7121e83c8ea7ac4199c57604816c22,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
7c70027916e1e975261d7c25251759d9d0fb7d11b30afb871073089c62d4f628,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0f0c857fee2116330c8cd149cdd7aef50b4577f2abb5f73f4b367743812bfb1e,MDC_V3_AL_G041,17f0b0b6eb537e9983a34caabfb560ff50b9ef644155c001101430fea371af48,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1f0641a8bdbd7f507a10c301bc97ae6b5241dcdcbace58ec5b547ca46cc144b1,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
df7cfef9d05acbca769dba7462b6fa1b82db5c87a61544343c56a267c1b9b4a4,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
04e9dc7df5dc76e613395790d099d43b27015b19242d07c1e2a92350d4c5a3e9,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
546cfad8c0e35a8a8601848417b315fa8570f16a8b1c9a18718f01bbbc107aec,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
65660bac82835d1f8c15e1b529a1d8e5e119f2cbd9bd30dcfeb11f18dea755fb,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
692cf25b588840662622b7e6e7b4bbba625367f7c1444832f29b5d8f692d5606,MDC_V3_AL_G042,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e8f9b8ccf016a44f0c4a9d76b3eca2ca69b09d1ea8e94bc0ee05e78b1302faa5,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c46313369b3d5c447c2cbfff220eef49c6a5c336d58f99f0954eebb12a87bacb,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d51ba3fb38cbd210df09b07e8ce2026a63eff167b7ee654b24d33f12b4c699c8,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e4492aec4767a1547b9874bf65d96faa4a2e14087c3662694010956e68e5481b,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b7e9d18fff45ef376ddb6f0d3ff18894e482f05be0a502f71f176e784b7ee97b,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a0039cadfe43d54e0e10da7371d290a88bd9b849ba54ed35ddc0850976d4262f,MDC_V3_AL_G043,b831d786fb2aa47c8a2ef3398bdb73fec0f0d5ca37667b66eb85fb907235f199,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fbcbc0f9440a092c74a4573b9f0d22d23b1453a5931e5133abaec3300b2004e7,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8eb025d41a2f26989f859934fd221741b9b9291909e719f6aa0761d4fe9e481f,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a81da791314b9da975131cdb27f4077496a4b82d468df43cd0da146196e54e25,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
89a4a180ecafe4d0e90357c57ff391d739be43e5863952e017261eb6b800206a,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
843e46d73c0805edd29a74d4a9105de489a54cc5de4666694ec388f337ff68dc,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4fcbf2e965a76366e96a8565fc89f60ac8c8c170e4e8aed7b50516c0110277fb,MDC_V3_AL_G044,f6f4d3e359f9bbf7fad45bfd6ff39141805a4eb634eb78b34aceb6e95f162e29,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
291c8f33b9f12a9dc099ed7cc608aeb80e4fc6775f7100947053497356658a7c,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
71561f5f773217492831d0e7adfe77e7ce72c8d2b4d02f854ed9296906669d95,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5e08cb7a4c61bfcacb85d1cc19b89b771eeed0e0c2f8423eaa14da38ab810f99,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1c1e990110277a39bef4f9ffe666151c010cd3f0d11ec4163019a7d3150f9a16,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e9180f1777d2ac29b2edbee5787984894ffa73e14177af0a4db34f524a3b09dd,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
eebcba3eb14cf536e314ba36cf2b6746605c7572b017271522d1e3db5b5a53dc,MDC_V3_AL_G045,bb8995c16e05660c4feab1d8f448d833d6ecf3098825df8ca7dd3d133e10e4c2,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d22f0419b8b242c857ac924edde14fbd6b7cedc5acb3c822dae892d6f55caca7,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e62c7c7ec7b1751f0d13677771f4db638b23c1952969010ff838f836062157c2,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b280461d3d7a9b6134b5d71d2f2e859198ef0f7a7f37ab9757440c695c1e3ab0,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
7260381c88c8570a1655bada9a8df6c46e8840921201fd1bf412b135c57a6dc9,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6893c6f6c8e42d54d50d39579e46c6983d0577ff2d36535230e71082019e0c04,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6ebdfbeb463b8a747437d8afa694014b92fce3fd348496433f01fbbf9e953b61,MDC_V3_AL_G046,5abfb9391d741373dbbc6b94a0fc8c6ae0fa882723a1209c16fec2a281dd2bef,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8423a0ad981de1ad998b40ce2caeb0e8d14fd165941eb1f06f07692a0fe0ec15,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
33e387cf1497cfeb8ef3bef7ece70e29266ad689320f4269f3c3390f91e66819,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
800ea76fbeba43672a3118249e95dea9d7a0ccd7ae47745fd9579560741a5d19,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d79e3689beacf00667ee5843d73db250191e6f2930636dc3e64ee5051efeabf8,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
03d713414d801ee14a8012fb9bcec828db6e9efab4bb3033a809c588fa4d2343,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6706e581781f9acf2faf603922c851da27873ecbd5343c5446b9ccccd00ae7ad,MDC_V3_AL_G047,e3114910b553c8e9b36cad2bec413d320ef92c973d84651e7fe4b151b648ff9d,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9a8ec934252e02a8b69b5dbd673c4bc4831b9001d0dfcd010bea4b9a4a9540fd,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0dd6e251d111aa17f091ba3345b95df50dfe0b7b557d9e58133fb1203465af8b,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
03c03706edd6307de41df3d5cc4347e3b27393729263e45d905b4cc19a84d965,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4dd6fdc43f9862d81d33a1e8337d2517b1f9dc6ecc8159ab03f582f2be6322be,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6691d776e55ed5e94a44c1d6df9bb5b6b57cf5ff93d5d7598c52e1a4e2c14964,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0c16331de315f2d318233fb99b4e515e80b54c98b59714068b946643636d2815,MDC_V3_AL_G048,0b76bdf77405ee32d076c24a7cb8087aaa6d08b11c3b5a7951645eae7b43bdb4,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
3e38822b06a4e2b57d350616e5984f0228aa7d164e04cc24dbdc1a5e37582033,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5e63898da002af4960cec3c607adf41895ad5454dfd4dd5d4280c24bc5bd0bd8,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c27fe1d48e73493e9490e3d7dd76fe1432b68f48bada51056006276812cf3302,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a80e39deb14927dcd8bd263d35e70e523d051d5de4863046b7a5005b654daf08,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
df6cbd413f72c7ad9bb6b6f93d89ba54fc3d98e218d6116ba8531950274e3782,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
7ef5b88dfda569ba1cd600e248d708f179700630152c0ec204bc2631081cb2fa,MDC_V3_AL_G049,45f356d65b2bc0e9e20d9ba04099bb13c95121d5652bdc137b9ad36658d640dc,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
d398a89422e42335565c286a40b8bed24fc66ae53e341a81de70a628025b9444,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6cd1e08729c7167b4a7d7d26e323b4c6364c6184d8aa2d5d753d0320d0f4e271,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
27c2c4fa6bda3ccddb3923a08db552bf273c0e46b8a6f7895302a820ff0559db,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ad86812ec62a4c2a7463ab0da206a871c2efbece628286da660377e7828598a6,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
2772b3cf8159c4b7a7722f73586a3ad2bc2ce3c90f63548188fdf62e4e647d12,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9ccfdf096f5a9d02c99c2a7b04df69f2c596c8115e0ec0780809cc699b6ce7b4,MDC_V3_AL_G050,8bdb11aac420b3e8084c6799deee73a051c5e4892e892c6db4876e04285e8bb3,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9d319cc3cdf5852098b35ef804c66d7318e436e7014353165f94090d534591f5,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ad47494302c2fce80f2fbc3f33fc1ff815d15aa7ff5964a1f61194c4cb9467f9,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
887d901ec66322133038222819a2be35418c730013620b6c335b0942df9eb1da,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5f8ba524be6cc65c498c5daa450467aa158369710e97dc4a3eff2a81b520637e,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
87ddb369abbc7725a6399ae52ba9036b09948334889b70d59285cf0a75b5842d,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1b5e56fca4a25ceba7a286334e6925715033ad78c14fcc617414d3bd2bede781,MDC_V3_AL_G051,8bf99af694dc759bef09d2795d5cb6e84dd1d45d0de4290cd9e8dfd80978a1e4,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8390ba0ea3b2503c7c60675e636b52d5d5abb00f2612c58b82a6433d0caecf79,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1246dd2818eb70785faf18883ba54597570eb604da1759d1410f159d3be402c0,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c51d7ec0e317976b15b971639706fc6fa252c9e6aba5eff59648e6993718c863,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5e21a6e824d3650c077306107f15a8b18b91ee277e12382b41255b1160c934d7,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0f32edcb8ba248ce53f5c80c0b6ad2e0e3ab62a8862ef5194b0734f656f06a77,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
55193b0db9869968f4c22837acc87e6c66b0e1756b65a38809a50e2105a3cac2,MDC_V3_AL_G052,b23915dabf4edb63f659d76d8598dd509e0de5965dec569be47202635f5ba16b,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f2793fd59be324c6d7e6d85c02e1804a99f93a0608f0616da7c768d33a93adec,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
02cea5739f6753ab3ddf7be4c5a1dde6d696861abf34affc051e9fdb269651a8,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1c7e6f49c4a54933a2c1e0bf507082a53faaff0babbae7b6310207ba83bd7c03,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
156c869eb01a6ca4452818142edaeaa8b0f238d81cc23d94c1319ceaf321b526,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
95a69da373a4f1f69d8e1078b4792460399322315815e44251fd0d801e5d01f6,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a4247931615c8543a47e02dc8ba0ac44d50006c472e10620701505ba352235ef,MDC_V3_AL_G053,8f23e9de03b3b43639297be6f2dad281743c54786f0308cfa026a2f28a464dde,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
59cb3c56c4dbee25632efa4e95c06bbb3cf1a128ce580995062e93008cdd5758,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8b800ed3c4fda0d9461e37c6d44009033621bc879b91df46ceda0ac3f080326c,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9b08ebb1139a217fc3d2e5cc48ad547a1f22a7f1af6bbcff68903bf714819aad,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
dd8ad5d65586cb166befa797a1b722229018035a725228cef53bbebfee98bf92,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
dfa4e36b15588b20e725ce72bd625f6e75e265348f1a34f65cfbd9676b96b126,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
03f2a49a1b8b25e6884c9cda25fa8fc93ac25e85a314192a5d8f236bf1cc5e6b,MDC_V3_AL_G054,fd2dc455b57d0a5fa9e9c6d120a9e7e1e1f70a54f9b2ab549244af8138d62049,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0e3963d4c8985f9aa22cbeaf48969b29d872362000e49d841fad258551e83fa5,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8292c90d2648a42f5a6b2fb40eeebb73e007dff8cf7676cc367a69da6eb641ef,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
