sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,delta_theta_deg,D_nm,theta1_deg,theta2_deg,j1_center_x_nm,j1_center_y_nm,j2_center_x_nm,j2_center_y_nm,height_nm,period_x_nm,period_y_nm,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,cell_area_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_image_clearance_nm,periodic_x_clearance_nm,periodic_y_clearance_nm,periodic_diagonal_clearance_nm,global_minimum_clearance_nm,nearest_object_image_pair,cell_containment_pass,overlap_or_touching_pass,minimum_lateral_feature_nm,aspect_ratio_H_over_min_feature,distance_from_i03_6d,geometry_hash_sha256,geometry_hash_recomputed,geometry_hash_recomputed_match,solver_entered,solver_run_called,parent_pool_sample_index
8450,259,91,203,80,0.48,0.43462897526501765,0.4573144876325088,0.045371024734982335,85.544852167,215,0.0,85.544852167,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,23569,16240,39809,186624.0,0.21331125685871055,65.19954090496688,67.19954090496688,173.0,67.19954090496688,265.1042511587615,65.19954090496688,"{""distance_nm"": 65.19954090496688, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.99475320369453, 62.0], ""point_b_nm"": [-31.994753203694522, -3.1995409049668746], ""touch_or_overlap"": false}",True,True,80,6.5625,1.5239082667233563,b39a83ee4ba25d66a40ec75c76104f9747c7c94fd6e46b67f4b51960016313c8,b39a83ee4ba25d66a40ec75c76104f9747c7c94fd6e46b67f4b51960016313c8,True,False,False,8450
8454,257,87,194,77,0.4941860465116279,0.4317343173431734,0.4629601819274006,0.062451729168454484,87.39147082,216,0.0,87.39147082,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,22359,14938,37297,186624.0,0.19985103737997256,73.84831050792674,73.84831050792673,175.0,73.84831050792673,271.86203761809776,73.84831050792673,"{""distance_nm"": 73.84831050792673, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.04547195090059, 151.5], ""point_b_nm"": [34.045471950900605, 225.34831050792673], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.194048367767005,eaed374c2205a7938ecf8f61f35224f42bdbaf7653f1a2be59a967e1f60b0691,eaed374c2205a7938ecf8f61f35224f42bdbaf7653f1a2be59a967e1f60b0691,True,False,False,8454
8468,253,88,197,80,0.4838709677419355,0.4223826714801444,0.45312681961103995,0.06148829626179109,80.466650873,214,0.0,80.466650873,0.0,107.0,0.0,-107.0,525.0,432.0,432.0,22264,15760,38024,186624.0,0.2037465706447188,66.2354813371456,70.23548133714559,179.0,70.23548133714559,263.32336697116585,66.2354813371456,"{""distance_nm"": 66.2354813371456, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.13384245356015, 63.0], ""point_b_nm"": [-23.133842453560145, -3.2354813371456004], ""touch_or_overlap"": false}",True,True,80,6.5625,1.194217760912985,484e83afaf6ba5a729c769f04117c51921127ed3f3f78cf848587a1806da5c33,484e83afaf6ba5a729c769f04117c51921127ed3f3f78cf848587a1806da5c33,True,False,False,8468
8470,259,90,200,79,0.48424068767908307,0.4336917562724014,0.4589662219757422,0.05054893140668165,84.159888178,210,0.0,84.159888178,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,23310,15800,39110,186624.0,0.20956575788751713,61.49979379431317,73.49979379431318,173.0,73.49979379431318,265.84306857411923,61.49979379431317,"{""distance_nm"": 61.49979379431317, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.11970664996994, 60.0], ""point_b_nm"": [-29.11970664996995, -1.4997937943131676], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.409958900645004,768d48415627de324a620c74a5a752af7c26cc2614137277decb24b7aad3cf43,768d48415627de324a620c74a5a752af7c26cc2614137277decb24b7aad3cf43,True,False,False,8470
8474,263,89,196,77,0.4943181818181818,0.4358974358974359,0.4651078088578089,0.05842074592074592,81.389960199,210,0.0,81.389960199,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,23407,15092,38499,186624.0,0.20629179526748972,62.84066296751479,74.84066296751479,169.0,74.84066296751479,262.38464127638196,62.84066296751479,"{""distance_nm"": 62.84066296751479, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.394668624509535, 60.5], ""point_b_nm"": [-23.39466862450952, -2.3406629675147856], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.4818854737405873,7b11372ead013e24db7e203fe5e81aee38f0433108b30ae6ab859a8a454fac7d,7b11372ead013e24db7e203fe5e81aee38f0433108b30ae6ab859a8a454fac7d,True,False,False,8474
8482,260,89,195,78,0.4899713467048711,0.42857142857142855,0.4592713876381498,0.06139991813344253,83.929060846,213,0.0,83.929060846,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,23140,15210,38350,186624.0,0.20549339849108367,67.42217870850291,73.42217870850291,172.0,73.42217870850291,265.76728593214904,67.42217870850291,"{""distance_nm"": 67.42217870850291, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.469703949359484, 62.0], ""point_b_nm"": [-28.46970394935949, -5.422178708502909], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.085123827381622,a05a76fbb36600863271a8c3be0ee990b6f02a7bdefdc12cf6b5fde6197b5ac2,a05a76fbb36600863271a8c3be0ee990b6f02a7bdefdc12cf6b5fde6197b5ac2,True,False,False,8482
8486,258,90,203,79,0.4827586206896552,0.4397163120567376,0.4612374663731964,0.04304230863291758,89.468916804,211,0.0,89.468916804,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,23220,16037,39257,186624.0,0.21035343792866942,64.13823406717724,74.13823406717725,174.0,74.13823406717725,273.02712597852263,64.13823406717724,"{""distance_nm"": 64.13823406717724, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-38.557497857703765, 60.5], ""point_b_nm"": [-38.55749785770376, -3.638234067177243], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.6069489487267465,4bad84c52fc69644c8c840d8b25cc55346c7ac030698077dcf1bc6e555aeb5b0,4bad84c52fc69644c8c840d8b25cc55346c7ac030698077dcf1bc6e555aeb5b0,True,False,False,8486
8492,251,89,194,79,0.4764705882352941,0.42124542124542125,0.44885800474035764,0.05522516698987284,84.852370173,217,0.0,84.852370173,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,22339,15326,37665,186624.0,0.20182291666666666,72.34718834783725,70.34718834783723,181.0,70.34718834783723,269.80706217905475,70.34718834783723,"{""distance_nm"": 70.34718834783723, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.63762912117079, 153.0], ""point_b_nm"": [30.63762912117079, 223.34718834783723], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.197067876849053,fc33777086d4f02417cd84e1066f436b1b2073270f9edb8398d293139a2c3fc8,fc33777086d4f02417cd84e1066f436b1b2073270f9edb8398d293139a2c3fc8,True,False,False,8492
8497,256,91,202,77,0.4755043227665706,0.44802867383512546,0.46176649830084804,0.027475648931445162,84.39071551,217,0.0,84.39071551,0.0,108.5,0.0,-108.5,525.0,432.0,432.0,23296,15554,38850,186624.0,0.20817258230452676,67.2204804698578,65.22048046985779,176.0,65.22048046985779,265.9548315599651,65.22048046985779,"{""distance_nm"": 65.22048046985779, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [28.443484430756584, 154.0], ""point_b_nm"": [28.443484430756584, 219.2204804698578], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.8032598976112293,5abed8770a2176b8d7556674583fe0fc791b797c6d10168861a42d526b974b66,5abed8770a2176b8d7556674583fe0fc791b797c6d10168861a42d526b974b66,True,False,False,8497
8498,261,89,199,80,0.49142857142857144,0.4265232974910394,0.45897593445980545,0.06490527393753204,88.083952814,214,0.0,88.083952814,0.0,107.0,0.0,-107.0,525.0,432.0,432.0,23229,15920,39149,186624.0,0.2097747342249657,68.71822739553792,72.71822739553792,171.0,72.71822739553792,268.9778116706195,68.71822739553792,"{""distance_nm"": 68.71822739553792, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.650843246813565, 62.5], ""point_b_nm"": [-36.65084324681356, -6.218227395537929], ""touch_or_overlap"": false}",True,True,80,6.5625,0.9555927570534979,6e16a683ca4701e3e5c5d7e4caa1e0d3f2984ce83aded3b9973a99ba2ed0f71d,6e16a683ca4701e3e5c5d7e4caa1e0d3f2984ce83aded3b9973a99ba2ed0f71d,True,False,False,8498
8500,253,90,200,78,0.4752186588921283,0.43884892086330934,0.4570337898777188,0.03636973802881893,82.544096857,213,0.0,82.544096857,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,22770,15600,38370,186624.0,0.2056005658436214,63.7847364674933,69.7847364674933,179.0,69.7847364674933,266.13262853306924,63.7847364674933,"{""distance_nm"": 63.7847364674933, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.693945723655986, 61.5], ""point_b_nm"": [-25.693945723655993, -2.2847364674933033], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.617080494109442,cf8e4677c5a547e32ac2e32fe77fb1086d1cf9a8efa5b469494a7fe5caf70de5,cf8e4677c5a547e32ac2e32fe77fb1086d1cf9a8efa5b469494a7fe5caf70de5,True,False,False,8500
8521,258,91,198,79,0.4785100286532951,0.4296028880866426,0.4540564583699689,0.04890714056665252,86.583575159,220,0.0,86.583575159,0.0,110.0,0.0,-110.0,525.0,432.0,432.0,23478,15642,39120,186624.0,0.209619341563786,73.32203911911586,65.32203911911583,174.0,65.32203911911583,267.0173899001577,65.32203911911583,"{""distance_nm"": 65.32203911911583, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [33.53013915846873, 155.5], ""point_b_nm"": [33.53013915846873, 220.82203911911583], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.2359176006025396,e09576673297c7899fc113212d983d15f2a5360c39b2b5526b535e2c17c3f4bb,e09576673297c7899fc113212d983d15f2a5360c39b2b5526b535e2c17c3f4bb,True,False,False,8521
8522,264,89,201,78,0.49575070821529743,0.44086021505376344,0.46830546163453046,0.05489049316153399,82.890337855,216,0.0,82.890337855,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,23496,15678,39174,186624.0,0.20990869341563786,66.94575254490037,66.94575254490036,168.0,66.94575254490036,260.38311211843404,66.94575254490036,"{""distance_nm"": 66.94575254490036, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [26.261365903124585, 152.5], ""point_b_nm"": [26.261365903124577, 219.44575254490036], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.2232395116649917,e3f273884a11d6dea90140cd3dc7355c7800eb96be212fb28352804e1cadd428,e3f273884a11d6dea90140cd3dc7355c7800eb96be212fb28352804e1cadd428,True,False,False,8522
8526,256,88,196,79,0.4883720930232558,0.4254545454545455,0.45691331923890066,0.06291754756871032,88.430193812,215,0.0,88.430193812,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,22528,15484,38012,186624.0,0.20368227023319616,71.95468341187345,73.95468341187348,176.0,73.95468341187348,272.6703131911439,71.95468341187345,"{""distance_nm"": 71.95468341187345, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.80047909956858, 63.5], ""point_b_nm"": [-36.80047909956857, -8.454683411873447], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,0.9183907238867152,0fca43a7ce4c9de808efa6179322b180d37993e0b4cf39fbf4bf337f0b1b5b10,0fca43a7ce4c9de808efa6179322b180d37993e0b4cf39fbf4bf337f0b1b5b10,True,False,False,8526
8530,262,90,194,80,0.48863636363636365,0.41605839416058393,0.45234737889847376,0.07257796947577971,80.582064539,208,0.0,80.582064539,0.0,104.0,0.0,-104.0,525.0,432.0,432.0,23580,15520,39100,186624.0,0.2095121742112483,60.76207292355665,76.76207292355664,170.0,76.76207292355664,261.5828881779984,60.76207292355665,"{""distance_nm"": 60.76207292355665, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-23.588265453649868, 59.0], ""point_b_nm"": [-23.58826545364989, -1.7620729235566532], ""touch_or_overlap"": false}",True,True,80,6.5625,1.3640065202979728,bb80548c3bd69b9f0285caff818348be0b6591fd7f3e23f00b6c16258161c8dd,bb80548c3bd69b9f0285caff818348be0b6591fd7f3e23f00b6c16258161c8dd,True,False,False,8530
8542,255,89,198,77,0.48255813953488375,0.44,0.4612790697674419,0.04255813953488374,85.19861117,212,0.0,85.19861117,0.0,106.0,0.0,-106.0,525.0,432.0,432.0,22695,15246,37941,186624.0,0.20330182613168724,65.62488084601934,73.62488084601932,177.0,73.62488084601932,269.994625236504,65.62488084601934,"{""distance_nm"": 65.62488084601934, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.078399182174607, 61.5], ""point_b_nm"": [-30.07839918217461, -4.124880846019337], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.541143979848623,e5ed1bb5ffe8c78de62ef17464fda49002cc6da3147a6f7be3372e297b79ca91,e5ed1bb5ffe8c78de62ef17464fda49002cc6da3147a6f7be3372e297b79ca91,True,False,False,8542
8548,252,91,196,78,0.46938775510204084,0.4306569343065693,0.4500223447043051,0.03873082079547152,83.582819849,219,0.0,83.582819849,0.0,109.5,0.0,-109.5,525.0,432.0,432.0,22932,15288,38220,186624.0,0.20479681069958847,71.75511441122248,65.75511441122248,180.0,65.75511441122248,266.89210679827966,65.75511441122248,"{""distance_nm"": 65.75511441122248, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.80248651697491, 155.0], ""point_b_nm"": [27.802486516974902, 220.75511441122248], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.5501245611489316,f88fdd747e9e9cce765a1b7392f9b4315afccf644c619d6ae527287a20190af7,f88fdd747e9e9cce765a1b7392f9b4315afccf644c619d6ae527287a20190af7,True,False,False,8548
8558,256,90,202,77,0.4797687861271676,0.44802867383512546,0.46389872998114656,0.031740112292042155,86.352747828,213,0.0,86.352747828,0.0,106.5,0.0,-106.5,525.0,432.0,432.0,23040,15554,38594,186624.0,0.2068008401920439,64.75544216013064,70.75544216013063,176.0,70.75544216013063,269.9699264620025,64.75544216013064,"{""distance_nm"": 64.75544216013064, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.99705105865027, 61.5], ""point_b_nm"": [-31.997051058650264, -3.2554421601306474], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.7534078647057036,278037de94d3b9532e97643e36cc93af926db648d37255d5346ddbec24ded4ea,278037de94d3b9532e97643e36cc93af926db648d37255d5346ddbec24ded4ea,True,False,False,8558
8562,261,88,203,77,0.49570200573065903,0.45,0.47285100286532955,0.04570200573065902,82.19785586,220,0.0,82.19785586,0.0,110.0,0.0,-110.0,525.0,432.0,432.0,22968,15631,38599,186624.0,0.20682763203017832,70.21313279608475,62.21313279608475,171.0,62.21313279608475,259.9409425273259,62.21313279608475,"{""distance_nm"": 62.21313279608475, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [24.364702484972014, 154.0], ""point_b_nm"": [24.364702484972014, 216.21313279608475], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.49898087760873,f4fdc54dfc727ed8e3ed9272d9d3e4cab8673bdbf75ae37caf7b59e733d4245f,f4fdc54dfc727ed8e3ed9272d9d3e4cab8673bdbf75ae37caf7b59e733d4245f,True,False,False,8562
8564,253,87,198,79,0.48823529411764705,0.4296028880866426,0.4589190911021448,0.05863240603100445,87.737711817,208,0.0,87.737711817,0.0,104.0,0.0,-104.0,525.0,432.0,432.0,22011,15642,37653,186624.0,0.20175861625514405,64.01793357859397,80.01793357859398,179.0,80.01793357859398,274.9909944665091,64.01793357859397,"{""distance_nm"": 64.01793357859397, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.561275675714256, 60.5], ""point_b_nm"": [-35.561275675714256, -3.5179335785939734], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.435757574590383,176dcf131b7b5c01743d3d95f95fbda19325ba7edfe16fd380cc106eabdd0666,176dcf131b7b5c01743d3d95f95fbda19325ba7edfe16fd380cc106eabdd0666,True,False,False,8564
8570,262,90,197,78,0.48863636363636365,0.43272727272727274,0.4606818181818182,0.05590909090909091,88.661021143,216,0.0,88.661021143,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,23580,15366,38946,186624.0,0.2086869855967078,71.6155650188899,71.6155650188899,170.0,71.6155650188899,269.8924120076078,71.6155650188899,"{""distance_nm"": 71.6155650188899, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.68765573712085, 63.0], ""point_b_nm"": [-36.68765573712085, -8.615565018889889], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.1547974708373936,82917714f895a0bb0832b6ff085551734a8088b64f2209aef21f514d3baa8038,82917714f895a0bb0832b6ff085551734a8088b64f2209aef21f514d3baa8038,True,False,False,8570
8580,251,87,194,78,0.48520710059171596,0.4264705882352941,0.45583884441350503,0.058736512356421855,89.411209971,218,0.0,89.411209971,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,21837,15132,36969,186624.0,0.19809349279835392,77.10435208710251,73.10435208710248,181.0,73.10435208710248,276.56308767159453,73.10435208710248,"{""distance_nm"": 73.10435208710248, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [38.00115481964862, 152.5], ""point_b_nm"": [38.00115481964863, 225.60435208710248], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.2653853466402816,9ebcbd93c148c60dfb47d5123468d2b788f2bb6c3cd957f5b217ea064fb66922,9ebcbd93c148c60dfb47d5123468d2b788f2bb6c3cd957f5b217ea064fb66922,True,False,False,8580
8586,263,91,195,79,0.4858757062146893,0.4233576642335766,0.45461668522413295,0.06251804198111266,86.641281992,212,0.0,86.641281992,0.0,106.0,0.0,-106.0,525.0,432.0,432.0,23933,15405,39338,186624.0,0.21078746570644719,66.85328457235161,74.85328457235161,169.0,74.85328457235161,267.4393770486261,66.85328457235161,"{""distance_nm"": 66.85328457235161, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.7199066499488, 60.5], ""point_b_nm"": [-33.7199066499488, -6.353284572351616], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.2572055177967807,d0163fe03b26f8eeab5b6c00bc29bf8a668b56d8429ce326735902725d7deda3,d0163fe03b26f8eeab5b6c00bc29bf8a668b56d8429ce326735902725d7deda3,True,False,False,8586
8590,255,88,203,78,0.4868804664723032,0.44483985765124556,0.4658601620617744,0.042040608821057646,84.79466334,211,0.0,84.79466334,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,22440,15834,38274,186624.0,0.20508616255144033,62.38030260263936,72.38030260263938,177.0,72.38030260263938,268.4793003163838,62.38030260263936,"{""distance_nm"": 62.38030260263936, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.630540266500248, 61.5], ""point_b_nm"": [-29.63054026650024, -0.8803026026393628], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.5997639493691564,b848607e5a4f2c513cf15275dd44837c4dff3e96875450a7dc6ed74a27298c13,b848607e5a4f2c513cf15275dd44837c4dff3e96875450a7dc6ed74a27298c13,True,False,False,8590
8598,259,88,197,80,0.49279538904899134,0.4223826714801444,0.4575890302645679,0.07041271756884693,82.486390024,219,0.0,82.486390024,0.0,109.5,0.0,-109.5,525.0,432.0,432.0,22792,15760,38552,186624.0,0.20657578875171467,72.11527009695384,66.11527009695382,173.0,66.11527009695382,261.4299649274059,66.11527009695382,"{""distance_nm"": 66.11527009695382, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [26.77652615215868, 153.5], ""point_b_nm"": [26.776526152158688, 219.61527009695382], ""touch_or_overlap"": false}",True,True,80,6.5625,0.663027040663411,edc98456bb4f9e10d50d6d6d85886b5bcb99265f8071211b4f6a37a259c8cf79,edc98456bb4f9e10d50d6d6d85886b5bcb99265f8071211b4f6a37a259c8cf79,True,False,False,8598
8602,263,87,199,77,0.5028571428571429,0.4420289855072464,0.4724430641821946,0.060828157349896494,83.40969935,215,0.0,83.40969935,0.0,107.5,0.0,-107.5,525.0,432.0,432.0,22881,15323,38204,186624.0,0.2047110768175583,68.23886931902719,70.23886931902717,169.0,70.23886931902717,263.0041190218754,68.23886931902719,"{""distance_nm"": 68.23886931902719, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.826086007598178, 64.0], ""point_b_nm"": [-26.826086007598192, -4.23886931902719], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.24348665135494,129b8a8b91bae960facb916c58c61ee18356b6eff3bd13bd01da3bc43a6fef35,129b8a8b91bae960facb916c58c61ee18356b6eff3bd13bd01da3bc43a6fef35,True,False,False,8602
8610,260,90,198,79,0.4857142857142857,0.4296028880866426,0.4576585869004641,0.05611139762764311,81.79390803,218,0.0,81.79390803,0.0,109.0,0.0,-109.0,525.0,432.0,432.0,23400,15642,39042,186624.0,0.2092013888888889,69.37565528391002,65.37565528391002,172.0,65.37565528391002,260.3149197820001,65.37565528391002,"{""distance_nm"": 65.37565528391002, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [24.96487897348905, 154.0], ""point_b_nm"": [24.96487897348905, 219.37565528391002], ""touch_or_overlap"": false}",True,True,79,6.6455696202531644,1.0750243281238063,ef25cf1516142ed9a1ae8db777e33aaf1d126dae4bd914a455149bd92140a426,ef25cf1516142ed9a1ae8db777e33aaf1d126dae4bd914a455149bd92140a426,True,False,False,8610
8612,252,89,203,80,0.4780058651026393,0.43462897526501765,0.4563174201838285,0.04337688983762167,87.333763987,210,0.0,87.333763987,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,22428,16240,38668,186624.0,0.20719735939643347,62.24916554706652,74.24916554706653,180.0,74.24916554706653,272.7058250350321,62.24916554706652,"{""distance_nm"": 62.24916554706652, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.23514133323329, 60.5], ""point_b_nm"": [-35.23514133323329, -1.7491655470665175], ""touch_or_overlap"": false}",True,True,80,6.5625,1.6791171680471284,fae375ef7942c6a03c98797255fdf1fc6b5ca79ce2e02883f9cc9e553f45978d,fae375ef7942c6a03c98797255fdf1fc6b5ca79ce2e02883f9cc9e553f45978d,True,False,False,8612
8618,264,89,202,77,0.49575070821529743,0.44802867383512546,0.47188969102521144,0.047722034380171974,88.257073313,214,0.0,88.257073313,0.0,107.0,0.0,-107.0,525.0,432.0,432.0,23496,15554,39050,186624.0,0.20924425582990397,67.37574527752933,71.37574527752932,168.0,71.37574527752932,268.75374627918114,67.37574527752933,"{""distance_nm"": 67.37574527752933, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.410261187683005, 62.5], ""point_b_nm"": [-35.410261187683005, -4.875745277529331], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.5328155404661215,f20d5513989b092e57b66faad91b6201f4cbed7c526b582172f75e5915c898fd,f20d5513989b092e57b66faad91b6201f4cbed7c526b582172f75e5915c898fd,True,False,False,8618
8622,256,90,194,80,0.4797687861271676,0.41605839416058393,0.4479135901438758,0.06371039196658368,82.717217356,216,0.0,82.717217356,0.0,108.0,0.0,-108.0,525.0,432.0,432.0,23040,15520,38560,186624.0,0.20661865569272977,69.71187811428555,69.71187811428555,176.0,69.71187811428555,264.37437669948264,69.71187811428555,"{""distance_nm"": 69.71187811428555, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.38094894017837, 63.0], ""point_b_nm"": [-27.380948940178364, -6.7118781142855575], ""touch_or_overlap"": false}",True,True,80,6.5625,1.0717151347075446,6ed515a477e912f536c616240bce4041d469f41f4168490832cdfc81e4d0cff7,6ed515a477e912f536c616240bce4041d469f41f4168490832cdfc81e4d0cff7,True,False,False,8622
8633,257,91,195,78,0.47701149425287354,0.42857142857142855,0.45279146141215104,0.04844006568144499,88.718727976,210,0.0,88.718727976,0.0,105.0,0.0,-105.0,525.0,432.0,432.0,23387,15210,38597,186624.0,0.20681691529492455,66.15231625369393,78.15231625369393,175.0,78.15231625369393,274.22665559829414,66.15231625369393,"{""distance_nm"": 66.15231625369393, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.81009510632329, 59.5], ""point_b_nm"": [-36.81009510632329, -6.652316253693932], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.5890908333892293,1f07464a6b6056aaa35f3683d34b61573be2fe5d907b44a1e00e95654c7c2fc7,1f07464a6b6056aaa35f3683d34b61573be2fe5d907b44a1e00e95654c7c2fc7,True,False,False,8633
8638,254,88,200,78,0.4853801169590643,0.43884892086330934,0.4621145189111868,0.046531196095754956,86.872109324,211,0.0,86.872109324,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,22352,15600,37952,186624.0,0.203360768175583,65.02094701263161,75.02094701263158,178.0,75.02094701263158,272.3931804873552,65.02094701263161,"{""distance_nm"": 65.02094701263161, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.485411029275284, 61.5], ""point_b_nm"": [-33.48541102927527, -3.5209470126316074], ""touch_or_overlap"": false}",True,True,78,6.730769230769231,1.454880450211523,85126b91d8db2e67d4ba88a25c96ce2a53d6bdce75e467ccadb22386a067b493,85126b91d8db2e67d4ba88a25c96ce2a53d6bdce75e467ccadb22386a067b493,True,False,False,8638
8642,260,89,197,77,0.4899713467048711,0.43795620437956206,0.46396377554221657,0.052015142325309016,89.295796305,211,0.0,89.295796305,0.0,105.5,0.0,-105.5,525.0,432.0,432.0,23140,15169,38309,186624.0,0.20527370541838136,67.53426064275963,77.53426064275962,172.0,77.53426064275962,273.78177778375084,67.53426064275963,"{""distance_nm"": 67.53426064275963, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.286491300131274, 61.0], ""point_b_nm"": [-37.28649130013127, -6.534260642759633], ""touch_or_overlap"": false}",True,True,77,6.818181818181818,1.4625685998956093,fd9a441bb4dccb03d0eb2ae1119e1cda6025c045188bc2cf094b3ee8aa3abfe6,fd9a441bb4dccb03d0eb2ae1119e1cda6025c045188bc2cf094b3ee8aa3abfe6,True,False,False,8642
