angle_minus_positive_target_deg,angle_deg,incoherent_intensity_proxy
-10.558534462743204,25.51296710439965,2.8305855801708947e-06
-10.494999393974705,25.576502173168148,2.766864199001749e-06
-10.431430586996612,25.64007098014624,2.6952782399184092e-06
-10.36782790962955,25.703673657513303,2.6176347707814326e-06
-10.304191229174553,25.7673103379683,2.5357651209689198e-06
-10.240520412409655,25.8309811547332,2.451476312285294e-06
-10.17681532558641,25.894686241556442,2.366504751384153e-06
-10.113075834426436,25.958425732716417,2.282473604780479e-06
-10.049301804117956,26.022199763024897,2.200855121058078e-06
-9.985493099312198,26.086008467830656,2.122938964576587e-06
-9.921649584119876,26.149851983022977,2.0498073892849007e-06
-9.857771122107604,26.21373044503525,1.982317819930292e-06
-9.793857576294293,26.27764399084856,1.9210931317052166e-06
-9.729908809147503,26.34159275799535,1.8665196393374944e-06
-9.66592468257975,26.405576884563104,1.8187525339152891e-06
-9.601905057944833,26.46959650919802,1.7777282509566237e-06
-9.537849796034134,26.53365177110872,1.7431830260454649e-06
-9.473758757072783,26.59774281007007,1.714676703079014e-06
-9.409631800715928,26.661869766426925,1.6916207114376053e-06
-9.345468786044883,26.72603278109797,1.6733090268984536e-06
-9.281269571563307,26.790231995579546,1.6589508794628748e-06
-9.217034015193313,26.85446755194954,1.6477039698779084e-06
-9.152761974271503,26.91873959287135,1.6387070037877086e-06
-9.088453305545151,26.983048261597702,1.6311104444081745e-06
-9.02410786516808,27.047393701974773,1.624104515832997e-06
-8.959725508696732,27.11177605844612,1.616943652485842e-06
-8.895306091086123,27.17619547605673,1.608966777601821e-06
-8.830849466685741,27.240652100457112,1.599612995955941e-06
-8.766355489235455,27.3051460779074,1.5884324940191555e-06
-8.70182401186138,27.369677555281474,1.5750926450675745e-06
-8.637254887071656,27.434246680071197,1.5593795087582195e-06
-8.572647966752346,27.498853600390508,1.5411950864697333e-06
-8.508003102163034,27.56349846497982,1.520550838669445e-06
-8.443320143932663,27.62818142321019,1.4975580835857575e-06
-8.378598942055184,27.69290262508767,1.4724159741002804e-06
-8.313839345885178,27.757662221257675,1.4453977903861242e-06
-8.249041204133508,27.822460363009345,1.4168362895786706e-06
-8.18420436486284,27.887297202280013,1.387108822591261e-06
-8.119328675483288,27.952172891659565,1.3566228655932052e-06
-8.054413982747779,28.017087584395075,1.325802524537228e-06
-7.989460132747581,28.082041434395272,1.2950764614305252e-06
-7.924466970907744,28.14703459623511,1.264867567518344e-06
-7.859434341982453,28.2120672251604,1.2355845783197044e-06
-7.794362090050381,28.277139477092472,1.2076156956784096e-06
-7.729250058510019,28.342251508632835,1.1813241594924403e-06
-7.6640980900748765,28.407403477067977,1.1570456027161923e-06
-7.598906026768841,28.472595540374012,1.1350869327849642e-06
-7.533673709921203,28.53782785722165,1.1157264147817967e-06
-7.468400980161896,28.603100586980958,1.0992145890743e-06
-7.403087677416597,28.668413889726256,1.0857756399476853e-06
-7.337733640901746,28.733767926241107,1.0756088416178742e-06
-7.272338709119612,28.79916285802324,1.0688897421673581e-06
-7.206902719853222,28.86459884728963,1.0657708013536861e-06
-7.141425510161351,28.930076056981502,1.0663812707466692e-06
-7.075906916373352,28.9955946507695,1.0708261892599432e-06
-7.010346774084024,29.06115479305883,1.0791844583061257e-06
-6.944744918148427,29.126756648994427,1.0915060527330092e-06
-6.879101182676614,29.19240038446624,1.1078085106869617e-06
-6.81341540102834,29.258086166114513,1.1280729222913464e-06
-6.747687405807742,29.32381416133511,1.1522396989004186e-06
-6.681917028857924,29.38958453828493,1.1802044480024079e-06
-6.616104101255587,29.455397465887266,1.2118143010336692e-06
-6.550248453305468,29.521253113837385,1.2468650411186877e-06
-6.484349914534864,29.58715165260799,1.2850993550732015e-06
-6.418408313688026,29.653093253454827,1.3262064902086155e-06
-6.352423478720574,29.71907808842228,1.3698235340848848e-06
-6.286395236793773,29.78510633034908,1.4155384579774873e-06
-6.220323414268822,29.85117815287403,1.4628949769181663e-06
-6.154207836701119,29.917293730441735,1.5113991858152075e-06
-6.088048328834365,29.98345323830849,1.5605278377587456e-06
-6.02184471459471,30.049656852548143,1.6097380425904927e-06
-5.955596817084839,30.115904750058014,1.6584780863019954e-06
-5.88930445857795,30.182197108564903,1.7061990093825203e-06
-5.822967460511716,30.248534106631137,1.7523665385952576e-06
-5.756585643482239,30.314915923660614,1.7964729445001028e-06
-5.690158827237809,30.381342739905044,1.83804839784038e-06
-5.623686830672831,30.447814736470022,1.8766714218512628e-06
-5.557169471821393,30.51433209532146,1.911978083494513e-06
-5.490606567851064,30.58089499929179,1.943669632177065e-06
-5.423997935056509,30.647503632086345,1.971518376124618e-06
-5.3573433888529856,30.714158178289868,1.9953716797505096e-06
-5.290642743769908,30.780858823372945,2.0151540648592235e-06
-5.223895813444269,30.847605753698584,2.030867498687274e-06
-5.157102410614062,30.91439915652879,2.042590046817415e-06
-5.090262347111544,30.98123922003131,2.050473153299364e-06
-5.023375433856515,31.04812613328634,2.0547378787714966e-06
-4.956441480849552,31.1150600862933,2.055670475699481e-06
-4.889460297165108,31.182041269977745,2.053617704776005e-06
-4.822431690944619,31.249069876198234,2.0489822960598564e-06
-4.755355469389464,31.31614609775339,2.0422189319594887e-06
-4.688231438753931,31.383270128388922,2.0338310775288966e-06
-4.621059404338165,31.450442162804688,2.024368909027484e-06
-4.553839170480845,31.517662396662008,2.0144284979409575e-06
-4.486570540552002,31.58493102659085,2.0046522994997523e-06
-4.41925331694571,31.652248250197143,1.99573087795952e-06
-4.3518873010726224,31.71961426607023,1.988405681997122e-06
-4.2844722933526,31.787029273790253,1.9834725693455565e-06
-4.217008093207067,31.854493473935786,1.981785677058872e-06
-4.149494499051524,31.92200706809133,1.9842611490119523e-06
-4.081931308287757,31.989570258855096,1.991880171129888e-06
-4.014318317296123,32.05718324984673,2.0056907320950608e-06
-3.9466553214277766,32.12484624571508,2.026807526263357e-06
-3.8789421149966756,32.19255945214618,2.0564094480634435e-06
-3.8111784912716544,32.2603230758712,2.095734193401642e-06
-3.743364242468381,32.32813732467447,2.146069581952872e-06
-3.6754991597411575,32.396002407401696,2.2087413413682116e-06
-3.6075830331748406,32.46391853396801,2.2850972454469433e-06
-3.5396156517763657,32.53188591536649,2.376487666867817e-06
-3.471596803466525,32.59990476367633,2.4842427836708325e-06
-3.4035262750714494,32.667975292071404,2.6096468590402775e-06
-3.335403852314066,32.73609771482879,2.7539101873514245e-06
-3.267229319805516,32.80427224733734,2.9181394571861096e-06
-3.1990024610364074,32.872499106106446,3.1033074157909864e-06
-3.1307230583680763,32.94077850877478,3.3102228217705516e-06
-3.062390893023668,33.009110674119185,3.5395017374155938e-06
-2.994005745079157,33.077495822063696,3.7915412342581065e-06
-2.9255673934543367,33.14593417368852,4.06649656232855e-06
-2.857075615903696,33.21442595123916,4.364262764293759e-06
-2.7885301890070906,33.28297137813576,4.684461601401932e-06
-2.719930888160519,33.351570678982334,5.026434502291001e-06
-2.651277487566631,33.42022407957622,5.389242053567975e-06
-2.5825697602252973,33.488931806917556,5.771670329788765e-06
-2.5138074779238977,33.557694089218955,6.172244118730794e-06
-2.4449904112276855,33.62651115591517,6.5892468454851465e-06
-2.3761183294699464,33.69538323767291,7.0207467464648825e-06
-2.307191000742158,33.764310566400695,7.4646286027642286e-06
-2.238208191883899,33.833293375258954,7.918630122023937e-06
-2.16916966847279,33.90233189867006,8.380381868967662e-06
-2.100075194814366,33.97142637232849,8.847449495814676e-06
-2.0309245339315893,34.040577033211264,9.317376922002835e-06
-1.9617174475545909,34.10978411958826,9.78772906329692e-06
-1.8924536961100529,34.1790478710328,1.0256132716437217e-05
-1.8231330387106297,34.24836852843222,1.0720314267655816e-05
-1.7537552331442043,34.31774633399865,1.1178133009874968e-05
-1.6843200358629957,34.38718153127986,1.1627609020032734e-05
-1.6148272019726164,34.45667436517024,1.2066944758350781e-05
-1.5452764852210734,34.52622508192178,1.2494539797082361e-05
-1.4756676379874207,34.59583392915543,1.2908998357337494e-05
-1.4060004112705897,34.66550115587226,1.3309129617758263e-05
-1.3362745546778712,34.73522701246498,1.369394104616378e-05
-1.2664898164134186,34.805011750729435,1.406262528266307e-05
-1.1966459432665886,34.874855623876265,1.4414541358332328e-05
-1.1267426806000955,34.94475888654276,1.474919125642205e-05
-1.0567797723381744,35.01472179480468,1.5066193003592337e-05
-0.986756960954466,35.08474460618839,1.5365251609042547e-05
-0.9166739874598946,35.15482757968296,1.564612924390755e-05
-0.8465305913903549,35.2249709757525,1.590861606863374e-05
-0.7763265107942985,35.295175056348555,1.6152503071466057e-05
-0.7060614822201359,35.36544008492272,1.6377558178510156e-05
-0.6357352407036032,35.43576632643925,1.6583506739433963e-05
-0.565347519754873,35.50615404738798,1.6770017289429122e-05
-0.49489805134565756,35.576603515797196,1.6936693246298174e-05
-0.42438656589600043,35.64711500124685,1.708307093186749e-05
-0.3538127922611096,35.71768877488174,1.7208624020956248e-05
-0.28317645771792144,35.78832510942493,1.731277423117492e-05
-0.21247728795160015,35.85902427919125,1.7394907785355573e-05
-0.1417150070418245,35.92978656010103,1.745439691753045e-05
-0.070889337448925,36.00061222969393,1.7490625464259104e-05
0.0,36.07150156714285,1.7503017395549954e-05
0.07095328612534502,36.1424548532682,1.749106700160137e-05
0.1419708034092153,36.21347237055207,1.7454369368912022e-05
0.21305283600990066,36.284554403152754,1.7392649755387605e-05
0.28419966977650546,36.35570123691936,1.73057905097636e-05
0.35541159226367114,36.426913159406524,1.7193854274271558e-05
0.4266888927465544,36.49819045988941,1.7057102356815097e-05
0.49803186223595475,36.56953342937881,1.6896007353532156e-05
0.5694407934934702,36.64094236063632,1.6711259336054913e-05
0.6409159810470868,36.71241754818994,1.650376517998735e-05
0.7124577212066967,36.78395928834955,1.6274640890901608e-05
0.784066312079915,36.85556787922277,1.6025197069640818e-05
0.8557420535880809,36.927243620730934,1.575691793790615e-05
0.9274852474823163,36.99898681462517,1.5471434606373054e-05
0.9992961973599961,37.07079776450285,1.5170493500176061e-05
1.071175208681069,37.14267677582392,1.4855921051100375e-05
1.1431225887849763,37.21462415592783,1.4529585914516905e-05
1.2151386469074055,37.28664021405026,1.4193360066310199e-05
1.2872236941974222,37.358725261340275,1.384908017732932e-05
1.3593780437347434,37.4308796108776,1.3498510649143327e-05
1.4316020105472376,37.50310357769009,1.314330962636443e-05
1.5038959116285895,37.57539747877144,1.278499918103381e-05
1.5762600659562196,37.64776163309907,1.2424940699138352e-05
1.6486947945092894,37.72019636165214,1.2064316295617991e-05
1.721200420287154,37.79270198743001,1.1704116851050508e-05
1.7937772683277657,37.86527883547062,1.1345137010408502e-05
1.8664256657264247,37.93792723286928,1.0987977222303737e-05
1.939145941654779,38.01064750879763,1.0633052636531542e-05
2.011938427379974,38.08343999452283,1.0280608428740234e-05
2.0848034562840496,38.1563050234269,9.93074089317152e-06
2.1577413638835594,38.22924293102641,9.58342344601116e-06
2.2307524878494576,38.30225405499231,9.238536519872185e-06
2.3038371680272007,38.375338735170054,8.895900209528667e-06
2.376995746457098,38.44849731359995,8.555308453593117e-06
2.4502285673948023,38.521730134537655,8.216563507819087e-06
2.52353597733228,38.59503754447513,7.879509482627131e-06
2.5969183250187697,38.66841989216162,7.544063777987489e-06
2.670375961482172,38.741877528625025,7.2102453489910275e-06
2.74390924005057,38.81541080719342,6.878198869934934e-06
2.8175185163741787,38.88902008351703,6.548214027064234e-06
2.891204148447379,38.96270571559023,6.220739352979003e-06
2.964966496631135,39.03646806377399,5.896390211443997e-06
3.0388059236755964,39.11030749081845,5.575950742141235e-06
3.1127227947431138,39.18422436188597,5.260369773262579e-06
3.186717477431401,39.258219044574254,4.950750898786445e-06
3.2607903417969624,39.332291908939816,4.648337090686505e-06
3.3349417603790243,39.40644332752188,4.354490369082592e-06
3.409172108223501,39.480673675366354,4.070667181552167e-06
3.4834817629074237,39.55498333005028,3.798390243828597e-06
3.557871104563617,39.62937267170647,3.539217666556418e-06
3.6323405159056392,39.70384208304849,3.2947102365230075e-06
3.7068903822531496,39.778391949396,3.0663977368391244e-06
3.781521091557515,39.85302265870037,2.8557451808687763e-06
3.856233034427646,39.9277346015705,2.6641198020665667e-06
3.9310266041564432,40.002528171299296,2.492759589587709e-06
4.005902196747222,40.077403763890075,2.3427440912518818e-06
4.080860210940763,40.152361778083616,2.214968124940165e-06
4.155901048242512,40.227402615385365,2.110118950462965e-06
4.2310251129502845,40.30252668009314,2.0286573597568254e-06
4.306232812182138,40.37773437932499,1.9708030469259214e-06
4.381524555904761,40.453026123047614,1.9365245235893525e-06
4.456900756962206,40.52840232410506,1.9255337510933915e-06
4.5323618311049145,40.60386339824777,1.937285570671922e-06
4.607908197019157,40.67940976416201,1.97098192630646e-06
4.683540276356879,40.75504184349973,2.0255807930905375e-06
4.759258493765891,40.830760060908744,2.099809646217649e-06
4.835063276920515,40.90656484406337,2.1921832319326377e-06
4.9109550565525595,40.98245662369541,2.301025331477382e-06
4.986934266482699,41.05843583362555,2.4244941418530444e-06
5.063001343652374,41.13450291079523,2.5606108329509342e-06
5.139156728156017,41.21065829529887,2.7072907794327157e-06
5.215400863273693,41.286902430416546,2.8623769082391945e-06
5.291734195504205,41.36323576264706,3.023674549803931e-06
5.3681571745987,41.43965874174155,3.188987134433859e-06
5.444670253594616,41.51617182073747,3.3561520368033026e-06
5.521273888850068,41.59277545599292,3.523075843333101e-06
5.597968540078909,41.66947010722176,3.6877683018393196e-06
5.67475467038598,41.74625623752883,3.8483742127247726e-06
5.751632746303052,41.823134313445905,4.003202538494013e-06
5.828603237825121,41.900104804967974,4.150752045494679e-06
5.905666618447256,41.97716818559011,4.289732849973033e-06
5.982823365201959,42.05432493234481,4.419083320490403e-06
6.060073958697025,42.13157552583988,4.537981890292566e-06
6.137418883153806,42.20892045029666,4.645853455145983e-06
6.214858626446279,42.28636019358913,4.742370172148719e-06
6.29239368014035,42.3638952472832,4.827446629674797e-06
6.37002453953388,42.44152610667673,4.901229523442347e-06
6.447751703697257,42.51925327084011,4.964082143286196e-06
6.525575675514375,42.59707724265723,5.016564143374142e-06
6.603496961724474,42.67499852886733,5.059407228614011e-06
6.681516072964207,42.75301764010706,5.093487534893511e-06
6.75963352381067,42.831135090953524,5.119795603697452e-06
6.837849832824759,42.90935139996761,5.139404946105991e-06
6.916165522595229,42.98766708973808,5.1534402515219765e-06
6.99458111978344,43.06608268692629,5.163046318151108e-06
7.073097155168661,43.144598722311514,5.169358762134067e-06
7.151714163694024,43.22321573083688,5.173477498848446e-06
7.230432684513239,43.30193425165609,5.176443883668719e-06
7.309253261037753,43.380754828180606,5.179222252771632e-06
7.388176440984886,43.45967800812774,5.182686421765089e-06
7.4672027764264755,43.53870434356933,5.187611487267824e-06
7.546332823838178,43.61783439098103,5.194671042064585e-06
7.625567144149677,43.69706871129253,5.204439667548152e-06
7.704906302795493,43.776407869938346,5.217400318360991e-06
7.784350869766534,43.85585243690939,5.233955974649864e-06
7.863901419662419,43.93540298680527,5.254444718490054e-06
7.943558531744671,44.015060098887524,5.279157203811783e-06
8.023322789990559,44.09482435713341,5.308355343662447e-06
8.103194783147813,44.17469635029067,5.342290943547644e-06
8.183175104790095,44.25467667193295,5.381222971703236e-06
8.263264353373401,44.334765920516254,5.425432180950041e-06
8.343463132293195,44.41496469943605,5.4752318841344425e-06
8.423772049942492,44.495273617085346,5.530973835085098e-06
8.504191719770724,44.57569328691358,5.593048375604304e-06
8.58472276034361,44.65622432748646,5.661878269456793e-06
8.665365795403872,44.736867362546725,5.737905947096539e-06
8.746121453932858,44.81762302107571,5.8215742180564e-06
8.82699037021311,44.89849193735596,5.913300857622363e-06
8.907973183891983,44.979474751034836,6.013447825307655e-06
8.989070540046136,45.06057210718899,6.122286208632853e-06
9.070283089246963,45.14178465638982,6.239958290617234e-06
9.151611487627356,45.22311305477021,6.36643839765156e-06
9.233056396949053,45.304557964091906,6.5014943818858535e-06
9.314618484671428,45.38612005181428,6.644651716831851e-06
9.396298424021104,45.46779999116396,6.795162227161951e-06
9.478096894062794,45.54959846120565,6.951979427533009e-06
9.560014579771227,45.63151614691408,7.113742308171446e-06
9.642052172104187,45.71355373924704,7.2787691783271736e-06
9.724210368076712,45.795711935219565,7.445062867937905e-06
9.806489870836543,45.8779914379794,7.6103282022591635e-06
9.888891389740735,45.96039295688359,7.772002216782035e-06
9.97141564043342,46.042917207576274,7.927297086678682e-06
10.054063344924998,46.12556491206785,8.073255225120696e-06
10.136835231672414,46.20833679881527,8.206815478853819e-06
10.21973203566094,46.29123360280379,8.324888839210714e-06
10.302754498487033,46.374256065629886,8.424441614298408e-06
10.385903368442847,46.4574049355857,8.50258359463678e-06
10.46917940060191,46.54068096774476,8.556658409566838e-06
10.55258335690629,46.62408492404914,8.584333032214437e-06
10.636116006255186,46.70761757339804,8.58368326020235e-06
10.719778124595003,46.791279691737856,8.553271987088045e-06
10.803570495010952,46.875072062153805,8.492217190500894e-06
10.887493907820087,46.95899547496294,8.40024679705509e-06
10.971549160666015,47.04305072780887,8.277737936150281e-06
11.055737058615122,47.127238625757975,8.125738554577448e-06
11.140058414254476,47.21155998139733,7.94596991657071e-06
11.22451404779138,47.296015614934234,7.740809140548968e-06
11.309104787154538,47.38060635429739,7.513251601749016e-06
11.39383146809709,47.465333035239944,7.266853734105704e-06
11.47869493430138,47.55019650144423,7.0056574682885765e-06
11.563696037485293,47.63519760462815,6.734098218393683e-06
11.64883563751092,47.720337204653774,6.456898950610256e-06
11.734114602494586,47.80561616963744,6.178953408108034e-06
11.819533808919132,47.891035376061986,5.905202005035425e-06
11.905094141748066,47.97659570889092,5.64050422021277e-06
11.99079649454162,48.06229806168447,5.389511503712657e-06
12.076641769575069,48.14814333671792,5.1565447480948565e-06
12.162630877958918,48.23413244510177,4.945480267282391e-06
12.248764739761299,48.32026630690415,4.759647972434046e-06
12.335044284132707,48.40654585127556,4.601745043985618e-06
12.421470449432704,48.49297201657556,4.473767886108393e-06
12.50804418335909,48.57954575050194,4.376964532975779e-06
12.594766443079372,48.666268010222225,4.311808978508542e-06
12.681638195364492,48.753139762507345,4.277998149105987e-06
12.768660416725233,48.840161983868086,4.274471460966742e-06
12.855834093550797,48.92733566069365,4.299452129775291e-06
12.94316022225027,49.014661789393124,4.350508660488629e-06
13.030639809396426,49.10214137653928,4.424634267076895e-06
13.118273871872269,49.18977543901512,4.518341382223293e-06
13.206063437020369,49.27756500416322,4.627767937464234e-06
13.294009542794925,49.36551110993778,4.748791742840458e-06
13.382113237916606,49.45361480505946,4.877149084388256e-06
13.47037558203047,49.541877149173324,5.008553594530718e-06
13.558797645866633,49.630299213009486,5.138811535416444e-06
13.647380511404279,49.71888207854713,5.263929863249596e-06
13.736125272038535,49.80762683918139,5.380213801625373e-06
13.825033032750618,49.89653459989347,5.484351127496245e-06
13.914104910281345,49.9856064774242,5.573480943737812e-06
14.003342033307817,50.07484360045067,5.6452453527829e-06
14.092745542623689,50.16424710976654,5.697823129276647e-06
14.18231659132281,50.25381815846566,5.729945187578568e-06
14.272056344986524,50.34355791212938,5.740892323418883e-06
14.361965981874725,50.43346754901758,5.730476350368494e-06
14.452046693120465,50.52354826026332,5.699006325499902e-06
14.542299682928565,50.61380125007142,5.647242042503803e-06
14.632726168778177,50.70422773592103,5.5763373466234205e-06
14.723327381629346,50.7948289487722,5.4877760810920066e-06
14.814104566133729,50.88560613327658,5.383303601805603e-06
14.905058980849454,50.97656054799231,5.264856793984591e-06
14.996191898460587,51.06769346560344,5.1344953955799e-06
15.087504606000792,51.159006173143645,4.994337186680326e-06
15.178998405081721,51.250499972224574,4.846499256708068e-06
15.27067461212598,51.34217617926883,4.693047130582559e-06
15.362534558604963,51.43403612574782,4.535953043516816e-06
15.454579591281629,51.52608115842448,4.377064126259922e-06
15.546811072458205,51.61831263960106,4.2180807241842494e-06
15.63923038022925,51.7107319473721,4.0605445504063416e-06
15.731838908739881,51.803340475882734,3.905835889709048e-06
15.82463806844946,51.89613963559231,3.7551786486680465e-06
15.91762928640096,51.98913085354381,3.6096517070244443e-06
16.01081400649597,52.08231557363882,3.4702047807539747e-06
16.104193689775578,52.17569525691843,3.337676868402641e-06
16.19776981470745,52.2692713818503,3.212815323769836e-06
16.291543877478745,52.3630454446216,3.0962936791719586e-06
16.38551739229591,52.45701895943876,2.9887265282000276e-06
16.47969189169052,52.551193458833374,2.890680053948061e-06
16.574068926832076,52.64557049397493,2.802677142516745e-06
16.66865006784763,52.74015163499048,2.7251964328651933e-06
16.763436904148506,52.83493847129136,2.658665100707737e-06
16.858431044764224,52.92993261190708,2.603445632354279e-06
16.953634118683865,53.02513568582672,2.559817289850963e-06
17.049047775205274,53.12054934234813,2.527953377802678e-06
17.144673684291917,53.21617525143477,2.5078957729349373e-06
17.240513536938003,53.31201510408086,2.4995284507029086e-06
17.33656904554175,53.408070612684604,2.502551923767461e-06
17.432841944287432,53.504343511430285,2.5164605841400265e-06
17.529333989536006,53.60083555667886,2.540524908516912e-06
17.62604696022489,53.69754852736774,2.5737803444116983e-06
17.72298265827699,53.79448422541984,2.615024448199571e-06
17.820142909019367,53.89164447616222,2.6628235053705695e-06
17.917529561611673,53.989031128754526,2.715529443174496e-06
18.01514448948472,54.08664605662757,2.7713073655385973e-06
18.112989590789432,54.184491157932285,2.8281735219762553e-06
18.21106678885664,54.282568355999494,2.8840429906922823e-06
18.30937803266781,54.38087959981066,2.9367858367887696e-06
18.407925297336988,54.47942686447984,2.984290024801616e-06
18.506710584604868,54.57821215174772,3.0245289448264403e-06
18.605735923344426,54.67723749048728,3.0556310748178483e-06
18.705003370079282,54.776504937222136,3.0759490663413682e-06
18.80451500951466,54.87601657665751,3.0841254207999626e-06
18.90427295508161,54.97577452222446,3.079151926538631e-06
19.004279349494773,55.075780916637626,3.060420157304979e-06
19.104536365324165,55.17603793246702,3.0277605866199443e-06
19.20504620558117,55.27654777272402,2.9814682423121634e-06
19.305811104319787,55.37731267146264,2.922313297042256e-06
19.406833327252777,55.47833489439563,2.851535545532014e-06
19.50811517238393,55.579616739526784,2.7708223348391057e-06
19.609658970656433,55.681160537799286,2.6822701647555812e-06
19.711467086618107,55.78296865376096,2.5883308337036995e-06
19.81354191910414,55.88504348624699,2.491743643087824e-06
19.91588590193738,55.98738746908023,2.395455762206122e-06
20.01850150464758,56.090003071790434,2.3025333705772975e-06
20.121391233209344,56.1928928003522,2.2160666118821954e-06
20.224557630799943,56.296059197942796,2.1390716946251882e-06
20.328003278577476,56.39950484572033,2.074393644900739e-06
20.43173079648006,56.503232363622914,2.0246132476253512e-06
20.53574284404668,56.607244411189534,1.991961601501183e-06
20.640042121260635,56.71154368840349,1.978245463122472e-06
20.744631369415906,56.81613293655876,1.984786176284245e-06
20.84951337200794,56.921014939150794,2.012374488545549e-06
20.954690955648864,57.02619252279172,2.0612429682302277e-06
21.060166991008487,57.13166855815134,2.1310570752158783e-06
21.165944393781906,57.23744596092476,2.220925235044229e-06
21.27202612568447,57.34352769282732,2.329427546975794e-06
21.378415195475284,57.44991676261814,2.454662052167391e-06
21.485114660009856,57.55661622715271,2.5943068271192654e-06
21.592127625323656,57.66362919246651,2.745695577004769e-06
21.699457247746786,57.77095881488964,2.905903907516427e-06
21.80710673505154,57.878608302194394,3.0718430724333356e-06
21.915079347633785,57.98658091477664,3.2403577423201282e-06
22.023378399729275,58.09487996687213,3.4083242271435335e-06
22.132007260666576,58.20350882780943,3.57274561574089e-06
22.240969356157485,58.31247092330034,3.730840465533976e-06
22.350268169626467,58.42176973676932,3.880121978268372e-06
22.459907243580986,58.53140881072384,4.018465017962723e-06
22.569890181023432,58.641391748166285,4.1441588468815e-06
22.680220646907117,58.75172221404997,4.255944051367517e-06
22.790902369637266,58.86240393678012,4.353032775944525e-06
22.90193914261922,58.97344070976207,4.4351120535158165e-06
23.013334825855516,59.08483639299837,4.502330683389758e-06
23.125093347593527,59.19659491473638,4.5552707395016325e-06
23.237218706026134,59.30872027316899,4.594905362619734e-06
23.349714971047028,59.42121653818988,4.622544979487084e-06
23.462586286062916,59.53408785320577,4.639774479614458e-06
23.5758368698653,59.64733843700815,4.648384152353803e-06
23.68947101856366,59.76097258570651,4.650297333756428e-06
23.803493107582767,59.87499467472562,4.647497730980381e-06
23.917907593727094,59.98940916086995,4.6419592837720294e-06
24.032719017314257,60.10422058445711,4.6355811954498116e-06
24.147932004381367,60.21943357152422,4.630130432616563e-06
24.263551268966467,60.33505283610932,4.627193570749442e-06
24.37958161546868,60.451083182611534,4.628139372730564e-06
24.496027941090354,60.56752950823321,4.63409295281338e-06
24.612895238364572,60.684396805507426,4.645921824553022e-06
24.730188597771843,60.801690164914696,4.6642335833554325e-06
24.84791321044969,60.91941477759254,4.689384457259335e-06
24.966074370999443,61.0375759381423,4.721497496234077e-06
25.084677480394333,61.15617904753719,4.760488780654062e-06
25.20372804899337,61.27522961613622,4.806099729945654e-06
25.32323169966586,61.394733266808714,4.85793339450582e-06
25.443194171031564,61.51469573817442,4.915492524749288e-06
25.56362132082171,61.63512288796456,4.978217232270706e-06
25.6845191293664,61.75602069650925,5.04552018614324e-06
25.805893703214252,61.877395270357106,5.116817513895852e-06
25.927751278890675,61.99925284603353,5.191553888796609e-06
26.05009822680104,62.12159979394389,5.269220665950746e-06
26.17294105528567,62.24444262242852,5.349366359612361e-06
26.29628641483407,62.367787981976925,5.4315992111581195e-06
26.420141102466104,62.49164266960896,5.515582058509717e-06
26.54451206628812,62.616013633430974,5.601020160613704e-06
26.669406410232547,62.7409079773754,5.687643033213104e-06
26.794831398990674,62.86633296613353,5.775181695035408e-06
26.920794463147473,62.992296030290326,5.86334299016894e-06
27.047303204529236,63.11880477167209,5.951782830083133e-06
27.17436540177482,63.245866968917674,6.040080279101378e-06
27.301989016141818,63.37349058328467,6.127714386507366e-06
27.430182197560093,63.501683764702946,6.21404554806433e-06
27.558953290945738,63.63045485808859,6.298302965529105e-06
27.688310842788724,63.75981240993158,6.379579475194091e-06
27.818263608029916,63.88976517517277,6.4568346499848846e-06
27.94882055724191,64.02032212438476,6.528906661838174e-06
28.079990884131284,64.15149245127414,6.594532942061919e-06
28.211784013379393,64.28328558052225,6.6523792186929295e-06
28.34420960884085,64.4157111759837,6.701076063535724e-06
28.47727758211969,64.54877914926254,6.739261669051362e-06
28.61099810154473,64.68249966868758,6.765629216469787e-06
28.74538160156738,64.81688316871023,6.778976908854907e-06
28.88043879260578,64.95194035974863,6.778258540515638e-06
29.01618067136196,65.08768223850481,6.7626323673619775e-06
29.152618531640265,65.22412009878312,6.73150603740766e-06
29.289763975696296,65.36126554283915,6.68457543782611e-06
29.427628926149588,65.49913049329244,6.621855511290931e-06
29.566225638493698,65.63772720563655,6.543701381769288e-06
29.705566714241108,65.77706828138396,6.450818496326752e-06
29.845665114743205,65.91716668188606,6.344260919096377e-06
29.986534175727222,66.05803574287008,6.225417387741634e-06
30.128187622596776,66.19968918973963,6.095985240856349e-06
30.27063958654552,66.34214115368837,5.9579328250607044e-06
30.413904621537363,66.48540618868022,5.813451471220504e-06
30.557997722210622,66.62949928935348,5.664898569257135e-06
30.702934342768422,66.77443590991128,5.514733651242422e-06
30.848730416922955,66.92023198406581,5.365449696349286e-06
30.995402378965544,67.0669039461084,5.2195020855851825e-06
31.142967186041908,67.21446875318476,5.079237749835453e-06
31.29144234171752,67.36294390886037,4.946827066675684e-06
31.44084592092559,67.51234748806844,4.824200969274697e-06
31.591196596398383,67.66269816354124,4.7129955386048435e-06
31.742513666690776,67.81401523383363,4.614506066493375e-06
31.894817085914774,67.96631865305763,4.529652214066509e-06
32.04812749531509,68.11962906245795,4.458955463453679e-06
32.20246625682601,68.27396782396886,4.4025295884358696e-06
32.35785548876438,68.42935705590723,4.360084372029328e-06
