candidate_id,geometry_hash,topology,N,H_nm,L_nm,C_nm,M,effective_center_nm,spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,edge_stability,normal_to_40_60_ratio,FAB_pass,PERF_pass,combined_pass,layer_count,total_thickness_nm,pareto_view_name,candidate_role_suggestion
EX_N4_L77_H42_C153,3d05539a3d61a117bb4e4b1847aaeaaaad5e28eddf398d6ca91b98183773be37,Explicit,4,42,77,153,,153.0,435.5,1.5,0.006999988218972491,0.005571809800345244,0.004256792313505828,0.004256792313505828,0.41057073093021423,false,false,false,17,1105.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C154,bab6068ec0b2d0828144019422f70a9d438effdf09c4de78a480826ad23feb5f,Explicit,4,42,77,154,,154.0,436.5,1.5,0.008377668932530304,0.006495166244761099,0.004824123813242932,0.004824123813242932,0.47536456927098075,false,false,false,17,1106.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C155,c59837dc1bbbea07097fa78c13b0dace1771c4efa362282817dc9b06de1539ed,Explicit,4,42,77,155,,155.0,437.5,1.5,0.010212900489544114,0.007674341368892104,0.005517220754113893,0.005517220754113893,0.5567876177031124,false,false,false,17,1107.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C156,5f5f6303a3c5cb5418acde5c0c332da28cd89eb4ac1d0c785df0cf04cb694d5c,Explicit,4,42,77,156,,156.0,438.5,1.5,0.012731878990783856,0.00921289629245616,0.0063760519453026675,0.0063760519453026675,0.6611302326948342,false,false,false,17,1108.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C157,8648c737b689ec29b563b109444dadce973aa79294edc4e6e82e49997288fbfa,Explicit,4,42,77,157,,157.0,440.0,1.5,0.016318850879647503,0.011272351989445512,0.007457772666624628,0.007457772666624628,0.7979843067492381,false,false,false,17,1109.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C158,468a7265a3baa4072142ba28eb131a6c9cda74178262d75c010495e8d928ab36,Explicit,4,42,77,158,,158.0,441.0,1.5,0.02166825061764334,0.014115683350877116,0.008846382782821922,0.008846382782821922,0.9825714793810141,false,false,false,17,1110.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C160,5ae666397397989f95f6ef4a6dee778c7ee6b0f1d03b7535fabc85d1445b7ae4,Explicit,4,42,77,160,,160.0,443.0,1.5,0.044653563756212045,0.02433162339179854,0.013127391474352271,0.013127391474352271,1.6157937705371086,false,false,false,17,1112.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H42_C161,72caf33007f0d8e35315c9ddbafc8c574afc0ca7116f5c9578a621a85442fe78,Explicit,4,42,77,161,,161.0,444.5,1.5,0.07243670629982528,0.034163523124184636,0.016551342422981667,0.016551342422981667,2.1945649057130923,false,false,false,17,1113.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C152,3dbbc16166972b505dfb5ef840ca48581cc633d85b7f5a3b21642ccfa249368d,Explicit,4,42,78,152,,152.0,435.0,1.5,0.0067032155303712575,0.005333281063432071,0.0040663167197532435,0.0040663167197532435,0.4662327021588503,false,false,false,17,1112.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C153,5e95f9b3cdc68f3a014ccc7df627c980f5c87787d70d9c9186f56a85d2af50a5,Explicit,4,42,78,153,,153.0,436.5,1.5,0.008008661243248751,0.006209898704125611,0.00460522774753847,0.00460522774753847,0.5386647848133761,false,false,false,17,1113.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C154,893bae755907d070ef9a6a30e35942f1713e18ba37e5031ba3ba88490e6977f8,Explicit,4,42,78,154,,154.0,437.5,1.5,0.009742876631873836,0.00732735161906564,0.005262943351264962,0.005262943351264962,0.6294824353006665,false,false,false,17,1114.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C155,7182b8a780510c0070c5483b8f0e48abe20865964f839c3d2d28c86f539b4834,Explicit,4,42,78,155,,155.0,438.5,1.5,0.012115259879940183,0.008782253594939655,0.006076998555933163,0.006076998555933163,0.7455704607239352,false,false,false,17,1115.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C156,d3b0a1ed741669ed5c87f15c3249be4e0f0ffe164663dc7a07885acaa3bf572e,Explicit,4,42,78,156,,156.0,439.5,1.5,0.015479563858702281,0.010724760350452046,0.00710096796134979,0.00710096796134979,0.8973902402233698,false,false,false,17,1116.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C157,584fc1f40ddb812dc6cc6a4478a9f7256c8db0dcd4a43aa82fc873d04e4c8e29,Explicit,4,42,78,157,,157.0,441.0,1.5,0.020470781887537308,0.013398319536389949,0.008413419729767745,0.008413419729767745,1.1014745624957094,false,false,false,17,1117.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C158,4e355958966949bc1ed2dde43f6fc4457272bd807965ed0795e6b57a3990a832,Explicit,4,42,78,158,,158.0,442.0,1.5,0.028318850810489057,0.017218329151598277,0.010133264758047263,0.010133264758047263,1.3852202403773122,false,false,false,17,1118.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C160,440384e0c11cab449b495f57fcb82710fcceffe6858314e1825c9c5bce87d003,Explicit,4,42,78,160,,160.0,444.0,1.5,0.06684895025745528,0.03204681696717203,0.015662095837027126,0.015662095837027126,2.427066644419362,false,false,false,17,1120.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H42_C161,dfc36bc6de7e46c84dc806b3a1862049ed5dbc75997781fc270b3929bc6c5bda,Explicit,4,42,78,161,,161.0,445.0,1.5,0.12230103561800391,0.047773172817026525,0.020308974221981708,0.020308974221981708,3.4652653008809513,false,false,false,17,1121.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C152,83fc83203d12b1086c26f5b2faf56256d6aaf6271858e8f5fcb081cb943d7db4,Explicit,4,42,79,152,,152.0,436.0,1.5,0.007694455059064115,0.005966440730482581,0.00441762602890051,0.00441762602890051,0.6081332441516334,false,false,false,17,1120.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C153,6f39d37f324e3c14386a5a9c9e9220fc7066d04a60c3b5df1c1595b07a291100,Explicit,4,42,79,153,,153.0,437.0,1.5,0.009340466258976296,0.007029918731506257,0.0050443485648473015,0.0050443485648473015,0.7090006628612757,false,false,false,17,1121.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C154,d8d934e0550ae338b52aa37fa699d7d6724a171a4e1d7cf28cf449ba17c249ee,Explicit,4,42,79,154,,154.0,438.5,1.5,0.011584339614237098,0.008411378768962028,0.005819049149751276,0.005819049149751276,0.8375946863637123,false,false,false,17,1122.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C156,191b3c239356a6987dd18148ae4337e3f60e1d65c418d5ab577f13f59c2128da,Explicit,4,42,79,156,,156.0,440.5,1.5,0.019427769393779392,0.01277408011418947,0.00803708330183558,0.00803708330183558,1.2298492622156085,false,false,false,17,1124.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C157,787f01d1455141fbc0f4296e63ab68db2bf725b9dde64f0b303a3620d073639b,Explicit,4,42,79,157,,157.0,441.5,1.5,0.026726988725875686,0.016364617058618216,0.009665235769806203,0.009665235769806203,1.5407838326643752,false,false,false,17,1125.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C158,e6cd0c312ebaf6026eaa15b75da20f4543abb2262be11f7a47de5aef3a9c10b9,Explicit,4,42,79,158,,158.0,443.0,1.5,0.03900984727334859,0.02171437840743708,0.011850554969792232,0.011850554969792232,1.9894182332195054,false,false,false,17,1126.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C160,d5378e6971dcb16e437d62ebcf56d6a175073880ba23307a74564ac00a111e6b,Explicit,4,42,79,160,,160.0,445.0,1.5,0.1114294419670234,0.044647455849731454,0.01923711734090791,0.01923711734090791,3.7867873784120585,false,false,false,17,1128.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H42_C161,58d9914b1b8d76cc0444f111c2f4519b8caeabed69e3f2f2e300021ae913aa67,Explicit,4,42,79,161,,161.0,446.0,1.5,0.24263027584935337,0.07227794386205255,0.025832115251236853,0.025832115251236853,5.794113850328372,false,false,false,17,1129.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C152,8722a76fd31bd131ea69f5dd266a9712bc3e966e1912b750fe21f0cf9e1ddcf0,Explicit,4,42,80,152,,152.0,437.0,1.5,0.009001915072022495,0.006778941023418094,0.004858764519620187,0.004858764519620187,0.7958086919578454,false,false,false,17,1128.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C153,d987e9d24d6fd1e8d92462cef9550914669501a7de01e4a23004b2a0f89e00ad,Explicit,4,42,80,153,,153.0,438.0,1.5,0.011134519721198766,0.00809666663983015,0.005599214523655416,0.005599214523655416,0.9377094854004484,false,false,false,17,1129.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C154,78f1ce4002f692e35e051baf698b83a0bb87d3c5ae72232f48b5f3036fa25b6b,Explicit,4,42,80,154,,154.0,439.5,1.5,0.014132556365174253,0.009846223649295858,0.006527736235724304,0.006527736235724304,1.1221492721263477,false,false,false,17,1130.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C156,7f3e6a120f0b286e7f17093be5876ca549b8fd8b75c421e87c25d3c10673bd0b,Explicit,4,42,80,156,,156.0,441.5,1.5,0.025351048057246226,0.01562679773885308,0.009260977307951224,0.009260977307951224,1.7076144383974377,false,false,false,17,1132.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C157,8d1c132f334613b2e05bd078be0d6250280568a35fc57be5321bd7fce6a0926d,Explicit,4,42,80,157,,157.0,442.5,1.5,0.03671626265517619,0.020648821661486842,0.011332443375993546,0.011332443375993546,2.1945700598179076,false,false,false,17,1133.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C158,c791a7a48ae9be8d49788bd2a098053ad9d6b4d94b814628addb8eefec6b011b,Explicit,4,42,80,158,,158.0,444.0,1.5,0.057635833065689326,0.02853354218338538,0.014192650410136613,0.014192650410136613,2.930498782982646,false,false,false,17,1134.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L80_H42_C161,3f80a1e12e68476e23382dd15c27ccbc3c4fcf733da25a971bf6f0ff28a70fc4,Explicit,4,42,80,161,,161.0,447.0,1.5,0.5615067301023089,0.12222565950334316,0.0343652374201798,0.0343652374201798,10.5563571936358,false,false,false,17,1137.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C152,c42e03b5de3764a93f1e63b9107c00497760e33696e57dfcbaaab29ecad19c83,Explicit,4,42,81,152,,152.0,438.0,1.5,0.01076202662992715,0.007835200972496655,0.0054150685109400415,0.0054150685109400415,1.046568154814723,false,false,false,17,1136.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C153,318d90f0ecff3e5f6b0ec9e704664f19c29d4fa6126a992293acaf7d8fae9659,Explicit,4,42,81,153,,153.0,439.0,1.5,0.013614123322179286,0.009507544964319188,0.006305196919258585,0.006305196919258585,1.2487879287134511,false,false,false,17,1137.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C154,c7c576041748bc16572a4c15e991d85ae70f66cc3b9d0806f05f815fbbb108bc,Explicit,4,42,81,154,,154.0,440.5,1.5,0.01777594301232912,0.01178567067344602,0.007439789812882137,0.007439789812882137,1.5176769251516704,false,false,false,17,1138.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C157,8ae8589d9d99a7fa6381b245e0e563af4e93a57015ad09c47e5ea193fc870ba4,Explicit,4,42,81,157,,157.0,443.5,1.5,0.0539557987930323,0.02711949983803618,0.013602361073403648,0.013602361073403648,3.203920833239326,false,false,false,17,1141.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C158,97a2b52a293b909ef7488bcee3a491802855720496f640ea7357792702adaee2,Explicit,4,42,81,158,,158.0,445.0,1.5,0.09389656596577031,0.0395164820446759,0.017478762888061786,0.017478762888061786,4.471838089506458,false,false,false,17,1142.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L81_H42_C161,4110bb660059e2f3ddb85e483063f142498c5d933a31492c6747d2f2dabd5d0a,Explicit,4,42,81,161,,161.0,448.0,1.5,0.8021886363553161,0.24213900224594748,0.04845254953629799,0.04845254953629799,21.913571595827943,false,false,false,17,1145.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L82_H42_C153,68710824300ede12778ad093690600e8dc4de762981c12bf43aeb26ba163559c,Explicit,4,42,82,153,,153.0,440.0,1.5,0.017154570668490413,0.011413760481655216,0.007213181497301789,0.007213181497301789,1.6790583405503912,false,false,false,17,1145.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L82_H42_C154,e0245d264ff12fadf6c75189be7c5a7d163e0480205ebe3105be258a55400e4d,Explicit,4,42,82,154,,154.0,441.5,1.5,0.02320753834914602,0.01447816539929391,0.008629992467657145,0.008629992467657145,2.079293103542125,false,false,false,17,1146.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L82_H42_C157,01177eb884f6c9ec7f3e1663b04d73d2f7b45bfdbe72ef3bfaa312b00c8ba19a,Explicit,4,42,82,157,,157.0,444.5,1.5,0.08706282889731576,0.03748218913640981,0.016781721454879897,0.016781721454879897,4.840668297891082,false,false,false,17,1149.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L82_H42_C158,d0a1b3b197389fe760d9e734656e5ace87494f57cec1b093dd7a418e4d115080,Explicit,4,42,82,158,,158.0,446.0,1.5,0.17614258607078848,0.05869255952566897,0.022260599614852744,0.022260599614852744,7.176758412840552,false,false,false,17,1150.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L82_H42_C161,dbbcbb78806eab4433c8018d712f562c822bd3f114b2a8eb7aee6cb8535557be,Explicit,4,42,82,161,,161.0,449.0,1.5,0.3908828052915314,0.5575379668445356,0.07389660662964152,0.07389660662964152,52.93853840748933,false,false,false,17,1153.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C152,5a3bdebff4307d604314f0025a94e8f009d84cd01ebdc61d52920e9a708fc242,Explicit,4,43,76,152,,152.0,436.5,1.5,0.008122222044963053,0.006272896918154048,0.004632169922050037,0.004632169922050037,0.5479929193180475,false,false,false,17,1104.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C153,425e67043f823b16eaf91d80f680737a9caa964188033a6d56be465fd6ea62b9,Explicit,4,43,76,153,,153.0,437.5,1.5,0.00990272775176864,0.00741323407864165,0.00529913023232869,0.00529913023232869,0.6409422113228863,false,false,false,17,1105.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C154,4f214592fafd05364f5c733650bcadf8a3321b39ec0d37767901a45badc99a09,Explicit,4,43,76,154,,154.0,438.5,1.5,0.012347212813725476,0.00890165421409367,0.006125945764405127,0.006125945764405127,0.7600037103146151,false,false,false,17,1106.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C155,82959bdca891f68f319763acd347c90b1402e3eb5f3eef7850a6caefac609dc2,Explicit,4,43,76,155,,155.0,440.0,1.5,0.015829298313773513,0.010894897742058735,0.007167890659414626,0.007167890659414626,0.9161086975299374,false,false,false,17,1107.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C156,6d1a689725f89419a642aa1ab1d64d5ddbbd46ebd505879d2ecdf3a6a53b1cf1,Explicit,4,43,76,156,,156.0,441.0,1.5,0.02102476490577699,0.013648387611786127,0.008506279289753846,0.008506279289753846,1.1266135823196153,false,false,false,17,1108.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C158,da4b139813d7756424f5018846b0ba66a5d8ea213c472baa7c67eb3052cca09e,Explicit,4,43,76,158,,158.0,443.0,1.5,0.0433802432714899,0.023554960680416015,0.012637804006918593,0.012637804006918593,1.848786289727973,false,false,false,17,1110.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L76_H43_C159,439550c4586f8400f7fde258a3325be2d48fdb6daef434dc8caad42a8cb36602,Explicit,4,43,76,159,,159.0,444.5,1.5,0.07046599609182838,0.033106769388601895,0.015947409367836222,0.015947409367836222,2.5092929688306507,false,false,false,17,1111.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C152,7ee47d8445f8d4aef7300ad8d9e16dcc439316c9d0405af2282bfb093334bbf9,Explicit,4,43,77,152,,152.0,437.5,1.5,0.009468026613304854,0.007093788709371725,0.005066146669143292,0.005066146669143292,0.7200786378845712,false,false,false,17,1112.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C154,2d7d21e0a180ba76692bce0f7671e13b9b54abf3a64309807b74803f54c57224,Explicit,4,43,77,154,,154.0,439.5,1.5,0.015043419295210662,0.01038578818237194,0.006838656681473645,0.006838656681473645,1.0236075485137957,false,false,false,17,1114.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C155,35616d1a3f68ac93a14f69e767aeb911d3d0ddbfbaa6407575e6b17d04785d99,Explicit,4,43,77,155,,155.0,441.0,1.5,0.019895111059302653,0.012977466364150309,0.008105086327876264,0.008105086327876264,1.2546749776582788,false,false,false,17,1115.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C156,841b565052aafb61bf45fc0ebeab61dd110975d17690b16760e8004e5d3c023b,Explicit,4,43,77,156,,156.0,442.0,1.5,0.027525626045642803,0.016682023357854257,0.009765504735044651,0.009765504735044651,1.5758300198200714,false,false,false,17,1116.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C158,6560cf0f4a50fa5ff4e0a44f1592d6e074ac1290717322b030cafd58dede85af,Explicit,4,43,77,158,,158.0,444.0,1.5,0.06502746411324903,0.031078222965939813,0.015109389662608337,0.015109389662608337,2.7548850576059447,false,false,false,17,1118.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C159,76314ba17f8192899e8ce42483b774554eab6bc9e7f09b7478f5d7b775c09b21,Explicit,4,43,77,159,,159.0,445.0,1.5,0.11913547335131562,0.04637166764867585,0.01960727318179186,0.01960727318179186,3.9304439270396223,false,false,false,17,1119.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L77_H43_C160,2e38f3fe191e2d3bb56bf65c18c733e2b0da782116e77da6c2b5115b4d6ab544,Explicit,4,43,77,160,,160.0,446.5,1.5,0.26643073093094927,0.0760004311683973,0.026453358462407053,0.026453358462407053,6.075213240154247,false,false,false,17,1120.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C152,627a13b33d025cd1a6eb4a1ea72926dfa02fe6311deee21024d080eda47a1a54,Explicit,4,43,78,152,,152.0,438.5,1.5,0.01128345044376282,0.008162749012308936,0.005615288605665627,0.005615288605665627,0.951003189304154,false,false,false,17,1120.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C154,99a2453c02e43ee679e17076a569a61eda11d48237e25eea405515ac95364733,Explicit,4,43,78,154,,154.0,440.5,1.5,0.018917793012821475,0.012397328186175323,0.007758264773550259,0.007758264773550259,1.392260932149989,false,false,false,17,1122.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C155,924d23eb96bc1a34bfd6916451db6651cf4c583426095717f1a4faf6930a1678,Explicit,4,43,78,155,,155.0,441.5,1.5,0.026021032468604897,0.015883030950455904,0.009332031787687505,0.009332031787687505,1.7417539972177205,false,false,false,17,1123.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C156,0b3f890ec24ebc14cecd40498456aafb739b73bfd9847eda90b62c880dd045d4,Explicit,4,43,78,156,,156.0,443.0,1.5,0.03797309118354969,0.021077714700933517,0.011445232293057135,0.011445232293057135,2.2457834009723063,false,false,false,17,1124.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C158,2e8ee4ccbeb0c756be09050f2de0ec04ccc3ba6e502b6305bc93d0ee7699da6d,Explicit,4,43,78,158,,158.0,445.0,1.5,0.10848866758447642,0.043362889609832186,0.018594796313842137,0.018594796313842137,4.26427536125953,false,false,false,17,1126.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C159,2e813e7b8acefe92eff67cc2608daf6b81716108e295ff6f75b1921883229c21,Explicit,4,43,78,159,,159.0,446.0,1.5,0.23673831671414658,0.07025242346206806,0.024986203868683023,0.024986203868683023,6.519395514629789,false,false,false,17,1127.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L78_H43_C160,70368c4ea62cc1af7d9607b2466b3a4d3f84809e10be0acfe29a9cb9b22fbf7a,Explicit,4,43,78,160,,160.0,447.5,1.5,0.6176038056995465,0.13037272863007998,0.03530754324875841,0.03530754324875841,11.200500354585543,false,false,false,17,1128.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H43_C152,70039b793e17e1721304f714fb86a69548661046f2941b39203ad8fa600b4e28,Explicit,4,43,79,152,,152.0,439.5,1.5,0.01379634380936444,0.009577702780529839,0.006314558601108318,0.006314558601108318,1.264978455595984,false,false,false,17,1128.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H43_C154,dbe67d04bbe1090947978ac0465a03b8782afd0e824e7f104c3decf5c56eae46,Explicit,4,43,79,154,,154.0,441.5,1.5,0.024730587596958436,0.01519771771659267,0.008960168518021382,0.008960168518021382,1.919068572510332,false,false,false,17,1130.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H43_C155,f471236d9df54fe5ded57baaf4a8178d5b4b7edb0f7279db1e95ebe9698f33c6,Explicit,4,43,79,155,,155.0,442.5,1.5,0.035800334893809696,0.020079661120781377,0.010965780038184325,0.010965780038184325,2.462542398210492,false,false,false,17,1131.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H43_C156,e2fa6609086eb45f2de754376426b101717405015fc817670378ef236625509f,Explicit,4,43,79,156,,156.0,444.0,1.5,0.05616521947906544,0.027744087972338898,0.01373581921158449,0.01373581921158449,3.2833298513177303,false,false,false,17,1132.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
EX_N4_L79_H43_C159,d5cd7d9b6af2c5a1808d15dfef5344e4f8be2cd988e0ea2f6135dbeb70681312,Explicit,4,43,79,159,,159.0,447.0,1.5,0.5515411138365491,0.11892104472817872,0.03329587670785974,0.03329587670785974,11.782863044933608,false,false,false,17,1135.0,topology=Explicit:fwhm_vs_layer_count,coverage_probe
