topology_family,N,H_nm,L_nm,C_nm,M,total_thickness_nm,physical_layer_count,count,FWHM_min,FWHM_median,FWHM_max,T450_min,T450_median,T450_max,T448_min,T448_median,T448_max,T453_min,T453_median,T453_max,ratio_min,ratio_median,ratio_max
Explicit,5,42,76,152,,1332,21,1,0.5,0.5,0.5,0.0005491302634933258,0.0005491302634933258,0.0005491302634933258,0.0004652702024411106,0.0004652702024411106,0.0004652702024411106,0.00038558920056187753,0.00038558920056187753,0.00038558920056187753,0.02627443692017972,0.02627443692017972,0.02627443692017972
Explicit,5,42,76,153,,1333,21,1,0.5,0.5,0.5,0.0006386875569069386,0.0006386875569069386,0.0006386875569069386,0.000530511384811975,0.000530511384811975,0.000530511384811975,0.0004300186612059166,0.0004300186612059166,0.0004300186612059166,0.03020471889392209,0.03020471889392209,0.03020471889392209
Explicit,5,42,76,154,,1334,21,1,0.0,0.0,0.0,0.0007527285227971465,0.0007527285227971465,0.0007527285227971465,0.0006110181800296354,0.0006110181800296354,0.0006110181800296354,0.00048299252599794676,0.00048299252599794676,0.00048299252599794676,0.03502131132121939,0.03502131132121939,0.03502131132121939
Explicit,5,42,76,155,,1335,21,1,0.0,0.0,0.0,0.0009010556185737348,0.0009010556185737348,0.0009010556185737348,0.000711946919023391,0.000711946919023391,0.000711946919023391,0.0005468462599129567,0.0005468462599129567,0.0005468462599129567,0.041010138062782774,0.041010138062782774,0.041010138062782774
Explicit,5,42,76,156,,1336,21,1,0.5,0.5,0.5,0.0010989151580305476,0.0010989151580305476,0.0010989151580305476,0.0008408297560520872,0.0008408297560520872,0.0008408297560520872,0.0006247715260794932,0.0006247715260794932,0.0006247715260794932,0.0485825243234098,0.0485825243234098,0.0485825243234098
Explicit,5,42,76,157,,1337,21,1,0.5,0.5,0.5,0.0013710709679962585,0.0013710709679962585,0.0013710709679962585,0.001009019780765381,0.001009019780765381,0.001009019780765381,0.0007212223165443004,0.0007212223165443004,0.0007212223165443004,0.05834768619183999,0.05834768619183999,0.05834768619183999
Explicit,5,42,76,158,,1338,21,1,0.5,0.5,0.5,0.0017599314536864274,0.0017599314536864274,0.0017599314536864274,0.0012342755438218517,0.0012342755438218517,0.0012342755438218517,0.0008425648974117314,0.0008425648974117314,0.0008425648974117314,0.07123948673337069,0.07123948673337069,0.07123948673337069
Explicit,5,42,76,159,,1339,21,1,0.0,0.0,0.0,0.0023430861257529743,0.0023430861257529743,0.0023430861257529743,0.0015456397808474597,0.0015456397808474597,0.0015456397808474597,0.0009981543334817255,0.0009981543334817255,0.0009981543334817255,0.08874964172642694,0.08874964172642694,0.08874964172642694
Explicit,5,42,76,160,,1340,21,1,0.0,0.0,0.0,0.0032751021794202254,0.0032751021794202254,0.0032751021794202254,0.001993270960178053,0.001993270960178053,0.001993270960178053,0.0012021901871228035,0.0012021901871228035,0.0012021901871228035,0.11338399267533499,0.11338399267533499,0.11338399267533499
Explicit,5,42,76,161,,1341,21,1,0.5,0.5,0.5,0.0049010573753018845,0.0049010573753018845,0.0049010573753018845,0.0026699256018693513,0.0026699256018693513,0.0026699256018693513,0.0014770690178992183,0.0014770690178992183,0.0014770690178992183,0.14962581820669876,0.14962581820669876,0.14962581820669876
Explicit,5,42,76,162,,1342,21,1,0.5,0.5,0.5,0.008126083121332738,0.008126083121332738,0.008126083121332738,0.0037629928608694228,0.0037629928608694228,0.0037629928608694228,0.0018597898024945178,0.0018597898024945178,0.0018597898024945178,0.20617659965556653,0.20617659965556653,0.20617659965556653
Explicit,5,42,77,152,,1342,21,1,0.5,0.5,0.5,0.0006030974712159308,0.0006030974712159308,0.0006030974712159308,0.0004991719932685478,0.0004991719932685478,0.0004991719932685478,0.0004020836989066651,0.0004020836989066651,0.0004020836989066651,0.040144162997395864,0.040144162997395864,0.040144162997395864
Explicit,5,42,77,153,,1343,21,1,0.5,0.5,0.5,0.0007101358477082939,0.0007101358477082939,0.0007101358477082939,0.0005746068627449222,0.0005746068627449222,0.0005746068627449222,0.00045151513990856926,0.00045151513990856926,0.00045151513990856926,0.04643753303602587,0.04643753303602587,0.04643753303602587
Explicit,5,42,77,154,,1344,21,1,0.0,0.0,0.0,0.0008491510907238858,0.0008491510907238858,0.0008491510907238858,0.0006690952550798008,0.0006690952550798008,0.0006690952550798008,0.0005110785140713133,0.0005110785140713133,0.0005110785140713133,0.05424807516257911,0.05424807516257911,0.05424807516257911
Explicit,5,42,77,155,,1345,21,1,0.0,0.0,0.0,0.001034262998490714,0.001034262998490714,0.001034262998490714,0.0007896319099408956,0.0007896319099408956,0.0007896319099408956,0.0005837396883020419,0.0005837396883020419,0.0005837396883020419,0.06410454372333516,0.06410454372333516,0.06410454372333516
Explicit,5,42,77,156,,1346,21,1,0.5,0.5,0.5,0.0012883367117893793,0.0012883367117893793,0.0012883367117893793,0.0009467418234139107,0.0009467418234139107,0.0009467418234139107,0.0006736348616203569,0.0006736348616203569,0.0006736348616203569,0.0767885155708433,0.0767885155708433,0.0767885155708433
Explicit,5,42,77,157,,1347,21,1,0.5,0.5,0.5,0.0016503842962442706,0.0016503842962442706,0.0016503842962442706,0.0011568547389054604,0.0011568547389054604,0.0011568547389054604,0.0007866716560384743,0.0007866716560384743,0.0007866716560384743,0.09349533470524447,0.09349533470524447,0.09349533470524447
Explicit,5,42,77,158,,1348,21,1,0.5,0.5,0.5,0.0021914484025632097,0.0021914484025632097,0.0021914484025632097,0.0014467741759277954,0.0014467741759277954,0.0014467741759277954,0.0009315236691824387,0.0009315236691824387,0.0009315236691824387,0.11612933537218191,0.11612933537218191,0.11612933537218191
Explicit,5,42,77,159,,1349,21,1,0.0,0.0,0.0,0.003052193856602136,0.003052193856602136,0.003052193856602136,0.0018626510141398361,0.0018626510141398361,0.0018626510141398361,0.0011213427636140075,0.0011213427636140075,0.0011213427636140075,0.14787938963834402,0.14787938963834402,0.14787938963834402
Explicit,5,42,77,160,,1350,21,1,0.0,0.0,0.0,0.004544063237319728,0.004544063237319728,0.004544063237319728,0.002489503299341255,0.002489503299341255,0.002489503299341255,0.0013768480079337448,0.0013768480079337448,0.0013768480079337448,0.19442869649413974,0.19442869649413974,0.19442869649413974
Explicit,5,42,77,161,,1351,21,1,0.5,0.5,0.5,0.007474184026616627,0.007474184026616627,0.007474184026616627,0.0034982249649396216,0.0034982249649396216,0.0034982249649396216,0.001732217326317501,0.001732217326317501,0.001732217326317501,0.26675314850073173,0.26675314850073173,0.26675314850073173
Explicit,5,42,77,162,,1352,21,1,0.5,0.5,0.5,0.014503098902663162,0.014503098902663162,0.014503098902663162,0.0052750674379455215,0.0052750674379455215,0.0052750674379455215,0.0022471117909840066,0.0022471117909840066,0.0022471117909840066,0.38846585867274036,0.38846585867274036,0.38846585867274036
Explicit,5,42,78,152,,1352,21,1,0.5,0.5,0.5,0.0006751231569560759,0.0006751231569560759,0.0006751231569560759,0.0005445295787825217,0.0005445295787825217,0.0005445295787825217,0.00042535869918942915,0.00042535869918942915,0.00042535869918942915,0.060931916259052074,0.060931916259052074,0.060931916259052074
Explicit,5,42,78,153,,1353,21,1,0.5,0.5,0.5,0.0008062989737703816,0.0008062989737703816,0.0008062989737703816,0.000633588068520866,0.000633588068520866,0.000633588068520866,0.00048129681596533987,0.00048129681596533987,0.00048129681596533987,0.07099955711887006,0.07099955711887006,0.07099955711887006
Explicit,5,42,78,154,,1354,21,1,0.0,0.0,0.0,0.0009806249899444236,0.0009806249899444236,0.0009806249899444236,0.0007470599117096913,0.0007470599117096913,0.0007470599117096913,0.000549497262151726,0.000549497262151726,0.000549497262151726,0.08367766821637328,0.08367766821637328,0.08367766821637328
Explicit,5,42,78,155,,1355,21,1,0.0,0.0,0.0,0.0012193139946189314,0.0012193139946189314,0.0012193139946189314,0.0008947486881244242,0.0008947486881244242,0.0008947486881244242,0.0006338194217079373,0.0006338194217079373,0.0006338194217079373,0.09995551944819743,0.09995551944819743,0.09995551944819743
Explicit,5,42,78,156,,1356,21,1,0.5,0.5,0.5,0.0015584076459143705,0.0015584076459143705,0.0015584076459143705,0.0010919205312725565,0.0010919205312725565,0.0010919205312725565,0.0007397695776001151,0.0007397695776001151,0.0007397695776001151,0.12134208046576252,0.12134208046576252,0.12134208046576252
Explicit,5,42,78,157,,1357,21,1,0.5,0.5,0.5,0.0020631939075555876,0.0020631939075555876,0.0020631939075555876,0.00136340700806083,0.00136340700806083,0.00136340700806083,0.0008754219242651674,0.0008754219242651674,0.0008754219242651674,0.15023385850336604,0.15023385850336604,0.15023385850336604
Explicit,5,42,78,158,,1358,21,1,0.5,0.5,0.5,0.0028620582475788877,0.0028620582475788877,0.0028620582475788877,0.0017518078127313208,0.0017518078127313208,0.0017518078127313208,0.0010530013927305321,0.0010530013927305321,0.0010530013927305321,0.1906289498014756,0.1906289498014756,0.1906289498014756
Explicit,5,42,78,159,,1359,21,1,0.0,0.0,0.0,0.004236613534353378,0.004236613534353378,0.004236613534353378,0.0023352373387222785,0.0023352373387222785,0.0023352373387222785,0.001291732983573656,0.001291732983573656,0.001291732983573656,0.24962006349408308,0.24962006349408308,0.24962006349408308
Explicit,5,42,78,160,,1360,21,1,0.0,0.0,0.0,0.006906894302409412,0.006906894302409412,0.006906894302409412,0.0032697663542749834,0.0032697663542749834,0.0032697663542749834,0.001623262593663449,0.001623262593663449,0.001623262593663449,0.3408248981628981,0.3408248981628981,0.3408248981628981
Explicit,5,42,78,161,,1361,21,1,0.5,0.5,0.5,0.013195951149399145,0.013195951149399145,0.013195951149399145,0.00490523742613524,0.00490523742613524,0.00490523742613524,0.002102686072560483,0.002102686072560483,0.002102686072560483,0.49330919596173356,0.49330919596173356,0.49330919596173356
Explicit,5,42,78,162,,1362,21,1,0.5,0.5,0.5,0.03431491531571017,0.03431491531571017,0.03431491531571017,0.008164721223792925,0.008164721223792925,0.008164721223792925,0.0028329393024999314,0.0028329393024999314,0.0028329393024999314,0.7791553429025895,0.7791553429025895,0.7791553429025895
Explicit,5,42,79,152,,1362,21,1,0.5,0.5,0.5,0.0007716301776468131,0.0007716301776468131,0.0007716301776468131,0.0006046371959192245,0.0006046371959192245,0.0006046371959192245,0.0004567641381362868,0.0004567641381362868,0.0004567641381362868,0.09182660348150375,0.09182660348150375,0.09182660348150375
Explicit,5,42,79,153,,1363,21,1,0.5,0.5,0.5,0.0009369687907378672,0.0009369687907378672,0.0009369687907378672,0.0007122059205444509,0.0007122059205444509,0.0007122059205444509,0.0005212200052673065,0.0005212200052673065,0.0005212200052673065,0.10793379928469404,0.10793379928469404,0.10793379928469404
Explicit,5,42,79,154,,1364,21,1,0.0,0.0,0.0,0.0011627586048349593,0.0011627586048349593,0.0011627586048349593,0.0008519845186642831,0.0008519845186642831,0.0008519845186642831,0.00060084836893498,0.00060084836893498,0.00060084836893498,0.1285649692343099,0.1285649692343099,0.1285649692343099
Explicit,5,42,79,155,,1365,21,1,0.0,0.0,0.0,0.0014824780090538412,0.0014824780090538412,0.0014824780090538412,0.0010382323523173051,0.0010382323523173051,0.0010382323523173051,0.0007008077167330774,0.0007008077167330774,0.0007008077167330774,0.1555989809274889,0.1555989809274889,0.1555989809274889
Explicit,5,42,79,156,,1366,21,1,0.0,0.0,0.0,0.0019564271918393245,0.0019564271918393245,0.0019564271918393245,0.0012940660478782296,0.0012940660478782296,0.0012940660478782296,0.0008286503461147768,0.0008286503461147768,0.0008286503461147768,0.19200952638993943,0.19200952638993943,0.19200952638993943
Explicit,5,42,79,157,,1367,21,1,0.5,0.5,0.5,0.002702309076479381,0.002702309076479381,0.002702309076479381,0.0016589803644747397,0.0016589803644747397,0.0016589803644747397,0.0009957898748868116,0.0009957898748868116,0.0009957898748868116,0.2427371008279864,0.2427371008279864,0.2427371008279864
Explicit,5,42,79,158,,1368,21,1,0.5,0.5,0.5,0.003975727502910791,0.003975727502910791,0.003975727502910791,0.002205020501637832,0.002205020501637832,0.002205020501637832,0.0012201359467044499,0.0012201359467044499,0.0012201359467044499,0.31650147235117376,0.31650147235117376,0.31650147235117376
Explicit,5,42,79,159,,1369,21,1,0.0,0.0,0.0,0.006420847186123013,0.006420847186123013,0.006420847186123013,0.0030751563620554445,0.0030751563620554445,0.0030751563620554445,0.0015310907157224012,0.0015310907157224012,0.0015310907157224012,0.4299347014584799,0.4299347014584799,0.4299347014584799
Explicit,5,42,79,160,,1370,21,1,0.0,0.0,0.0,0.012069078542086522,0.012069078542086522,0.012069078542086522,0.0045869038102766945,0.0045869038102766945,0.0045869038102766945,0.00197967486016626,0.00197967486016626,0.00197967486016626,0.6182244751777077,0.6182244751777077,0.6182244751777077
Explicit,5,42,79,161,,1371,21,1,0.5,0.5,0.5,0.03031775534135534,0.03031775534135534,0.03031775534135534,0.007566797951562848,0.007566797951562848,0.007566797951562848,0.002660811171285896,0.002660811171285896,0.002660811171285896,0.9675340371566793,0.9675340371566793,0.9675340371566793
Explicit,5,42,79,162,,1372,21,1,0.5,0.5,0.5,0.16115213310479073,0.16115213310479073,0.16115213310479073,0.014758880158999621,0.014758880158999621,0.014758880158999621,0.0037678002063021056,0.0037678002063021056,0.0037678002063021056,1.7418379149331906,1.7418379149331906,1.7418379149331906
Explicit,5,42,80,152,,1372,21,1,0.5,0.5,0.5,0.0009024975234050113,0.0009024975234050113,0.0009024975234050113,0.0006843624572388299,0.0006843624572388299,0.0006843624572388299,0.0004982581693951701,0.0004982581693951701,0.0004982581693951701,0.13760160778699657,0.13760160778699657,0.13760160778699657
Explicit,5,42,80,153,,1373,21,1,0.5,0.5,0.5,0.0011176964472767773,0.0011176964472767773,0.0011176964472767773,0.000817620002438232,0.000817620002438232,0.000817620002438232,0.0005739874073418447,0.0005739874073418447,0.0005739874073418447,0.16344240779805716,0.16344240779805716,0.16344240779805716
Explicit,5,42,80,154,,1374,21,1,0.0,0.0,0.0,0.0014213783843475972,0.0014213783843475972,0.0014213783843475972,0.0009948056234866307,0.0009948056234866307,0.0009948056234866307,0.000668949912026304,0.000668949912026304,0.000668949912026304,0.1972100212251033,0.1972100212251033,0.1972100212251033
Explicit,5,42,80,155,,1375,21,1,0.0,0.0,0.0,0.0018695867467845941,0.0018695867467845941,0.0018695867467845941,0.0012375658523926286,0.0012375658523926286,0.0012375658523926286,0.0007902490501946334,0.0007902490501946334,0.0007902490501946334,0.24254692356887805,0.24254692356887805,0.24254692356887805
Explicit,5,42,80,156,,1376,21,1,0.0,0.0,0.0,0.0025708750012824245,0.0025708750012824245,0.0025708750012824245,0.001582719975597473,0.001582719975597473,0.001582719975597473,0.0009485970443869709,0.0009485970443869709,0.0009485970443869709,0.3054779938167228,0.3054779938167228,0.3054779938167228
Explicit,5,42,80,157,,1377,21,1,0.5,0.5,0.5,0.0037585349006683012,0.0037585349006683012,0.0037585349006683012,0.0020970574700331164,0.0020970574700331164,0.0020970574700331164,0.0011607601986692107,0.0011607601986692107,0.0011607601986692107,0.3965788232306956,0.3965788232306956,0.3965788232306956
Explicit,5,42,80,158,,1378,21,1,0.5,0.5,0.5,0.006011792509354169,0.006011792509354169,0.006011792509354169,0.002912154155311094,0.002912154155311094,0.002912154155311094,0.0014541788918799375,0.0014541788918799375,0.0014541788918799375,0.5358802298087554,0.5358802298087554,0.5358802298087554
Explicit,5,42,80,159,,1379,21,1,0.0,0.0,0.0,0.011115053697778793,0.011115053697778793,0.011115053697778793,0.004317329450673106,0.004317329450673106,0.004317329450673106,0.0018762882615382293,0.0018762882615382293,0.0018762882615382293,0.7653630645748596,0.7653630645748596,0.7653630645748596
Explicit,5,42,80,160,,1380,21,1,0.0,0.0,0.0,0.026977192425344104,0.026977192425344104,0.026977192425344104,0.007054939441865674,0.007054939441865674,0.007054939441865674,0.002514913528335443,0.002514913528335443,0.002514913528335443,1.1864445167982967,1.1864445167982967,1.1864445167982967
Explicit,5,42,80,161,,1381,21,1,0.5,0.5,0.5,0.12944620921097172,0.12944620921097172,0.12944620921097172,0.01353345914874821,0.01353345914874821,0.01353345914874821,0.0035477651662252354,0.0035477651662252354,0.0035477651662252354,2.1032352455192216,2.1032352455192216,2.1032352455192216
Explicit,5,42,80,162,,1382,21,1,0.5,0.5,0.5,0.5036169303907896,0.5036169303907896,0.5036169303907896,0.03549735590139092,0.03549735590139092,0.03549735590139092,0.005380189036696036,0.005380189036696036,0.005380189036696036,4.844304288422965,4.844304288422965,4.844304288422965
Explicit,5,42,81,152,,1382,21,1,0.5,0.5,0.5,0.0010834116552367193,0.0010834116552367193,0.0010834116552367193,0.0007910316098337421,0.0007910316098337421,0.0007910316098337421,0.0005526691483294334,0.0005526691483294334,0.0005526691483294334,0.20555485771901974,0.20555485771901974,0.20555485771901974
Explicit,5,42,81,153,,1383,21,1,0.5,0.5,0.5,0.0013741946061117363,0.0013741946061117363,0.0013741946061117363,0.000960892160400592,0.000960892160400592,0.000960892160400592,0.0006435469101607513,0.0006435469101607513,0.0006435469101607513,0.24728243052832008,0.24728243052832008,0.24728243052832008
Explicit,5,42,81,154,,1384,21,1,0.0,0.0,0.0,0.0018014617477498216,0.0018014617477498216,0.0018014617477498216,0.0011929924294451174,0.0011929924294451174,0.0011929924294451174,0.0007594681512498871,0.0007594681512498871,0.0007594681512498871,0.3031280444934637,0.3031280444934637,0.3031280444934637
Explicit,5,42,81,155,,1385,21,1,0.0,0.0,0.0,0.0024660682296032245,0.0024660682296032245,0.0024660682296032245,0.0015218860407524696,0.0015218860407524696,0.0015218860407524696,0.000910547945689767,0.000910547945689767,0.000910547945689767,0.38035492469462445,0.38035492469462445,0.38035492469462445
Explicit,5,42,81,156,,1386,21,1,0.0,0.0,0.0,0.0035824902625470377,0.0035824902625470377,0.0035824902625470377,0.0020098878189584593,0.0020098878189584593,0.0020098878189584593,0.0011125737596713045,0.0011125737596713045,0.0011125737596713045,0.49164018544338645,0.49164018544338645,0.49164018544338645
