sample_index,delta_theta_deg,delta_theta_difference_from_IAR4_deg,delta_theta_difference_from_I03_deg,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,nearest_pair_kind,nearest_pair,overlap_or_touching_pass,cell_containment_pass,geometry_valid,validity_reasons,geometry_hash_sha256
6440,86.44,3.6190906789999957,0.6201387069999953,62.74315925933709,74.74315925933709,62.74315925933709,direct,"{""distance_nm"": 62.74315925933709, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.121262045953415, 61.5], ""point_b_nm"": [-33.121262045953415, -1.2431592593370944], ""touch_or_overlap"": false}",True,True,True,,5fa01df9da060ada23bc08e447fb4bc0397505d25e5d4077c13718b8484e02d2
6441,86.441,3.6200906790000005,0.6211387070000001,62.74373735021524,74.74373735021521,62.74373735021524,direct,"{""distance_nm"": 62.74373735021524, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.123072939401055, 61.5], ""point_b_nm"": [-33.123072939401055, -1.2437373502152407], ""touch_or_overlap"": false}",True,True,True,,094d0e1dc848135c1d183c9c56a86beaa577cd192b5a9a96794eb666c46a52ca
6442,86.442,3.621090678999991,0.6221387069999906,62.744315472699384,74.74431547269938,62.744315472699384,direct,"{""distance_nm"": 62.744315472699384, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.124883822758804, 61.5], ""point_b_nm"": [-33.124883822758825, -1.2443154726993835], ""touch_or_overlap"": false}",True,True,True,,0347822ccecf76ade88d24246f417b005aeec98f49fd2b4a907655903f933035
6443,86.443,3.622090678999996,0.6231387069999954,62.744893626789285,74.74489362678926,62.744893626789285,direct,"{""distance_nm"": 62.744893626789285, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.126694696026206, 61.5], ""point_b_nm"": [-33.126694696026185, -1.2448936267892852], ""touch_or_overlap"": false}",True,True,True,,ed462b115529e672996c2ead831fef561e08af70491060780a90b96ff9ef8b0e
6444,86.444,3.6230906790000006,0.6241387070000002,62.745471812484816,74.74547181248482,62.745471812484816,direct,"{""distance_nm"": 62.745471812484816, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.12850555920261, 61.5], ""point_b_nm"": [-33.1285055592026, -1.2454718124848152], ""touch_or_overlap"": false}",True,True,True,,d9c123af75cad1ec09b138dd1b32940808de4ed0dc23d6f8842f3d334085340c
6445,86.445,3.624090678999991,0.6251387069999907,62.74605002978576,74.74605002978578,62.74605002978576,direct,"{""distance_nm"": 62.74605002978576, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13031641228744, 61.5], ""point_b_nm"": [-33.13031641228744, -1.2460500297857666], ""touch_or_overlap"": false}",True,True,True,,bb139f9086ca960fd39aa828155c8a7726790e857302fd99d3b7c80d617a56ab
6446,86.446,3.625090678999996,0.6261387069999955,62.74662827869199,74.74662827869199,62.74662827869199,direct,"{""distance_nm"": 62.74662827869199, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13212725528027, 61.5], ""point_b_nm"": [-33.13212725528026, -1.2466282786919933], ""touch_or_overlap"": false}",True,True,True,,ebe38498ca21d47ac6045ef80edd6b5f400c9b173a2690758f503f5f18ff82b9
6447,86.447,3.6260906790000007,0.6271387070000003,62.7472065592033,74.7472065592033,62.7472065592033,direct,"{""distance_nm"": 62.7472065592033, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13393808818043, 61.5], ""point_b_nm"": [-33.13393808818043, -1.2472065592033017], ""touch_or_overlap"": false}",True,True,True,,404a434bcd3bc2e4ab397b1f8066aa1f8d6ba6d69bf6763829e90dfc45c47751
6448,86.448,3.6270906789999913,0.6281387069999909,62.74778487131952,74.74778487131951,62.74778487131952,direct,"{""distance_nm"": 62.74778487131952, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13574891098742, 61.5], ""point_b_nm"": [-33.13574891098743, -1.247784871319519], ""touch_or_overlap"": false}",True,True,True,,f3a32879f804a2738c309baa7fed148035da9b12259b774873c8f20f7f76596a
6449,86.449,3.628090678999996,0.6291387069999956,62.74836321504046,74.74836321504046,62.74836321504046,direct,"{""distance_nm"": 62.74836321504046, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13755972370072, 61.5], ""point_b_nm"": [-33.13755972370071, -1.2483632150404649], ""touch_or_overlap"": false}",True,True,True,,ef1ed46578ee66032e7bc598c427ab2a7015a9fa803a10665ee46bbd396fe05c
6450,86.45,3.629090679000001,0.6301387070000004,62.748941590365966,74.74894159036594,62.748941590365966,direct,"{""distance_nm"": 62.748941590365966, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.13937052631971, 61.5], ""point_b_nm"": [-33.13937052631972, -1.2489415903659666], ""touch_or_overlap"": false}",True,True,True,,a3d2a7d246c0ade7e503bf4d9aedf3512c505e341a7341854ef84a843338a513
6451,86.451,3.6300906789999914,0.631138706999991,62.74951999729584,74.74951999729583,62.74951999729584,direct,"{""distance_nm"": 62.74951999729584, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.14118131884388, 61.5], ""point_b_nm"": [-33.14118131884387, -1.2495199972958448], ""touch_or_overlap"": false}",True,True,True,,d64a8fa88cf75aca95fccbea017539305dd662b934dd4a6c9fa03592f223f53c
6452,86.452,3.631090678999996,0.6321387069999957,62.75009843582994,74.75009843582993,62.75009843582994,direct,"{""distance_nm"": 62.75009843582994, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.14299210127268, 61.5], ""point_b_nm"": [-33.142992101272675, -1.25009843582994], ""touch_or_overlap"": false}",True,True,True,,8a8250ab25ef4727c5c43bcfe4b9579e258cfb7d00307c3efe5d0c99d0d4cb4c
6453,86.453,3.632090679000001,0.6331387070000005,62.750676905968064,74.75067690596808,62.750676905968064,direct,"{""distance_nm"": 62.750676905968064, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.144802873605556, 61.5], ""point_b_nm"": [-33.14480287360555, -1.2506769059680667], ""touch_or_overlap"": false}",True,True,True,,504c5c94e9b0360272db898c3c6cf06606306f067b8a1f53aaff0d8cb8ae7a69
6454,86.454,3.6330906789999915,0.6341387069999911,62.75125540771001,74.75125540771,62.75125540771001,direct,"{""distance_nm"": 62.75125540771001, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1466136358419, 61.5], ""point_b_nm"": [-33.1466136358419, -1.2512554077100124], ""touch_or_overlap"": false}",True,True,True,,e83684989952c6df2a51e95c86fc51011e9a76235ddb4b491d71ded505be507c
6455,86.455,3.6340906789999963,0.6351387069999959,62.75183394105567,74.75183394105568,62.75183394105567,direct,"{""distance_nm"": 62.75183394105567, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.14842438798125, 61.5], ""point_b_nm"": [-33.14842438798125, -1.2518339410556734], ""touch_or_overlap"": false}",True,True,True,,08fe1bb33ff07baaaff170d097777c30d1c8b5b28d9c80c5004114a1e1c59253
6456,86.456,3.635090679000001,0.6361387070000006,62.7524125060048,74.75241250600479,62.7524125060048,direct,"{""distance_nm"": 62.7524125060048, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.150235130023006, 61.5], ""point_b_nm"": [-33.15023513002299, -1.2524125060048], ""touch_or_overlap"": false}",True,True,True,,c1e85930fdf672a29304c79b00751bc938f31943175417a194ad219a92d0fde7
6457,86.457,3.6360906789999916,0.6371387069999912,62.75299110255726,74.75299110255727,62.75299110255726,direct,"{""distance_nm"": 62.75299110255726, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1520458619666, 61.5], ""point_b_nm"": [-33.1520458619666, -1.2529911025572624], ""touch_or_overlap"": false}",True,True,True,,fce6c6a6f1b21d2657c8e2682d9ab34018a474e32978e4a666f1fd3637151e56
6458,86.458,3.6370906789999964,0.638138706999996,62.75356973071287,74.75356973071288,62.75356973071287,direct,"{""distance_nm"": 62.75356973071287, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.15385658381152, 61.5], ""point_b_nm"": [-33.15385658381152, -1.253569730712865], ""touch_or_overlap"": false}",True,True,True,,40618f29286bfc3f64a1d3db0dc80ace7b823260f78ff062f7ac32b12a36de4a
6459,86.459,3.638090679000001,0.6391387070000007,62.75414839047145,74.75414839047144,62.75414839047145,direct,"{""distance_nm"": 62.75414839047145, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.15566729555721, 61.5], ""point_b_nm"": [-33.15566729555721, -1.2541483904714492], ""touch_or_overlap"": false}",True,True,True,,6fa31deeefa8f53dc46a6ed3920a2dabba66d1925640358190be84c7f70d970a
6460,86.46,3.6390906789999917,0.6401387069999913,62.75472708183281,74.75472708183281,62.75472708183281,direct,"{""distance_nm"": 62.75472708183281, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.157477997203074, 61.5], ""point_b_nm"": [-33.15747799720306, -1.2547270818328085], ""touch_or_overlap"": false}",True,True,True,,bae68713f2b4038d42b9bc5f1e5b717fafda97b93fe3119722d4cad096d5ec65
6461,86.461,3.6400906789999965,0.6411387069999961,62.75530580479681,74.75530580479682,62.75530580479681,direct,"{""distance_nm"": 62.75530580479681, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.15928868874862, 61.5], ""point_b_nm"": [-33.15928868874862, -1.25530580479681], ""touch_or_overlap"": false}",True,True,True,,6988a54871dcc0591f22596134a280f8e65bb0c3c8e8d3ae2e9cac28e9c805d8
6462,86.462,3.6410906790000013,0.6421387070000009,62.75588455936324,74.75588455936324,62.75588455936324,direct,"{""distance_nm"": 62.75588455936324, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.161099370193284, 61.5], ""point_b_nm"": [-33.16109937019328, -1.2558845593632415], ""touch_or_overlap"": false}",True,True,True,,6e79ca5d5571d206defb507bbb901454b90210117deae2ce63ca62e544d0989f
6463,86.463,3.642090678999992,0.6431387069999914,62.75646334553192,74.75646334553193,62.75646334553192,direct,"{""distance_nm"": 62.75646334553192, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.162910041536435, 61.5], ""point_b_nm"": [-33.16291004153644, -1.2564633455319179], ""touch_or_overlap"": false}",True,True,True,,f2ca42a0c062f2c360a80a0821b0149e7705d601ec1fc42922405b1e59035362
6464,86.464,3.6430906789999966,0.6441387069999962,62.75704216330271,74.75704216330271,62.75704216330271,direct,"{""distance_nm"": 62.75704216330271, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.16472070277767, 61.5], ""point_b_nm"": [-33.16472070277766, -1.257042163302708], ""touch_or_overlap"": false}",True,True,True,,788dada3bd1420fac2499cd51648661472a9d4f826ab891cbd3c6439962f6a42
6465,86.465,3.6440906790000014,0.645138707000001,62.7576210126754,74.7576210126754,62.7576210126754,direct,"{""distance_nm"": 62.7576210126754, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1665313539163, 61.5], ""point_b_nm"": [-33.16653135391629, -1.2576210126754033], ""touch_or_overlap"": false}",True,True,True,,44f0639d0d46b1d392647f8d4249823a5ff403b5380d75aba0a74a84c237244d
6466,86.466,3.645090678999992,0.6461387069999915,62.75819989364983,74.75819989364982,62.75819989364983,direct,"{""distance_nm"": 62.75819989364983, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1683419949518, 61.5], ""point_b_nm"": [-33.16834199495182, -1.2581998936498322], ""touch_or_overlap"": false}",True,True,True,,9bb9f3ac1c6f60267323a7021d6a4cbc9c3ad2c52fdea85da5dc29d4df812bd7
6467,86.467,3.6460906789999967,0.6471387069999963,62.75877880622583,74.75877880622582,62.75877880622583,direct,"{""distance_nm"": 62.75877880622583, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1701526258837, 61.5], ""point_b_nm"": [-33.170152625883695, -1.2587788062258278], ""touch_or_overlap"": false}",True,True,True,,847e9bfb793754903d0591638c8f57e139b635566a1f3b77f333830896b0d74c
6468,86.468,3.6470906790000015,0.6481387070000011,62.759357750403204,74.75935775040318,62.759357750403204,direct,"{""distance_nm"": 62.759357750403204, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.171963246711385, 61.5], ""point_b_nm"": [-33.17196324671139, -1.2593577504032032], ""touch_or_overlap"": false}",True,True,True,,e4c2b263b4d3d42debabe4a3f257ad23309a11f5580dcd7351ad48db2c06af63
6469,86.469,3.648090678999992,0.6491387069999917,62.75993672618176,74.75993672618176,62.75993672618176,direct,"{""distance_nm"": 62.75993672618176, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.173773857434284, 61.5], ""point_b_nm"": [-33.173773857434284, -1.259936726181765], ""touch_or_overlap"": false}",True,True,True,,1f20cb5f25c3ce332d2106dde6dd207d3545c10e3d286822637623a77798b15a
6470,86.47,3.649090678999997,0.6501387069999964,62.7605157335614,74.76051573356139,62.7605157335614,direct,"{""distance_nm"": 62.7605157335614, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.1755844580519, 61.5], ""point_b_nm"": [-33.17558445805191, -1.2605157335613955], ""touch_or_overlap"": false}",True,True,True,,517a460600bbcb56113dd64b21146d011f776ac3df236baf8694da5b3b9d02ce
6471,86.471,3.6500906790000016,0.6511387070000012,62.76109477254186,74.76109477254187,62.76109477254186,direct,"{""distance_nm"": 62.76109477254186, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.17739504856364, 61.5], ""point_b_nm"": [-33.17739504856365, -1.2610947725418589], ""touch_or_overlap"": false}",True,True,True,,f10634f8e7d1b0d78494f6e055ae188c719c641a8fde2268a2deef592946c574
6472,86.472,3.651090678999992,0.6521387069999918,62.761673843123,74.76167384312299,62.761673843123,direct,"{""distance_nm"": 62.761673843123, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.17920562896899, 61.5], ""point_b_nm"": [-33.17920562896898, -1.2616738431229972], ""touch_or_overlap"": false}",True,True,True,,20a10a1938307c873ecf571046e33a1f31d2fa9c0299946abc7fcaa87c616f3f
6473,86.473,3.652090678999997,0.6531387069999965,62.76225294530463,74.76225294530462,62.76225294530463,direct,"{""distance_nm"": 62.76225294530463, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.18101619926736, 61.5], ""point_b_nm"": [-33.18101619926735, -1.262252945304629], ""touch_or_overlap"": false}",True,True,True,,0ecfdb5b8a6370ba6c71a315bd193c75971133b44fbfa27ef8de2ec86fb65b28
6474,86.474,3.6530906790000017,0.6541387070000013,62.76283207908659,74.76283207908662,62.76283207908659,direct,"{""distance_nm"": 62.76283207908659, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.18282675945824, 61.5], ""point_b_nm"": [-33.18282675945823, -1.262832079086596], ""touch_or_overlap"": false}",True,True,True,,36e9d201d34bfcc8cdbce41c9c952eed8dc9076b9a541286b69d67aeabe7d06e
6475,86.475,3.6540906789999923,0.6551387069999919,62.763411244468706,74.76341124446873,62.763411244468706,direct,"{""distance_nm"": 62.763411244468706, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.184637309540975, 61.5], ""point_b_nm"": [-33.18463730954098, -1.263411244468705], ""touch_or_overlap"": false}",True,True,True,,ece8bac457c620949430c4cf071d4ba1ce8222f7b1afca191568a382c1b3bec8
6476,86.476,3.655090678999997,0.6561387069999967,62.76399044145081,74.76399044145083,62.76399044145081,direct,"{""distance_nm"": 62.76399044145081, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.186447849515176, 61.5], ""point_b_nm"": [-33.186447849515176, -1.2639904414508103], ""touch_or_overlap"": false}",True,True,True,,533ffa6a7a4ef83b853c229db60df3fdbb3668dab19100b67cac15020d76ca12
6477,86.477,3.656090679000002,0.6571387070000014,62.7645696700327,74.7645696700327,62.7645696700327,direct,"{""distance_nm"": 62.7645696700327, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.18825837938019, 61.5], ""point_b_nm"": [-33.18825837938019, -1.264569670032698], ""touch_or_overlap"": false}",True,True,True,,6388bd147e59ef7cf67bdb8d5081a0b035ea779f657cb9ea7ee3d85d97d260d3
6478,86.478,3.6570906789999924,0.658138706999992,62.765148930214195,74.7651489302142,62.765148930214195,direct,"{""distance_nm"": 62.765148930214195, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.19006889913544, 61.5], ""point_b_nm"": [-33.19006889913544, -1.265148930214199], ""touch_or_overlap"": false}",True,True,True,,c27fd2ea427533b0fb2195b8922030b86fdfc3573d2239024f20af41c07a5755
6479,86.479,3.658090678999997,0.6591387069999968,62.76572822199514,74.76572822199512,62.76572822199514,direct,"{""distance_nm"": 62.76572822199514, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.19187940878048, 61.5], ""point_b_nm"": [-33.191879408780466, -1.2657282219951376], ""touch_or_overlap"": false}",True,True,True,,445095ca3ce2d30670956d6f3fc8ccb245066db21a801f2d093b3df8c37e5d26
6480,86.48,3.659090679000002,0.6601387070000015,62.76630754537535,74.76630754537535,62.76630754537535,direct,"{""distance_nm"": 62.76630754537535, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.19368990831464, 61.5], ""point_b_nm"": [-33.19368990831464, -1.2663075453753496], ""touch_or_overlap"": false}",True,True,True,,51412aaeeff0818903028a40baaa79944245fce766150931918be81d38b6aad9
6481,86.481,3.6600906789999925,0.6611387069999921,62.76688690035465,74.76688690035465,62.76688690035465,direct,"{""distance_nm"": 62.76688690035465, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.19550039773743, 61.5], ""point_b_nm"": [-33.19550039773744, -1.2668869003546486], ""touch_or_overlap"": false}",True,True,True,,74bc2f618e3f0fa349f3be42cbfaac40c53890adca9dfd3df7b3eec4888b2db5
6482,86.482,3.6610906789999973,0.6621387069999969,62.767466286932866,74.76746628693286,62.767466286932866,direct,"{""distance_nm"": 62.767466286932866, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.197310877048324, 61.5], ""point_b_nm"": [-33.19731087704832, -1.267466286932867], ""touch_or_overlap"": false}",True,True,True,,25f385672fc13a94196bed43594bd5dfb104e8cf774bc20a7122cf16a593567b
6483,86.483,3.662090679000002,0.6631387070000017,62.76804570510982,74.76804570510981,62.76804570510982,direct,"{""distance_nm"": 62.76804570510982, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.19912134624674, 61.5], ""point_b_nm"": [-33.19912134624673, -1.2680457051098184], ""touch_or_overlap"": false}",True,True,True,,d44e306d6ea40903e98944e38194a24d74e389bab35990d68060e0ff1d5157e8
