sequence_uids,sequence_hashes,mean_target_order_strength,worst_wavelength_target_order_strength,mean_y_target_leakage,x_y_contrast_ratio,x_y_contrast_safe_difference,mean_m0_xx_leakage,mean_mminus1_xx_leakage,worst_projector_error
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,2.399646789387425,0.11037510918028896,0.3478717384654433,6.898079159787221,2.0517750509219814,23.496368286203747,0.7787674798941782,1.2202087686224787
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1C1B_V2_012,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,2.3936353045564887,0.17619881599527337,0.2693296237377323,8.88738220229113,2.1243056808187566,23.648604792504518,0.7763799329060306,0.8928120301094999
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3921392244262503,0.24771286184056387,0.2823161331096123,8.473264344044683,2.109823091316638,23.750866086408898,0.7179472738105,0.7047968278489238
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3921140458804993,0.2475235542271068,0.2462809789449579,9.712946798116798,2.145833066935541,23.54439004969734,0.7149634838573554,0.8926370128292442
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3909432515192135,0.17785972541598954,0.2786970574169496,8.57900429117987,2.112246194102264,23.61944760174498,0.7771151409601792,0.9069766583124061
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_012,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,2.389070834854113,0.056926464350476665,0.28287657486261913,8.445629815810593,2.106194259991494,23.08420958767148,0.9239929324419494,1.4200653374946441
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3838366327149902,0.23380237981900673,0.2716364538793795,8.775834755130237,2.112200178835611,23.70745554621088,0.7252155369804654,0.7029294528917022
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4,2.382680144284384,0.05717982854106258,0.29216263328489156,8.15532129312718,2.0905175109994927,23.05440649002944,0.9277808711460506,1.4519598600959214
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3799055151408397,0.45469150427756405,0.25988088081010663,9.157678347565023,2.120024634330733,24.40181490066533,0.6392350011622476,0.6218381741012013
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660,2.377202340958346,0.11117297511086308,0.25812082026934546,9.209649723248859,2.119081520689001,22.443551791590753,0.7850287239166593,0.8171374276797418
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.37308647217987,0.4388586579250727,0.22395834209860205,10.596106623860756,2.149128130081268,24.174502911658788,0.6815869388674569,0.6751014994643283
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3725811505029952,0.40075476601985716,0.21890351388953647,10.838479055664003,2.153677636613459,24.136317590644143,0.660938221779271,0.6924137222447443
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.369530409771342,0.3013460830968975,0.26943152632559797,8.794555121615028,2.100098883445744,24.13399266319378,0.6858603992767149,0.67835876006482
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.366806491108818,0.48181645837257425,0.26557934617708007,8.911862029853424,2.101227144931738,24.462503398556017,0.6462793725415374,0.6128782293909454
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3617254973944775,0.24235542076286307,0.24143317630917802,9.78210838087167,2.1202923210852993,23.593590672090794,0.7371327625411053,0.8840047186630112
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.35841403136875,0.28014321524395824,0.22815294433235037,10.336987051691294,2.1302610870364,23.88124586767243,0.698684998576242,0.8552284863999152
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1C1B_V2_012,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,2.3580250170982016,0.08436194790010343,0.27508249822851366,8.572064861572429,2.0829425188696877,23.43626860755012,0.878305416044361,1.161974401669349
GLOBAL_015|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_010,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611,2.352395491329465,0.08534314719258894,0.2843894026122265,8.271741034376822,2.0680060887172385,23.405914105015356,0.880780785054745,1.183268741570789
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.350151178823882,0.327779991351307,0.28968992750643047,8.11264374655109,2.0604612513174514,24.06458935073437,0.6314977603708328,0.8323415818688134
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3437556668518393,0.23644491396061498,0.2743645290079754,8.542487891296288,2.069391137843864,23.70745554621088,0.7393594598709293,0.7048175271164785
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3392844533142925,0.46294128597509976,0.22976484988263282,10.181211157882647,2.1095196034316595,24.276142212253976,0.7176503298683135,0.6868723503456126
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3350509135747934,0.4241579253258594,0.22458918169543207,10.396987494889146,2.1104617318793615,24.230964460933517,0.6937374005369302,0.7040567953545779
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f,2.333691321697583,0.05900069044284448,0.21554076399731192,10.827146004394265,2.1181505577002713,21.936750352507637,0.9299768507625296,0.8968815705637602
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3303765622686816,0.22366930609473545,0.23896535315262735,9.751943248359808,2.091411209116054,23.517550132263935,0.7331589731905767,0.9029761718827221
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.329027605803527,0.2524612481323462,0.27675701892667576,8.415423806904718,2.052270586876851,23.83278977893905,0.707393482357549,0.7052464092216717
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611,2.3271394304284403,0.08621328757934746,0.20214425414114284,11.512270978543697,2.1249951762872974,22.364551635221098,0.8781177785172652,0.7018534976189952
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1E3C_A_TIED_MINUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4,2.3237407769306055,0.057218267426521925,0.21037239048050488,11.045844807025405,2.1133683864501007,22.004645647357055,0.9504027981832076,0.8821292033847778
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.320018299440582,0.42918855715094417,0.25206197283974163,9.204158300052763,2.0679563266008403,24.347058956886073,0.6586856893785153,0.6191325420348995
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_B_DECOUPLED_MINUS_GLOBAL_006|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|ef02123b092693b6bc97a2775d52c2484c8f0b3494ea3d16aa6867ea5e56f660|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.3187448799642514,0.3255490520435947,0.3256655007373841,7.120020004311362,1.9930793792268673,24.257390861500728,0.6605390094830591,0.7115810593318461
H1C1B_V2_005|H1C1B_V2_015|H1C1B_V2_015|H1E3C_A_TIED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1E3C_A_TIED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|405ef47bf4982f1ee15f52588e2b04fc358919abf0e381cad6496d0924e0a3a4|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537,2.318237426445116,0.30349031029341567,0.23303856636966147,9.94787027125704,2.0851988600754545,23.968826658754065,0.7270644661216007,0.8643926536964797
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1C1B_V2_010|H1E3C_A_DECOUPLED_PLUS_H1C1B_V2_010,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|3f1dc26c576ffc1bc4c074f90d1c58ade24eb09b6926603aa8208ee52da19611|27352db3f59faf95f295663c3dd41b128680dc64dcd5f709417bddca7a71ad78,2.3143248968336954,0.29406859399201535,0.26174734966162355,8.841827433307582,2.052577547172072,24.083513517387004,0.7049061827028458,0.6778234392940868
H1C1B_V2_005|H1C1B_V2_005|H1C1B_V2_015|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010|H1C1B_V2_012,7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82|6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f|9191ce264313547454e8730bd323ea9ae49244af138113c2fa5b75e1a627857b,2.3121742399396337,0.075734111946278,0.3198382195744933,7.229199321506061,1.9923360203651403,23.402108748624475,0.8729530892741377,1.4167670195176958
