candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score,cavity_validity_class,effective_bottom_reflector,top_mirror_extraction_risk,angular_lobe_quality_flag,normal_offaxis_same_basis,I_proxy_normal_abs_at_453,I_proxy_offaxis_abs_at_453,I_proxy_peak_estimate_at_453,ratio_artifact_warning,fwhm_artifact_warning,physical_audit_warning,conservative_score
R2_1_04339,R2D_all_dielectric_highR_mediumR_scan,453,220,10,4,0.722,none,451.06,4.053343,0.0,6.0,0.0,0.793301,0.324205,0.419585,0.5746,0.666271,0.962193,2.446913,Level A,meets Level B or better constraints,0.888397,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.793301,0.324205,0.793301,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.902876
R2_1_04626,R2D_all_dielectric_highR_mediumR_scan,453,190,12,4,0.722,SiO2_25nm,450.985,4.017483,3.0,7.0,3.0,0.801964,0.304342,0.439899,0.604383,0.674948,0.963161,2.635077,Level A,cavity center shifted away from 453 nm,0.888087,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.801964,0.304342,0.801964,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.719942
R2_1_01070,R2A_Taguchi2026_scaled_control,453,300,12,4,0.722,SiO2_25nm,450.985,3.960655,3.0,6.0,3.0,0.772501,0.27696,0.487123,0.60013,0.659942,0.96146,2.789219,Level A,cavity center shifted away from 453 nm,0.886543,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.772501,0.27696,0.772501,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.872554
R2_1_02266,R2B_Khaidarov_hybrid_scaled_control,453,290,12,4,0.722,SiO2_25nm,454.985,4.075965,2.0,9.0,2.0,0.846696,0.341829,0.370079,0.578026,0.710038,0.967267,2.476955,Level A,meets Level B or better constraints,0.883062,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.846696,0.341829,0.846696,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.5871
R2_1_04798,R2D_all_dielectric_highR_mediumR_scan,453,320,12,8,0.9227,SiO2_25nm,454.645,3.778091,3.0,4.0,3.0,0.783105,0.400124,0.437654,0.491363,0.564586,0.950653,1.957158,Level A,meets Level B or better constraints,0.881587,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.783105,0.400124,0.783105,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.509513
R2_1_04349,R2D_all_dielectric_highR_mediumR_scan,453,250,10,4,0.722,TiO2_25nm,451.085,4.053343,0.0,6.0,0.0,0.786494,0.329457,0.421094,0.567365,0.656666,0.961101,2.387246,Level A,meets Level B or better constraints,0.872031,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.786494,0.329457,0.786494,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.866054
R2_1_04788,R2D_all_dielectric_highR_mediumR_scan,453,300,12,8,0.9227,TiO2_50nm,451.67,3.778091,1.0,3.0,1.0,0.770465,0.480007,0.411231,0.417328,0.501141,0.943462,1.605111,Level A,meets Level B or better constraints,0.837923,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.770465,0.480007,0.770465,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.516389
R2_1_01015,R2A_Taguchi2026_scaled_control,453,310,12,2,0.4727,none,450.78,4.293703,1.0,5.0,1.0,0.732961,0.256021,0.500989,0.597071,0.659264,0.961383,2.862898,Level A,cavity center shifted away from 453 nm,0.837902,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.732961,0.256021,0.732961,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.104187
R2_1_04592,R2D_all_dielectric_highR_mediumR_scan,453,260,12,2,0.4727,TiO2_50nm,450.83,4.360571,0.0,5.0,0.0,0.74766,0.291192,0.45958,0.579009,0.651488,0.960502,2.567589,Level A,cavity center shifted away from 453 nm,0.837129,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.74766,0.291192,0.74766,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.003857
R2_1_01134,R2A_Taguchi2026_scaled_control,453,310,12,6,0.8534,SiO2_25nm,451.165,3.805028,3.0,4.0,3.0,0.72675,0.313834,0.477832,0.530658,0.598222,0.954465,2.315716,Level A,meets Level B or better constraints,0.836167,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.72675,0.313834,0.72675,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.71404
R2_1_00898,R2A_Taguchi2026_scaled_control,453,320,10,8,0.9227,SiO2_25nm,451.145,3.758646,3.0,6.0,3.0,0.759105,0.319886,0.448986,0.566554,0.631597,0.958247,2.373048,Level A,meets Level B or better constraints,0.832824,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.759105,0.319886,0.759105,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.637003
R2_1_04581,R2D_all_dielectric_highR_mediumR_scan,453,230,12,2,0.4727,TiO2_25nm,450.805,4.360571,0.0,5.0,0.0,0.744105,0.286597,0.459724,0.582605,0.655242,0.960928,2.59635,Level A,cavity center shifted away from 453 nm,0.832114,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.744105,0.286597,0.744105,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.02058
R2_1_04571,R2D_all_dielectric_highR_mediumR_scan,453,200,12,2,0.4727,none,450.78,4.360571,1.0,6.0,1.0,0.754505,0.282028,0.459007,0.5925,0.665941,0.962141,2.675286,Level A,cavity center shifted away from 453 nm,0.824981,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.754505,0.282028,0.754505,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.929502
R2_1_00538,R2A_Taguchi2026_scaled_control,453,320,8,6,0.8534,SiO2_25nm,451.065,3.899673,3.0,9.0,3.0,0.794056,0.303505,0.380533,0.594764,0.717396,0.968042,2.616286,Level A,meets Level B or better constraints,0.821108,true_two_mirror_cavity,DBR proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.794056,0.303505,0.794056,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,2.196906
R2_1_02159,R2B_Khaidarov_hybrid_scaled_control,453,320,12,0,0.12,none,455.5,5.049393,1.0,9.0,1.0,0.822831,0.307242,0.366797,0.573063,0.736577,0.970782,2.678123,Level A,cavity center shifted away from 453 nm,0.818421,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.822831,0.307242,0.822831,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.293653
R2_1_00642,R2A_Taguchi2026_scaled_control,453,280,10,0,0.12,SiO2_25nm,450.425,4.926489,2.0,9.0,2.0,0.79172,0.241832,0.393687,0.622245,0.767555,0.973919,3.273845,Level A,cavity center shifted away from 453 nm,0.814109,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.79172,0.241832,0.79172,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.011054
R2_1_00938,R2A_Taguchi2026_scaled_control,453,270,12,0,0.12,SiO2_25nm,450.325,4.873616,2.0,7.0,2.0,0.750772,0.219931,0.460541,0.656582,0.737376,0.970241,3.413673,Level A,cavity center shifted away from 453 nm,0.804113,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.750772,0.219931,0.750772,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.80907
R2_1_04656,R2D_all_dielectric_highR_mediumR_scan,453,270,12,4,0.722,TiO2_50nm,451.01,4.017483,0.0,4.0,0.0,0.708383,0.309618,0.462072,0.53736,0.606754,0.955432,2.287926,Level A,meets Level B or better constraints,0.788147,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.708383,0.309618,0.708383,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.917614
R2_1_00355,R2A_Taguchi2026_scaled_control,453,310,8,0,0.12,none,450.5,5.029978,1.0,10.0,1.0,0.804807,0.273565,0.361041,0.580061,0.766005,0.974523,2.941922,Level A,cavity center shifted away from 453 nm,0.786048,top_filter_only,none in proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.804807,0.273565,0.804807,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.596524
R2_1_00834,R2A_Taguchi2026_scaled_control,453,310,10,6,0.8534,SiO2_25nm,450.965,3.83718,3.0,7.0,3.0,0.727764,0.274209,0.441097,0.606028,0.676393,0.963324,2.65405,Level A,cavity center shifted away from 453 nm,0.76782,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.727764,0.274209,0.727764,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.73462
R2_1_01079,R2A_Taguchi2026_scaled_control,453,320,12,4,0.722,none,450.96,3.960655,1.0,4.0,1.0,0.679436,0.272041,0.498938,0.545223,0.611018,0.955915,2.497547,Level A,cavity center shifted away from 453 nm,0.762831,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.679436,0.272041,0.679436,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.963591
R2_1_00651,R2A_Taguchi2026_scaled_control,453,300,10,0,0.12,none,450.4,4.926489,1.0,8.0,1.0,0.748657,0.235887,0.426339,0.623392,0.739294,0.970574,3.173799,Level A,cavity center shifted away from 453 nm,0.761427,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.748657,0.235887,0.748657,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.937541
R2_1_02112,R2B_Khaidarov_hybrid_scaled_control,453,210,12,0,0.12,TiO2_50nm,450.45,5.049393,0.0,9.0,0.0,0.791961,0.297621,0.371337,0.573398,0.731236,0.970111,2.660974,Level A,cavity center shifted away from 453 nm,0.761301,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.791961,0.297621,0.791961,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.228573
R2_1_02101,R2B_Khaidarov_hybrid_scaled_control,453,180,12,0,0.12,TiO2_25nm,450.425,5.049393,1.0,9.0,1.0,0.789469,0.294784,0.366797,0.573063,0.736577,0.970782,2.678123,Level A,cavity center shifted away from 453 nm,0.756653,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.789469,0.294784,0.789469,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.298657
R2_1_00957,R2A_Taguchi2026_scaled_control,453,320,12,0,0.12,TiO2_25nm,450.325,4.873616,1.0,6.0,1.0,0.711469,0.219866,0.487227,0.637085,0.706845,0.966777,3.235915,Level A,cavity center shifted away from 453 nm,0.755571,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.711469,0.219866,0.711469,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.78162
R2_1_04635,R2D_all_dielectric_highR_mediumR_scan,453,210,12,4,0.722,none,450.96,4.017483,0.0,5.0,0.0,0.704217,0.299084,0.464869,0.547068,0.615573,0.956431,2.354581,Level A,cavity center shifted away from 453 nm,0.755351,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.704217,0.299084,0.704217,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.896983
R2_1_04720,R2D_all_dielectric_highR_mediumR_scan,453,280,12,6,0.8534,TiO2_50nm,451.19,3.857448,0.0,3.0,0.0,0.68661,0.349799,0.448266,0.480381,0.555328,0.949603,1.962871,Level A,meets Level B or better constraints,0.752421,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.68661,0.349799,0.68661,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.792118
R2_1_04645,R2D_all_dielectric_highR_mediumR_scan,453,240,12,4,0.722,TiO2_25nm,450.985,4.017483,0.0,4.0,0.0,0.685543,0.304338,0.460263,0.532244,0.602146,0.954909,2.252573,Level A,cavity center shifted away from 453 nm,0.745249,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.685543,0.304338,0.685543,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.892977
R2_1_04217,R2D_all_dielectric_highR_mediumR_scan,453,220,10,0,0.12,TiO2_25nm,450.425,5.014721,0.0,8.0,0.0,0.754668,0.26804,0.39039,0.590045,0.732031,0.969986,2.815504,Level A,cavity center shifted away from 453 nm,0.743796,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.754668,0.26804,0.754668,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.078675
R2_1_04228,R2D_all_dielectric_highR_mediumR_scan,453,250,10,0,0.12,TiO2_50nm,450.45,5.014721,0.0,8.0,0.0,0.753897,0.271113,0.394384,0.58879,0.725645,0.96922,2.780751,Level A,cavity center shifted away from 453 nm,0.741682,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.753897,0.271113,0.753897,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.099643
R2_1_04513,R2D_all_dielectric_highR_mediumR_scan,453,210,12,0,0.12,TiO2_25nm,450.325,4.959948,0.0,6.0,0.0,0.711862,0.243953,0.445561,0.613566,0.702866,0.966343,2.918026,Level A,cavity center shifted away from 453 nm,0.732271,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.711862,0.243953,0.711862,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.899201
R2_1_04390,R2D_all_dielectric_highR_mediumR_scan,453,200,10,6,0.8534,SiO2_25nm,450.965,3.890496,3.0,8.0,3.0,0.736975,0.301754,0.402038,0.588002,0.67955,0.963688,2.442302,Level A,cavity center shifted away from 453 nm,0.728696,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.736975,0.301754,0.736975,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.544688
R2_1_04524,R2D_all_dielectric_highR_mediumR_scan,453,240,12,0,0.12,TiO2_50nm,450.35,4.959948,0.0,6.0,0.0,0.705773,0.24758,0.448399,0.607371,0.693871,0.96532,2.850693,Level A,cavity center shifted away from 453 nm,0.718967,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.705773,0.24758,0.705773,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.940514
R2_1_00474,R2A_Taguchi2026_scaled_control,453,310,8,4,0.722,SiO2_25nm,450.885,4.063305,3.0,10.0,3.0,0.750937,0.27254,0.366999,0.590204,0.742505,0.971109,2.755328,Level A,cavity center shifted away from 453 nm,0.717833,true_two_mirror_cavity,DBR proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.750937,0.27254,0.750937,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,2.200773
R2_1_04699,R2D_all_dielectric_highR_mediumR_scan,453,220,12,6,0.8534,none,451.14,3.857448,0.0,3.0,0.0,0.66353,0.338041,0.448266,0.480381,0.555328,0.949603,1.962871,Level A,meets Level B or better constraints,0.71302,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.66353,0.338041,0.66353,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.788656
R2_1_04207,R2D_all_dielectric_highR_mediumR_scan,453,190,10,0,0.12,none,450.4,5.014721,1.0,9.0,1.0,0.753562,0.265065,0.385826,0.590538,0.737997,0.970709,2.84293,Level A,cavity center shifted away from 453 nm,0.712058,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.753562,0.265065,0.753562,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.202385
R2_1_04420,R2D_all_dielectric_highR_mediumR_scan,453,280,10,6,0.8534,TiO2_50nm,450.99,3.890496,0.0,5.0,0.0,0.685162,0.30729,0.429416,0.547495,0.625014,0.957502,2.22969,Level A,cavity center shifted away from 453 nm,0.712033,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.685162,0.30729,0.685162,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.829349
R2_1_04503,R2D_all_dielectric_highR_mediumR_scan,453,180,12,0,0.12,none,450.3,4.959948,1.0,7.0,1.0,0.715135,0.240361,0.441564,0.618622,0.71124,0.967296,2.975249,Level A,cavity center shifted away from 453 nm,0.709908,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.715135,0.240361,0.715135,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.004376
R2_1_00947,R2A_Taguchi2026_scaled_control,453,290,12,0,0.12,none,450.3,4.873616,0.0,6.0,0.0,0.682072,0.216437,0.490176,0.628763,0.697151,0.965678,3.151365,Level A,cavity center shifted away from 453 nm,0.697708,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.682072,0.216437,0.682072,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.756759
R2_1_04060,R2D_all_dielectric_highR_mediumR_scan,453,280,8,4,0.722,TiO2_50nm,450.91,4.123139,0.0,8.0,0.0,0.72494,0.304903,0.368955,0.557664,0.69975,0.966308,2.377606,Level A,cavity center shifted away from 453 nm,0.695977,true_two_mirror_cavity,DBR proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.72494,0.304903,0.72494,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,2.325453
R2_1_00770,R2A_Taguchi2026_scaled_control,453,300,10,4,0.722,SiO2_25nm,450.785,3.995503,3.0,8.0,3.0,0.699148,0.242228,0.426616,0.62393,0.712283,0.967398,2.886323,Level A,cavity center shifted away from 453 nm,0.694568,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.699148,0.242228,0.699148,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.797026
R2_1_00419,R2A_Taguchi2026_scaled_control,453,320,8,2,0.4727,none,450.68,4.414606,2.0,10.0,2.0,0.741408,0.258192,0.371366,0.588001,0.751157,0.97235,2.871542,Level A,cavity center shifted away from 453 nm,0.692625,weak_bottom_reflector,weak DBR proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.741408,0.258192,0.741408,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.320968
R2_1_00706,R2A_Taguchi2026_scaled_control,453,290,10,2,0.4727,SiO2_25nm,450.605,4.334689,2.0,9.0,2.0,0.716186,0.231404,0.410222,0.627534,0.742444,0.970871,3.094961,Level A,cavity center shifted away from 453 nm,0.691468,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.716186,0.231404,0.716186,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.917629
R2_1_01194,R2A_Taguchi2026_scaled_control,453,310,12,8,0.9227,SiO2_25nm,451.045,3.727791,3.0,4.0,3.0,0.646029,0.293161,0.466692,0.518295,0.587635,0.953265,2.203665,Level A,meets Level B or better constraints,0.683398,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.646029,0.293161,0.646029,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.64088
R2_1_02219,R2B_Khaidarov_hybrid_scaled_control,453,320,12,2,0.4727,none,455.38,4.429555,1.0,8.0,1.0,0.720475,0.28195,0.381583,0.575729,0.710709,0.967452,2.555329,Level A,cavity center shifted away from 453 nm,0.681,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.720475,0.28195,0.720475,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.726904
R2_1_03996,R2D_all_dielectric_highR_mediumR_scan,453,270,8,2,0.4727,TiO2_50nm,450.73,4.485324,1.0,10.0,1.0,0.752576,0.300999,0.344855,0.553093,0.736105,0.971071,2.50026,Level A,cavity center shifted away from 453 nm,0.677153,weak_bottom_reflector,weak DBR proxy,medium,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.752576,0.300999,0.752576,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.174216
R2_1_01002,R2A_Taguchi2026_scaled_control,453,280,12,2,0.4727,SiO2_25nm,450.505,4.293703,2.0,6.0,2.0,0.658507,0.210665,0.478846,0.637845,0.701722,0.966195,3.125856,Level A,cavity center shifted away from 453 nm,0.67685,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.658507,0.210665,0.658507,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.110793
R2_1_04399,R2D_all_dielectric_highR_mediumR_scan,453,220,10,6,0.8534,none,450.94,3.890496,0.0,5.0,0.0,0.660091,0.296046,0.429416,0.547495,0.625014,0.957502,2.22969,Level A,cavity center shifted away from 453 nm,0.668136,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,0.660091,0.296046,0.660091,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.825588
