FWHM_nm,T448,T449,T450,T450_10deg,T450_20deg,T450_30deg,T450_40deg,T450_50deg,T450_60deg,T451,T452,T453,TE_TM_split_20deg,TE_TM_split_40deg,Tpeak,blue_448_453_mean,blue_448_453_min,candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,energy_max,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,normal_to_40_60_ratio,peak_count,peak_error_nm,peak_wavelength_nm,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
0.0,9.866440604379713e-05,0.00011258497177632707,0.00013034021090435122,0.00020897130892474683,0.012024842225090163,0.00019882290341581484,0.00010347239012756666,0.00029705579163764493,0.004178730316129528,0.0001533610172439428,0.00018363770173934676,0.00022482174941859486,0.007577582126203164,0.00019601903471957988,0.5835803345376349,0.0001505683428543933,9.866440604379713e-05,ZL1_N5_M5_L81_H46,H46 L81 H46 L81 H46 L81 H46 L81 H46 L486 H46 L81 H46 L81 H46 L81 H46 L81 H46 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f8b71f94d458b7ea,1.0000000000000007,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 81, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 405}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L81 H46 L81 H46 L81 H46 L81 H46 L81 L81 L81 L81 L81 L81 H46 L81 H46 L81 H46 L81 H46 L81 H46 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.14354287908216085,1,12.0,462.0,f8b71f94d458b7ea,GaN -> reverse(stack) -> Air,ZL-1,20,25,1675
0.0,6.482523231473382e-05,7.085106108466901e-05,7.817449557854343e-05,0.0001064729954703897,0.0006392644932599023,0.0004496354883208746,0.00012145268152039856,0.0002691715571712385,0.002868950162571874,8.712784488917537e-05,9.808425669435606e-05,0.00011178226561833155,0.0005081266631304906,0.00022991338135214547,0.7865293315564895,8.514085936330154e-05,6.482523231473382e-05,ZL1_N5_M5_L82_H46,H46 L82 H46 L82 H46 L82 H46 L82 H46 L492 H46 L82 H46 L82 H46 L82 H46 L82 H46 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0c4268c49f1d16b7,1.0000000000000007,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 82, ""H_nm"": 46, ""effective_central_L_thickness_nm"": 410}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H46 L82 H46 L82 H46 L82 H46 L82 H46 L82 L82 L82 L82 L82 L82 H46 L82 H46 L82 H46 L82 H46 L82 H46 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.1084269495798071,1,16.5,466.5,0c4268c49f1d16b7,GaN -> reverse(stack) -> Air,ZL-1,20,25,1690
0.0,0.0005457552084121104,0.00039550388580545835,0.0003013334768326053,0.00016812067954511577,6.515646256105277e-05,4.506076123922848e-05,8.73489316890694e-05,0.0006463564443194463,0.05692127671498361,0.0002385037510798875,0.0001945334069217374,0.00016257408496754078,5.584718169735887e-05,0.0001661638104532563,0.9850107671202926,0.0003063673023365566,0.00016257408496754078,ZL1_N5_M5_L76_H47,H47 L76 H47 L76 H47 L76 H47 L76 H47 L456 H47 L76 H47 L76 H47 L76 H47 L76 H47 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_760852af476da368,1.0000000000000009,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 76, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 380}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L76 H47 L76 H47 L76 H47 L76 H47 L76 L76 L76 L76 L76 L76 H47 L76 H47 L76 H47 L76 H47 L76 H47 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.01964240171439971,1,-7.5,442.5,760852af476da368,GaN -> reverse(stack) -> Air,ZL-1,20,25,1610
0.5,0.010861309041342464,0.003363469915200202,0.0016204704494385516,0.000490368536660451,0.00010469238520604047,5.2877348804677174e-05,8.258698560450078e-05,0.00048464501037132524,0.021843405001397986,0.0009554623507314463,0.0006333931593783685,0.00045300113558269033,9.042987968252817e-05,0.00015692112360738512,0.22819453371194565,0.0029811843419456194,0.00045300113558269033,ZL1_N5_M5_L77_H47,H47 L77 H47 L77 H47 L77 H47 L77 H47 L462 H47 L77 H47 L77 H47 L77 H47 L77 H47 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_3c4f6d85f965fd77,1.0000000000000007,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 77, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 385}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L77 H47 L77 H47 L77 H47 L77 H47 L77 L77 L77 L77 L77 L77 H47 L77 H47 L77 H47 L77 H47 L77 H47 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.2164647364964577,1,-3.0,447.0,3c4f6d85f965fd77,GaN -> reverse(stack) -> Air,ZL-1,20,25,1625
0.0,0.0018902226641120748,0.004178459450276685,0.01591127696297527,0.006328797575327302,0.00020938203500093171,6.670441612612437e-05,8.160821415377548e-05,0.0003828233137099987,0.010680784538697714,0.9151633347510149,0.01877381684838892,0.004603369717310857,0.00018359474468751362,0.00015491078908046757,0.9151633347510149,0.16008674673234646,0.0018902226641120748,ZL1_N5_M5_L78_H47,H47 L78 H47 L78 H47 L78 H47 L78 H47 L468 H47 L78 H47 L78 H47 L78 H47 L78 H47 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_1765b64cb0bbd9cf,1.0000000000000009,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 78, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 390}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L78 H47 L78 H47 L78 H47 L78 H47 L78 L78 L78 L78 L78 L78 H47 L78 H47 L78 H47 L78 H47 L78 H47 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,17.930235923747148,1,1.0,451.0,1765b64cb0bbd9cf,GaN -> reverse(stack) -> Air,ZL-1,20,25,1640
0.0,0.00034711433398698286,0.0004609887943737463,0.0006457818919388021,0.002596228431593077,0.0006594858734885034,9.225355524067366e-05,8.445005877712442e-05,0.00031689771068864125,0.006076275417058847,0.0009742564411755107,0.0016398201463169375,0.0033373402841261543,0.0006000311751621079,0.00016018035596221394,0.4001444486739139,0.0012342169819863557,0.00034711433398698286,ZL1_N5_M5_L79_H47,H47 L79 H47 L79 H47 L79 H47 L79 H47 L474 H47 L79 H47 L79 H47 L79 H47 L79 H47 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_95a08013ef4f5c86,1.0000000000000009,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 79, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 395}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L79 H47 L79 H47 L79 H47 L79 H47 L79 L79 L79 L79 L79 L79 H47 L79 H47 L79 H47 L79 H47 L79 H47 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.8837839993627395,1,5.5,455.5,95a08013ef4f5c86,GaN -> reverse(stack) -> Air,ZL-1,20,25,1655
0.0,0.00015048814339215647,0.00017708766445297323,0.00021273494905066636,0.00039664148644744936,0.0148419156886225,0.00014496667914182048,9.186057326330917e-05,0.00027399170845536237,0.003839569472082162,0.0002618372008622612,0.000331488214445252,0.00043556045822336603,0.01694943512985332,0.00017413374957450683,0.531083910807492,0.00026153277173777923,0.00015048814339215647,ZL1_N5_M5_L80_H47,H47 L80 H47 L80 H47 L80 H47 L80 H47 L480 H47 L80 H47 L80 H47 L80 H47 L80 H47 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_bc8849c540b1ccaa,1.0000000000000022,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 80, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 400}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L80 H47 L80 H47 L80 H47 L80 H47 L80 L80 L80 L80 L80 L80 H47 L80 H47 L80 H47 L80 H47 L80 H47 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.2752346628888049,1,9.5,459.5,bc8849c540b1ccaa,GaN -> reverse(stack) -> Air,ZL-1,20,25,1670
0.0,8.955935408466682e-05,9.945475891947104e-05,0.0001117681367249408,0.00016323693669749255,0.0020662614333867443,0.00027883277417292115,0.00010567702226670402,0.0002469584483705586,0.002626228004706886,0.00012725186482552306,0.00014686077207182608,0.0001723556887711234,0.0014364663957872456,0.00020024664455051646,0.8476219060888777,0.00012454176256625852,8.955935408466682e-05,ZL1_N5_M5_L81_H47,H47 L81 H47 L81 H47 L81 H47 L81 H47 L486 H47 L81 H47 L81 H47 L81 H47 L81 H47 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_6e9741c0603fe83e,1.0000000000000007,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 81, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 405}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L81 H47 L81 H47 L81 H47 L81 H47 L81 L81 L81 L81 L81 L81 H47 L81 H47 L81 H47 L81 H47 L81 H47 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.17518074965991834,1,14.0,464.0,6e9741c0603fe83e,GaN -> reverse(stack) -> Air,ZL-1,20,25,1685
0.5,6.353407405859895e-05,6.803431393196145e-05,7.347178003064866e-05,9.438779265280516e-05,0.0003868974826331482,0.0008018414015651186,0.00012984425796961008,0.00023188080750674594,0.0019144206278912579,8.004809904617591e-05,8.796802889639634e-05,9.768011989164204e-05,0.0003025486861392353,0.0002459994241389954,0.2605993707168467,7.845606930923723e-05,6.353407405859895e-05,ZL1_N5_M5_L82_H47,H47 L82 H47 L82 H47 L82 H47 L82 H47 L492 H47 L82 H47 L82 H47 L82 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_735a4a95f3ffa74f,1.0000000000000009,forbidden,"{""N"": 5, ""M_added"": 5, ""L_nm"": 82, ""H_nm"": 47, ""effective_central_L_thickness_nm"": 410}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H47 L82 H47 L82 H47 L82 H47 L82 H47 L82 L82 L82 L82 L82 L82 H47 L82 H47 L82 H47 L82 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.1377867324022081,1,18.0,468.0,735a4a95f3ffa74f,GaN -> reverse(stack) -> Air,ZL-1,20,25,1700
0.5,2.8691222878121456e-05,2.6636000688936027e-05,2.497688690300561e-05,2.1378318193181938e-05,1.778605464790909e-05,2.570919395667078e-05,0.0001013823955341794,0.0015088124281125367,0.1402218757975954,2.363228301358172e-05,2.253049056872598e-05,2.1642310297545397e-05,1.6619939741749788e-05,0.00019777920314301042,0.05793371819714718,2.4684865724986036e-05,2.1642310297545397e-05,ZL1_N6_M1_L76_H42,H42 L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L152 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c50aa20e851a4bb4,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 76, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 76}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76 L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.0007622176799800726,1,-17.0,433.0,c50aa20e851a4bb4,GaN -> reverse(stack) -> Air,ZL-1,24,25,1492
0.0,4.331664662859582e-05,3.862359075942005e-05,3.494682217271785e-05,2.798007461352104e-05,2.0275980959607325e-05,2.5392755043183822e-05,8.65682300840055e-05,0.0010668705230080589,0.07507623558444272,3.202645096556028e-05,2.967123805734377e-05,2.776733928148602e-05,1.8784570510202297e-05,0.0001686193015597327,0.39571179248053273,3.4392014644187296e-05,2.776733928148602e-05,ZL1_N6_M1_L77_H42,H42 L77 H42 L77 H42 L77 H42 L77 H42 L77 H42 L154 H42 L77 H42 L77 H42 L77 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f1413b90c37bbbbf,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 77, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 77}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L77 H42 L77 H42 L77 H42 L77 H42 L77 H42 L77 L77 H42 L77 H42 L77 H42 L77 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.0019118970767274684,1,-13.5,436.5,f1413b90c37bbbbf,GaN -> reverse(stack) -> Air,ZL-1,24,25,1505
0.0,7.801444950798344e-05,6.514438937513969e-05,5.576624853803722e-05,4.046941556059407e-05,2.4455229465018325e-05,2.5966439908232578e-05,7.609672706967123e-05,0.0007835702194953072,0.04126581916203514,4.873317746858256e-05,4.3327950077894985e-05,3.909892491398341e-05,2.244797772233324e-05,0.00014799971917471154,0.19055301412125333,5.5014189980270216e-05,3.909892491398341e-05,ZL1_N6_M1_L78_H42,H42 L78 H42 L78 H42 L78 H42 L78 H42 L78 H42 L156 H42 L78 H42 L78 H42 L78 H42 L78 H42 L78 H42 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2f251d841f97bc5f,1.0000000000000009,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 78, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 78}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L78 H42 L78 H42 L78 H42 L78 H42 L78 H42 L78 L78 H42 L78 H42 L78 H42 L78 H42 L78 H42 L78 H42 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.005238449265694264,1,-10.5,439.5,2f251d841f97bc5f,GaN -> reverse(stack) -> Air,ZL-1,24,25,1518
0.0,0.0001964932815325477,0.00014345387568757381,0.00011069331872552683,6.796742428767614e-05,3.16516635656815e-05,2.7579155517683778e-05,6.885552554661055e-05,0.0005958926048312,0.023858623214379062,8.903003031250262e-05,7.396588942533972e-05,6.304482472996222e-05,2.8746050838636698e-05,0.00013371879023256762,0.13696834630573218,0.00011278020340224215,6.304482472996222e-05,ZL1_N6_M1_L79_H42,H42 L79 H42 L79 H42 L79 H42 L79 H42 L79 H42 L158 H42 L79 H42 L79 H42 L79 H42 L79 H42 L79 H42 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_eda577a9b7f41b23,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 79, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 79}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L79 H42 L79 H42 L79 H42 L79 H42 L79 H42 L79 L79 H42 L79 H42 L79 H42 L79 H42 L79 H42 L79 H42 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.016524435234470284,1,-7.0,443.0,eda577a9b7f41b23,GaN -> reverse(stack) -> Air,ZL-1,24,25,1531
0.0,0.0013479560598667305,0.0006075747289808488,0.00035073008673667334,0.00014844419797822668,4.501963400140983e-05,3.056589230974937e-05,6.415272278469049e-05,0.0004680874334964374,0.014561846484635706,0.00023181048800599045,0.0001670720343163172,0.00012769888069821302,4.0337020332959204e-05,0.0001244044635945757,0.5742863829245981,0.00047214037976746223,0.00012769888069821302,ZL1_N6_M1_L80_H42,H42 L80 H42 L80 H42 L80 H42 L80 H42 L80 H42 L160 H42 L80 H42 L80 H42 L80 H42 L80 H42 L80 H42 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c1408f3a3fecbbe8,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 80, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 80}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L80 H42 L80 H42 L80 H42 L80 H42 L80 H42 L80 L80 H42 L80 H42 L80 H42 L80 H42 L80 H42 L80 H42 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.07382001909544113,1,-4.0,446.0,c1408f3a3fecbbe8,GaN -> reverse(stack) -> Air,ZL-1,24,25,1544
0.5,0.0030355850968544745,0.060837533274261016,0.010170773859148944,0.00061375092596444,7.356965249582686e-05,3.5593458812856424e-05,6.159417275235143e-05,0.0003790981910678299,0.009352195472734179,0.001853234993440562,0.0007703340048865186,0.0004276107134254857,6.461698295291999e-05,0.00011926983618223634,0.09869382967302814,0.012849178657002832,0.0004276107134254857,ZL1_N6_M1_L81_H42,H42 L81 H42 L81 H42 L81 H42 L81 H42 L81 H42 L162 H42 L81 H42 L81 H42 L81 H42 L81 H42 L81 H42 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_42744058b4130544,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 81, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 81}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L81 H42 L81 H42 L81 H42 L81 H42 L81 H42 L81 L81 H42 L81 H42 L81 H42 L81 H42 L81 H42 L81 H42 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.0302171866845202,1,-0.5,449.5,42744058b4130544,GaN -> reverse(stack) -> Air,ZL-1,24,25,1557
0.0,0.00024683922481060644,0.00041719546593714247,0.0008377096689888782,0.11176638063222308,0.00015240331217468978,4.400899847683017e-05,6.102454964784665e-05,0.0003161185208340451,0.006290466432482019,0.0023823996406750515,0.020904183782444304,0.023819671126743897,0.00012898459050680145,0.00011799423099974975,0.9643786574415547,0.00810133315159998,0.00024683922481060644,ZL1_N6_M1_L82_H42,H42 L82 H42 L82 H42 L82 H42 L82 H42 L82 H42 L164 H42 L82 H42 L82 H42 L82 H42 L82 H42 L82 H42 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_077613d2166335a3,1.000000000000002,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 82, ""H_nm"": 42, ""effective_central_L_thickness_nm"": 82}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H42 L82 H42 L82 H42 L82 H42 L82 H42 L82 H42 L82 L82 H42 L82 H42 L82 H42 L82 H42 L82 H42 L82 H42 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,23.836651167919417,1,2.5,452.5,077613d2166335a3,GaN -> reverse(stack) -> Air,ZL-1,24,25,1570
0.0,4.1163473126504865e-05,3.6555132222878986e-05,3.294215077800363e-05,2.6260361965205753e-05,1.8745941319784453e-05,2.2700355544141603e-05,7.23336243103794e-05,0.00078056481527249,0.04181214784938391,3.006867088614126e-05,2.7747857588955037e-05,2.58656840699909e-05,1.7481295738641578e-05,0.00014080519511415742,0.38800871531940784,3.239049477874578e-05,2.58656840699909e-05,ZL1_N6_M1_L76_H43,H43 L76 H43 L76 H43 L76 H43 L76 H43 L76 H43 L152 H43 L76 H43 L76 H43 L76 H43 L76 H43 L76 H43 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_77ec3f97483d8bd7,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 76, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 76}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L76 H43 L76 H43 L76 H43 L76 H43 L76 H43 L76 L76 H43 L76 H43 L76 H43 L76 H43 L76 H43 L76 H43 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.0031681549183407353,1,-13.5,436.5,77ec3f97483d8bd7,GaN -> reverse(stack) -> Air,ZL-1,24,25,1504
0.0,7.465422147676066e-05,6.208665709673452e-05,5.293538931830133e-05,3.827249676170171e-05,2.2811575650808815e-05,2.3463047308003708e-05,6.450063365423474e-05,0.0005876862358235527,0.023980798619045673,4.607517308598749e-05,4.080435515195995e-05,3.667824627096838e-05,2.1127196660247534e-05,0.00012538739207574987,0.1908442769084245,5.220567373345205e-05,3.667824627096838e-05,ZL1_N6_M1_L77_H43,H43 L77 H43 L77 H43 L77 H43 L77 H43 L77 H43 L154 H43 L77 H43 L77 H43 L77 H43 L77 H43 L77 H43 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cb4e489c7b0d2930,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 77, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 77}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L77 H43 L77 H43 L77 H43 L77 H43 L77 H43 L77 L77 H43 L77 H43 L77 H43 L77 H43 L77 H43 L77 H43 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.008354773975600908,1,-10.5,439.5,cb4e489c7b0d2930,GaN -> reverse(stack) -> Air,ZL-1,24,25,1517
0.0,0.00018941443558074443,0.00013771631601118794,0.00010583381560443683,6.480032212196487e-05,2.980067392870131e-05,2.5190144711292622e-05,5.917250069678293e-05,0.0004571165035494354,0.01452588230697131,8.477954725505306e-05,7.015708087309526e-05,5.9564662964856625e-05,2.7392157030035264e-05,0.00011487862405898916,0.13646591695859855,0.00010791097638156235,5.9564662964856625e-05,ZL1_N6_M1_L78_H43,H43 L78 H43 L78 H43 L78 H43 L78 H43 L78 H43 L156 H43 L78 H43 L78 H43 L78 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_437c18de3b938dd0,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 78, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 78}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L78 H43 L78 H43 L78 H43 L78 H43 L78 H43 L78 L78 H43 L78 H43 L78 H43 L78 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.025299599310979335,1,-7.0,443.0,437c18de3b938dd0,GaN -> reverse(stack) -> Air,ZL-1,24,25,1530
0.0,0.001312501397708118,0.0005884462995424729,0.00033811054365874777,0.00014288061137100874,4.282220401953584e-05,2.8227951998416384e-05,5.587458226743416e-05,0.0003665972557893562,0.009263229436847042,0.0002224974504486367,0.00015969382220290128,0.00012156468478770381,3.900064005566004e-05,0.00010833724890233565,0.5404355504938527,0.00045713569972476343,0.00012156468478770381,ZL1_N6_M1_L79_H43,H43 L79 H43 L79 H43 L79 H43 L79 H43 L79 H43 L158 H43 L79 H43 L79 H43 L79 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_effa70b2e3dbd949,1.0000000000000016,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 79, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 79}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L79 H43 L79 H43 L79 H43 L79 H43 L79 H43 L79 L79 H43 L79 H43 L79 H43 L79 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.10897508982288347,1,-4.0,446.0,effa70b2e3dbd949,GaN -> reverse(stack) -> Air,ZL-1,24,25,1543
0.5,0.0029327331319587853,0.056594398718312955,0.010048357837452376,0.0006001329789442989,7.083399941838037e-05,3.3253989681914215e-05,5.435759843157357e-05,0.0003026790945954544,0.006189110727114689,0.0018027861941266117,0.0007441751166889319,0.00041091094456848735,6.367889117466202e-05,0.00010526367187238248,0.1018838269003126,0.012088893657184694,0.00041091094456848735,ZL1_N6_M1_L80_H43,H43 L80 H43 L80 H43 L80 H43 L80 H43 L80 H43 L160 H43 L80 H43 L80 H43 L80 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c929d03ea8dd33d7,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 80, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 80}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L80 H43 L80 H43 L80 H43 L80 H43 L80 H43 L80 L80 H43 L80 H43 L80 H43 L80 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.9453932298590484,1,-0.5,449.5,c929d03ea8dd33d7,GaN -> reverse(stack) -> Air,ZL-1,24,25,1556
0.0,0.0002414584198411419,0.000405849564536278,0.0008095538748624058,0.08304045197956207,0.00014924899194166123,4.1637145891868784e-05,5.456620904406735e-05,0.00025700414908167866,0.004312344333185013,0.002279639103255813,0.019386837082454485,0.024053560047401955,0.000131069296162968,0.00010553620068369753,0.8970469107608832,0.007862816348725347,0.0002414584198411419,ZL1_N6_M1_L81_H43,H43 L81 H43 L81 H43 L81 H43 L81 H43 L81 H43 L162 H43 L81 H43 L81 H43 L81 H43 L81 H43 L81 H43 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_924e47f80f7c1c94,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 81, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 81}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L81 H43 L81 H43 L81 H43 L81 H43 L81 H43 L81 L81 H43 L81 H43 L81 H43 L81 H43 L81 H43 L81 H43 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,25.256074083422003,1,2.5,452.5,924e47f80f7c1c94,GaN -> reverse(stack) -> Air,ZL-1,24,25,1569
0.5,8.404674532653614e-05,0.00011227036170938615,0.00015717948240379938,0.0004367432733522634,0.0005490223568886227,5.639806067397454e-05,5.664972802129733e-05,0.00022426468509013299,0.0031208528977932116,0.0002344633534289343,0.0003821803014380553,0.000722318839213594,0.00045027127115371783,0.000109428721526429,0.10025157145547077,0.0002820765139200509,8.404674532653614e-05,ZL1_N6_M1_L82_H43,H43 L82 H43 L82 H43 L82 H43 L82 H43 L82 H43 L164 H43 L82 H43 L82 H43 L82 H43 L82 H43 L82 H43 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_346304817d438811,1.0000000000000007,forbidden,"{""N"": 6, ""M_added"": 1, ""L_nm"": 82, ""H_nm"": 43, ""effective_central_L_thickness_nm"": 82}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,H43 L82 H43 L82 H43 L82 H43 L82 H43 L82 H43 L82 L82 H43 L82 H43 L82 H43 L82 H43 L82 H43 L82 H43 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0.31142335258984455,1,6.0,456.0,346304817d438811,GaN -> reverse(stack) -> Air,ZL-1,24,25,1582
