candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
EX_N3_L77_H43_C162,L77 H43 L77 H43 L77 H43 L162 H43 L77 H43 L77 H43 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0358a53eee848321,forbidden,"{""N"": 3, ""L_nm"": 77, ""H_nm"": 43, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H43 L77 H43 L77 H43 L162 H43 L77 H43 L77 H43 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0358a53eee848321,GaN -> reverse(stack) -> Air,Explicit,13,13,882
EX_N3_L78_H43_C152,L78 H43 L78 H43 L78 H43 L152 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7ae6315e6a34344a,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L152 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7ae6315e6a34344a,GaN -> reverse(stack) -> Air,Explicit,13,13,878
EX_N3_L78_H43_C153,L78 H43 L78 H43 L78 H43 L153 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b79f2e438574c7a1,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L153 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,b79f2e438574c7a1,GaN -> reverse(stack) -> Air,Explicit,13,13,879
EX_N3_L78_H43_C154,L78 H43 L78 H43 L78 H43 L154 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_70c6fdea61cd8796,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L154 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,70c6fdea61cd8796,GaN -> reverse(stack) -> Air,Explicit,13,13,880
EX_N3_L78_H43_C155,L78 H43 L78 H43 L78 H43 L155 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4b286085c1e5ccd4,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L155 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4b286085c1e5ccd4,GaN -> reverse(stack) -> Air,Explicit,13,13,881
EX_N3_L78_H43_C156,L78 H43 L78 H43 L78 H43 L156 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cc5ca18eee2e31b6,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L156 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,cc5ca18eee2e31b6,GaN -> reverse(stack) -> Air,Explicit,13,13,882
EX_N3_L78_H43_C157,L78 H43 L78 H43 L78 H43 L157 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_585aa01cff331758,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L157 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,585aa01cff331758,GaN -> reverse(stack) -> Air,Explicit,13,13,883
EX_N3_L78_H43_C158,L78 H43 L78 H43 L78 H43 L158 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7a522b989051482e,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L158 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7a522b989051482e,GaN -> reverse(stack) -> Air,Explicit,13,13,884
EX_N3_L78_H43_C159,L78 H43 L78 H43 L78 H43 L159 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_49a3ad6defdcb95c,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L159 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,49a3ad6defdcb95c,GaN -> reverse(stack) -> Air,Explicit,13,13,885
EX_N3_L78_H43_C160,L78 H43 L78 H43 L78 H43 L160 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d2f0b5d23bcb7698,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L160 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d2f0b5d23bcb7698,GaN -> reverse(stack) -> Air,Explicit,13,13,886
EX_N3_L78_H43_C161,L78 H43 L78 H43 L78 H43 L161 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_21805eb6d40267c5,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L161 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,21805eb6d40267c5,GaN -> reverse(stack) -> Air,Explicit,13,13,887
EX_N3_L78_H43_C162,L78 H43 L78 H43 L78 H43 L162 H43 L78 H43 L78 H43 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a70810bff765a27f,forbidden,"{""N"": 3, ""L_nm"": 78, ""H_nm"": 43, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H43 L78 H43 L78 H43 L162 H43 L78 H43 L78 H43 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a70810bff765a27f,GaN -> reverse(stack) -> Air,Explicit,13,13,888
EX_N3_L79_H43_C152,L79 H43 L79 H43 L79 H43 L152 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_257acf1d67e3e08b,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L152 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,257acf1d67e3e08b,GaN -> reverse(stack) -> Air,Explicit,13,13,884
EX_N3_L79_H43_C153,L79 H43 L79 H43 L79 H43 L153 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d57ca9878a439af2,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L153 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d57ca9878a439af2,GaN -> reverse(stack) -> Air,Explicit,13,13,885
EX_N3_L79_H43_C154,L79 H43 L79 H43 L79 H43 L154 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cea0ecfc2f92448a,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L154 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,cea0ecfc2f92448a,GaN -> reverse(stack) -> Air,Explicit,13,13,886
EX_N3_L79_H43_C155,L79 H43 L79 H43 L79 H43 L155 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f9e37e5386b959c5,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L155 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f9e37e5386b959c5,GaN -> reverse(stack) -> Air,Explicit,13,13,887
EX_N3_L79_H43_C156,L79 H43 L79 H43 L79 H43 L156 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d5f4cf74a7a50e5b,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L156 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d5f4cf74a7a50e5b,GaN -> reverse(stack) -> Air,Explicit,13,13,888
EX_N3_L79_H43_C157,L79 H43 L79 H43 L79 H43 L157 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_6baeab9bc7e64943,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L157 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6baeab9bc7e64943,GaN -> reverse(stack) -> Air,Explicit,13,13,889
EX_N3_L79_H43_C158,L79 H43 L79 H43 L79 H43 L158 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4c6a0a2c81bf74bd,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L158 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4c6a0a2c81bf74bd,GaN -> reverse(stack) -> Air,Explicit,13,13,890
EX_N3_L79_H43_C159,L79 H43 L79 H43 L79 H43 L159 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_75a85c41d41be69b,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L159 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,75a85c41d41be69b,GaN -> reverse(stack) -> Air,Explicit,13,13,891
EX_N3_L79_H43_C160,L79 H43 L79 H43 L79 H43 L160 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f65d8e9e615c1f7e,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L160 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f65d8e9e615c1f7e,GaN -> reverse(stack) -> Air,Explicit,13,13,892
EX_N3_L79_H43_C161,L79 H43 L79 H43 L79 H43 L161 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4112c10622fd7f5b,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L161 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4112c10622fd7f5b,GaN -> reverse(stack) -> Air,Explicit,13,13,893
EX_N3_L79_H43_C162,L79 H43 L79 H43 L79 H43 L162 H43 L79 H43 L79 H43 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_eb194f5d9bb6ae56,forbidden,"{""N"": 3, ""L_nm"": 79, ""H_nm"": 43, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H43 L79 H43 L79 H43 L162 H43 L79 H43 L79 H43 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,eb194f5d9bb6ae56,GaN -> reverse(stack) -> Air,Explicit,13,13,894
EX_N3_L80_H43_C152,L80 H43 L80 H43 L80 H43 L152 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f065202a567eb0e7,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L152 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,f065202a567eb0e7,GaN -> reverse(stack) -> Air,Explicit,13,13,890
EX_N3_L80_H43_C153,L80 H43 L80 H43 L80 H43 L153 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2a5a11d5990fa91c,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L153 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2a5a11d5990fa91c,GaN -> reverse(stack) -> Air,Explicit,13,13,891
EX_N3_L80_H43_C154,L80 H43 L80 H43 L80 H43 L154 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_965badef58361fef,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L154 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,965badef58361fef,GaN -> reverse(stack) -> Air,Explicit,13,13,892
EX_N3_L80_H43_C155,L80 H43 L80 H43 L80 H43 L155 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8c30e2b7a0d62e38,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L155 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,8c30e2b7a0d62e38,GaN -> reverse(stack) -> Air,Explicit,13,13,893
EX_N3_L80_H43_C156,L80 H43 L80 H43 L80 H43 L156 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2168d64bff6ce0b6,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L156 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2168d64bff6ce0b6,GaN -> reverse(stack) -> Air,Explicit,13,13,894
EX_N3_L80_H43_C157,L80 H43 L80 H43 L80 H43 L157 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_070a8e942eeb625e,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L157 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,070a8e942eeb625e,GaN -> reverse(stack) -> Air,Explicit,13,13,895
EX_N3_L80_H43_C158,L80 H43 L80 H43 L80 H43 L158 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_fa5919b7a377c08d,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L158 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,fa5919b7a377c08d,GaN -> reverse(stack) -> Air,Explicit,13,13,896
EX_N3_L80_H43_C159,L80 H43 L80 H43 L80 H43 L159 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_bb68f5cf2caa7970,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L159 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,bb68f5cf2caa7970,GaN -> reverse(stack) -> Air,Explicit,13,13,897
EX_N3_L80_H43_C160,L80 H43 L80 H43 L80 H43 L160 H43 L80 H43 L80 H43 L80,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_60b40a3fbad0120c,forbidden,"{""N"": 3, ""L_nm"": 80, ""H_nm"": 43, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L80 H43 L80 H43 L80 H43 L160 H43 L80 H43 L80 H43 L80,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,60b40a3fbad0120c,GaN -> reverse(stack) -> Air,Explicit,13,13,898
