geometry_id,sample_index,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,cell_containment_pass,overlap_or_touching_pass,nearest_object_image_pair,geometry_hash_sha256,validity
POOL_11740,11740,61.211662128162196,69.2116621281622,61.211662128162196,True,True,"{""distance_nm"": 61.211662128162196, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.66396940345625, 61.0], ""point_b_nm"": [-21.663969403456242, -0.21166212816219687], ""touch_or_overlap"": false}",875e4294ae75e39608a589a7157475131e523734c67905c97e362f6fd46763cf,PASS
POOL_11741,11741,72.41540927523928,66.41540927523928,66.41540927523928,True,True,"{""distance_nm"": 66.41540927523928, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.21613480372473, 157.0], ""point_b_nm"": [34.216134803724735, 223.41540927523928], ""touch_or_overlap"": false}",c2656df17171546f1f48a22de4388c057fe7f63801aa926937077b55ecbb09f0,PASS
POOL_11742,11742,65.78458229669513,65.78458229669513,65.78458229669513,True,True,"{""distance_nm"": 65.78458229669513, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.714718214053107, 64.0], ""point_b_nm"": [-28.7147182140531, -1.784582296695139], ""touch_or_overlap"": false}",5a1cefdc68bd14582fffbe9662294c6b36c0bf1e727d67a348015841e1a12066,PASS
POOL_11744,11744,63.50834239589654,79.50834239589653,63.50834239589654,True,True,"{""distance_nm"": 63.50834239589654, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.04393627871755, 58.5], ""point_b_nm"": [-33.043936278717545, -5.008342395896541], ""touch_or_overlap"": false}",6a6d717f736770d953adf13de35915202cc114540cd864336885a501b274fc67,PASS
POOL_11745,11745,60.45756214794951,64.45756214794952,60.45756214794951,True,True,"{""distance_nm"": 60.45756214794951, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.383850823483016, 59.5], ""point_b_nm"": [-20.38385082348302, -0.9575621479495089], ""touch_or_overlap"": false}",1c82f6ef191628436879352fe0d2d73574102d837608b124202243108a082e6e,PASS
POOL_11746,11746,66.94173309878676,64.94173309878676,64.94173309878676,True,True,"{""distance_nm"": 64.94173309878676, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [13.395980322926192, 153.0], ""point_b_nm"": [13.395980322926192, 217.94173309878676], ""touch_or_overlap"": false}",9ab164be698ac597237092ded19229e08c7bc2c47aef752a02cf36778a1ee4de,PASS
POOL_11748,11748,60.880645933055064,74.88064593305509,60.880645933055064,True,True,"{""distance_nm"": 60.880645933055064, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.936075294309944, 61.0], ""point_b_nm"": [-30.936075294309944, 0.11935406694493444], ""touch_or_overlap"": false}",af4286eccdf90b9c3f2b3dd4db925cd56ab092f54527216620c6fd63c9bf3954,PASS
POOL_11749,11749,65.90481309737577,65.90481309737578,65.90481309737577,True,True,"{""distance_nm"": 65.90481309737577, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-17.005647994349673, 62.0], ""point_b_nm"": [-17.005647994349673, -3.9048130973757686], ""touch_or_overlap"": false}",581b99d9ea41a22ec12a656b2d3423e7a2d7d354792d2bea27c1413905307cfa,PASS
POOL_11751,11751,65.62524551319677,71.62524551319677,65.62524551319677,True,True,"{""distance_nm"": 65.62524551319677, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.15810644535989, 59.5], ""point_b_nm"": [-36.15810644535989, -6.125245513196774], ""touch_or_overlap"": false}",98d8f127e0c9e2d5319f78e1202f0c7594a340d6a7c71f4e865e9880b83c5eb2,PASS
POOL_11753,11753,69.99670863724313,65.99670863724316,65.99670863724316,True,True,"{""distance_nm"": 65.99670863724316, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [36.015022456292996, 155.5], ""point_b_nm"": [36.01502245629299, 221.49670863724316], ""touch_or_overlap"": false}",619f81a2f6f720968f875252f94093729ae7c65946256d76c399c76a5e0b86a0,PASS
POOL_11754,11754,65.05145163806564,67.05145163806563,65.05145163806564,True,True,"{""distance_nm"": 65.05145163806564, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.75431852383926, 62.5], ""point_b_nm"": [-27.754318523839252, -2.5514516380656445], ""touch_or_overlap"": false}",4f062c1a6275a871401a0249b1f0b68ac41240b5adf14001fe8c1da2e6d0bcdd,PASS
POOL_11756,11756,63.51308054982828,69.51308054982829,63.51308054982828,True,True,"{""distance_nm"": 63.51308054982828, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-19.461416812841634, 62.0], ""point_b_nm"": [-19.461416812841634, -1.5130805498282784], ""touch_or_overlap"": false}",54f0b6f1a275aceaa2c0faf3ec3fa06cb7568175a159a2dc74bcf30fca03a7b0,PASS
POOL_11760,11760,71.27116004949693,65.27116004949693,65.27116004949693,True,True,"{""distance_nm"": 65.27116004949693, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [26.39316052640187, 153.0], ""point_b_nm"": [26.39316052640187, 218.27116004949693], ""touch_or_overlap"": false}",7688601c99714492a4e99218636c5ddf0fc89c42b96a3c8fe6ff4af5af01a208,PASS
POOL_11762,11762,61.65479774003224,73.65479774003225,61.65479774003224,True,True,"{""distance_nm"": 61.65479774003224, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.49814546700226, 60.5], ""point_b_nm"": [-20.49814546700227, -1.1547977400322402], ""touch_or_overlap"": false}",2ec5399d2fc5e2dcc539311ab9747a00f7ab610d570f0fc6612d3e2de8065bed,PASS
POOL_11763,11763,65.72260470366261,65.72260470366263,65.72260470366261,True,True,"{""distance_nm"": 65.72260470366261, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-32.457699017455454, 61.5], ""point_b_nm"": [-32.45769901745547, -4.222604703662615], ""touch_or_overlap"": false}",b91220bc18e47cc97871f62d689fc06ea525aa1d7bf4f14a23f25a984bc250d1,PASS
POOL_11764,11764,69.3229117239848,65.32291172398482,65.32291172398482,True,True,"{""distance_nm"": 65.32291172398482, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [35.753480482427875, 154.0], ""point_b_nm"": [35.75348048242789, 219.32291172398482], ""touch_or_overlap"": false}",6335ae22f607cb608c117a53dce86ef3b34423f1e80f88093bf48deaec0bf717,PASS
POOL_11767,11767,68.16428312886039,70.1642831288604,68.16428312886039,True,True,"{""distance_nm"": 68.16428312886039, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.977628376563885, 61.5], ""point_b_nm"": [-29.977628376563906, -6.664283128860384], ""touch_or_overlap"": false}",996164708301b31c110f6e98da36fb8791df37ba3d865bae56d65a1d3ae15818,PASS
POOL_11769,11769,61.19117717283522,75.19117717283521,61.19117717283522,True,True,"{""distance_nm"": 61.19117717283522, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.404774954244957, 57.5], ""point_b_nm"": [-28.40477495424496, -3.691177172835216], ""touch_or_overlap"": false}",d053e35649ea71e031d5db7715ae8295b8a8701dbb28296217ce163e7fcb5b9d,PASS
POOL_11770,11770,64.71208519714246,72.71208519714247,64.71208519714246,True,True,"{""distance_nm"": 64.71208519714246, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.10083675462431, 62.5], ""point_b_nm"": [-35.100836754624304, -2.2120851971424615], ""touch_or_overlap"": false}",36edb69a6c779ebe433d940dfbff7c44caa434e3e8d4d989e5bbf07dd68cb353,PASS
POOL_11771,11771,69.26977143707421,63.26977143707424,63.26977143707424,True,True,"{""distance_nm"": 63.26977143707424, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [20.604360758906793, 155.5], ""point_b_nm"": [20.60436075890679, 218.76977143707424], ""touch_or_overlap"": false}",6b44df194439e33e7d2b955c09c7f61cfce437920b4b867213f6147c96bd709a,PASS
POOL_11772,11772,67.48240014563886,71.48240014563888,67.48240014563886,True,True,"{""distance_nm"": 67.48240014563886, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.008159448426966, 63.0], ""point_b_nm"": [-24.008159448426966, -4.482400145638864], ""touch_or_overlap"": false}",7de18e2deb4fd33fa93ecaf24918fc6cbca305825b868499942be06159a6c8a1,PASS
POOL_11774,11774,63.206682776736834,73.20668277673681,63.206682776736834,True,True,"{""distance_nm"": 63.206682776736834, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-30.94070541310994, 60.0], ""point_b_nm"": [-30.94070541310994, -3.2066827767368324], ""touch_or_overlap"": false}",21951a7118cddcb0d12d57959bba40146097e3a6555d7d8d67252c0fdf551119,PASS
POOL_11778,11778,67.74309358419427,73.74309358419427,67.74309358419427,True,True,"{""distance_nm"": 67.74309358419427, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.75336205503079, 61.0], ""point_b_nm"": [-36.753362055030784, -6.743093584194266], ""touch_or_overlap"": false}",d0420105bab86573776d7ad69eb7af17e316189782b04b0111c889f14b4c2a06,PASS
POOL_11780,11780,63.88800441499842,65.88800441499842,63.88800441499842,True,True,"{""distance_nm"": 63.88800441499842, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.94759301783654, 63.0], ""point_b_nm"": [-24.94759301783653, -0.8880044149984228], ""touch_or_overlap"": false}",4944a892e40ee0372c88ed63f3b471267539c5b60d4db31f4028cbb9c0b3a43e,PASS
POOL_11781,11781,61.479500111693014,77.479500111693,61.479500111693014,True,True,"{""distance_nm"": 61.479500111693014, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-39.44832191591286, 57.0], ""point_b_nm"": [-39.44832191591285, -4.479500111693013], ""touch_or_overlap"": false}",ccc0d963746c4ef846bd22c5f1cbbb46c6066fc2b03d11a72d200eed24111524,PASS
POOL_11782,11782,64.18076858115803,74.18076858115805,64.18076858115803,True,True,"{""distance_nm"": 64.18076858115803, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-32.35948731083015, 62.0], ""point_b_nm"": [-32.35948731083015, -2.180768581158032], ""touch_or_overlap"": false}",35939f9cdfac9e042188bf85ab98933cd7c84e5bb9c80c98a615ce6968c11081,PASS
POOL_11783,11783,68.6197039592918,64.6197039592918,64.6197039592918,True,True,"{""distance_nm"": 64.6197039592918, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [20.463733543406263, 155.0], ""point_b_nm"": [20.463733543406267, 219.6197039592918], ""touch_or_overlap"": false}",cdc4adab4f7d9bd082d71d4f3cc634fd07252cf63f6cdc8a29044d666ae46406,PASS
POOL_11784,11784,69.67794595114395,63.677945951143954,63.677945951143954,True,True,"{""distance_nm"": 63.677945951143954, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.882055860849903, 154.5], ""point_b_nm"": [27.88205586084991, 218.17794595114395], ""touch_or_overlap"": false}",9f897531963832b38a6df3cf41d3fd9a0835d500c5a4904a963c45f3c5decf8b,PASS
POOL_11785,11785,60.611387030114024,68.611387030114,60.611387030114024,True,True,"{""distance_nm"": 60.611387030114024, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-13.98771229305352, 58.5], ""point_b_nm"": [-13.987712293053523, -2.1113870301140256], ""touch_or_overlap"": false}",879d023a308aeb2f59ddf918b662bfba68b5c52b50f4c14b4e99f54bb132aabf,PASS
POOL_11787,11787,68.21324010524063,70.21324010524063,68.21324010524063,True,True,"{""distance_nm"": 68.21324010524063, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.11786965676667, 61.5], ""point_b_nm"": [-34.117869656766686, -6.713240105240624], ""touch_or_overlap"": false}",428f0486b92ea4bde5a63d69af8aa4dfdc0ab651e7a4321385ccba15ec156695,PASS
POOL_11788,11788,74.86485722699935,72.86485722699936,72.86485722699936,True,True,"{""distance_nm"": 72.86485722699936, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.36453679827676, 152.0], ""point_b_nm"": [37.364536798276745, 224.86485722699936], ""touch_or_overlap"": false}",5874184a4336037f1f933853c905e6636ee944b6cb16ec8a0bf607af4ed683ee,PASS
POOL_11791,11791,61.63881019674716,65.63881019674716,61.63881019674716,True,True,"{""distance_nm"": 61.63881019674716, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.02673836289722, 60.5], ""point_b_nm"": [-31.026738362897223, -1.138810196747162], ""touch_or_overlap"": false}",c60e1f12c99ca354cc756730774b3b8de9a48873a6a4899eda1158e89494f6ec,PASS
POOL_11792,11792,64.30623623574998,74.30623623574996,64.30623623574998,True,True,"{""distance_nm"": 64.30623623574998, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.05526349188918, 61.0], ""point_b_nm"": [-22.055263491889175, -3.306236235749976], ""touch_or_overlap"": false}",96d6674caebe63ce29771c55701e8cf8fbc1aa89be1872d97e921dd062e9bac9,PASS
POOL_11793,11793,67.95186356791567,65.95186356791567,65.95186356791567,True,True,"{""distance_nm"": 65.95186356791567, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [35.86680708870949, 155.5], ""point_b_nm"": [35.866807088709486, 221.45186356791567], ""touch_or_overlap"": false}",7daa887279a80396358e4a4882106392b3f6930e844d11c3b261b5aa20749a73,PASS
POOL_11794,11794,68.49998714754202,72.49998714754204,68.49998714754202,True,True,"{""distance_nm"": 68.49998714754202, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.93738316482782, 63.5], ""point_b_nm"": [-27.937383164827814, -4.999987147542016], ""touch_or_overlap"": false}",fb65805200cb17a7273effd4a715e00468e472425c4be5df939b0e745535a271,PASS
POOL_11796,11796,62.02930951571453,68.02930951571452,62.02930951571453,True,True,"{""distance_nm"": 62.02930951571453, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-18.928057938288305, 62.5], ""point_b_nm"": [-18.92805793828831, 0.47069048428547156], ""touch_or_overlap"": false}",0a3b5e514dff3e7eb1a7197a2aa5a5332850018bd174b4b49d04341f2a2f266e,PASS
POOL_11797,11797,71.95187974964345,65.95187974964344,65.95187974964344,True,True,"{""distance_nm"": 65.95187974964344, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.24620799584872, 156.0], ""point_b_nm"": [31.246207995848724, 221.95187974964344], ""touch_or_overlap"": false}",cc7c18742995556d307b9156f98f199451ffa21aeba0f1fba6c5affd21d5516c,PASS
POOL_11801,11801,63.423374333043284,65.42337433304328,63.423374333043284,True,True,"{""distance_nm"": 63.423374333043284, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.342716455264608, 61.5], ""point_b_nm"": [-20.342716455264622, -1.9233743330432853], ""touch_or_overlap"": false}",5c257e19eaa2e71126d3f0aabab40ccb665c7f1a093c4b154874d97db621bb09,PASS
POOL_11803,11803,62.38142175404185,70.38142175404187,62.38142175404185,True,True,"{""distance_nm"": 62.38142175404185, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.779082036276208, 59.0], ""point_b_nm"": [-27.779082036276215, -3.381421754041849], ""touch_or_overlap"": false}",06e713b5f681ab9d00cb549e58a660056af85923e7c47e130e0192d4fdaaac9a,PASS
POOL_11804,11804,62.331853110518075,74.33185311051807,62.331853110518075,True,True,"{""distance_nm"": 62.331853110518075, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.02691994332089, 59.5], ""point_b_nm"": [-31.02691994332091, -2.8318531105180758], ""touch_or_overlap"": false}",0fdee73d214099b14ba8f95f49b9121188571e1563fb3d574a1cf817bb3ea7d6,PASS
POOL_11806,11806,73.10428981160784,65.10428981160786,65.10428981160786,True,True,"{""distance_nm"": 65.10428981160786, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [24.116768751530557, 154.5], ""point_b_nm"": [24.116768751530554, 219.60428981160786], ""touch_or_overlap"": false}",1d3ba5982f73aae6ccfc6f0fec61c491bd97131cf67079cde5e7ebe84794ecf0,PASS
POOL_11807,11807,64.5802604103958,70.5802604103958,64.5802604103958,True,True,"{""distance_nm"": 64.5802604103958, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.99467574499407, 60.0], ""point_b_nm"": [-35.994675744994055, -4.58026041039579], ""touch_or_overlap"": false}",10f5cc5a6961e55f88a67180253611554edf5d207ba2875a90d480a2253a5c32,PASS
POOL_11810,11810,70.32366718079982,72.32366718079982,70.32366718079982,True,True,"{""distance_nm"": 70.32366718079982, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-38.54252210322568, 63.5], ""point_b_nm"": [-38.54252210322568, -6.8236671807998235], ""touch_or_overlap"": false}",18f7bfb29601125a01018f109f19f82ab21e7ef51aa1869a13c59f8891684414,PASS
POOL_11811,11811,60.03984413586936,76.03984413586937,60.03984413586936,True,True,"{""distance_nm"": 60.03984413586936, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.736431549971584, 57.5], ""point_b_nm"": [-26.736431549971588, -2.5398441358693553], ""touch_or_overlap"": false}",718af7031dfb3e9e7b29bbd1c4b3d64737a7b1b224d24586f10cf17698a8b363,PASS
POOL_11812,11812,64.84769038673649,70.84769038673647,64.84769038673649,True,True,"{""distance_nm"": 64.84769038673649, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.54759616033678, 63.0], ""point_b_nm"": [-22.547596160336784, -1.84769038673649], ""touch_or_overlap"": false}",f07a35696d695d4f23c739890abfc76ecc12045850778043c054c9ff2c74486d,PASS
POOL_11813,11813,69.6540323210371,61.65403232103711,61.65403232103711,True,True,"{""distance_nm"": 61.65403232103711, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [34.68672698801129, 156.0], ""point_b_nm"": [34.686726988011294, 217.6540323210371], ""touch_or_overlap"": false}",cd3d5f6485e6233e3963f1a021d18cebf54c6927b25b3601789672adb90e29ba,PASS
POOL_11814,11814,69.95920994686821,69.95920994686821,69.95920994686821,True,True,"{""distance_nm"": 69.95920994686821, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.890934334440146, 63.5], ""point_b_nm"": [-29.890934334440146, -6.459209946868219], ""touch_or_overlap"": false}",3f7ca1e854c6f2777a307a12a79862dc2a1a4b479aaa72045cc824f3dc90eadf,PASS
POOL_11816,11816,61.58339840298845,79.58339840298842,61.58339840298845,True,True,"{""distance_nm"": 61.58339840298845, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.98621217348122, 59.5], ""point_b_nm"": [-29.986212173481235, -2.0833984029884496], ""touch_or_overlap"": false}",da93783fda26a20d7ce3126694abb24f5ce42dd5d8a2cfbd6259b80a4419290d,PASS
POOL_11817,11817,60.425976052604206,64.4259760526042,60.425976052604206,True,True,"{""distance_nm"": 60.425976052604206, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-17.039054309588778, 61.0], ""point_b_nm"": [-17.03905430958876, 0.574023947395796], ""touch_or_overlap"": false}",a95d5d0d726370faadcc1ee7d16ee88229e1c9b0f5a89cd4f933334332e332a1,PASS
POOL_11818,11818,67.30470765554783,65.30470765554782,65.30470765554782,True,True,"{""distance_nm"": 65.30470765554782, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.662116577130092, 153.5], ""point_b_nm"": [23.6621165771301, 218.80470765554782], ""touch_or_overlap"": false}",07e6c87192ebfc2c7486f1610866d4d76af3f62826c93283144bf2c474b6f41a,PASS
POOL_11821,11821,66.55538566529901,66.55538566529901,66.55538566529901,True,True,"{""distance_nm"": 66.55538566529901, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.72815427093491, 61.5], ""point_b_nm"": [-20.7281542709349, -5.055385665299014], ""touch_or_overlap"": false}",e8abd73e2f01a7c8bad592d0bc33f1b71d20f71261fa40631cfb26b8bac6cce6,PASS
POOL_11823,11823,63.67323017744823,71.67323017744823,63.67323017744823,True,True,"{""distance_nm"": 63.67323017744823, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-26.644050139946003, 60.5], ""point_b_nm"": [-26.644050139945982, -3.1732301774482288], ""touch_or_overlap"": false}",59f5dda652c14b4da18585c89281f7492c30c1d8c756daefa63e834b835afa4e,PASS
POOL_11824,11824,65.37270396523078,67.37270396523076,65.37270396523078,True,True,"{""distance_nm"": 65.37270396523078, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-25.283335150815375, 64.0], ""point_b_nm"": [-25.283335150815393, -1.3727039652307766], ""touch_or_overlap"": false}",9daa925796ee8cbac287eb2baed3aeddc197d1be6db1f4a250c4b12228a5076f,PASS
POOL_11825,11825,65.01618765791318,79.0161876579132,65.01618765791318,True,True,"{""distance_nm"": 65.01618765791318, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.76160360165636, 59.0], ""point_b_nm"": [-37.76160360165637, -6.01618765791318], ""touch_or_overlap"": false}",33d1b1e53d7c77feccab6249bac5210092b29680ab0872bb9e6f716ce58cf22a,PASS
POOL_11826,11826,61.764666268256576,69.7646662682566,61.764666268256576,True,True,"{""distance_nm"": 61.764666268256576, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.452968073567234, 61.5], ""point_b_nm"": [-31.452968073567234, -0.264666268256577], ""touch_or_overlap"": false}",2ea3fdcee9509926d07edff4adafc58fb5dd359d537ce735dc91798020c6963a,PASS
POOL_11827,11827,65.23957685593905,61.23957685593905,61.23957685593905,True,True,"{""distance_nm"": 61.23957685593905, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [17.23319170638962, 156.0], ""point_b_nm"": [17.233191706389622, 217.23957685593905], ""touch_or_overlap"": false}",31050fe9ee221cdd89ae9933bc749d603b376fbf2bae8575e5d84e1fabbf3538,PASS
POOL_11828,11828,65.16858220717246,69.16858220717248,65.16858220717246,True,True,"{""distance_nm"": 65.16858220717246, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-14.40613338586374, 62.0], ""point_b_nm"": [-14.406133385863747, -3.1685822071724665], ""touch_or_overlap"": false}",5acd0d9b7c0be1de67981763ac369fc94628295a219b9e4403ba1289f28cf723,PASS
POOL_11830,11830,65.32909820820174,77.32909820820174,65.32909820820174,True,True,"{""distance_nm"": 65.32909820820174, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.02312853567069, 61.0], ""point_b_nm"": [-35.02312853567068, -4.329098208201741], ""touch_or_overlap"": false}",79ac20ee91c57b600049fab669c1bb0195189297194e538094b6e8b4c593b7de,PASS
POOL_11832,11832,74.40632901394605,68.40632901394605,68.40632901394605,True,True,"{""distance_nm"": 68.40632901394605, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [36.65515924834638, 154.5], ""point_b_nm"": [36.65515924834639, 222.90632901394605], ""touch_or_overlap"": false}",77b3312d36264fc304a229353ebc34553c0845818b7270393528146d3b63f10b,PASS
POOL_11834,11834,63.07150986064431,75.07150986064431,63.07150986064431,True,True,"{""distance_nm"": 63.07150986064431, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-17.650706147154708, 61.5], ""point_b_nm"": [-17.65070614715469, -1.5715098606443156], ""touch_or_overlap"": false}",067779f694b970354d9224d05c37497913b2ceea67798bd7ec06e7994988ff8b,PASS
POOL_11835,11835,66.80506713692719,66.80506713692719,66.80506713692719,True,True,"{""distance_nm"": 66.80506713692719, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.52635824794345, 62.0], ""point_b_nm"": [-29.526358247943442, -4.805067136927192], ""touch_or_overlap"": false}",d7a713d26eac137cb0b76b61ad23834fdf4a53e9a0fbc981fb707602270b57b5,PASS
POOL_11836,11836,67.4268353801136,63.4268353801136,63.4268353801136,True,True,"{""distance_nm"": 63.4268353801136, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [25.872970121394943, 153.0], ""point_b_nm"": [25.872970121394943, 216.4268353801136], ""touch_or_overlap"": false}",d6c70e4ada4aae89797ec448628ebfece2df6dcc17f2b82d441e9dfd6527bf0a,PASS
POOL_11839,11839,66.27594663807578,70.27594663807577,66.27594663807578,True,True,"{""distance_nm"": 66.27594663807578, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.45727316602725, 59.5], ""point_b_nm"": [-33.45727316602726, -6.7759466380757765], ""touch_or_overlap"": false}",fa4c681d81c18d879af459fb213fb7dc1d99312e60cd9f46bbbf9dab7a6c82f2,PASS
