geometry_id,polarization,wavelength_nm,eta_plus1_disagreement,order_profile_disagreement,ensemble_eta_plus1_abs_error,ensemble_order_profile_abs_error,ensemble_R_abs_error
K6X_D100_D130_D135_D155_D160_D225,p,449,0.09736759794487602,0.025971524334242727,0.14460054662192345,0.06785332393977851,0.02790203995372354
K6X_D100_D130_D135_D155_D160_D225,p,450,0.10062133414723827,0.026565884244909677,0.11101344844380012,0.059793864695611806,0.028897281095778958
K6X_D100_D130_D135_D155_D160_D225,p,451,0.10461634082495437,0.02627525649777245,0.10572602953317023,0.056574742389162595,0.028905413608318883
K6X_D100_D130_D135_D155_D160_D225,p,452,0.10912075038825246,0.025658314742318354,0.10573726978630338,0.054209234368271256,0.030084434133526662
K6X_D100_D130_D135_D155_D160_D225,p,453,0.11432266678465494,0.024897452076886695,0.10786487268577927,0.05181121495078452,0.03533997057668027
K6X_D100_D130_D135_D155_D160_D225,p,454,0.11987521226295683,0.023972456243719197,0.11083003708922412,0.04909135857548198,0.042742671615172624
K6X_D100_D130_D135_D155_D160_D225,p,455,0.12616304440532494,0.022847758659208416,0.11790569241648352,0.04646850966842548,0.051628413365320674
K6X_D100_D130_D135_D155_D160_D225,s,445,0.08186395062855446,0.02447945269107995,0.09088354215197636,0.04644940857542146,0.05730125633095918
K6X_D100_D130_D135_D155_D160_D225,s,446,0.08303288956659412,0.024028704239657195,0.10111625009679015,0.04738129972473427,0.0529447846574459
K6X_D100_D130_D135_D155_D160_D225,s,447,0.08760483035154251,0.023714087662287824,0.09985720416803567,0.048000165118357474,0.05138202478470783
K6X_D100_D130_D135_D155_D160_D225,s,448,0.09252670010598858,0.023581859544662197,0.0984789949638808,0.0480709806452357,0.050783370595319254
K6X_D100_D130_D135_D155_D160_D225,s,449,0.09726759062270292,0.023589945351946966,0.09709017457527358,0.04784768863995601,0.050453997142338204
K6X_D100_D130_D135_D155_D160_D225,s,450,0.10221343210838366,0.02370739894520136,0.09635715412868928,0.04781068122116675,0.050012136358482104
