candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,spacer_cap_total_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,negative_reference_distance_flags,source_position_stability_status,normal_angle_resonance_strength_proxy,normal_cone_energy_lower_bound_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,broad_fwhm_risk_guard,center_only_false_positive_risk,d5_like_risk_flag,e1_0236_like_risk_flag,hard_pass,hard_fail_reasons,v3_proxy_score
E4_0453,E0C_MQW_lateral_extent_robust_cavity,4,7,60,25,285,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.6431,0.519809,1.164216,0.372012,0.339125,0.26722,0.325388,0.411777,0.350247,14.506576,453.91,7.980698,0.0,medium,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high,-2.067446
E4_0397,E0B_phase_balanced_DBR_30_40_reject,7,8,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.788821,0.66157,1.287094,0.381474,0.270669,0.375415,0.488143,0.183416,0.262829,18.511193,452.804,6.887657,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.074045
E4_0447,E0C_MQW_lateral_extent_robust_cavity,4,7,15,25,250,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.845201,0.702963,1.268651,0.485403,0.263109,0.3814,0.412123,0.267947,0.300773,16.572285,452.86,8.136821,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.08645
E4_0323,E0B_phase_balanced_DBR_30_40_reject,5,7,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.859909,0.719765,1.336189,0.39415,0.260883,0.411351,0.483157,0.23227,0.293148,18.406208,453.164,7.445682,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.088664
E4_0353,E0B_phase_balanced_DBR_30_40_reject,6,7,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.797821,0.681089,1.285133,0.379974,0.250581,0.397575,0.480457,0.187848,0.266449,18.554018,452.804,7.251822,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.106891
E4_0315,E0A_lower_Q_angle_stable_cavity,5,6,50,20,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.680223,1.236248,0.335487,0.314497,0.376624,0.356596,0.316991,0.334257,15.835727,453.72,8.456873,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.12576
E4_0313,E0A_lower_Q_angle_stable_cavity,5,6,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.796126,0.720247,1.234397,0.385805,0.265614,0.415654,0.391005,0.158131,0.262258,16.813195,453.37,8.518809,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.136628
E4_0318,E0B_phase_balanced_DBR_30_40_reject,5,7,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.79012,0.654338,1.353115,0.38033,0.242395,0.355855,0.451175,0.587838,0.431882,17.455395,451.754,7.388115,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.152606
E4_0329,E0B_phase_balanced_DBR_30_40_reject,5,8,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.742821,0.581381,1.233783,0.412474,0.281698,0.336333,0.461877,0.258933,0.287844,17.740362,452.804,7.218378,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.169382
E4_0451,E0C_MQW_lateral_extent_robust_cavity,4,7,15,25,285,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.720754,0.590183,1.15936,0.472592,0.257502,0.336888,0.387759,0.259044,0.282012,16.248839,453.28,8.092967,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.189535
E4_0446,E0C_MQW_lateral_extent_robust_cavity,4,7,60,95,225,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.813606,0.67433,1.27236,0.4725,0.219966,0.380264,0.407716,0.434386,0.364545,16.651279,452.21,8.128888,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.195518
E4_0390,E0B_phase_balanced_DBR_30_40_reject,7,7,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.921209,0.824009,1.411377,0.362736,0.240169,0.454072,0.511058,0.524148,0.43213,19.164899,452.114,7.117905,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.258668
E4_0401,E0B_phase_balanced_DBR_30_40_reject,7,8,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.873909,0.743999,1.304397,0.39515,0.276795,0.434799,0.521976,0.195293,0.28752,19.457599,453.164,6.948556,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.318821
E4_0385,E0B_phase_balanced_DBR_30_40_reject,7,7,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.875139,0.777939,1.325516,0.42019,0.202516,0.448747,0.528562,0.256416,0.30064,19.762506,452.314,7.149412,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.322817
E4_0322,E0B_phase_balanced_DBR_30_40_reject,5,7,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.875209,0.734108,1.36603,0.393736,0.248521,0.414991,0.484792,0.599665,0.456477,18.394068,452.114,7.448626,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.341098
E4_0357,E0B_phase_balanced_DBR_30_40_reject,6,7,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882909,0.763518,1.302398,0.39365,0.256707,0.456958,0.51429,0.199725,0.291141,19.500424,453.164,7.312722,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.351742
E4_0396,E0B_phase_balanced_DBR_30_40_reject,7,8,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.80412,0.676392,1.317484,0.38133,0.258307,0.379303,0.489994,0.550861,0.426255,18.506786,451.754,6.890989,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.392621
E4_0409,E0B_phase_balanced_DBR_30_40_reject,7,9,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.756821,0.601519,1.205066,0.413474,0.296602,0.359781,0.500696,0.221956,0.281965,18.791753,452.804,6.721252,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.394963
E4_0333,E0B_phase_balanced_DBR_30_40_reject,5,8,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827909,0.658493,1.258287,0.42615,0.285147,0.395717,0.49571,0.27081,0.311866,18.686768,453.164,7.279278,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.398381
E4_0317,E0B_phase_balanced_DBR_30_40_reject,5,7,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.829139,0.690918,1.279105,0.45119,0.210868,0.409666,0.502296,0.331933,0.324986,18.991675,452.314,7.480134,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.404497
E4_0363,E0B_phase_balanced_DBR_30_40_reject,6,8,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.765821,0.620757,1.204729,0.411974,0.275866,0.381941,0.49301,0.226388,0.285423,18.834578,452.804,7.085417,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-2.423225
E4_0352,E0B_phase_balanced_DBR_30_40_reject,6,7,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.81312,0.69591,1.315125,0.37983,0.238219,0.401463,0.482308,0.555293,0.429875,18.549611,451.754,7.255155,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.426263
E4_0450,E0C_MQW_lateral_extent_robust_cavity,4,7,60,95,250,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.883661,0.737818,1.261495,0.49805,0.225991,0.437208,0.441641,0.445775,0.388259,17.660626,452.51,8.189954,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.471482
E4_0328,E0B_phase_balanced_DBR_30_40_reject,5,8,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.75812,0.595246,1.265543,0.41233,0.268234,0.340221,0.463728,0.626378,0.450995,17.735955,451.754,7.221711,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.483421
E4_0341,E0B_phase_balanced_DBR_30_40_reject,5,9,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.710821,0.524768,1.148834,0.444474,0.308266,0.322219,0.475173,0.297777,0.307732,18.05552,452.804,7.053312,0.0,medium,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high,-2.503262
E4_0454,E0C_MQW_lateral_extent_robust_cavity,4,7,60,95,285,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.759214,0.625037,1.144996,0.492585,0.217076,0.398867,0.422332,0.438107,0.371077,17.522433,452.93,8.155198,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-2.521065
E4_0400,E0B_phase_balanced_DBR_30_40_reject,7,8,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.889209,0.758821,1.332919,0.394736,0.264433,0.438438,0.523611,0.562688,0.450849,19.445459,452.114,6.9515,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.573412
E4_0356,E0B_phase_balanced_DBR_30_40_reject,6,7,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.898209,0.77834,1.330577,0.393236,0.244345,0.460598,0.515925,0.56712,0.45447,19.488284,452.114,7.315666,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.607022
E4_0413,E0B_phase_balanced_DBR_30_40_reject,7,9,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841909,0.68129,1.230171,0.42715,0.301059,0.419165,0.534529,0.233833,0.306239,19.738159,453.164,6.782152,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.622622
E4_0395,E0B_phase_balanced_DBR_30_40_reject,7,8,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.843139,0.714191,1.249767,0.45219,0.22678,0.433113,0.541115,0.294956,0.319359,20.043066,452.314,6.983008,0.002153,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.630704
E4_0332,E0B_phase_balanced_DBR_30_40_reject,5,8,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.843209,0.672358,1.287131,0.425736,0.272785,0.399357,0.497345,0.638205,0.475195,18.674628,452.114,7.282222,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.653286
E4_0367,E0B_phase_balanced_DBR_30_40_reject,6,8,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.850909,0.700527,1.229066,0.42565,0.280971,0.441325,0.526843,0.238265,0.309859,19.780983,453.164,7.146317,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.654039
E4_0389,E0B_phase_balanced_DBR_30_40_reject,7,7,20,45,240,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.960227,0.863027,1.310432,0.446349,0.208642,0.519615,0.572382,0.27059,0.329811,21.066426,452.674,7.228288,0.053321,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.662137
E4_0351,E0B_phase_balanced_DBR_30_40_reject,6,7,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.852139,0.733709,1.248418,0.45069,0.206692,0.455273,0.533429,0.299388,0.322979,20.08589,452.314,7.347173,0.004295,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.662328
E4_0345,E0B_phase_balanced_DBR_30_40_reject,5,9,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.795909,0.59922,1.183725,0.45815,0.309411,0.380083,0.508263,0.30935,0.330585,18.967327,453.164,7.112873,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.699419
E4_0327,E0B_phase_balanced_DBR_30_40_reject,5,8,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.797139,0.630607,1.202993,0.48319,0.235132,0.394032,0.514849,0.370473,0.343705,19.272234,452.314,7.313729,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.709672
E4_0408,E0B_phase_balanced_DBR_30_40_reject,7,9,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.77212,0.615863,1.235368,0.41333,0.283138,0.363669,0.502547,0.5894,0.445115,18.787345,451.754,6.724585,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.711441
E4_0375,E0B_phase_balanced_DBR_30_40_reject,6,9,55,45,210,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.733821,0.562425,1.127,0.443974,0.302434,0.366307,0.505563,0.264928,0.304718,19.115137,452.804,6.919013,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.735415
E4_0321,E0B_phase_balanced_DBR_30_40_reject,5,7,20,45,240,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.914227,0.770688,1.26844,0.477349,0.216994,0.480534,0.546116,0.346107,0.354157,20.295595,452.674,7.559009,0.01478,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.740296
E4_0362,E0B_phase_balanced_DBR_30_40_reject,6,8,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.78112,0.6351,1.234592,0.41183,0.262483,0.385829,0.494861,0.593832,0.448594,18.83017,451.754,7.08875,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.740781
E4_0340,E0B_phase_balanced_DBR_30_40_reject,5,9,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.72612,0.538155,1.181652,0.44433,0.294802,0.324588,0.476281,0.664918,0.47029,18.016514,451.754,7.055306,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.806695
E4_0412,E0B_phase_balanced_DBR_30_40_reject,7,9,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.857209,0.695633,1.257779,0.426736,0.288697,0.422805,0.536164,0.601228,0.469568,19.726019,452.114,6.785096,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.87952
E4_0366,E0B_phase_balanced_DBR_30_40_reject,6,8,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866209,0.714871,1.256351,0.425236,0.268609,0.444964,0.528478,0.60566,0.473188,19.768843,452.114,7.149261,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.911583
E4_0388,E0B_phase_balanced_DBR_30_40_reject,7,7,55,85,210,140,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.881849,0.784649,1.229645,0.445372,0.197094,0.507224,0.565979,0.301445,0.337091,21.24713,452.244,7.216762,0.062356,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.929956
E4_0379,E0B_phase_balanced_DBR_30_40_reject,6,9,55,45,240,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.818909,0.639536,1.158724,0.45765,0.305235,0.425691,0.539396,0.276805,0.328578,20.061543,453.164,6.979912,0.003077,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.948354
E4_0344,E0B_phase_balanced_DBR_30_40_reject,5,9,20,85,240,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.811209,0.612607,1.21163,0.457736,0.297049,0.383723,0.509898,0.676745,0.493914,18.955187,452.114,7.115817,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.95668
E4_0399,E0B_phase_balanced_DBR_30_40_reject,7,8,20,45,240,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.928227,0.79662,1.242328,0.478349,0.232906,0.503982,0.584935,0.30913,0.348529,21.346986,452.674,7.061883,0.067349,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.957394
E4_0361,E0B_phase_balanced_DBR_30_40_reject,6,8,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.820139,0.67168,1.176693,0.48269,0.230956,0.439639,0.545982,0.337928,0.341698,20.36645,452.314,7.180768,0.018322,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.960449
E4_0355,E0B_phase_balanced_DBR_30_40_reject,6,7,20,45,240,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.937227,0.816139,1.241186,0.476849,0.212818,0.526141,0.577249,0.313562,0.35215,21.38981,452.674,7.426048,0.069491,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-2.988602
E4_0320,E0B_phase_balanced_DBR_30_40_reject,5,7,55,85,210,140,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.835849,0.697209,1.185349,0.476372,0.205446,0.468142,0.539713,0.376962,0.361437,20.476299,452.244,7.547483,0.023815,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.007825
E4_0394,E0B_phase_balanced_DBR_30_40_reject,7,7,55,45,270,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.798938,0.701738,1.133474,0.410247,0.244829,0.486951,0.543769,0.164057,0.281118,21.012714,453.524,7.176785,0.050636,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high,-3.031211
E4_0331,E0B_phase_balanced_DBR_30_40_reject,5,8,20,45,240,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882227,0.707718,1.200046,0.509349,0.241258,0.4649,0.558669,0.384647,0.372875,20.576154,452.674,7.392604,0.028808,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.032694
E4_0374,E0B_phase_balanced_DBR_30_40_reject,6,9,20,85,210,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.74912,0.57629,1.155858,0.44383,0.28897,0.370195,0.507414,0.632372,0.467869,19.11073,451.754,6.922345,0.0,high,low,low,False,30_40_penalty_high;45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.055258
E4_0326,E0B_phase_balanced_DBR_30_40_reject,5,7,55,45,270,100,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.752938,0.619479,1.085351,0.441247,0.25513,0.44787,0.517503,0.239574,0.305952,20.241882,453.524,7.507506,0.012094,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.116423
E4_0393,E0B_phase_balanced_DBR_30_40_reject,7,7,20,85,270,105,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814238,0.717038,1.159176,0.41018,0.232467,0.49091,0.545682,0.531515,0.444572,21.010492,452.474,7.180227,0.050525,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.149685
E4_0407,E0B_phase_balanced_DBR_30_40_reject,7,9,20,45,210,65,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.811139,0.652443,1.137474,0.496917,0.251044,0.439597,0.568941,0.337919,0.346704,20.925031,452.314,6.844094,0.046252,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high,-3.171035
