wavelength_nm,order_n,u_x,angle_deg,transmitted_fraction,absolute_efficiency,case_id,geometry_id,geometry_hash,polarization
449,-1,-0.25804597701149423,-14.95414886521045,0.009108013825576378,0.00787943527360856,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
449,0,0.0,0.0,0.01688390058161683,0.014606433888507289,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
449,1,0.25804597701149423,14.95414886521045,0.9268222945100654,0.8018033810205912,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
449,2,0.5160919540229885,31.070470678185885,0.013973531841694259,0.012088644330024443,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
449,3,0.7741379310344828,50.726939676851345,0.0062092584633339125,0.005371692566117683,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,-3,-0.7758620689655172,-50.883256220421394,0.00688927583054475,0.005796152289704688,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,-2,-0.5172413793103449,-31.14738992150898,0.025423366134293877,0.021389432714822243,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,-1,-0.25862068965517243,-14.988234482305128,0.011302303190056068,0.009508963224194212,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,0,0.0,0.0,0.01650550575063415,0.013886572014595516,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,1,0.25862068965517243,14.988234482305128,0.9207523767496743,0.7746563104770713,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,2,0.5172413793103449,31.14738992150898,0.013876929218591776,0.011675072539235318,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
450,3,0.7758620689655172,50.883256220421394,0.005250243126205149,0.004417185414835394,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,-3,-0.7775862068965518,-51.040098990649035,0.009296791719785346,0.0076266637560317195,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,-2,-0.5183908045977011,-31.224371624728384,0.027680055413954748,0.02270745454491396,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,-1,-0.2591954022988506,-15.022325529208606,0.013346578849477271,0.01094892434362056,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,0,0.0,0.0,0.015000928118929521,0.012306077003747095,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,1,0.2591954022988506,15.022325529208606,0.9164813764202048,0.7518395062832949,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,2,0.5183908045977011,31.224371624728384,0.01254624757854343,0.01029236908447027,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
451,3,0.7775862068965518,51.040098990649035,0.005648021899104911,0.004633379472135947,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,-3,-0.7793103448275862,-51.197474525406115,0.012187576438874722,0.009806029803026719,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,-2,-0.5195402298850574,-31.301416079556272,0.028607514761133403,0.02301738526483465,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,-1,-0.2597701149425287,-15.056422020591514,0.014977334286079577,0.012050647404411322,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,0,0.0,0.0,0.012191628347618227,0.009809289937483905,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,1,0.2597701149425287,15.056422020591514,0.9141757647515966,0.735538754511113,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,2,0.5195402298850574,31.301416079556272,0.00977959441475371,0.007868586078090097,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
452,3,0.7793103448275862,51.197474525406115,0.008080586999943845,0.006501577844029153,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,-3,-0.7810344827586206,-51.35538949052732,0.015734449435020115,0.012456402706846384,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,-2,-0.5206896551724137,-31.3785235793501,0.029795067674226648,0.023587692925680914,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,-1,-0.26034482758620686,-15.0905239711439,0.01613102972714283,0.01277036118659366,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,0,0.0,0.0,0.008488707947851531,0.006720207471886737,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,1,0.26034482758620686,15.0905239711439,0.9110161270387226,0.7212189913406618,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,2,0.5206896551724137,31.3785235793501,0.006080158947886733,0.004813445089978501,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
453,3,0.7810344827586206,51.35538949052732,0.012754459229149556,0.010097250693292991,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,-3,-0.7827586206896551,-51.51385068335645,0.019875339089062617,0.015442695210628842,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,-2,-0.52183908045977,-31.45569441912687,0.03425273359505898,0.026613610095862276,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,-1,-0.260919540229885,-15.124631395575323,0.016462145491754017,0.01279071990686599,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,0,0.0,0.0,0.0051075215807961155,0.003968430359879891,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,1,0.260919540229885,15.124631395575323,0.9023001414991355,0.7010670867671519,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,2,0.52183908045977,31.45569441912687,0.0033655074412002827,0.0026149242239675683,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
454,3,0.7827586206896551,51.51385068335645,0.01863661130299243,0.014480231347069113,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,-3,-0.7844827586206898,-51.67286503641983,0.02317986592463218,0.01768947915450259,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,-2,-0.5229885057471265,-31.532928895577506,0.04333464291175884,0.03307039242365831,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,-1,-0.26149425287356326,-15.158744308614912,0.014811096627175696,0.011302937898503203,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,0,0.0,0.0,0.004103323359348782,0.0031314095286569528,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,1,0.26149425287356326,15.158744308614912,0.8864391922659765,0.6764770626503063,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,2,0.5229885057471265,31.532928895577506,0.0054850735473523015,0.0041858781449505625,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
455,3,0.7844827586206898,51.67286503641983,0.022646805363755573,0.017282679403789025,RUN3C_S_PILOT_HF_V2,K6X_D130_D145_D155_D180_D195_D230,4591fc0d081506b1251fb74edd24b3b6fc950b99072ca0f3172b5d50f5951fc1,s
445,-3,-0.767241379310345,-50.10680930186621,0.011510597634842988,0.008881525352003379,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,-2,-0.5114942528735632,-30.76341252641582,0.0002657437725018194,0.00020504669935360157,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,-1,-0.2557471264367816,-14.817860402183731,0.0037328693048136953,0.002880265162432663,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,0,0.0,0.0,0.019667584158933177,0.015175419457932238,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,1,0.2557471264367816,14.817860402183731,0.9058127173476497,0.6989210177009164,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,2,0.5114942528735632,30.76341252641582,0.05578005824163724,0.043039641999968486,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
445,3,0.767241379310345,50.10680930186621,0.003230429539621267,0.0024925848999497457,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,-3,-0.7689655172413793,-50.26108387570818,0.01146167067578013,0.008959726208894908,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,-2,-0.5126436781609195,-30.840084814858216,0.00020199668176941476,0.00015790324246391283,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,-1,-0.25632183908045975,-14.85192444636312,0.004989591931148074,0.003900424193103517,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,0,0.0,0.0,0.016787542806600463,0.01312302469002894,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,1,0.25632183908045975,14.85192444636312,0.9091227884292069,0.7106722488376127,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,2,0.5126436781609195,30.840084814858216,0.05476518688451326,0.04281060712214219,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
446,3,0.7689655172413793,50.26108387570818,0.002671222590981844,0.0020881269175519373,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,-3,-0.7706896551724137,-50.415859737580426,0.011362197313181477,0.008990758799861574,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,-2,-0.5137931034482758,-30.916818412522304,0.00015724836582442118,0.000124428584527362,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,-1,-0.2568965517241379,-14.885993861861795,0.006304418548090437,0.00498860431454552,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,0,0.0,0.0,0.014272091274818235,0.011293320005333564,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,1,0.2568965517241379,14.885993861861795,0.9121212188870386,0.7217496448275353,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,2,0.5137931034482758,30.916818412522304,0.05352138561754047,0.042350775598962796,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
447,3,0.7706896551724137,50.415859737580426,0.002261439993506379,0.0017894480232612058,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,-3,-0.7724137931034484,-50.57114294660536,0.011340382844602726,0.009068035451669261,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,-2,-0.5149425287356322,-30.993613604678192,0.00011605963922223943,9.280400295093212e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,-1,-0.2574712643678161,-14.92006866327333,0.007803222444474733,0.0062396392373503685,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,0,0.0,0.0,0.012225778256237552,0.009776018338267405,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,1,0.2574712643678161,14.92006866327333,0.9143613275119012,0.7311447106443568,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,2,0.5149425287356322,30.993613604678192,0.05224444790662793,0.04177588290113732,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
448,3,0.7724137931034484,50.57114294660536,0.0019087813969335325,0.0015263062644413228,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,-3,-0.7741379310344828,-50.726939676851345,0.011271164116671017,0.009107966669689375,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,-2,-0.5160919540229885,-31.070470678185885,9.059015255387474e-05,7.320380410772168e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,-1,-0.25804597701149423,-14.95414886521045,0.00925543036618106,0.007479098912606892,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,0,0.0,0.0,0.010502650356198481,0.008486948499505117,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,1,0.25804597701149423,14.95414886521045,0.9163785110736823,0.7405042504290853,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,2,0.5160919540229885,31.070470678185885,0.050856186299395936,0.041095706261370504,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
449,3,0.7741379310344828,50.726939676851345,0.0016454676353171813,0.001329664285196116,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,-3,-0.7758620689655172,-50.883256220421394,0.01117894957797329,0.009120485600623677,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,-2,-0.5172413793103449,-31.14738992150898,6.228387392493859e-05,5.081507625750024e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,-1,-0.25862068965517243,-14.988234482305128,0.010939996423510219,0.008925532685834776,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,0,0.0,0.0,0.00890619428255668,0.007266229813798092,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,1,0.25862068965517243,14.988234482305128,0.9183540533096004,0.7492506215421282,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,2,0.5172413793103449,31.14738992150898,0.04911608453346062,0.04007197086111709,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
450,3,0.7758620689655172,50.883256220421394,0.001442437998973948,0.0011768310526559704,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,-3,-0.7775862068965518,-51.040098990649035,0.011145273239134626,0.00917967650101145,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,-2,-0.5183908045977011,-31.224371624728384,3.9191267389112735e-05,3.227943798034945e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,-1,-0.2591954022988506,-15.022325529208606,0.012697404446770463,0.010458071571954325,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,0,0.0,0.0,0.007585243075220649,0.006247498479226989,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,1,0.2591954022988506,15.022325529208606,0.9199238659730453,0.7576847434785773,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,2,0.5183908045977011,31.224371624728384,0.047330633765384,0.03898333376237709,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
451,3,0.7775862068965518,51.040098990649035,0.0012783882330557775,0.0010529298089297313,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,-3,-0.7793103448275862,-51.197474525406115,0.010523990321325807,0.008796010270233941,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,-2,-0.5195402298850574,-31.301416079556272,3.798569582628389e-05,3.174865810479794e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,-1,-0.2597701149425287,-15.056422020591514,0.015173281797854533,0.012681914221892635,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,0,0.0,0.0,0.0054281145246084335,0.004536848633327783,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,1,0.2597701149425287,15.056422020591514,0.9253680192591213,0.7734277923702855,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,2,0.5195402298850574,31.301416079556272,0.04208096241269413,0.03517150493889426,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
452,3,0.7793103448275862,51.197474525406115,0.0013876459885694312,0.0011598023177740791,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,-3,-0.7810344827586206,-51.35538949052732,0.010680973416281592,0.00880361691357833,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,-2,-0.5206896551724137,-31.3785235793501,0.0003697414797283449,0.0003047533420152574,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,-1,-0.26034482758620686,-15.0905239711439,0.01162751018680343,0.00958378430071811,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,0,0.0,0.0,0.00807747011320279,0.006657722076071947,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,1,0.26034482758620686,15.0905239711439,0.9164344483658939,0.7553560425046477,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,2,0.5206896551724137,31.3785235793501,0.0512560024603978,0.04224691819707401,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
453,3,0.7810344827586206,51.35538949052732,0.0015538539776922494,0.0012807386205446396,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
454,-3,-0.7827586206896551,-51.51385068335645,0.011369211007515706,0.009473196884669209,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
454,-2,-0.52183908045977,-31.45569441912687,8.469269758279298e-05,7.056871390329305e-05,RUN3A_P_PILOT_HF_V1,K6X_D125_D135_D150_D175_D190_D210,06f49f63b580719dd1345d98f28881538154de46899e4d633dbf6dacce51c0f9,p
